pointer,OQ818340,OQ818347,OQ818348,HM002617,KX759623,OP963671
1658,79.59183673469387,0.0,17.0,67.3469387755102,64.28571428571429,4.081632653061225
1659,79.59183673469387,0.0,17.0,68.36734693877551,65.3061224489796,4.081632653061225
1660,79.59183673469387,0.0,17.0,68.36734693877551,65.3061224489796,4.081632653061225
1661,79.59183673469387,0.0,17.0,68.36734693877551,65.3061224489796,4.081632653061225
1662,79.59183673469387,0.0,17.0,68.36734693877551,65.3061224489796,4.081632653061225
1663,79.59183673469387,0.0,17.0,69.38775510204081,65.3061224489796,4.081632653061225
1664,79.59183673469387,0.0,17.0,70.40816326530613,65.3061224489796,4.081632653061225
1665,80.61224489795919,0.0,17.0,69.38775510204081,66.3265306122449,4.081632653061225
1666,80.61224489795919,0.0,18.0,69.38775510204081,66.3265306122449,4.081632653061225
1667,81.63265306122449,0.0,19.0,70.40816326530613,67.3469387755102,4.081632653061225
1668,81.63265306122449,0.0,19.0,70.40816326530613,68.36734693877551,4.081632653061225
1669,81.63265306122449,0.0,19.0,70.40816326530613,69.38775510204081,4.081632653061225
1670,82.6530612244898,0.0,20.0,70.40816326530613,69.38775510204081,4.081632653061225
1671,82.6530612244898,0.0,20.0,69.38775510204081,69.38775510204081,4.081632653061225
1672,82.6530612244898,0.0,21.0,68.36734693877551,68.36734693877551,4.081632653061225
1673,82.6530612244898,0.0,22.0,69.38775510204081,69.38775510204081,4.081632653061225
1674,82.6530612244898,0.0,23.0,68.36734693877551,68.36734693877551,4.081632653061225
1675,82.6530612244898,0.0,24.0,68.36734693877551,68.36734693877551,4.081632653061225
1676,82.6530612244898,0.0,25.0,69.38775510204081,69.38775510204081,4.081632653061225
1677,81.63265306122449,0.0,26.0,70.40816326530613,69.38775510204081,4.081632653061225
1678,81.63265306122449,0.0,27.0,71.42857142857143,68.36734693877551,4.081632653061225
1679,81.63265306122449,0.0,28.000000000000004,72.44897959183673,68.36734693877551,4.081632653061225
1680,81.63265306122449,0.0,28.000000000000004,71.42857142857143,68.36734693877551,4.081632653061225
1681,82.6530612244898,0.0,28.999999999999996,71.42857142857143,69.38775510204081,4.081632653061225
1682,83.6734693877551,0.0,30.0,71.42857142857143,70.40816326530613,4.081632653061225
1683,83.6734693877551,0.0,31.0,71.42857142857143,70.40816326530613,4.081632653061225
1684,82.6530612244898,0.0,31.0,70.40816326530613,69.38775510204081,4.081632653061225
1685,83.6734693877551,0.0,31.0,71.42857142857143,70.40816326530613,4.081632653061225
1686,82.6530612244898,0.0,31.0,70.40816326530613,70.40816326530613,4.081632653061225
1687,82.6530612244898,0.0,31.0,70.40816326530613,70.40816326530613,4.081632653061225
1688,82.6530612244898,0.0,31.0,71.42857142857143,70.40816326530613,4.081632653061225
1689,82.6530612244898,0.0,31.0,70.40816326530613,70.40816326530613,4.081632653061225
1690,82.6530612244898,0.0,31.0,70.40816326530613,71.42857142857143,4.081632653061225
1691,82.6530612244898,0.0,31.0,70.40816326530613,72.44897959183673,4.081632653061225
1692,81.63265306122449,0.0,31.0,69.38775510204081,71.42857142857143,4.081632653061225
1693,80.61224489795919,0.0,31.0,69.38775510204081,70.40816326530613,4.081632653061225
1694,79.59183673469387,0.0,31.0,69.38775510204081,70.40816326530613,4.081632653061225
1695,79.59183673469387,0.0,31.0,68.36734693877551,69.38775510204081,4.081632653061225
1696,79.59183673469387,0.0,31.0,68.36734693877551,68.36734693877551,4.081632653061225
1697,80.61224489795919,0.0,31.0,69.38775510204081,69.38775510204081,4.081632653061225
1698,80.61224489795919,0.0,31.0,70.40816326530613,70.40816326530613,4.081632653061225
1699,80.61224489795919,0.0,30.0,70.40816326530613,69.38775510204081,4.081632653061225
1700,81.63265306122449,0.0,28.999999999999996,69.38775510204081,70.40816326530613,4.081632653061225
1701,80.61224489795919,0.0,28.000000000000004,69.38775510204081,71.42857142857143,4.081632653061225
1702,80.61224489795919,0.0,28.000000000000004,70.40816326530613,72.44897959183673,4.081632653061225
1703,80.61224489795919,0.0,27.0,70.40816326530613,73.46938775510205,4.081632653061225
1704,80.61224489795919,0.0,26.0,69.38775510204081,72.44897959183673,4.081632653061225
1705,80.61224489795919,0.0,25.0,69.38775510204081,71.42857142857143,4.081632653061225
1706,81.63265306122449,0.0,25.0,68.36734693877551,72.44897959183673,4.081632653061225
1707,80.61224489795919,0.0,25.0,68.36734693877551,71.42857142857143,4.081632653061225
1708,80.61224489795919,0.0,24.0,68.36734693877551,71.42857142857143,4.081632653061225
1709,80.8080808080808,0.0,24.0,68.68686868686868,71.71717171717171,4.040404040404041
1710,81.0,0.0,24.0,69.0,71.0,4.0
1711,81.0,0.0,24.0,68.0,72.0,4.0
1712,81.0,0.0,24.0,68.0,72.0,4.0
1713,80.0,0.0,24.0,67.0,72.0,4.0
1714,80.0,0.0,24.0,68.0,72.0,4.0
1715,80.0,0.0,24.0,68.0,72.0,4.0
1716,80.0,0.0,24.0,67.0,72.0,4.0
1717,80.0,0.0,24.0,67.0,72.0,4.0
1718,80.0,0.0,24.0,67.0,72.0,4.0
1719,79.0,0.0,23.0,67.0,71.0,4.0
1720,79.0,0.0,24.0,68.0,72.0,4.0
1721,79.0,0.0,24.0,68.0,71.0,4.0
1722,78.0,0.0,24.0,69.0,71.0,4.0
1723,79.0,0.0,24.0,69.0,72.0,4.0
1724,79.0,0.0,23.0,69.0,72.0,4.0
1725,78.0,0.0,23.0,68.0,71.0,3.0
1726,78.0,0.0,23.0,68.0,71.0,2.0
1727,78.0,0.0,22.0,68.0,71.0,1.0
1728,77.0,0.0,23.0,68.0,71.0,0.0
1729,78.0,0.0,23.0,69.0,72.0,0.0
1730,78.0,0.0,23.0,69.0,72.0,0.0
1731,78.0,0.0,24.0,68.0,72.0,0.0
1732,79.0,0.0,25.0,69.0,73.0,0.0
1733,79.0,0.0,25.0,69.0,73.0,0.0
1734,79.0,0.0,26.0,69.0,73.0,0.0
1735,79.0,0.0,27.0,69.0,73.0,0.0
1736,79.0,0.0,28.000000000000004,70.0,73.0,0.0
1737,78.0,0.0,28.000000000000004,69.0,73.0,0.0
1738,78.0,0.0,28.000000000000004,69.0,74.0,0.0
1739,78.0,0.0,28.000000000000004,70.0,74.0,0.0
1740,78.0,0.0,28.999999999999996,70.0,74.0,0.0
1741,79.0,0.0,28.999999999999996,69.0,74.0,0.0
1742,79.0,0.0,28.999999999999996,69.0,74.0,0.0
1743,79.0,0.0,28.999999999999996,69.0,73.0,0.0
1744,80.0,0.0,30.0,70.0,74.0,0.0
1745,80.0,0.0,30.0,70.0,74.0,0.0
1746,79.0,0.0,30.0,69.0,73.0,0.0
1747,80.0,0.0,30.0,70.0,74.0,0.0
1748,80.0,0.0,30.0,70.0,74.0,0.0
1749,79.0,0.0,30.0,69.0,73.0,0.0
1750,79.0,0.0,30.0,69.0,73.0,0.0
1751,79.0,0.0,30.0,69.0,73.0,0.0
1752,79.0,0.0,30.0,68.0,73.0,0.0
1753,79.0,0.0,30.0,68.0,73.0,0.0
1754,79.0,0.0,30.0,68.0,73.0,0.0
1755,78.0,0.0,30.0,67.0,73.0,0.0
1756,79.0,0.0,30.0,67.0,74.0,0.0
1757,79.0,0.0,30.0,67.0,74.0,0.0
1758,78.0,0.0,30.0,66.0,73.0,0.0
1759,78.0,0.0,30.0,65.0,73.0,0.0
1760,78.0,0.0,30.0,65.0,73.0,0.0
1761,78.0,0.0,30.0,65.0,73.0,0.0
1762,78.0,0.0,30.0,65.0,73.0,0.0
1763,78.0,0.0,30.0,65.0,73.0,0.0
1764,78.0,0.0,30.0,65.0,73.0,0.0
1765,78.0,0.0,30.0,65.0,72.0,0.0
1766,78.0,0.0,28.999999999999996,65.0,72.0,0.0
1767,77.0,0.0,28.000000000000004,64.0,72.0,0.0
1768,77.0,0.0,28.000000000000004,65.0,72.0,0.0
1769,77.0,0.0,28.000000000000004,66.0,72.0,0.0
1770,76.0,0.0,27.0,66.0,72.0,0.0
1771,76.0,0.0,27.0,66.0,72.0,0.0
1772,76.0,0.0,26.0,67.0,73.0,0.0
1773,76.0,0.0,25.0,66.0,73.0,0.0
1774,76.0,0.0,24.0,67.0,74.0,0.0
1775,76.0,0.0,23.0,67.0,74.0,0.0
1776,76.0,0.0,22.0,66.0,73.0,0.0
1777,77.0,0.0,21.0,65.0,73.0,0.0
1778,78.0,0.0,20.0,65.0,74.0,0.0
1779,78.0,0.0,19.0,64.0,74.0,0.0
1780,77.0,0.0,19.0,64.0,74.0,0.0
1781,77.0,0.0,18.0,64.0,74.0,0.0
1782,76.0,0.0,17.0,63.0,73.0,0.0
1783,76.0,0.0,16.0,62.0,73.0,0.0
1784,77.0,0.0,16.0,62.0,74.0,0.0
1785,77.0,0.0,16.0,62.0,73.0,0.0
1786,78.0,0.0,16.0,63.0,73.0,0.0
1787,78.0,0.0,16.0,63.0,73.0,0.0
1788,78.0,0.0,16.0,62.0,72.0,0.0
1789,78.0,0.0,16.0,62.0,72.0,0.0
1790,78.0,0.0,16.0,62.0,72.0,0.0
1791,78.0,0.0,16.0,61.0,71.0,0.0
1792,79.0,0.0,16.0,62.0,72.0,0.0
1793,80.0,0.0,16.0,62.0,73.0,0.0
1794,80.0,0.0,16.0,62.0,74.0,0.0
1795,81.0,0.0,16.0,63.0,75.0,0.0
1796,81.0,0.0,16.0,62.0,76.0,0.0
1797,80.0,0.0,16.0,61.0,76.0,0.0
1798,79.0,0.0,16.0,61.0,76.0,0.0
1799,79.0,0.0,16.0,61.0,77.0,0.0
1800,78.0,0.0,16.0,62.0,77.0,0.0
1801,79.0,0.0,16.0,63.0,77.0,0.0
1802,79.0,0.0,16.0,63.0,77.0,0.0
1803,79.0,0.0,16.0,63.0,76.0,0.0
1804,79.0,0.0,16.0,63.0,77.0,0.0
1805,79.0,0.0,16.0,63.0,78.0,0.0
1806,79.0,0.0,16.0,64.0,77.0,0.0
1807,80.0,0.0,16.0,64.0,78.0,0.0
1808,80.0,0.0,16.0,64.0,78.0,0.0
1809,80.0,0.0,16.0,64.0,78.0,0.0
1810,80.0,0.0,16.0,63.0,78.0,0.0
1811,80.0,0.0,16.0,64.0,78.0,0.0
1812,79.0,0.0,15.0,63.0,77.0,0.0
1813,80.0,0.0,14.000000000000002,64.0,77.0,0.0
1814,81.0,0.0,13.0,64.0,78.0,0.0
1815,80.0,0.0,12.0,63.0,77.0,0.0
1816,80.0,0.0,11.0,63.0,76.0,0.0
1817,80.0,0.0,11.0,62.0,75.0,0.0
1818,80.0,0.0,10.0,61.0,75.0,0.0
1819,81.0,0.0,10.0,61.0,76.0,0.0
1820,81.0,0.0,9.0,61.0,76.0,0.0
1821,81.0,0.0,9.0,60.0,77.0,0.0
1822,82.0,0.0,9.0,60.0,77.0,0.0
1823,82.0,0.0,9.0,60.0,77.0,0.0
1824,82.0,0.0,9.0,60.0,76.0,0.0
1825,83.0,0.0,9.0,60.0,77.0,0.0
1826,83.0,0.0,8.0,60.0,77.0,0.0
1827,82.0,0.0,8.0,59.0,76.0,0.0
1828,83.0,0.0,7.000000000000001,59.0,76.0,0.0
1829,83.0,0.0,7.000000000000001,59.0,76.0,0.0
1830,82.0,0.0,7.000000000000001,57.99999999999999,75.0,0.0
1831,82.0,0.0,6.0,57.99999999999999,74.0,0.0
1832,82.0,0.0,5.0,56.99999999999999,74.0,0.0
1833,82.0,0.0,5.0,56.00000000000001,73.0,0.0
1834,82.0,0.0,4.0,56.00000000000001,73.0,0.0
1835,82.0,0.0,3.0,56.00000000000001,73.0,0.0
1836,81.0,0.0,2.0,55.00000000000001,72.0,0.0
1837,82.0,0.0,3.0,56.00000000000001,72.0,0.0
1838,82.0,0.0,4.0,56.99999999999999,72.0,0.0
1839,82.0,0.0,5.0,56.99999999999999,72.0,0.0
1840,82.0,0.0,5.0,56.99999999999999,73.0,0.0
1841,82.0,0.0,6.0,56.99999999999999,73.0,0.0
1842,82.0,0.0,6.0,56.99999999999999,73.0,0.0
1843,81.0,0.0,7.000000000000001,57.99999999999999,74.0,0.0
1844,81.0,0.0,7.000000000000001,57.99999999999999,74.0,0.0
1845,80.0,0.0,7.000000000000001,56.99999999999999,73.0,0.0
1846,80.0,0.0,7.000000000000001,56.99999999999999,74.0,0.0
1847,80.0,0.0,7.000000000000001,56.99999999999999,74.0,0.0
1848,79.0,0.0,7.000000000000001,56.99999999999999,73.0,0.0
1849,80.0,0.0,7.000000000000001,57.99999999999999,74.0,0.0
1850,80.0,0.0,7.000000000000001,57.99999999999999,74.0,0.0
1851,79.0,0.0,7.000000000000001,56.99999999999999,73.0,0.0
1852,79.0,0.0,7.000000000000001,57.99999999999999,72.0,0.0
1853,79.0,0.0,7.000000000000001,56.99999999999999,72.0,0.0
1854,79.0,0.0,7.000000000000001,56.00000000000001,72.0,0.0
1855,80.0,0.0,7.000000000000001,56.00000000000001,72.0,0.0
1856,80.0,0.0,7.000000000000001,55.00000000000001,72.0,0.0
1857,80.0,0.0,7.000000000000001,55.00000000000001,72.0,0.0
1858,81.0,0.0,7.000000000000001,56.00000000000001,73.0,0.0
1859,81.0,0.0,7.000000000000001,56.99999999999999,73.0,0.0
1860,81.0,0.0,7.000000000000001,56.99999999999999,73.0,0.0
1861,81.0,0.0,7.000000000000001,56.99999999999999,73.0,0.0
1862,81.0,0.0,7.000000000000001,56.99999999999999,73.0,0.0
1863,81.0,0.0,7.000000000000001,56.00000000000001,73.0,0.0
1864,81.0,0.0,7.000000000000001,56.00000000000001,73.0,0.0
1865,81.0,0.0,7.000000000000001,56.99999999999999,74.0,0.0
1866,80.0,0.0,7.000000000000001,56.00000000000001,74.0,0.0
1867,80.0,0.0,7.000000000000001,56.99999999999999,74.0,0.0
1868,80.0,0.0,7.000000000000001,56.00000000000001,73.0,0.0
1869,79.0,0.0,7.000000000000001,55.00000000000001,73.0,0.0
1870,80.0,0.0,7.000000000000001,56.00000000000001,72.0,0.0
1871,80.0,0.0,8.0,56.99999999999999,73.0,0.0
1872,80.0,0.0,9.0,56.00000000000001,72.0,0.0
1873,80.0,0.0,10.0,56.99999999999999,72.0,0.0
1874,80.0,0.0,11.0,56.99999999999999,72.0,0.0
1875,80.0,0.0,11.0,56.00000000000001,71.0,0.0
1876,80.0,0.0,11.0,56.99999999999999,72.0,0.0
1877,80.0,0.0,12.0,57.99999999999999,73.0,0.0
1878,79.0,0.0,13.0,56.99999999999999,72.0,0.0
1879,80.0,0.0,14.000000000000002,56.99999999999999,73.0,0.0
1880,81.0,0.0,15.0,57.99999999999999,74.0,0.0
1881,81.0,0.0,15.0,56.99999999999999,73.0,0.0
1882,82.0,0.0,15.0,57.99999999999999,74.0,0.0
1883,82.0,0.0,16.0,59.0,74.0,0.0
1884,81.0,0.0,16.0,59.0,73.0,0.0
1885,81.0,0.0,16.0,57.99999999999999,74.0,0.0
1886,81.0,0.0,16.0,56.99999999999999,74.0,0.0
1887,81.0,0.0,16.0,56.00000000000001,73.0,0.0
1888,81.0,0.0,17.0,56.99999999999999,74.0,0.0
1889,81.0,0.0,18.0,56.99999999999999,74.0,0.0
1890,80.0,0.0,19.0,56.00000000000001,74.0,0.0
1891,79.0,0.0,20.0,56.00000000000001,74.0,0.0
1892,79.0,0.0,21.0,55.00000000000001,74.0,0.0
1893,79.0,0.0,21.0,54.0,73.0,0.0
1894,80.0,0.0,21.0,55.00000000000001,73.0,0.0
1895,80.0,0.0,22.0,55.00000000000001,73.0,0.0
1896,79.0,0.0,22.0,55.00000000000001,72.0,0.0
1897,79.0,0.0,23.0,55.00000000000001,71.0,0.0
1898,80.0,0.0,24.0,55.00000000000001,71.0,0.0
1899,79.0,0.0,24.0,54.0,70.0,0.0
1900,80.0,0.0,24.0,54.0,69.0,0.0
1901,80.0,0.0,24.0,54.0,69.0,0.0
1902,80.0,0.0,24.0,54.0,69.0,0.0
1903,80.0,0.0,24.0,54.0,70.0,0.0
1904,80.0,0.0,24.0,55.00000000000001,70.0,0.0
1905,80.0,0.0,24.0,54.0,69.0,0.0
1906,80.0,0.0,24.0,54.0,70.0,0.0
1907,80.0,0.0,24.0,54.0,70.0,0.0
1908,79.0,0.0,24.0,53.0,70.0,0.0
1909,79.0,0.0,24.0,53.0,69.0,0.0
1910,79.0,0.0,24.0,54.0,69.0,0.0
1911,78.0,0.0,24.0,53.0,68.0,0.0
1912,79.0,0.0,24.0,54.0,68.0,0.0
1913,79.0,0.0,24.0,54.0,67.0,0.0
1914,79.0,0.0,24.0,53.0,66.0,0.0
1915,80.0,0.0,24.0,53.0,67.0,0.0
1916,80.0,0.0,24.0,53.0,68.0,0.0
1917,79.0,0.0,24.0,53.0,68.0,0.0
1918,79.0,0.0,24.0,53.0,68.0,0.0
1919,79.0,0.0,24.0,54.0,68.0,0.0
1920,78.0,0.0,24.0,53.0,67.0,0.0
1921,78.0,0.0,24.0,53.0,67.0,0.0
1922,78.0,0.0,24.0,52.0,67.0,0.0
1923,78.0,0.0,24.0,52.0,66.0,0.0
1924,77.0,0.0,24.0,52.0,66.0,0.0
1925,76.0,0.0,24.0,52.0,65.0,0.0
1926,76.0,0.0,24.0,51.0,65.0,0.0
1927,77.0,0.0,24.0,51.0,66.0,0.0
1928,77.0,0.0,24.0,51.0,66.0,0.0
1929,76.0,0.0,24.0,50.0,65.0,0.0
1930,77.0,0.0,24.0,51.0,66.0,0.0
1931,77.0,0.0,24.0,51.0,66.0,0.0
1932,77.0,0.0,24.0,51.0,65.0,0.0
1933,77.0,0.0,24.0,51.0,66.0,0.0
1934,77.0,0.0,24.0,51.0,66.0,0.0
1935,77.0,0.0,24.0,51.0,66.0,0.0
1936,78.0,0.0,24.0,51.0,66.0,0.0
1937,77.0,0.0,23.0,51.0,66.0,0.0
1938,76.0,0.0,22.0,50.0,65.0,0.0
1939,76.0,0.0,22.0,50.0,65.0,0.0
1940,76.0,0.0,22.0,50.0,65.0,0.0
1941,76.0,0.0,22.0,51.0,65.0,0.0
1942,76.0,0.0,22.0,52.0,65.0,0.0
1943,77.0,0.0,21.0,51.0,64.0,0.0
1944,77.0,0.0,20.0,50.0,64.0,0.0
1945,78.0,0.0,20.0,51.0,65.0,0.0
1946,79.0,0.0,21.0,52.0,65.0,0.0
1947,79.0,0.0,21.0,52.0,65.0,0.0
1948,80.0,0.0,21.0,52.0,66.0,0.0
1949,80.0,0.0,22.0,52.0,66.0,0.0
1950,80.0,0.0,23.0,52.0,65.0,0.0
1951,80.0,0.0,23.0,53.0,65.0,0.0
1952,80.0,0.0,23.0,53.0,66.0,0.0
1953,79.0,0.0,23.0,53.0,65.0,0.0
1954,79.0,0.0,23.0,53.0,65.0,0.0
1955,79.0,0.0,23.0,54.0,65.0,0.0
1956,78.0,0.0,23.0,54.0,65.0,0.0
1957,78.0,0.0,23.0,53.0,65.0,0.0
1958,78.0,0.0,23.0,53.0,65.0,0.0
1959,78.0,0.0,23.0,53.0,64.0,0.0
1960,77.0,0.0,23.0,52.0,63.0,0.0
1961,77.0,0.0,23.0,51.0,63.0,0.0
1962,77.0,0.0,23.0,50.0,62.0,0.0
1963,77.0,0.0,23.0,50.0,61.0,0.0
1964,77.0,0.0,23.0,50.0,61.0,0.0
1965,77.0,0.0,23.0,49.0,60.0,0.0
1966,78.0,0.0,23.0,49.0,60.0,0.0
1967,79.0,0.0,23.0,49.0,60.0,0.0
1968,79.0,0.0,23.0,49.0,60.0,0.0
1969,80.0,0.0,23.0,50.0,60.0,0.0
1970,80.0,0.0,23.0,50.0,61.0,0.0
1971,79.0,0.0,22.0,50.0,60.0,0.0
1972,79.0,0.0,21.0,50.0,60.0,0.0
1973,78.0,0.0,20.0,50.0,60.0,0.0
1974,78.0,0.0,19.0,49.0,59.0,0.0
1975,78.0,0.0,19.0,50.0,59.0,0.0
1976,78.0,0.0,19.0,50.0,59.0,0.0
1977,77.0,0.0,18.0,50.0,57.99999999999999,0.0
1978,78.0,0.0,17.0,51.0,59.0,0.0
1979,78.0,0.0,16.0,52.0,59.0,0.0
1980,77.0,0.0,15.0,52.0,57.99999999999999,0.0
1981,76.0,0.0,15.0,52.0,57.99999999999999,0.0
1982,76.0,0.0,15.0,51.0,57.99999999999999,0.0
1983,76.0,0.0,14.000000000000002,50.0,56.99999999999999,0.0
1984,77.0,0.0,14.000000000000002,50.0,56.99999999999999,0.0
1985,77.0,0.0,14.000000000000002,51.0,56.00000000000001,0.0
1986,77.0,0.0,14.000000000000002,52.0,55.00000000000001,0.0
1987,77.0,0.0,14.000000000000002,53.0,56.00000000000001,0.0
1988,77.0,0.0,13.0,53.0,56.00000000000001,0.0
1989,77.0,0.0,12.0,54.0,55.00000000000001,0.0
1990,78.0,0.0,11.0,55.00000000000001,55.00000000000001,0.0
1991,79.0,0.0,10.0,56.00000000000001,56.00000000000001,0.0
1992,78.0,0.0,9.0,56.00000000000001,55.00000000000001,0.0
1993,78.0,0.0,9.0,56.99999999999999,56.00000000000001,0.0
1994,78.0,0.0,9.0,56.99999999999999,56.00000000000001,0.0
1995,78.0,0.0,8.0,56.00000000000001,55.00000000000001,0.0
1996,79.0,0.0,8.0,56.00000000000001,55.00000000000001,0.0
1997,79.0,0.0,7.000000000000001,56.99999999999999,55.00000000000001,0.0
1998,78.0,0.0,6.0,56.00000000000001,55.00000000000001,0.0
1999,78.0,0.0,6.0,56.00000000000001,56.00000000000001,0.0
2000,78.0,0.0,6.0,55.00000000000001,56.99999999999999,0.0
2001,78.0,0.0,6.0,55.00000000000001,56.99999999999999,0.0
2002,78.0,0.0,6.0,54.0,56.99999999999999,0.0
2003,78.0,0.0,6.0,54.0,56.99999999999999,0.0
2004,78.0,0.0,6.0,54.0,56.99999999999999,0.0
2005,78.0,0.0,6.0,55.00000000000001,57.99999999999999,0.0
2006,78.0,0.0,6.0,55.00000000000001,57.99999999999999,0.0
2007,78.0,0.0,6.0,54.0,56.99999999999999,0.0
2008,79.0,0.0,6.0,55.00000000000001,56.99999999999999,0.0
2009,79.0,0.0,6.0,55.00000000000001,57.99999999999999,0.0
2010,79.0,0.0,6.0,54.0,57.99999999999999,0.0
2011,80.0,0.0,6.0,55.00000000000001,59.0,0.0
2012,80.0,0.0,6.0,54.0,60.0,0.0
2013,80.0,0.0,6.0,53.0,60.0,0.0
2014,80.0,0.0,6.0,53.0,61.0,0.0
2015,80.0,0.0,6.0,54.0,61.0,0.0
2016,80.0,0.0,6.0,54.0,61.0,0.0
2017,81.0,0.0,6.0,55.00000000000001,62.0,0.0
2018,81.0,0.0,6.0,55.00000000000001,62.0,0.0
2019,80.0,0.0,6.0,55.00000000000001,61.0,0.0
2020,80.0,0.0,6.0,56.00000000000001,62.0,0.0
2021,80.0,0.0,6.0,56.99999999999999,62.0,0.0
2022,79.0,0.0,6.0,57.99999999999999,61.0,0.0
2023,78.0,0.0,6.0,56.99999999999999,61.0,0.0
2024,79.0,0.0,6.0,56.00000000000001,62.0,0.0
2025,79.0,0.0,6.0,56.00000000000001,63.0,0.0
2026,79.0,0.0,6.0,56.00000000000001,63.0,0.0
2027,79.0,0.0,6.0,56.99999999999999,63.0,0.0
2028,78.0,0.0,6.0,56.00000000000001,62.0,0.0
2029,78.0,0.0,6.0,56.99999999999999,63.0,0.0
2030,78.0,0.0,6.0,56.00000000000001,63.0,0.0
2031,77.0,0.0,6.0,56.00000000000001,64.0,0.0
2032,77.0,0.0,6.0,56.00000000000001,64.0,0.0
2033,77.0,0.0,6.0,56.99999999999999,64.0,0.0
2034,76.0,0.0,6.0,56.99999999999999,63.0,0.0
2035,76.0,0.0,6.0,56.99999999999999,63.0,0.0
2036,76.0,0.0,6.0,56.99999999999999,64.0,0.0
2037,76.0,0.0,6.0,56.00000000000001,63.0,0.0
2038,77.0,0.0,6.0,56.00000000000001,64.0,0.0
2039,77.0,0.0,5.0,55.00000000000001,64.0,0.0
2040,76.0,0.0,4.0,54.0,63.0,0.0
2041,76.0,0.0,3.0,54.0,63.0,0.0
2042,76.0,0.0,3.0,53.0,63.0,0.0
2043,75.0,0.0,3.0,54.0,63.0,0.0
2044,75.0,0.0,3.0,55.00000000000001,63.0,0.0
2045,75.0,0.0,3.0,54.0,63.0,0.0
2046,74.0,0.0,2.0,53.0,62.0,0.0
2047,73.0,0.0,2.0,53.0,61.0,0.0
2048,73.0,0.0,2.0,53.0,61.0,0.0
2049,73.0,0.0,1.0,53.0,60.0,0.0
2050,73.0,0.0,0.0,52.0,61.0,0.0
2051,74.0,0.0,0.0,52.0,61.0,0.0
2052,74.0,0.0,0.0,51.0,60.0,0.0
2053,75.0,0.0,0.0,51.0,61.0,0.0
2054,75.0,0.0,0.0,51.0,60.0,0.0
2055,75.0,0.0,0.0,50.0,59.0,0.0
2056,76.0,0.0,0.0,50.0,59.0,0.0
2057,76.0,0.0,0.0,51.0,59.0,0.0
2058,75.0,0.0,0.0,51.0,57.99999999999999,0.0
2059,75.0,0.0,0.0,51.0,59.0,0.0
2060,76.0,0.0,0.0,52.0,60.0,0.0
2061,76.0,0.0,0.0,53.0,60.0,0.0
2062,76.0,0.0,0.0,53.0,61.0,0.0
2063,76.0,0.0,0.0,54.0,62.0,0.0
2064,76.0,0.0,0.0,53.0,61.0,0.0
2065,76.0,0.0,0.0,54.0,62.0,0.0
2066,76.0,0.0,0.0,54.0,62.0,0.0
2067,76.0,0.0,0.0,54.0,61.0,0.0
2068,76.0,0.0,0.0,54.0,61.0,0.0
2069,76.0,0.0,0.0,53.0,61.0,0.0
2070,76.0,0.0,0.0,52.0,61.0,0.0
2071,77.0,0.0,0.0,52.0,62.0,0.0
2072,77.0,0.0,0.0,52.0,62.0,0.0
2073,78.0,0.0,0.0,52.0,62.0,0.0
2074,78.0,0.0,0.0,52.0,63.0,0.0
2075,78.0,0.0,0.0,52.0,64.0,0.0
2076,78.0,0.0,0.0,51.0,63.0,0.0
2077,79.0,0.0,0.0,51.0,64.0,0.0
2078,79.0,0.0,0.0,50.0,64.0,0.0
2079,78.0,0.0,0.0,49.0,63.0,0.0
2080,79.0,0.0,0.0,49.0,64.0,0.0
2081,80.0,0.0,0.0,50.0,65.0,0.0
2082,79.0,0.0,0.0,51.0,65.0,0.0
2083,79.0,0.0,0.0,52.0,66.0,0.0
2084,79.0,0.0,0.0,53.0,67.0,0.0
2085,79.0,0.0,0.0,52.0,67.0,0.0
2086,79.0,0.0,0.0,52.0,67.0,0.0
2087,79.0,0.0,0.0,52.0,67.0,0.0
2088,78.0,0.0,0.0,51.0,66.0,0.0
2089,78.0,0.0,0.0,50.0,67.0,0.0
2090,78.0,0.0,0.0,49.0,66.0,0.0
2091,78.0,0.0,0.0,48.0,65.0,0.0
2092,79.0,0.0,0.0,49.0,66.0,0.0
2093,79.0,0.0,0.0,48.0,66.0,0.0
2094,78.0,0.0,0.0,47.0,66.0,0.0
2095,78.0,0.0,0.0,48.0,67.0,0.0
2096,78.0,0.0,0.0,49.0,68.0,0.0
2097,78.0,0.0,0.0,48.0,69.0,0.0
2098,79.0,0.0,0.0,48.0,69.0,0.0
2099,80.0,0.0,0.0,48.0,69.0,0.0
2100,80.0,0.0,1.0,48.0,69.0,0.0
2101,80.0,0.0,2.0,48.0,69.0,0.0
2102,80.0,0.0,3.0,49.0,69.0,0.0
2103,79.0,0.0,3.0,48.0,68.0,0.0
2104,79.0,0.0,4.0,48.0,68.0,0.0
2105,79.0,0.0,5.0,48.0,68.0,0.0
2106,79.0,0.0,6.0,48.0,68.0,0.0
2107,78.0,0.0,6.0,48.0,69.0,0.0
2108,78.0,0.0,6.0,48.0,69.0,0.0
2109,78.0,0.0,6.0,47.0,68.0,0.0
2110,78.0,0.0,6.0,47.0,69.0,0.0
2111,78.0,0.0,6.0,47.0,69.0,0.0
2112,77.0,0.0,6.0,48.0,68.0,0.0
2113,77.0,0.0,6.0,48.0,69.0,0.0
2114,77.0,0.0,6.0,49.0,68.0,0.0
