pointer,AB030941,AJ621358,DQ143875,KT692953,MK153132,MW582786
392,17.0,18.0,10.227272727272728,15.0,78.4090909090909,78.4090909090909
393,16.0,17.0,9.090909090909092,14.000000000000002,77.27272727272727,77.27272727272727
394,16.0,17.0,9.090909090909092,14.000000000000002,77.27272727272727,77.27272727272727
395,16.0,17.0,9.090909090909092,14.000000000000002,76.13636363636364,76.13636363636364
396,16.0,17.0,9.090909090909092,14.000000000000002,76.13636363636364,76.13636363636364
397,16.0,17.0,7.954545454545454,14.000000000000002,75.0,75.0
398,15.0,16.0,6.896551724137931,13.0,74.71264367816092,74.71264367816092
399,14.000000000000002,15.0,5.813953488372093,12.0,74.4186046511628,74.4186046511628
400,13.0,14.000000000000002,5.88235294117647,11.0,74.11764705882354,74.11764705882354
401,14.000000000000002,14.000000000000002,5.813953488372093,12.0,73.25581395348837,73.25581395348837
402,15.0,15.0,5.813953488372093,13.0,74.4186046511628,74.4186046511628
403,15.0,15.0,5.813953488372093,13.0,73.25581395348837,73.25581395348837
404,14.000000000000002,14.000000000000002,5.88235294117647,12.0,72.94117647058823,72.94117647058823
405,14.000000000000002,14.000000000000002,5.952380952380952,12.0,73.80952380952381,73.80952380952381
406,14.000000000000002,14.000000000000002,5.952380952380952,12.0,73.49397590361446,73.49397590361446
407,14.000000000000002,14.000000000000002,5.952380952380952,12.0,73.49397590361446,73.49397590361446
408,15.0,15.0,5.88235294117647,13.0,73.80952380952381,73.80952380952381
409,14.000000000000002,14.000000000000002,5.88235294117647,12.0,72.61904761904762,72.61904761904762
410,15.0,15.0,5.88235294117647,13.0,71.42857142857143,71.42857142857143
411,15.0,15.0,7.0588235294117645,13.0,70.23809523809523,70.23809523809523
412,15.0,15.0,8.235294117647058,13.0,70.23809523809523,70.23809523809523
413,14.000000000000002,14.000000000000002,8.235294117647058,12.0,69.04761904761905,69.04761904761905
414,14.000000000000002,14.000000000000002,8.235294117647058,12.0,69.04761904761905,69.04761904761905
415,14.000000000000002,14.000000000000002,9.411764705882353,12.0,69.04761904761905,69.04761904761905
416,14.000000000000002,14.000000000000002,9.411764705882353,12.0,67.85714285714286,67.85714285714286
417,15.0,15.0,9.411764705882353,13.0,67.85714285714286,67.85714285714286
418,15.0,15.0,9.411764705882353,13.0,67.85714285714286,67.85714285714286
419,15.0,15.0,9.30232558139535,13.0,68.23529411764706,68.23529411764706
420,16.0,16.0,9.195402298850574,14.000000000000002,67.44186046511628,67.44186046511628
421,16.0,16.0,9.090909090909092,14.000000000000002,67.81609195402298,67.81609195402298
422,17.0,17.0,8.98876404494382,15.0,67.04545454545455,67.04545454545455
423,17.0,17.0,10.0,16.0,67.41573033707866,67.41573033707866
424,17.0,17.0,10.0,16.0,67.41573033707866,67.41573033707866
425,16.0,16.0,10.112359550561797,16.161616161616163,67.04545454545455,67.04545454545455
426,16.0,16.0,10.227272727272728,16.161616161616163,66.66666666666666,66.66666666666666
427,16.0,16.0,10.344827586206897,16.161616161616163,66.27906976744185,66.27906976744185
428,17.0,17.0,10.344827586206897,17.17171717171717,67.44186046511628,67.44186046511628
429,17.0,17.0,10.344827586206897,17.17171717171717,66.27906976744185,66.27906976744185
430,17.0,17.0,10.344827586206897,17.17171717171717,66.27906976744185,66.27906976744185
431,18.0,18.0,10.344827586206897,18.181818181818183,66.27906976744185,66.27906976744185
432,18.0,18.0,10.344827586206897,18.181818181818183,66.27906976744185,66.27906976744185
433,18.0,18.0,10.344827586206897,18.181818181818183,66.27906976744185,66.27906976744185
434,19.0,19.0,10.344827586206897,19.19191919191919,66.27906976744185,66.27906976744185
435,18.0,18.0,10.465116279069768,18.181818181818183,65.88235294117646,65.88235294117646
436,18.0,18.0,10.588235294117647,18.181818181818183,66.66666666666666,66.66666666666666
437,18.0,18.0,10.714285714285714,18.181818181818183,66.26506024096386,66.26506024096386
438,17.0,17.0,10.714285714285714,17.17171717171717,65.06024096385542,65.06024096385542
439,18.0,18.0,11.904761904761903,18.181818181818183,66.26506024096386,66.26506024096386
440,18.0,18.0,11.904761904761903,18.181818181818183,67.46987951807229,67.46987951807229
441,18.0,18.0,11.904761904761903,19.19191919191919,66.26506024096386,66.26506024096386
442,17.0,17.0,11.904761904761903,19.19191919191919,66.26506024096386,66.26506024096386
443,17.0,17.0,11.904761904761903,19.19191919191919,66.26506024096386,66.26506024096386
444,17.0,17.0,12.048192771084338,19.19191919191919,67.07317073170732,67.07317073170732
445,17.0,17.0,12.048192771084338,19.19191919191919,68.29268292682927,68.29268292682927
446,17.0,17.0,12.048192771084338,19.19191919191919,68.29268292682927,68.29268292682927
447,17.0,17.0,12.048192771084338,19.19191919191919,68.29268292682927,68.29268292682927
448,16.0,16.0,12.048192771084338,19.19191919191919,67.07317073170732,67.07317073170732
449,16.0,17.0,12.048192771084338,19.19191919191919,65.85365853658537,65.85365853658537
450,16.0,17.0,12.048192771084338,19.19191919191919,64.63414634146342,64.63414634146342
451,16.0,17.0,12.048192771084338,19.19191919191919,63.41463414634146,63.41463414634146
452,16.0,17.0,12.048192771084338,19.19191919191919,63.41463414634146,63.41463414634146
453,16.0,17.0,12.048192771084338,19.19191919191919,64.63414634146342,63.41463414634146
454,17.0,18.0,12.048192771084338,20.2020202020202,65.85365853658537,64.63414634146342
455,17.0,18.0,12.048192771084338,20.2020202020202,65.85365853658537,64.63414634146342
456,18.0,18.0,12.048192771084338,20.2020202020202,65.85365853658537,64.63414634146342
457,17.0,17.0,12.048192771084338,19.19191919191919,65.85365853658537,64.63414634146342
458,17.0,17.0,12.048192771084338,19.19191919191919,65.85365853658537,64.63414634146342
459,17.0,17.0,12.048192771084338,19.19191919191919,64.63414634146342,63.41463414634146
460,17.0,17.0,10.843373493975903,19.19191919191919,64.63414634146342,63.41463414634146
461,17.0,17.0,10.843373493975903,19.19191919191919,63.41463414634146,62.19512195121951
462,17.0,17.0,10.843373493975903,19.19191919191919,64.63414634146342,63.41463414634146
463,17.0,17.0,10.843373493975903,19.19191919191919,64.63414634146342,63.41463414634146
464,17.0,17.0,9.63855421686747,19.19191919191919,63.41463414634146,62.19512195121951
465,17.0,17.0,9.63855421686747,19.19191919191919,63.41463414634146,62.19512195121951
466,18.0,17.0,8.433734939759036,20.2020202020202,62.19512195121951,60.97560975609756
467,18.0,17.0,8.433734939759036,20.2020202020202,62.19512195121951,60.97560975609756
468,18.0,17.0,8.433734939759036,20.2020202020202,62.19512195121951,60.97560975609756
469,18.0,17.0,8.433734939759036,20.2020202020202,62.19512195121951,60.97560975609756
470,18.0,17.0,8.433734939759036,20.2020202020202,63.41463414634146,62.19512195121951
471,18.0,17.0,8.433734939759036,20.2020202020202,63.41463414634146,62.19512195121951
472,19.0,18.0,8.333333333333332,21.21212121212121,63.85542168674698,62.65060240963856
473,19.0,18.0,8.235294117647058,21.21212121212121,64.28571428571429,63.095238095238095
474,19.0,18.0,8.13953488372093,21.21212121212121,64.70588235294117,63.52941176470588
475,19.0,18.0,8.045977011494253,21.21212121212121,65.11627906976744,63.95348837209303
476,19.0,18.0,8.045977011494253,21.21212121212121,63.95348837209303,62.7906976744186
477,19.0,18.0,8.045977011494253,21.21212121212121,63.95348837209303,62.7906976744186
478,19.0,18.0,8.045977011494253,21.21212121212121,63.95348837209303,62.7906976744186
479,18.0,17.0,8.045977011494253,20.2020202020202,62.7906976744186,61.627906976744185
480,18.0,17.0,8.045977011494253,20.2020202020202,62.7906976744186,61.627906976744185
481,18.0,17.0,8.045977011494253,20.2020202020202,61.627906976744185,60.46511627906976
482,18.181818181818183,17.0,8.13953488372093,20.2020202020202,61.1764705882353,60.0
483,18.367346938775512,17.0,8.235294117647058,20.2020202020202,61.904761904761905,60.71428571428571
484,18.367346938775512,17.0,8.235294117647058,20.2020202020202,60.71428571428571,59.523809523809526
485,19.387755102040817,17.0,8.235294117647058,21.21212121212121,60.71428571428571,59.523809523809526
486,19.387755102040817,17.0,8.235294117647058,21.21212121212121,59.523809523809526,58.333333333333336
487,19.387755102040817,17.0,8.235294117647058,21.21212121212121,59.523809523809526,58.333333333333336
488,20.408163265306122,18.0,8.235294117647058,22.22222222222222,59.523809523809526,58.333333333333336
489,20.408163265306122,18.0,7.0588235294117645,22.22222222222222,59.523809523809526,58.333333333333336
490,20.408163265306122,18.0,5.88235294117647,22.22222222222222,59.523809523809526,58.333333333333336
491,19.387755102040817,17.0,5.88235294117647,21.21212121212121,58.333333333333336,57.14285714285714
492,20.408163265306122,18.0,5.88235294117647,22.22222222222222,57.14285714285714,55.952380952380956
493,20.408163265306122,18.0,5.88235294117647,22.22222222222222,57.14285714285714,55.952380952380956
494,20.408163265306122,18.0,5.88235294117647,22.22222222222222,57.14285714285714,55.952380952380956
495,21.428571428571427,19.0,5.88235294117647,23.232323232323232,58.333333333333336,57.14285714285714
496,21.428571428571427,19.0,5.88235294117647,23.232323232323232,57.14285714285714,55.952380952380956
497,21.428571428571427,19.0,5.88235294117647,23.232323232323232,57.14285714285714,55.952380952380956
498,21.428571428571427,19.0,5.813953488372093,23.232323232323232,56.470588235294116,55.294117647058826
499,21.428571428571427,19.0,5.747126436781609,23.232323232323232,56.97674418604651,55.81395348837209
500,21.428571428571427,19.0,5.681818181818182,23.232323232323232,56.32183908045977,55.172413793103445
501,20.408163265306122,19.0,5.681818181818182,22.22222222222222,57.47126436781609,56.32183908045977
502,19.387755102040817,18.0,5.681818181818182,21.21212121212121,57.47126436781609,56.32183908045977
503,19.387755102040817,18.0,5.681818181818182,21.21212121212121,58.620689655172406,57.47126436781609
504,19.387755102040817,18.0,5.617977528089887,21.21212121212121,59.09090909090909,57.95454545454546
505,19.387755102040817,18.0,5.555555555555555,21.21212121212121,58.42696629213483,57.30337078651685
506,19.387755102040817,18.0,5.555555555555555,21.21212121212121,58.88888888888889,57.77777777777777
507,20.408163265306122,18.0,5.4945054945054945,22.22222222222222,59.34065934065934,58.24175824175825
508,20.408163265306122,18.0,5.4945054945054945,22.22222222222222,59.34065934065934,58.24175824175825
509,20.408163265306122,19.0,5.4945054945054945,22.22222222222222,59.34065934065934,58.24175824175825
510,19.387755102040817,19.0,5.4945054945054945,22.22222222222222,59.34065934065934,58.24175824175825
511,20.408163265306122,19.0,4.395604395604396,23.232323232323232,59.34065934065934,58.24175824175825
512,20.408163265306122,19.0,3.296703296703297,23.232323232323232,59.34065934065934,58.24175824175825
513,21.428571428571427,20.0,3.296703296703297,24.242424242424242,60.43956043956044,59.34065934065934
514,22.448979591836736,21.0,4.395604395604396,25.252525252525253,60.43956043956044,59.34065934065934
515,23.46938775510204,22.0,4.395604395604396,26.262626262626267,60.43956043956044,59.34065934065934
516,23.46938775510204,22.0,4.395604395604396,26.262626262626267,60.43956043956044,59.34065934065934
517,22.448979591836736,22.0,4.395604395604396,25.252525252525253,60.43956043956044,59.34065934065934
518,22.448979591836736,22.0,4.395604395604396,25.252525252525253,60.43956043956044,59.34065934065934
519,22.448979591836736,22.0,4.395604395604396,25.252525252525253,60.43956043956044,59.34065934065934
520,21.428571428571427,21.0,4.395604395604396,24.242424242424242,61.53846153846154,60.43956043956044
521,21.428571428571427,21.0,4.395604395604396,24.242424242424242,60.43956043956044,59.34065934065934
522,20.408163265306122,20.0,4.395604395604396,23.232323232323232,61.53846153846154,60.43956043956044
523,20.408163265306122,20.0,3.296703296703297,22.22222222222222,60.43956043956044,59.34065934065934
524,21.428571428571427,21.0,3.296703296703297,22.22222222222222,60.43956043956044,59.34065934065934
525,21.428571428571427,21.0,3.260869565217391,22.0,59.78260869565217,58.69565217391305
526,21.428571428571427,21.0,3.225806451612903,22.0,59.13978494623656,58.06451612903226
527,22.448979591836736,22.0,3.1914893617021276,23.0,58.51063829787234,57.446808510638306
528,21.428571428571427,21.0,3.1914893617021276,22.0,57.446808510638306,56.38297872340425
529,21.428571428571427,21.0,3.1914893617021276,22.0,57.446808510638306,56.38297872340425
530,21.428571428571427,21.0,3.1914893617021276,22.0,56.38297872340425,55.319148936170215
531,20.408163265306122,20.0,3.1914893617021276,21.0,55.319148936170215,54.25531914893617
532,20.408163265306122,20.0,3.1914893617021276,22.0,55.319148936170215,54.25531914893617
533,20.408163265306122,20.0,3.1914893617021276,22.0,54.25531914893617,53.191489361702125
534,19.387755102040817,19.0,3.1914893617021276,21.0,54.25531914893617,53.191489361702125
535,19.387755102040817,19.0,3.1578947368421053,21.0,53.68421052631579,52.63157894736842
536,19.387755102040817,19.0,3.125,21.0,53.125,52.083333333333336
537,19.387755102040817,19.0,3.0927835051546393,21.0,52.57731958762887,51.546391752577314
538,19.387755102040817,19.0,3.0927835051546393,21.0,53.608247422680414,52.57731958762887
539,19.387755102040817,18.0,2.0618556701030926,20.0,52.57731958762887,51.546391752577314
540,19.387755102040817,18.0,2.0618556701030926,20.0,51.546391752577314,50.51546391752577
541,20.408163265306122,18.0,2.0618556701030926,19.0,51.546391752577314,50.51546391752577
542,20.408163265306122,18.0,2.0618556701030926,19.0,50.51546391752577,49.48453608247423
543,20.408163265306122,18.0,2.0618556701030926,19.0,50.51546391752577,49.48453608247423
544,20.408163265306122,19.0,2.0408163265306123,19.0,50.0,48.97959183673469
545,21.428571428571427,20.0,2.0408163265306123,20.0,50.0,48.97959183673469
546,21.428571428571427,20.0,2.0408163265306123,20.0,48.97959183673469,47.95918367346938
547,21.428571428571427,20.0,2.0408163265306123,20.0,48.97959183673469,47.95918367346938
548,21.428571428571427,20.0,2.0408163265306123,19.0,48.97959183673469,47.95918367346938
549,22.448979591836736,20.0,2.0408163265306123,20.0,50.0,48.97959183673469
550,23.46938775510204,21.0,2.0408163265306123,21.0,50.0,48.97959183673469
551,23.46938775510204,21.0,2.0408163265306123,21.0,50.0,48.97959183673469
552,22.448979591836736,20.0,2.0408163265306123,20.0,50.0,48.97959183673469
553,23.46938775510204,21.0,2.0408163265306123,21.0,50.0,50.0
554,23.46938775510204,21.0,3.061224489795918,21.0,50.0,50.0
555,23.46938775510204,21.0,3.061224489795918,21.0,50.0,50.0
556,23.46938775510204,22.0,3.061224489795918,22.0,50.0,50.0
557,23.46938775510204,22.0,4.081632653061225,22.0,48.97959183673469,48.97959183673469
558,23.46938775510204,22.0,4.081632653061225,22.0,47.95918367346938,47.95918367346938
559,23.46938775510204,22.0,4.081632653061225,22.0,47.95918367346938,47.95918367346938
560,23.46938775510204,22.0,4.081632653061225,22.0,46.93877551020408,46.93877551020408
561,24.489795918367346,22.0,4.081632653061225,23.0,46.93877551020408,46.93877551020408
562,24.489795918367346,22.0,4.081632653061225,23.0,45.91836734693878,45.91836734693878
563,25.510204081632654,22.0,5.1020408163265305,24.0,45.91836734693878,45.91836734693878
564,26.53061224489796,22.0,5.1020408163265305,25.0,45.91836734693878,45.91836734693878
565,26.804123711340207,22.22222222222222,5.1020408163265305,25.252525252525253,44.89795918367347,44.89795918367347
566,26.804123711340207,23.232323232323232,5.1020408163265305,24.242424242424242,45.91836734693878,45.91836734693878
567,26.804123711340207,23.232323232323232,5.1020408163265305,24.242424242424242,45.91836734693878,45.91836734693878
568,27.835051546391753,23.232323232323232,5.1020408163265305,24.242424242424242,44.89795918367347,44.89795918367347
569,27.835051546391753,23.232323232323232,5.1020408163265305,24.242424242424242,43.87755102040816,43.87755102040816
570,27.835051546391753,23.232323232323232,5.1020408163265305,24.242424242424242,42.857142857142854,42.857142857142854
571,27.835051546391753,23.232323232323232,5.1020408163265305,24.242424242424242,41.83673469387755,41.83673469387755
572,26.804123711340207,22.22222222222222,5.1020408163265305,23.232323232323232,40.816326530612244,40.816326530612244
573,26.804123711340207,22.22222222222222,5.1020408163265305,23.232323232323232,40.816326530612244,40.816326530612244
574,26.804123711340207,22.22222222222222,5.1020408163265305,23.232323232323232,39.795918367346935,39.795918367346935
575,26.804123711340207,22.22222222222222,5.1020408163265305,23.232323232323232,38.775510204081634,38.775510204081634
576,26.804123711340207,23.232323232323232,5.1020408163265305,23.232323232323232,38.775510204081634,38.775510204081634
577,26.804123711340207,24.242424242424242,5.1020408163265305,23.232323232323232,37.755102040816325,37.755102040816325
578,26.804123711340207,25.252525252525253,5.1020408163265305,24.242424242424242,37.755102040816325,37.755102040816325
579,26.804123711340207,25.252525252525253,5.1020408163265305,24.242424242424242,37.755102040816325,37.755102040816325
580,26.804123711340207,25.252525252525253,5.1020408163265305,24.242424242424242,37.755102040816325,37.755102040816325
581,26.804123711340207,25.252525252525253,6.122448979591836,24.242424242424242,38.775510204081634,38.775510204081634
582,26.53061224489796,25.252525252525253,6.0606060606060606,24.242424242424242,39.39393939393939,39.39393939393939
583,26.262626262626267,26.262626262626267,6.0,24.242424242424242,39.0,39.0
584,26.262626262626267,26.262626262626267,6.0,24.242424242424242,39.0,39.0
585,25.252525252525253,25.252525252525253,7.000000000000001,23.232323232323232,39.0,39.0
586,25.252525252525253,25.252525252525253,8.0,23.232323232323232,39.0,39.0
587,26.262626262626267,26.262626262626267,8.0,24.242424242424242,39.0,39.0
588,26.262626262626267,26.262626262626267,8.0,24.242424242424242,39.0,39.0
589,26.262626262626267,26.262626262626267,8.0,24.242424242424242,39.0,39.0
590,26.262626262626267,26.262626262626267,8.0,24.242424242424242,39.0,39.0
591,26.262626262626267,26.262626262626267,8.0,24.242424242424242,40.0,40.0
592,26.262626262626267,25.252525252525253,8.0,24.242424242424242,40.0,40.0
593,26.262626262626267,25.252525252525253,8.0,24.242424242424242,41.0,41.0
594,26.262626262626267,25.252525252525253,8.0,24.242424242424242,40.0,40.0
595,25.252525252525253,24.242424242424242,8.0,23.232323232323232,40.0,40.0
596,25.252525252525253,24.242424242424242,8.0,23.232323232323232,41.0,41.0
597,25.252525252525253,24.242424242424242,9.0,23.232323232323232,41.0,41.0
598,25.252525252525253,24.242424242424242,10.0,23.232323232323232,41.0,41.0
599,25.252525252525253,24.242424242424242,10.0,24.242424242424242,41.0,41.0
600,26.262626262626267,25.252525252525253,11.0,25.252525252525253,42.0,42.0
601,26.262626262626267,25.252525252525253,12.0,25.252525252525253,42.0,42.0
602,26.262626262626267,25.252525252525253,12.0,25.252525252525253,41.0,41.0
603,26.262626262626267,25.252525252525253,12.0,25.252525252525253,40.0,40.0
604,27.27272727272727,26.262626262626267,12.0,25.252525252525253,40.0,40.0
605,27.27272727272727,26.262626262626267,12.0,25.252525252525253,41.0,41.0
606,28.28282828282828,27.27272727272727,12.0,26.262626262626267,41.0,41.0
607,28.28282828282828,28.28282828282828,12.0,26.262626262626267,41.0,41.0
608,28.28282828282828,28.28282828282828,12.0,26.262626262626267,41.0,41.0
609,28.28282828282828,27.27272727272727,12.0,26.262626262626267,42.0,42.0
610,29.292929292929294,26.262626262626267,12.0,25.252525252525253,42.0,42.0
611,28.28282828282828,26.262626262626267,12.0,24.242424242424242,43.0,43.0
612,27.27272727272727,25.252525252525253,12.0,23.232323232323232,43.0,43.0
613,26.262626262626267,24.242424242424242,12.0,22.22222222222222,43.0,43.0
614,26.262626262626267,23.232323232323232,11.0,21.21212121212121,42.0,42.0
615,25.252525252525253,22.22222222222222,10.0,20.2020202020202,41.0,41.0
616,25.252525252525253,22.22222222222222,10.0,20.2020202020202,42.0,42.0
617,26.262626262626267,22.22222222222222,10.0,21.21212121212121,43.0,43.0
618,26.262626262626267,22.22222222222222,10.0,21.21212121212121,42.0,42.0
619,27.27272727272727,23.232323232323232,11.0,22.22222222222222,42.0,42.0
620,27.27272727272727,23.232323232323232,11.0,22.22222222222222,41.0,41.0
621,28.28282828282828,23.232323232323232,11.0,23.232323232323232,42.0,42.0
622,28.28282828282828,23.232323232323232,11.0,23.232323232323232,42.0,42.0
623,28.28282828282828,23.232323232323232,11.0,23.232323232323232,43.0,43.0
624,27.27272727272727,22.22222222222222,11.0,23.232323232323232,44.0,44.0
625,28.28282828282828,23.232323232323232,12.0,24.242424242424242,45.0,45.0
626,29.292929292929294,24.242424242424242,13.0,25.252525252525253,46.0,46.0
627,28.28282828282828,23.232323232323232,14.000000000000002,24.242424242424242,46.0,46.0
628,28.28282828282828,23.232323232323232,14.000000000000002,24.242424242424242,47.0,47.0
629,28.28282828282828,23.232323232323232,14.000000000000002,24.242424242424242,48.0,48.0
630,28.28282828282828,23.232323232323232,14.000000000000002,24.242424242424242,48.0,48.0
631,28.28282828282828,23.232323232323232,14.000000000000002,24.242424242424242,49.0,49.0
632,28.28282828282828,23.232323232323232,14.000000000000002,23.232323232323232,49.0,49.0
633,29.292929292929294,24.242424242424242,14.000000000000002,24.242424242424242,50.0,50.0
634,29.292929292929294,24.242424242424242,14.000000000000002,24.242424242424242,49.0,49.0
635,29.292929292929294,24.242424242424242,14.000000000000002,24.242424242424242,50.0,50.0
636,29.292929292929294,24.242424242424242,14.000000000000002,24.242424242424242,51.0,51.0
637,29.292929292929294,24.242424242424242,14.000000000000002,24.242424242424242,51.0,51.0
638,30.303030303030305,25.252525252525253,14.000000000000002,25.252525252525253,51.0,51.0
639,29.292929292929294,25.252525252525253,14.000000000000002,25.252525252525253,52.0,52.0
640,29.292929292929294,25.252525252525253,14.14141414141414,25.252525252525253,52.52525252525253,52.52525252525253
641,28.28282828282828,25.252525252525253,14.285714285714285,25.252525252525253,53.06122448979592,53.06122448979592
642,28.28282828282828,25.252525252525253,14.432989690721648,25.252525252525253,53.608247422680414,53.608247422680414
643,28.28282828282828,25.252525252525253,14.432989690721648,25.252525252525253,53.608247422680414,53.608247422680414
644,29.292929292929294,25.252525252525253,14.432989690721648,26.262626262626267,53.608247422680414,53.608247422680414
645,28.28282828282828,24.242424242424242,14.432989690721648,25.252525252525253,53.608247422680414,53.608247422680414
646,29.292929292929294,24.242424242424242,15.463917525773196,26.262626262626267,54.63917525773196,54.63917525773196
647,30.303030303030305,25.252525252525253,15.463917525773196,27.27272727272727,54.63917525773196,54.63917525773196
648,30.303030303030305,25.252525252525253,15.463917525773196,27.27272727272727,55.670103092783506,55.670103092783506
649,29.292929292929294,25.252525252525253,15.463917525773196,26.262626262626267,55.670103092783506,55.670103092783506
650,28.28282828282828,24.242424242424242,15.463917525773196,25.252525252525253,56.70103092783505,56.70103092783505
651,28.28282828282828,25.252525252525253,16.49484536082474,26.262626262626267,57.73195876288659,57.73195876288659
652,28.28282828282828,25.252525252525253,16.49484536082474,26.262626262626267,57.73195876288659,57.73195876288659
653,27.27272727272727,24.242424242424242,16.49484536082474,25.252525252525253,56.70103092783505,56.70103092783505
654,26.262626262626267,23.232323232323232,15.463917525773196,24.242424242424242,56.70103092783505,56.70103092783505
655,26.262626262626267,23.232323232323232,15.463917525773196,24.242424242424242,57.73195876288659,57.73195876288659
656,25.252525252525253,22.22222222222222,15.463917525773196,23.232323232323232,56.70103092783505,56.70103092783505
657,25.252525252525253,22.22222222222222,14.432989690721648,23.232323232323232,57.73195876288659,57.73195876288659
658,25.252525252525253,22.22222222222222,14.432989690721648,24.242424242424242,57.73195876288659,57.73195876288659
659,25.252525252525253,22.22222222222222,14.432989690721648,24.242424242424242,57.73195876288659,57.73195876288659
660,25.252525252525253,22.22222222222222,14.432989690721648,24.242424242424242,57.73195876288659,57.73195876288659
661,24.242424242424242,22.22222222222222,14.432989690721648,23.232323232323232,58.76288659793815,58.76288659793815
662,24.242424242424242,22.22222222222222,14.432989690721648,23.232323232323232,58.76288659793815,58.76288659793815
663,24.242424242424242,23.232323232323232,13.402061855670103,23.232323232323232,59.79381443298969,59.79381443298969
664,23.232323232323232,23.232323232323232,13.402061855670103,22.22222222222222,59.79381443298969,59.79381443298969
665,23.0,23.0,13.402061855670103,22.0,59.79381443298969,59.79381443298969
666,22.0,22.0,13.402061855670103,22.0,59.79381443298969,59.79381443298969
667,22.0,22.0,13.402061855670103,22.0,58.76288659793815,58.76288659793815
668,21.0,22.0,13.402061855670103,22.0,59.79381443298969,59.79381443298969
669,21.0,22.0,13.402061855670103,22.0,59.79381443298969,59.79381443298969
670,21.0,22.0,13.402061855670103,22.0,59.79381443298969,59.79381443298969
671,21.0,22.0,13.402061855670103,22.0,60.824742268041234,60.824742268041234
672,21.0,22.0,13.402061855670103,22.0,60.824742268041234,60.824742268041234
673,22.0,23.0,13.402061855670103,22.0,60.824742268041234,60.824742268041234
674,23.0,24.0,13.402061855670103,23.0,61.855670103092784,61.855670103092784
675,23.0,24.0,13.402061855670103,23.0,61.855670103092784,61.855670103092784
676,24.0,23.0,13.402061855670103,24.0,61.855670103092784,61.855670103092784
677,24.0,22.0,13.402061855670103,24.0,61.855670103092784,61.855670103092784
678,25.0,21.0,13.402061855670103,23.0,62.88659793814433,62.88659793814433
679,25.0,21.0,13.402061855670103,23.0,62.88659793814433,62.88659793814433
680,25.0,21.0,13.402061855670103,23.0,61.855670103092784,61.855670103092784
681,25.0,21.0,12.371134020618557,23.0,60.824742268041234,60.824742268041234
682,25.0,21.0,12.371134020618557,23.0,59.79381443298969,59.79381443298969
683,25.0,20.0,12.371134020618557,23.0,59.79381443298969,59.79381443298969
684,25.0,20.0,12.371134020618557,23.0,59.79381443298969,59.79381443298969
685,25.0,20.0,11.34020618556701,23.0,58.76288659793815,58.76288659793815
686,25.0,20.0,10.309278350515463,23.0,59.79381443298969,59.79381443298969
687,25.0,19.0,10.309278350515463,23.0,58.76288659793815,58.76288659793815
688,24.0,18.0,10.309278350515463,22.0,57.73195876288659,57.73195876288659
689,24.0,18.0,10.309278350515463,22.0,57.73195876288659,57.73195876288659
690,24.0,18.0,10.309278350515463,22.0,58.76288659793815,58.76288659793815
691,25.0,18.0,10.309278350515463,22.0,58.76288659793815,58.76288659793815
692,24.0,18.0,10.309278350515463,21.0,58.76288659793815,58.76288659793815
693,24.0,18.0,10.309278350515463,21.0,58.76288659793815,58.76288659793815
694,24.0,18.0,10.309278350515463,21.0,58.76288659793815,58.76288659793815
695,24.0,18.0,10.309278350515463,21.0,57.73195876288659,57.73195876288659
696,24.0,18.0,10.309278350515463,21.0,56.70103092783505,56.70103092783505
697,25.0,18.0,9.278350515463918,22.0,56.70103092783505,56.70103092783505
698,25.0,18.0,8.24742268041237,22.0,57.73195876288659,57.73195876288659
699,25.0,18.0,8.24742268041237,21.0,56.70103092783505,56.70103092783505
700,24.0,17.0,7.216494845360824,20.0,56.70103092783505,56.70103092783505
701,24.0,17.0,6.185567010309279,20.0,55.670103092783506,55.670103092783506
702,25.0,18.0,7.216494845360824,21.0,56.70103092783505,56.70103092783505
703,25.0,18.0,7.216494845360824,22.0,57.73195876288659,57.73195876288659
704,24.0,17.0,8.24742268041237,22.0,57.73195876288659,57.73195876288659
705,24.0,17.0,8.24742268041237,22.0,57.73195876288659,57.73195876288659
706,24.0,17.0,8.24742268041237,21.0,57.73195876288659,57.73195876288659
707,23.0,16.0,8.24742268041237,20.0,57.73195876288659,57.73195876288659
708,22.0,15.0,8.24742268041237,19.0,57.73195876288659,57.73195876288659
709,23.0,15.0,8.24742268041237,19.0,56.70103092783505,56.70103092783505
710,22.0,15.0,8.24742268041237,19.0,56.70103092783505,56.70103092783505
711,22.0,15.0,8.24742268041237,19.0,55.670103092783506,55.670103092783506
712,22.0,15.0,8.24742268041237,19.0,54.63917525773196,54.63917525773196
713,22.0,15.0,9.278350515463918,19.0,53.608247422680414,53.608247422680414
714,21.0,15.0,9.278350515463918,19.0,53.608247422680414,53.608247422680414
715,21.0,15.0,9.278350515463918,19.0,54.63917525773196,54.63917525773196
716,22.0,16.0,9.278350515463918,20.0,54.63917525773196,54.63917525773196
717,21.0,15.0,9.278350515463918,19.0,53.608247422680414,53.608247422680414
718,21.0,15.0,9.278350515463918,19.0,54.63917525773196,54.63917525773196
719,20.0,14.000000000000002,8.24742268041237,18.0,54.63917525773196,54.63917525773196
720,21.0,15.0,8.24742268041237,18.0,55.670103092783506,55.670103092783506
721,20.0,15.0,8.24742268041237,17.0,55.670103092783506,55.670103092783506
