pointer,OQ818340,OQ818347,OQ818348,HM002617,KX759623,OP963671
531,88.0,0.0,0.0,64.0,75.0,0.0
532,88.0,0.0,0.0,64.0,74.0,0.0
533,89.0,0.0,0.0,64.0,74.0,0.0
534,89.0,0.0,0.0,63.0,73.0,0.0
535,88.0,0.0,0.0,63.0,72.0,0.0
536,88.0,0.0,0.0,62.0,72.0,0.0
537,88.0,0.0,0.0,63.0,72.0,0.0
538,88.0,0.0,0.0,62.0,72.0,0.0
539,88.0,0.0,0.0,62.0,72.0,0.0
540,88.0,0.0,0.0,62.0,73.0,0.0
541,87.0,0.0,0.0,62.0,73.0,0.0
542,87.0,0.0,0.0,62.0,73.0,0.0
543,87.0,0.0,0.0,62.0,73.0,0.0
544,88.0,0.0,0.0,63.0,73.0,0.0
545,88.0,0.0,0.0,63.0,72.0,0.0
546,88.0,0.0,0.0,63.0,73.0,0.0
547,88.0,0.0,0.0,63.0,72.0,0.0
548,88.0,0.0,0.0,63.0,72.0,0.0
549,88.0,0.0,0.0,63.0,72.0,0.0
550,88.0,0.0,0.0,64.0,72.0,0.0
551,88.0,0.0,0.0,64.0,72.0,0.0
552,88.0,0.0,0.0,63.0,71.0,0.0
553,88.0,0.0,0.0,63.0,71.0,0.0
554,88.0,0.0,0.0,63.0,71.0,0.0
555,88.0,0.0,0.0,62.0,71.0,0.0
556,88.0,0.0,0.0,62.0,71.0,0.0
557,89.0,0.0,0.0,63.0,72.0,0.0
558,89.0,0.0,0.0,63.0,72.0,0.0
559,89.0,0.0,0.0,63.0,72.0,0.0
560,89.0,0.0,0.0,62.0,72.0,0.0
561,89.0,0.0,0.0,62.0,73.0,0.0
562,89.0,0.0,0.0,63.0,74.0,0.0
563,89.0,0.0,0.0,64.0,74.0,0.0
564,89.0,0.0,0.0,63.0,74.0,0.0
565,89.0,0.0,0.0,64.0,74.0,0.0
566,89.0,0.0,0.0,65.0,74.0,0.0
567,89.0,0.0,0.0,64.0,73.0,0.0
568,90.0,0.0,0.0,64.0,74.0,0.0
569,91.0,0.0,0.0,63.0,74.0,0.0
570,91.0,0.0,0.0,62.0,74.0,0.0
571,91.0,0.0,0.0,61.0,74.0,0.0
572,90.0,0.0,0.0,60.0,74.0,0.0
573,90.0,0.0,0.0,60.0,74.0,0.0
574,91.0,0.0,0.0,60.0,74.0,0.0
575,91.0,0.0,0.0,61.0,73.0,0.0
576,91.0,0.0,0.0,62.0,74.0,0.0
577,91.0,0.0,0.0,62.0,74.0,0.0
578,91.0,0.0,0.0,62.0,73.0,0.0
579,91.0,0.0,0.0,62.0,72.0,0.0
580,91.0,0.0,0.0,61.0,72.0,0.0
581,91.0,0.0,0.0,61.0,72.0,0.0
582,91.0,0.0,0.0,61.0,72.0,0.0
583,90.0,0.0,0.0,60.0,71.0,0.0
584,90.0,0.0,0.0,60.0,71.0,0.0
585,90.0,0.0,0.0,59.0,70.0,0.0
586,90.0,0.0,0.0,57.99999999999999,70.0,0.0
587,89.0,0.0,0.0,57.99999999999999,69.0,0.0
588,89.0,0.0,0.0,59.0,70.0,0.0
589,89.0,0.0,0.0,59.0,69.0,0.0
590,90.0,0.0,0.0,60.0,70.0,0.0
591,90.0,0.0,0.0,60.0,70.0,0.0
592,90.0,0.0,0.0,60.0,70.0,0.0
593,90.0,0.0,0.0,59.0,70.0,0.0
594,90.0,0.0,0.0,59.0,70.0,0.0
595,90.0,0.0,0.0,57.99999999999999,70.0,0.0
596,90.0,0.0,0.0,57.99999999999999,70.0,0.0
597,90.0,0.0,0.0,57.99999999999999,70.0,0.0
598,90.0,0.0,0.0,59.0,70.0,0.0
599,89.0,0.0,0.0,59.0,70.0,0.0
600,89.0,0.0,0.0,59.0,70.0,0.0
601,90.0,0.0,0.0,59.0,71.0,0.0
602,89.0,0.0,0.0,57.99999999999999,70.0,0.0
603,90.0,0.0,0.0,57.99999999999999,70.0,0.0
604,90.0,0.0,0.0,57.99999999999999,70.0,0.0
605,90.0,0.0,0.0,56.99999999999999,69.0,0.0
606,91.0,0.0,0.0,57.99999999999999,70.0,0.0
607,90.0,0.0,0.0,56.99999999999999,70.0,0.0
608,90.0,0.0,0.0,56.99999999999999,71.0,0.0
609,90.0,0.0,0.0,56.99999999999999,72.0,0.0
610,90.0,0.0,0.0,56.99999999999999,73.0,0.0
611,90.0,0.0,0.0,56.99999999999999,73.0,0.0
612,90.0,0.0,0.0,56.99999999999999,73.0,0.0
613,91.0,0.0,0.0,56.99999999999999,74.0,0.0
614,91.0,0.0,0.0,56.00000000000001,74.0,0.0
615,90.0,0.0,0.0,56.00000000000001,75.0,0.0
616,89.0,0.0,0.0,55.00000000000001,74.0,0.0
617,89.0,0.0,0.0,54.0,74.0,0.0
618,89.0,0.0,0.0,53.0,74.0,0.0
619,89.0,0.0,0.0,52.0,73.0,0.0
620,89.0,0.0,0.0,51.0,73.0,0.0
621,89.0,0.0,0.0,50.0,73.0,0.0
622,88.0,0.0,0.0,50.0,72.0,0.0
623,88.0,0.0,0.0,49.0,72.0,0.0
624,88.0,0.0,0.0,49.0,71.0,0.0
625,88.0,0.0,0.0,48.0,70.0,0.0
626,88.0,0.0,0.0,47.0,69.0,0.0
627,88.0,0.0,0.0,47.0,69.0,0.0
628,88.0,0.0,0.0,48.0,69.0,0.0
629,88.0,0.0,0.0,47.0,69.0,0.0
630,88.0,0.0,0.0,47.0,70.0,0.0
631,88.0,0.0,0.0,46.0,69.0,0.0
632,88.0,0.0,0.0,46.0,69.0,0.0
633,88.0,0.0,0.0,45.0,69.0,0.0
634,88.0,0.0,0.0,45.0,70.0,0.0
635,89.0,0.0,0.0,46.0,71.0,0.0
636,89.0,0.0,0.0,47.0,71.0,0.0
637,89.0,0.0,0.0,47.0,70.0,0.0
638,89.0,0.0,0.0,47.0,69.0,0.0
639,89.0,0.0,0.0,46.0,69.0,0.0
640,89.0,0.0,0.0,46.0,69.0,0.0
641,90.0,0.0,0.0,45.0,69.0,0.0
642,90.0,0.0,0.0,45.0,69.0,0.0
643,90.0,0.0,0.0,46.0,69.0,0.0
644,89.0,0.0,0.0,45.0,69.0,0.0
645,89.0,0.0,0.0,45.0,70.0,0.0
646,89.0,0.0,0.0,44.0,69.0,0.0
647,89.0,0.0,1.0,45.0,70.0,0.0
648,89.0,0.0,1.0,45.0,70.0,0.0
649,89.0,0.0,1.0,44.0,70.0,0.0
650,89.0,0.0,1.0,43.0,70.0,0.0
651,88.0,0.0,1.0,42.0,69.0,0.0
652,87.0,0.0,1.0,42.0,69.0,0.0
653,87.0,0.0,1.0,41.0,68.0,0.0
654,87.0,0.0,1.0,40.0,68.0,0.0
655,87.0,0.0,1.0,41.0,67.0,0.0
656,87.0,0.0,1.0,41.0,66.0,0.0
657,86.0,0.0,1.0,40.0,65.0,0.0
658,86.0,0.0,1.0,40.0,65.0,0.0
659,86.0,0.0,1.0,41.0,66.0,0.0
660,86.0,0.0,2.0,41.0,66.0,0.0
661,86.0,0.0,2.0,40.0,66.0,0.0
662,85.0,0.0,2.0,39.0,66.0,0.0
663,85.0,0.0,2.0,39.0,66.0,0.0
664,86.0,0.0,2.0,39.0,66.0,0.0
665,86.0,0.0,2.0,38.0,67.0,0.0
666,85.0,0.0,2.0,37.0,66.0,0.0
667,85.0,0.0,3.0,37.0,67.0,0.0
668,85.0,0.0,3.0,37.0,66.0,0.0
669,84.0,0.0,3.0,37.0,67.0,0.0
670,83.0,0.0,3.0,37.0,66.0,0.0
671,83.0,0.0,4.0,38.0,66.0,0.0
672,84.0,0.0,4.0,38.0,67.0,0.0
673,84.0,0.0,4.0,37.0,66.0,0.0
674,84.0,0.0,4.0,36.0,66.0,0.0
675,84.0,0.0,4.0,35.0,66.0,0.0
676,83.0,0.0,4.0,34.0,66.0,0.0
677,82.0,0.0,4.0,33.0,66.0,0.0
678,82.0,0.0,4.0,32.0,67.0,0.0
679,82.0,0.0,4.0,31.0,67.0,0.0
680,81.0,0.0,4.0,31.0,66.0,0.0
681,81.0,0.0,4.0,31.0,66.0,0.0
682,80.0,0.0,4.0,31.0,65.0,0.0
683,81.0,0.0,5.0,31.0,66.0,0.0
684,81.0,0.0,5.0,30.0,65.0,0.0
685,81.0,0.0,5.0,30.0,66.0,0.0
686,81.0,0.0,5.0,30.0,66.0,0.0
687,82.0,0.0,6.0,30.0,67.0,0.0
688,82.0,0.0,6.0,28.999999999999996,66.0,0.0
689,82.0,0.0,6.0,28.999999999999996,67.0,0.0
690,82.0,0.0,6.0,28.999999999999996,67.0,0.0
691,81.0,0.0,7.000000000000001,28.000000000000004,67.0,0.0
692,81.0,0.0,7.000000000000001,27.0,67.0,0.0
693,81.0,0.0,7.000000000000001,27.0,67.0,0.0
694,81.0,0.0,7.000000000000001,26.0,67.0,0.0
695,81.0,0.0,7.000000000000001,26.0,67.0,0.0
696,81.0,0.0,7.000000000000001,25.0,67.0,0.0
697,81.0,0.0,7.000000000000001,25.0,67.0,0.0
698,80.8080808080808,0.0,7.000000000000001,24.0,66.66666666666666,0.0
699,81.63265306122449,0.0,7.000000000000001,24.0,67.3469387755102,0.0
700,81.63265306122449,0.0,7.000000000000001,24.0,66.3265306122449,0.0
701,81.63265306122449,0.0,7.000000000000001,24.0,66.3265306122449,0.0
702,81.63265306122449,0.0,8.0,24.0,67.3469387755102,0.0
703,80.61224489795919,0.0,8.0,24.0,67.3469387755102,0.0
704,80.61224489795919,0.0,8.0,23.0,67.3469387755102,0.0
705,80.61224489795919,0.0,8.0,23.0,68.36734693877551,0.0
706,80.61224489795919,0.0,8.0,22.0,67.3469387755102,0.0
707,81.63265306122449,0.0,8.0,23.0,67.3469387755102,0.0
708,81.63265306122449,0.0,8.0,23.0,66.3265306122449,0.0
709,81.63265306122449,0.0,8.0,23.0,66.3265306122449,0.0
710,81.44329896907216,0.0,8.0,23.232323232323232,65.97938144329896,0.0
711,81.44329896907216,0.0,8.0,22.22222222222222,65.97938144329896,0.0
712,81.44329896907216,0.0,9.0,22.22222222222222,65.97938144329896,0.0
713,81.44329896907216,0.0,10.0,21.21212121212121,65.97938144329896,0.0
714,81.44329896907216,0.0,11.0,21.21212121212121,65.97938144329896,0.0
715,82.4742268041237,0.0,11.0,20.2020202020202,65.97938144329896,0.0
716,83.50515463917526,0.0,11.0,20.2020202020202,65.97938144329896,0.0
717,83.50515463917526,0.0,11.0,20.2020202020202,64.94845360824742,0.0
718,83.50515463917526,0.0,11.0,20.2020202020202,63.91752577319587,0.0
719,82.4742268041237,0.0,11.0,20.2020202020202,63.91752577319587,0.0
720,82.4742268041237,0.0,12.0,21.21212121212121,63.91752577319587,0.0
721,82.4742268041237,0.0,13.0,21.21212121212121,63.91752577319587,0.0
722,82.4742268041237,0.0,13.0,21.21212121212121,63.91752577319587,0.0
723,81.44329896907216,0.0,13.0,21.21212121212121,63.91752577319587,0.0
724,81.44329896907216,0.0,13.0,20.2020202020202,64.94845360824742,0.0
725,81.44329896907216,0.0,14.000000000000002,20.2020202020202,65.97938144329896,0.0
726,81.44329896907216,0.0,14.000000000000002,20.2020202020202,67.0103092783505,0.0
727,81.44329896907216,0.0,15.0,20.2020202020202,67.0103092783505,0.0
728,81.44329896907216,0.0,15.0,19.19191919191919,67.0103092783505,0.0
729,81.44329896907216,0.0,15.0,19.19191919191919,67.0103092783505,0.0
730,81.44329896907216,0.0,16.0,19.19191919191919,67.0103092783505,0.0
731,81.44329896907216,0.0,17.0,19.19191919191919,68.04123711340206,0.0
732,81.44329896907216,0.0,18.0,20.2020202020202,69.0721649484536,0.0
733,81.44329896907216,0.0,18.0,20.2020202020202,69.0721649484536,0.0
734,80.41237113402062,0.0,18.0,20.2020202020202,68.04123711340206,0.0
735,80.41237113402062,0.0,18.0,19.19191919191919,68.04123711340206,0.0
736,80.41237113402062,0.0,18.0,18.181818181818183,68.04123711340206,0.0
737,80.41237113402062,0.0,18.0,17.17171717171717,68.04123711340206,0.0
738,80.41237113402062,0.0,18.0,18.181818181818183,69.0721649484536,0.0
739,80.41237113402062,0.0,18.0,18.181818181818183,69.0721649484536,0.0
740,80.41237113402062,0.0,18.0,18.181818181818183,69.0721649484536,0.0
741,80.41237113402062,0.0,19.0,18.181818181818183,69.0721649484536,0.0
742,80.41237113402062,0.0,19.0,17.17171717171717,69.0721649484536,0.0
743,80.41237113402062,0.0,20.0,16.161616161616163,68.04123711340206,0.0
744,81.44329896907216,0.0,20.0,16.161616161616163,68.04123711340206,0.0
745,81.44329896907216,0.0,21.0,17.17171717171717,68.04123711340206,0.0
746,80.41237113402062,0.0,21.0,18.181818181818183,68.04123711340206,0.0
747,80.41237113402062,0.0,20.0,17.17171717171717,68.04123711340206,0.0
748,80.41237113402062,0.0,20.0,17.17171717171717,67.0103092783505,0.0
749,80.41237113402062,0.0,21.0,18.181818181818183,67.0103092783505,0.0
750,79.38144329896907,0.0,21.0,18.181818181818183,67.0103092783505,0.0
751,79.38144329896907,0.0,22.0,18.181818181818183,68.04123711340206,0.0
752,80.41237113402062,0.0,22.0,18.181818181818183,69.0721649484536,0.0
753,80.41237113402062,0.0,23.0,18.181818181818183,70.10309278350515,0.0
754,80.41237113402062,0.0,23.0,18.181818181818183,70.10309278350515,0.0
755,80.41237113402062,0.0,24.0,17.17171717171717,71.1340206185567,0.0
756,80.41237113402062,0.0,24.0,16.161616161616163,71.1340206185567,0.0
757,81.44329896907216,0.0,24.0,17.17171717171717,72.16494845360825,0.0
758,81.44329896907216,0.0,24.0,16.161616161616163,72.16494845360825,0.0
759,81.44329896907216,0.0,24.0,15.151515151515152,72.16494845360825,0.0
760,81.44329896907216,0.0,23.0,16.161616161616163,72.16494845360825,0.0
761,81.44329896907216,0.0,23.0,16.161616161616163,71.1340206185567,0.0
762,82.4742268041237,0.0,24.0,16.161616161616163,70.10309278350515,0.0
763,81.44329896907216,0.0,24.0,15.151515151515152,70.10309278350515,0.0
764,81.44329896907216,0.0,24.0,15.151515151515152,70.10309278350515,0.0
765,81.44329896907216,0.0,24.0,15.151515151515152,70.10309278350515,0.0
766,82.4742268041237,0.0,24.0,15.151515151515152,70.10309278350515,0.0
767,82.4742268041237,0.0,23.0,15.151515151515152,69.0721649484536,0.0
768,81.44329896907216,0.0,23.0,15.151515151515152,69.0721649484536,0.0
769,82.4742268041237,0.0,24.0,16.161616161616163,69.0721649484536,0.0
770,83.50515463917526,0.0,24.0,16.161616161616163,70.10309278350515,0.0
771,83.33333333333334,0.0,23.0,15.306122448979592,69.79166666666666,0.0
772,83.33333333333334,0.0,24.0,15.306122448979592,69.79166666666666,0.0
773,83.33333333333334,0.0,25.0,15.306122448979592,69.79166666666666,0.0
774,83.33333333333334,0.0,25.0,15.306122448979592,68.75,0.0
775,83.33333333333334,0.0,25.0,15.306122448979592,69.79166666666666,0.0
776,84.375,0.0,25.0,15.306122448979592,69.79166666666666,0.0
777,85.41666666666666,0.0,25.0,15.306122448979592,69.79166666666666,0.0
778,85.41666666666666,0.0,26.0,16.3265306122449,69.79166666666666,0.0
779,85.41666666666666,0.0,26.0,16.3265306122449,70.83333333333334,0.0
780,86.45833333333334,0.0,27.0,16.3265306122449,71.875,0.0
781,86.45833333333334,0.0,28.000000000000004,16.3265306122449,71.875,0.0
782,87.5,0.0,28.000000000000004,16.3265306122449,72.91666666666666,0.0
783,87.5,0.0,27.0,17.346938775510203,71.875,0.0
784,86.45833333333334,0.0,27.0,17.346938775510203,71.875,0.0
785,86.45833333333334,0.0,27.0,17.346938775510203,70.83333333333334,0.0
786,86.45833333333334,0.0,27.0,17.346938775510203,70.83333333333334,0.0
787,86.45833333333334,0.0,26.0,17.346938775510203,70.83333333333334,0.0
788,86.45833333333334,0.0,27.0,18.367346938775512,71.875,0.0
789,86.45833333333334,0.0,27.0,18.367346938775512,71.875,0.0
790,86.45833333333334,0.0,28.000000000000004,17.346938775510203,71.875,0.0
791,87.5,0.0,28.000000000000004,18.367346938775512,71.875,0.0
792,87.5,0.0,28.999999999999996,19.387755102040817,71.875,0.0
793,87.5,0.0,28.999999999999996,19.387755102040817,71.875,0.0
794,86.45833333333334,0.0,28.999999999999996,19.387755102040817,71.875,0.0
795,85.41666666666666,0.0,28.999999999999996,19.387755102040817,71.875,0.0
796,85.41666666666666,0.0,30.0,20.408163265306122,71.875,0.0
797,85.41666666666666,0.0,31.0,20.408163265306122,71.875,0.0
798,85.56701030927834,0.0,32.0,21.428571428571427,72.16494845360825,0.0
799,85.71428571428571,0.0,32.0,22.448979591836736,72.44897959183673,0.0
800,85.71428571428571,0.0,33.0,21.428571428571427,73.46938775510205,0.0
801,85.71428571428571,0.0,33.0,20.408163265306122,72.44897959183673,0.0
802,86.73469387755102,0.0,32.0,21.428571428571427,71.42857142857143,0.0
803,87.75510204081633,0.0,32.0,21.428571428571427,72.44897959183673,0.0
804,87.75510204081633,0.0,32.0,21.428571428571427,71.42857142857143,0.0
805,87.75510204081633,0.0,32.0,21.428571428571427,70.40816326530613,0.0
806,87.75510204081633,0.0,32.0,22.448979591836736,71.42857142857143,0.0
807,87.75510204081633,0.0,32.0,21.428571428571427,71.42857142857143,0.0
808,87.75510204081633,0.0,32.0,21.428571428571427,72.44897959183673,0.0
809,87.75510204081633,0.0,32.0,21.428571428571427,71.42857142857143,0.0
810,87.87878787878788,0.0,33.0,21.21212121212121,71.71717171717171,0.0
811,87.87878787878788,0.0,33.0,21.21212121212121,70.70707070707071,0.0
812,87.87878787878788,0.0,32.0,21.21212121212121,70.70707070707071,0.0
813,87.87878787878788,0.0,31.0,21.21212121212121,70.70707070707071,0.0
814,87.87878787878788,0.0,30.0,21.21212121212121,70.70707070707071,0.0
815,87.87878787878788,0.0,30.0,22.22222222222222,70.70707070707071,0.0
816,87.87878787878788,0.0,31.0,22.22222222222222,71.71717171717171,0.0
817,87.87878787878788,0.0,31.0,22.22222222222222,71.71717171717171,0.0
818,87.87878787878788,0.0,31.0,23.232323232323232,71.71717171717171,0.0
819,88.88888888888889,0.0,31.0,23.232323232323232,71.71717171717171,0.0
820,88.88888888888889,0.0,30.0,22.22222222222222,71.71717171717171,0.0
821,88.88888888888889,0.0,28.999999999999996,22.22222222222222,70.70707070707071,0.0
822,89.8989898989899,0.0,30.0,22.22222222222222,70.70707070707071,0.0
823,90.9090909090909,0.0,30.0,22.22222222222222,69.6969696969697,0.0
824,90.9090909090909,0.0,31.0,22.22222222222222,69.6969696969697,0.0
825,89.8989898989899,0.0,30.0,23.232323232323232,68.68686868686868,0.0
826,89.8989898989899,0.0,31.0,24.242424242424242,68.68686868686868,0.0
827,89.8989898989899,0.0,30.0,23.232323232323232,67.67676767676768,0.0
828,89.8989898989899,0.0,30.0,23.232323232323232,67.67676767676768,0.0
829,89.8989898989899,0.0,31.0,24.242424242424242,67.67676767676768,0.0
830,89.8989898989899,0.0,31.0,25.252525252525253,67.67676767676768,0.0
831,89.8989898989899,0.0,31.0,26.262626262626267,67.67676767676768,0.0
832,89.8989898989899,0.0,31.0,26.262626262626267,67.67676767676768,0.0
833,89.8989898989899,0.0,31.0,27.27272727272727,67.67676767676768,0.0
834,90.9090909090909,0.0,32.0,27.27272727272727,68.68686868686868,0.0
835,90.9090909090909,1.0101010101010102,32.0,28.28282828282828,68.68686868686868,0.0
836,90.9090909090909,2.0202020202020203,33.0,29.292929292929294,68.68686868686868,0.0
837,90.9090909090909,3.0303030303030303,34.0,30.303030303030305,69.6969696969697,0.0
838,90.9090909090909,4.040404040404041,35.0,30.303030303030305,69.6969696969697,0.0
839,90.9090909090909,4.040404040404041,35.0,30.303030303030305,69.6969696969697,0.0
840,90.9090909090909,5.05050505050505,36.0,30.303030303030305,69.6969696969697,0.0
841,90.9090909090909,6.0606060606060606,36.0,31.313131313131315,69.6969696969697,0.0
842,90.9090909090909,7.07070707070707,36.0,32.323232323232325,68.68686868686868,0.0
843,90.9090909090909,8.080808080808081,36.0,32.323232323232325,69.6969696969697,0.0
844,90.9090909090909,9.090909090909092,36.0,32.323232323232325,69.6969696969697,0.0
845,90.9090909090909,10.1010101010101,36.0,32.323232323232325,69.6969696969697,0.0
846,91.91919191919192,11.11111111111111,37.0,32.323232323232325,70.70707070707071,0.0
847,91.91919191919192,12.121212121212121,38.0,32.323232323232325,70.70707070707071,0.0
848,91.91919191919192,13.131313131313133,39.0,33.33333333333333,71.71717171717171,0.0
849,91.91919191919192,14.14141414141414,39.0,32.323232323232325,71.71717171717171,0.0
850,92.92929292929293,15.151515151515152,39.0,32.323232323232325,71.71717171717171,0.0
851,93.93939393939394,15.151515151515152,38.0,32.323232323232325,70.70707070707071,0.0
852,92.92929292929293,16.161616161616163,38.0,32.323232323232325,70.70707070707071,0.0
853,92.92929292929293,17.17171717171717,37.0,33.33333333333333,70.70707070707071,0.0
854,92.92929292929293,18.181818181818183,37.0,33.33333333333333,70.70707070707071,0.0
855,92.92929292929293,19.19191919191919,37.0,34.34343434343434,70.70707070707071,0.0
856,92.92929292929293,20.2020202020202,38.0,35.35353535353536,71.71717171717171,0.0
857,92.92929292929293,20.2020202020202,39.0,34.34343434343434,70.70707070707071,0.0
858,92.92929292929293,20.2020202020202,39.0,34.34343434343434,69.6969696969697,0.0
859,92.92929292929293,21.21212121212121,39.0,34.34343434343434,69.6969696969697,0.0
860,92.92929292929293,22.22222222222222,40.0,34.34343434343434,69.6969696969697,0.0
861,92.92929292929293,23.232323232323232,40.0,34.34343434343434,70.70707070707071,0.0
862,92.92929292929293,24.242424242424242,39.0,35.35353535353536,71.71717171717171,0.0
863,93.93939393939394,24.242424242424242,39.0,35.35353535353536,71.71717171717171,0.0
864,93.93939393939394,25.252525252525253,40.0,35.35353535353536,72.72727272727273,0.0
865,92.92929292929293,25.252525252525253,40.0,35.35353535353536,72.72727272727273,0.0
866,91.91919191919192,25.252525252525253,40.0,35.35353535353536,72.72727272727273,0.0
867,91.91919191919192,26.262626262626267,41.0,35.35353535353536,73.73737373737373,0.0
868,92.92929292929293,27.27272727272727,42.0,36.36363636363637,74.74747474747475,0.0
869,91.91919191919192,27.27272727272727,41.0,35.35353535353536,73.73737373737373,0.0
870,91.91919191919192,27.27272727272727,41.0,35.35353535353536,73.73737373737373,0.0
871,92.0,28.000000000000004,41.0,35.0,74.0,0.0
872,92.0,28.000000000000004,40.0,36.0,74.0,0.0
873,92.0,28.000000000000004,40.0,36.0,74.0,0.0
874,92.0,28.999999999999996,40.0,36.0,75.0,0.0
875,92.0,28.999999999999996,40.0,36.0,75.0,0.0
876,91.91919191919192,29.292929292929294,40.0,36.0,74.74747474747475,0.0
877,91.91919191919192,29.292929292929294,40.0,37.0,74.74747474747475,0.0
878,91.91919191919192,29.292929292929294,39.0,36.0,74.74747474747475,0.0
879,91.91919191919192,29.292929292929294,39.0,36.0,74.74747474747475,0.0
880,91.91919191919192,30.303030303030305,38.0,36.0,73.73737373737373,0.0
881,91.91919191919192,31.313131313131315,38.0,37.0,73.73737373737373,0.0
882,91.91919191919192,32.323232323232325,39.0,37.0,73.73737373737373,0.0
883,91.91919191919192,33.33333333333333,40.0,36.0,74.74747474747475,0.0
884,92.92929292929293,34.34343434343434,40.0,36.0,75.75757575757575,0.0
885,91.91919191919192,34.34343434343434,40.0,36.0,76.76767676767676,0.0
886,91.91919191919192,35.35353535353536,40.0,36.0,75.75757575757575,0.0
887,91.91919191919192,35.35353535353536,40.0,36.0,75.75757575757575,0.0
888,90.9090909090909,35.35353535353536,39.0,35.0,74.74747474747475,0.0
889,90.9090909090909,36.36363636363637,40.0,35.0,73.73737373737373,0.0
890,90.9090909090909,36.36363636363637,39.0,36.0,73.73737373737373,0.0
891,89.8989898989899,36.36363636363637,38.0,35.0,73.73737373737373,0.0
892,89.8989898989899,37.37373737373738,37.0,34.0,73.73737373737373,0.0
893,88.88888888888889,37.37373737373738,37.0,34.0,72.72727272727273,0.0
894,88.88888888888889,37.37373737373738,37.0,34.0,71.71717171717171,0.0
895,89.8989898989899,37.37373737373738,37.0,34.0,70.70707070707071,0.0
896,89.8989898989899,37.37373737373738,36.0,33.0,69.6969696969697,0.0
897,89.8989898989899,38.38383838383838,35.0,33.0,69.6969696969697,0.0
898,89.8989898989899,39.39393939393939,34.0,32.0,69.6969696969697,0.0
899,89.8989898989899,40.4040404040404,35.0,31.0,69.6969696969697,0.0
900,89.8989898989899,40.4040404040404,34.0,31.0,68.68686868686868,0.0
901,89.8989898989899,41.41414141414141,34.0,32.0,69.6969696969697,0.0
902,89.8989898989899,42.42424242424242,34.0,31.0,70.70707070707071,0.0
903,89.8989898989899,42.42424242424242,34.0,31.0,69.6969696969697,0.0
904,89.8989898989899,43.43434343434344,34.0,32.0,69.6969696969697,0.0
905,89.8989898989899,44.44444444444444,35.0,32.0,69.6969696969697,0.0
906,89.8989898989899,44.44444444444444,35.0,31.0,69.6969696969697,0.0
907,89.8989898989899,44.44444444444444,35.0,31.0,69.6969696969697,0.0
908,89.8989898989899,45.45454545454545,36.0,32.0,69.6969696969697,0.0
909,89.8989898989899,45.45454545454545,36.0,32.0,70.70707070707071,0.0
910,89.8989898989899,46.464646464646464,35.0,32.0,69.6969696969697,0.0
911,89.8989898989899,47.474747474747474,35.0,33.0,70.70707070707071,0.0
912,89.8989898989899,48.484848484848484,36.0,34.0,70.70707070707071,0.0
913,89.8989898989899,48.484848484848484,36.0,34.0,69.6969696969697,0.0
914,88.88888888888889,48.484848484848484,36.0,34.0,68.68686868686868,0.0
915,88.88888888888889,49.494949494949495,37.0,34.0,68.68686868686868,0.0
916,88.88888888888889,49.494949494949495,37.0,34.0,67.67676767676768,0.0
917,87.87878787878788,49.494949494949495,37.0,34.0,67.67676767676768,0.0
918,87.87878787878788,49.494949494949495,37.0,34.0,68.68686868686868,0.0
919,87.87878787878788,49.494949494949495,37.0,34.0,69.6969696969697,0.0
920,86.86868686868688,49.494949494949495,37.0,34.0,68.68686868686868,0.0
921,86.86868686868688,50.505050505050505,38.0,35.0,69.6969696969697,0.0
922,86.86868686868688,50.505050505050505,38.0,36.0,70.70707070707071,0.0
923,86.73469387755102,50.505050505050505,38.38383838383838,36.36363636363637,71.42857142857143,0.0
924,86.73469387755102,51.515151515151516,38.38383838383838,37.37373737373738,71.42857142857143,0.0
925,87.75510204081633,52.52525252525253,39.39393939393939,37.37373737373738,72.44897959183673,0.0
926,87.75510204081633,53.535353535353536,39.39393939393939,37.37373737373738,72.44897959183673,0.0
927,87.75510204081633,54.54545454545454,39.39393939393939,38.38383838383838,73.46938775510205,0.0
928,87.75510204081633,55.55555555555556,40.4040404040404,39.39393939393939,73.46938775510205,0.0
929,87.75510204081633,55.55555555555556,39.39393939393939,38.38383838383838,72.44897959183673,0.0
930,87.75510204081633,56.56565656565656,39.39393939393939,38.38383838383838,72.44897959183673,0.0
931,87.75510204081633,57.57575757575758,39.39393939393939,38.38383838383838,72.44897959183673,0.0
932,87.75510204081633,58.58585858585859,39.39393939393939,38.38383838383838,72.44897959183673,0.0
933,87.75510204081633,59.59595959595959,39.39393939393939,37.37373737373738,72.44897959183673,0.0
934,87.62886597938144,59.59595959595959,38.38383838383838,37.37373737373738,72.16494845360825,0.0
935,87.5,58.58585858585859,38.38383838383838,36.36363636363637,71.875,0.0
936,86.45833333333334,57.57575757575758,38.38383838383838,35.35353535353536,70.83333333333334,0.0
937,86.45833333333334,57.57575757575758,37.37373737373738,35.35353535353536,70.83333333333334,0.0
938,86.31578947368422,57.14285714285714,36.734693877551024,34.34343434343434,70.52631578947368,0.0
939,86.17021276595744,57.73195876288659,37.11340206185567,34.34343434343434,70.2127659574468,0.0
940,86.02150537634408,57.291666666666664,36.45833333333333,34.34343434343434,69.89247311827957,0.0
941,85.86956521739131,56.84210526315789,35.78947368421053,33.33333333333333,69.56521739130434,0.0
