pointer,AB040749,AB084788,EU787450,KJ641686,KT325853,LC055961,OP287812
2187,75.0,66.0,72.0,64.0,4.0,61.0,97.0
2188,75.0,66.0,71.0,64.0,4.0,61.0,97.0
2189,75.0,66.0,70.0,64.0,4.0,61.0,97.0
2190,75.0,66.0,69.0,64.0,4.0,61.0,97.0
2191,75.0,66.0,68.0,64.0,4.0,61.0,97.0
2192,74.0,66.0,68.0,64.0,4.0,61.0,97.0
2193,73.0,65.0,67.0,63.0,4.0,61.0,97.0
2194,73.0,64.0,68.0,62.0,4.0,62.0,97.0
2195,72.0,64.0,68.0,62.0,4.0,63.0,97.0
2196,71.0,63.0,67.0,61.0,4.0,62.0,97.0
2197,70.0,63.0,67.0,62.0,4.0,61.0,97.0
2198,70.0,64.0,68.0,63.0,4.0,61.0,97.0
2199,70.0,64.0,67.0,62.0,4.0,60.0,97.0
2200,69.0,64.0,67.0,62.0,4.0,60.0,97.0
2201,68.0,64.0,68.0,62.0,4.0,60.0,97.0
2202,67.0,63.0,67.0,61.0,4.0,60.0,97.0
2203,67.0,63.0,66.0,61.0,4.0,59.0,98.0
2204,67.0,63.0,65.0,60.0,4.0,59.0,98.0
2205,66.0,62.0,64.0,59.0,4.0,57.99999999999999,98.0
2206,67.0,63.0,64.0,59.0,4.0,56.99999999999999,98.0
2207,67.0,63.0,64.0,59.0,4.0,56.00000000000001,98.0
2208,67.0,63.0,64.0,59.0,4.0,56.00000000000001,98.0
2209,68.0,63.0,64.0,59.0,4.0,56.00000000000001,98.0
2210,68.0,62.0,63.0,57.99999999999999,4.0,55.00000000000001,98.0
2211,68.0,62.0,63.0,56.99999999999999,4.0,54.0,98.0
2212,68.0,63.0,64.0,57.99999999999999,4.0,55.00000000000001,98.0
2213,68.0,63.0,64.0,56.99999999999999,4.0,55.00000000000001,98.0
2214,67.0,62.0,63.0,56.00000000000001,4.0,54.0,98.0
2215,67.0,62.0,63.0,56.00000000000001,4.0,54.0,98.0
2216,67.0,62.0,63.0,56.99999999999999,4.0,54.0,98.0
2217,67.0,61.0,62.0,56.99999999999999,4.0,53.0,98.0
2218,68.0,62.0,62.0,57.99999999999999,4.0,53.0,98.0
2219,68.0,62.0,62.0,57.99999999999999,4.0,53.0,98.0
2220,68.0,61.0,61.0,57.99999999999999,4.0,52.0,98.0
2221,68.0,62.0,61.0,59.0,4.0,52.0,98.0
2222,68.0,61.0,61.0,59.0,4.0,51.0,98.0
2223,68.0,60.0,60.0,59.0,4.0,50.0,98.0
2224,68.0,61.0,60.0,59.0,4.0,51.0,98.0
2225,68.0,62.0,60.0,59.0,4.0,52.0,98.0
2226,67.0,62.0,61.0,60.0,4.0,53.0,98.0
2227,67.0,63.0,62.0,60.0,4.0,54.0,98.0
2228,67.0,63.0,62.0,59.0,4.0,54.0,98.0
2229,66.0,63.0,61.0,57.99999999999999,4.0,53.0,97.0
2230,67.0,63.0,62.0,57.99999999999999,4.0,53.0,97.0
2231,67.0,63.0,62.0,56.99999999999999,4.0,53.0,97.0
2232,67.0,63.0,62.0,56.00000000000001,4.0,53.0,97.0
2233,67.0,63.0,63.0,56.00000000000001,4.0,53.0,97.0
2234,68.0,64.0,64.0,56.00000000000001,4.0,53.0,97.0
2235,69.0,64.0,65.0,55.00000000000001,4.0,52.0,97.0
2236,70.0,65.0,65.0,55.00000000000001,4.0,53.0,97.0
2237,70.0,64.0,64.0,54.0,4.0,53.0,97.0
2238,70.0,63.0,63.0,53.0,4.0,53.0,97.0
2239,71.0,64.0,63.0,53.0,4.0,53.0,98.0
2240,70.0,64.0,62.0,52.0,4.0,53.0,98.0
2241,69.0,63.0,61.0,51.0,4.0,52.0,98.0
2242,69.0,63.0,61.0,51.0,4.0,52.0,98.0
2243,68.0,63.0,61.0,50.0,4.0,52.0,98.0
2244,67.0,62.0,60.0,49.0,4.0,51.0,98.0
2245,68.0,63.0,61.0,49.0,4.0,51.0,98.0
2246,68.0,63.0,61.0,49.0,4.0,52.0,98.0
2247,67.0,62.0,60.0,48.0,4.0,51.0,98.0
2248,67.67676767676768,62.62626262626263,59.59595959595959,48.484848484848484,4.040404040404041,50.0,97.97979797979798
2249,67.3469387755102,62.244897959183675,59.183673469387756,47.95918367346938,3.061224489795918,49.0,97.95918367346938
2250,67.0103092783505,61.855670103092784,58.76288659793815,47.42268041237113,2.0618556701030926,48.0,97.9381443298969
2251,65.97938144329896,61.855670103092784,58.76288659793815,46.391752577319586,2.0618556701030926,48.0,97.9381443298969
2252,65.97938144329896,60.824742268041234,58.76288659793815,45.36082474226804,1.0309278350515463,47.0,97.9381443298969
2253,64.94845360824742,59.79381443298969,58.76288659793815,44.329896907216494,1.0309278350515463,46.0,97.9381443298969
2254,63.91752577319587,59.79381443298969,58.76288659793815,43.29896907216495,0.0,45.0,97.9381443298969
2255,63.91752577319587,58.76288659793815,57.73195876288659,42.2680412371134,0.0,45.0,97.9381443298969
2256,62.88659793814433,57.73195876288659,56.70103092783505,41.23711340206185,0.0,44.0,97.9381443298969
2257,62.88659793814433,57.73195876288659,57.73195876288659,42.2680412371134,0.0,45.0,97.9381443298969
2258,61.855670103092784,57.73195876288659,56.70103092783505,42.2680412371134,0.0,44.0,97.9381443298969
2259,61.855670103092784,56.70103092783505,55.670103092783506,41.23711340206185,0.0,43.0,97.9381443298969
2260,60.824742268041234,56.70103092783505,55.670103092783506,40.20618556701031,0.0,43.0,98.96907216494846
2261,59.79381443298969,56.70103092783505,54.63917525773196,39.175257731958766,0.0,43.0,98.96907216494846
2262,58.76288659793815,55.670103092783506,53.608247422680414,38.144329896907216,0.0,42.0,98.96907216494846
2263,58.76288659793815,55.670103092783506,53.608247422680414,38.144329896907216,0.0,42.0,98.96907216494846
2264,58.76288659793815,55.670103092783506,53.608247422680414,39.175257731958766,0.0,43.0,98.96907216494846
2265,58.76288659793815,55.670103092783506,53.608247422680414,39.175257731958766,0.0,42.0,98.96907216494846
2266,58.76288659793815,56.70103092783505,53.608247422680414,39.175257731958766,0.0,43.0,98.96907216494846
2267,58.76288659793815,57.73195876288659,54.63917525773196,39.175257731958766,0.0,44.0,98.96907216494846
2268,57.73195876288659,57.73195876288659,53.608247422680414,39.175257731958766,0.0,43.0,98.96907216494846
2269,56.70103092783505,56.70103092783505,53.608247422680414,38.144329896907216,0.0,43.0,98.96907216494846
2270,56.70103092783505,56.70103092783505,53.608247422680414,38.144329896907216,0.0,43.0,98.96907216494846
2271,56.70103092783505,55.670103092783506,52.57731958762887,37.11340206185567,0.0,43.0,98.96907216494846
2272,57.73195876288659,55.670103092783506,52.57731958762887,37.11340206185567,0.0,43.0,98.96907216494846
2273,57.73195876288659,55.670103092783506,52.57731958762887,37.11340206185567,0.0,43.0,98.96907216494846
2274,56.70103092783505,54.63917525773196,52.57731958762887,36.08247422680412,0.0,43.0,98.96907216494846
2275,57.73195876288659,54.63917525773196,53.608247422680414,36.08247422680412,0.0,44.0,98.96907216494846
2276,58.76288659793815,55.670103092783506,53.608247422680414,37.11340206185567,0.0,45.0,98.96907216494846
2277,57.73195876288659,55.670103092783506,52.57731958762887,37.11340206185567,0.0,44.0,98.96907216494846
2278,58.76288659793815,55.670103092783506,52.57731958762887,37.11340206185567,0.0,45.0,98.96907216494846
2279,58.76288659793815,55.670103092783506,52.57731958762887,38.144329896907216,0.0,45.0,98.96907216494846
2280,59.79381443298969,55.670103092783506,52.57731958762887,37.11340206185567,0.0,46.0,98.96907216494846
2281,60.824742268041234,56.70103092783505,52.57731958762887,37.11340206185567,0.0,46.0,98.96907216494846
2282,60.824742268041234,56.70103092783505,52.57731958762887,37.11340206185567,0.0,46.0,98.96907216494846
2283,60.824742268041234,56.70103092783505,52.57731958762887,37.11340206185567,0.0,45.0,98.96907216494846
2284,60.824742268041234,56.70103092783505,52.57731958762887,36.08247422680412,0.0,45.0,98.96907216494846
2285,61.855670103092784,57.73195876288659,52.57731958762887,36.08247422680412,0.0,46.0,98.96907216494846
2286,61.855670103092784,58.76288659793815,53.608247422680414,37.11340206185567,0.0,47.0,98.96907216494846
2287,62.88659793814433,59.79381443298969,54.63917525773196,37.11340206185567,0.0,48.0,98.96907216494846
2288,62.88659793814433,59.79381443298969,55.670103092783506,37.11340206185567,0.0,48.0,98.96907216494846
2289,62.88659793814433,59.79381443298969,56.70103092783505,37.11340206185567,0.0,48.0,98.96907216494846
2290,61.855670103092784,59.79381443298969,57.73195876288659,36.08247422680412,0.0,47.0,98.96907216494846
2291,61.855670103092784,60.824742268041234,58.76288659793815,36.08247422680412,0.0,47.0,98.96907216494846
2292,62.88659793814433,61.855670103092784,58.76288659793815,37.11340206185567,0.0,47.0,97.9381443298969
2293,62.88659793814433,62.88659793814433,59.79381443298969,38.144329896907216,0.0,47.0,97.9381443298969
2294,63.91752577319587,63.91752577319587,59.79381443298969,38.144329896907216,0.0,47.0,97.9381443298969
2295,64.94845360824742,64.94845360824742,59.79381443298969,39.175257731958766,0.0,46.0,97.9381443298969
2296,64.94845360824742,65.97938144329896,60.824742268041234,39.175257731958766,0.0,47.0,97.9381443298969
2297,64.94845360824742,65.97938144329896,60.824742268041234,39.175257731958766,0.0,48.0,97.9381443298969
2298,63.91752577319587,65.97938144329896,59.79381443298969,38.144329896907216,0.0,48.0,97.9381443298969
2299,62.88659793814433,64.94845360824742,60.824742268041234,38.144329896907216,0.0,49.0,97.9381443298969
2300,63.541666666666664,64.58333333333334,61.458333333333336,38.144329896907216,0.0,49.0,97.91666666666666
2301,64.58333333333334,64.58333333333334,60.416666666666664,38.144329896907216,0.0,49.0,97.91666666666666
2302,64.58333333333334,65.625,61.458333333333336,39.175257731958766,0.0,49.0,97.91666666666666
2303,63.541666666666664,66.66666666666666,61.458333333333336,39.175257731958766,0.0,49.0,97.91666666666666
2304,63.541666666666664,66.66666666666666,61.458333333333336,40.20618556701031,0.0,48.0,97.91666666666666
2305,64.58333333333334,66.66666666666666,62.5,40.20618556701031,0.0,48.0,97.91666666666666
2306,63.541666666666664,66.66666666666666,62.5,40.20618556701031,0.0,49.0,97.91666666666666
2307,62.5,65.625,61.458333333333336,40.20618556701031,0.0,49.0,97.91666666666666
2308,61.458333333333336,64.58333333333334,60.416666666666664,39.175257731958766,0.0,48.0,97.91666666666666
2309,60.416666666666664,64.58333333333334,60.416666666666664,39.175257731958766,0.0,48.0,97.91666666666666
2310,59.375,65.625,61.458333333333336,39.175257731958766,0.0,49.0,97.91666666666666
2311,58.333333333333336,64.58333333333334,60.416666666666664,39.175257731958766,0.0,49.0,97.91666666666666
2312,59.375,63.541666666666664,60.416666666666664,38.144329896907216,0.0,48.0,97.91666666666666
2313,59.375,63.541666666666664,60.416666666666664,38.144329896907216,0.0,47.0,97.91666666666666
2314,59.375,63.541666666666664,61.458333333333336,38.144329896907216,0.0,47.0,97.91666666666666
2315,59.375,63.541666666666664,61.458333333333336,38.144329896907216,0.0,47.0,97.91666666666666
2316,59.375,63.541666666666664,61.458333333333336,37.11340206185567,0.0,46.0,97.91666666666666
2317,58.333333333333336,64.58333333333334,62.5,37.11340206185567,0.0,47.0,97.91666666666666
2318,58.333333333333336,64.58333333333334,62.5,37.11340206185567,0.0,47.0,97.91666666666666
2319,58.333333333333336,64.58333333333334,62.5,37.11340206185567,0.0,46.0,97.91666666666666
2320,57.291666666666664,64.58333333333334,63.541666666666664,37.11340206185567,0.0,46.0,97.91666666666666
2321,58.333333333333336,64.58333333333334,63.541666666666664,37.11340206185567,0.0,47.0,97.91666666666666
2322,58.333333333333336,65.625,63.541666666666664,37.11340206185567,0.0,48.0,97.91666666666666
2323,57.291666666666664,66.66666666666666,64.58333333333334,37.11340206185567,0.0,49.0,97.91666666666666
2324,57.291666666666664,66.66666666666666,64.58333333333334,37.11340206185567,0.0,49.0,97.91666666666666
2325,57.291666666666664,66.66666666666666,64.58333333333334,37.11340206185567,0.0,49.0,97.91666666666666
2326,58.333333333333336,66.66666666666666,63.541666666666664,37.11340206185567,0.0,48.0,97.91666666666666
2327,58.333333333333336,66.66666666666666,63.541666666666664,38.144329896907216,0.0,48.0,97.91666666666666
2328,58.333333333333336,66.66666666666666,63.541666666666664,39.175257731958766,0.0,48.0,97.91666666666666
2329,58.333333333333336,65.625,64.58333333333334,40.20618556701031,0.0,48.0,98.95833333333334
2330,58.333333333333336,65.625,64.58333333333334,41.23711340206185,0.0,48.0,98.95833333333334
2331,58.333333333333336,65.625,64.58333333333334,42.2680412371134,0.0,48.0,98.95833333333334
2332,58.333333333333336,65.625,64.58333333333334,43.29896907216495,0.0,47.0,98.95833333333334
2333,57.291666666666664,65.625,63.541666666666664,43.29896907216495,0.0,48.0,98.95833333333334
2334,56.25,65.625,62.5,43.29896907216495,0.0,49.0,98.95833333333334
2335,55.208333333333336,66.66666666666666,61.458333333333336,43.29896907216495,0.0,49.0,98.95833333333334
2336,55.208333333333336,66.66666666666666,62.5,43.29896907216495,0.0,49.0,98.95833333333334
2337,55.208333333333336,67.70833333333334,63.541666666666664,44.329896907216494,0.0,49.0,98.95833333333334
2338,54.166666666666664,67.70833333333334,63.541666666666664,45.36082474226804,0.0,49.0,98.95833333333334
2339,54.166666666666664,67.70833333333334,64.58333333333334,46.391752577319586,0.0,50.0,98.95833333333334
2340,55.208333333333336,67.70833333333334,65.625,47.42268041237113,0.0,50.0,98.95833333333334
2341,56.25,67.70833333333334,65.625,47.42268041237113,0.0,50.0,98.95833333333334
2342,57.291666666666664,68.75,66.66666666666666,48.45360824742268,0.0,51.0,98.95833333333334
2343,58.333333333333336,68.75,66.66666666666666,49.48453608247423,0.0,51.0,98.95833333333334
2344,58.333333333333336,68.75,66.66666666666666,50.51546391752577,0.0,52.0,98.95833333333334
2345,58.333333333333336,68.75,66.66666666666666,49.48453608247423,0.0,52.0,98.95833333333334
2346,58.333333333333336,67.70833333333334,65.625,48.45360824742268,0.0,51.0,98.95833333333334
2347,58.333333333333336,68.75,65.625,48.45360824742268,0.0,51.0,98.95833333333334
2348,58.76288659793815,69.0721649484536,65.97938144329896,48.97959183673469,0.0,52.0,98.96907216494846
2349,59.183673469387756,69.38775510204081,66.3265306122449,49.494949494949495,0.0,53.0,98.9795918367347
2350,58.58585858585859,68.68686868686868,66.66666666666666,50.0,0.0,54.0,98.98989898989899
2351,59.59595959595959,69.6969696969697,67.67676767676768,50.0,0.0,55.00000000000001,98.98989898989899
2352,59.59595959595959,70.70707070707071,67.67676767676768,51.0,0.0,56.00000000000001,98.98989898989899
2353,60.60606060606061,70.70707070707071,66.66666666666666,51.0,0.0,56.99999999999999,98.98989898989899
2354,61.61616161616161,70.70707070707071,66.66666666666666,52.0,0.0,57.99999999999999,98.98989898989899
2355,61.61616161616161,71.71717171717171,67.67676767676768,53.0,0.0,59.0,98.98989898989899
2356,61.61616161616161,71.71717171717171,68.68686868686868,54.0,0.0,60.0,98.98989898989899
2357,61.61616161616161,71.71717171717171,68.68686868686868,53.0,0.0,60.0,98.98989898989899
2358,62.62626262626263,71.71717171717171,69.6969696969697,54.0,0.0,61.0,98.98989898989899
2359,61.61616161616161,71.71717171717171,69.6969696969697,54.0,0.0,61.0,98.98989898989899
2360,62.62626262626263,72.72727272727273,70.70707070707071,55.00000000000001,0.0,62.0,98.98989898989899
2361,63.63636363636363,71.71717171717171,70.70707070707071,55.00000000000001,0.0,62.0,98.98989898989899
2362,63.63636363636363,71.71717171717171,70.70707070707071,55.00000000000001,0.0,62.0,98.98989898989899
2363,62.62626262626263,71.71717171717171,70.70707070707071,54.0,0.0,61.0,98.98989898989899
2364,62.62626262626263,72.72727272727273,70.70707070707071,53.0,0.0,61.0,98.98989898989899
2365,61.61616161616161,71.71717171717171,69.6969696969697,52.0,0.0,61.0,98.98989898989899
2366,61.61616161616161,71.71717171717171,69.6969696969697,53.0,0.0,61.0,98.98989898989899
2367,61.61616161616161,71.71717171717171,69.6969696969697,54.0,0.0,61.0,98.98989898989899
2368,62.62626262626263,71.71717171717171,70.70707070707071,54.0,0.0,62.0,98.98989898989899
2369,63.63636363636363,71.71717171717171,70.70707070707071,54.0,0.0,63.0,98.98989898989899
2370,63.63636363636363,71.71717171717171,70.70707070707071,54.0,0.0,63.0,98.98989898989899
2371,62.62626262626263,71.71717171717171,70.70707070707071,55.00000000000001,0.0,62.0,98.98989898989899
2372,62.62626262626263,71.71717171717171,70.70707070707071,55.00000000000001,0.0,62.0,98.98989898989899
2373,62.62626262626263,71.71717171717171,70.70707070707071,55.00000000000001,0.0,61.0,98.98989898989899
2374,63.63636363636363,72.72727272727273,71.71717171717171,55.00000000000001,0.0,60.0,98.98989898989899
2375,63.63636363636363,73.73737373737373,71.71717171717171,55.00000000000001,0.0,60.0,98.98989898989899
2376,63.63636363636363,73.73737373737373,71.71717171717171,55.00000000000001,0.0,60.0,98.98989898989899
2377,64.64646464646465,73.73737373737373,72.72727272727273,55.00000000000001,0.0,61.0,98.98989898989899
2378,64.64646464646465,73.73737373737373,72.72727272727273,56.00000000000001,0.0,61.0,98.98989898989899
2379,65.65656565656566,73.73737373737373,72.72727272727273,56.00000000000001,0.0,62.0,98.98989898989899
2380,65.65656565656566,73.73737373737373,71.71717171717171,56.99999999999999,0.0,62.0,98.98989898989899
2381,64.64646464646465,73.73737373737373,71.71717171717171,56.99999999999999,0.0,62.0,98.98989898989899
2382,64.64646464646465,73.73737373737373,71.71717171717171,56.99999999999999,0.0,62.0,98.98989898989899
2383,64.64646464646465,72.72727272727273,70.70707070707071,56.00000000000001,0.0,63.0,98.98989898989899
2384,64.64646464646465,72.72727272727273,70.70707070707071,56.99999999999999,0.0,63.0,98.98989898989899
2385,64.64646464646465,72.72727272727273,70.70707070707071,56.00000000000001,0.0,63.0,98.98989898989899
2386,65.65656565656566,72.72727272727273,70.70707070707071,56.00000000000001,0.0,63.0,98.98989898989899
2387,65.65656565656566,72.72727272727273,70.70707070707071,56.99999999999999,0.0,62.0,98.98989898989899
2388,65.65656565656566,72.72727272727273,70.70707070707071,56.99999999999999,0.0,62.0,98.98989898989899
2389,65.65656565656566,71.71717171717171,69.6969696969697,56.99999999999999,0.0,62.0,98.98989898989899
2390,66.66666666666666,70.70707070707071,69.6969696969697,57.99999999999999,0.0,62.0,98.98989898989899
2391,67.67676767676768,70.70707070707071,69.6969696969697,59.0,0.0,63.0,98.98989898989899
2392,67.67676767676768,70.70707070707071,69.6969696969697,57.99999999999999,0.0,63.0,100.0
2393,68.68686868686868,69.6969696969697,69.6969696969697,56.99999999999999,0.0,62.0,100.0
2394,68.68686868686868,68.68686868686868,69.6969696969697,56.99999999999999,0.0,62.0,100.0
2395,68.68686868686868,67.67676767676768,70.70707070707071,56.00000000000001,0.0,62.0,100.0
2396,69.6969696969697,67.67676767676768,70.70707070707071,56.99999999999999,0.0,62.0,100.0
2397,70.70707070707071,66.66666666666666,70.70707070707071,56.99999999999999,0.0,61.0,100.0
2398,71.71717171717171,65.65656565656566,71.71717171717171,57.99999999999999,0.0,61.0,100.0
2399,72.72727272727273,66.66666666666666,71.71717171717171,59.0,0.0,61.0,100.0
2400,73.0,67.0,72.0,60.0,0.0,62.0,100.0
2401,72.0,68.0,72.0,60.0,0.0,63.0,100.0
2402,73.0,68.0,72.0,59.0,0.0,64.0,100.0
2403,74.0,68.0,73.0,57.99999999999999,0.0,65.0,100.0
2404,73.0,68.0,74.0,57.99999999999999,0.0,65.0,100.0
2405,73.0,69.0,74.0,59.0,0.0,66.0,100.0
2406,74.0,69.0,74.0,60.0,0.0,66.0,100.0
2407,74.0,70.0,74.0,61.0,0.0,66.0,100.0
2408,75.0,71.0,75.0,62.0,0.0,67.0,100.0
2409,76.0,72.0,76.0,62.0,0.0,68.0,100.0
2410,77.0,72.0,76.0,62.0,0.0,68.0,100.0
2411,78.0,73.0,77.0,63.0,0.0,68.0,100.0
2412,78.0,74.0,77.0,64.0,0.0,68.0,100.0
2413,78.0,74.0,76.0,64.0,0.0,69.0,100.0
2414,79.0,74.0,76.0,64.0,0.0,69.0,100.0
2415,79.0,74.0,76.0,65.0,0.0,70.0,100.0
2416,78.0,74.0,75.0,65.0,0.0,70.0,100.0
2417,79.0,74.0,75.0,66.0,0.0,69.0,100.0
2418,79.0,74.0,75.0,66.0,0.0,68.0,100.0
2419,78.0,74.0,74.0,65.0,0.0,68.0,100.0
2420,79.0,75.0,74.0,64.0,0.0,69.0,100.0
2421,79.0,75.0,74.0,64.0,0.0,69.0,100.0
2422,78.0,74.0,73.0,64.0,0.0,68.0,100.0
2423,79.0,73.0,72.0,64.0,0.0,67.0,100.0
2424,79.0,72.0,71.0,64.0,0.0,66.0,100.0
2425,79.0,71.0,70.0,63.0,0.0,65.0,100.0
2426,79.0,72.0,71.0,63.0,0.0,66.0,100.0
2427,79.0,72.0,71.0,63.0,0.0,66.0,100.0
2428,79.0,71.0,70.0,62.0,0.0,66.0,100.0
2429,80.0,72.0,70.0,62.0,0.0,67.0,100.0
2430,80.0,72.0,70.0,62.0,0.0,67.0,100.0
2431,80.0,72.0,69.0,62.0,0.0,66.0,100.0
2432,80.0,72.0,69.0,62.0,1.0,67.0,100.0
2433,81.0,72.0,70.0,63.0,1.0,67.0,100.0
2434,81.0,72.0,71.0,63.0,1.0,66.0,100.0
2435,82.0,71.0,72.0,63.0,1.0,67.0,100.0
2436,82.0,71.0,72.0,63.0,1.0,67.0,100.0
2437,81.0,70.0,71.0,62.0,1.0,66.0,100.0
2438,82.0,71.0,72.0,62.0,2.0,66.0,100.0
2439,82.0,71.0,72.0,62.0,3.0,66.0,100.0
2440,82.0,71.0,71.0,61.0,3.0,65.0,100.0
2441,82.0,72.0,72.0,62.0,3.0,66.0,100.0
2442,82.0,72.0,72.0,62.0,3.0,66.0,100.0
2443,82.0,72.0,72.0,62.0,3.0,65.0,100.0
2444,83.0,73.0,73.0,62.0,3.0,65.0,100.0
2445,83.0,73.0,73.0,63.0,3.0,65.0,100.0
2446,83.0,73.0,74.0,64.0,3.0,66.0,100.0
2447,84.0,73.0,75.0,65.0,3.0,67.0,100.0
2448,84.0,73.0,75.0,65.0,3.0,66.0,100.0
2449,83.0,73.0,75.0,64.0,3.0,66.0,100.0
2450,84.0,74.0,75.0,64.0,3.0,66.0,100.0
2451,84.0,74.0,75.0,65.0,3.0,66.0,100.0
2452,84.0,73.0,75.0,64.0,3.0,65.0,100.0
2453,84.0,74.0,75.0,65.0,3.0,64.0,100.0
2454,84.0,74.0,74.0,65.0,3.0,64.0,100.0
2455,83.0,73.0,73.0,64.0,3.0,63.0,100.0
2456,83.0,73.0,72.0,63.0,3.0,62.0,100.0
2457,83.0,73.0,72.0,64.0,3.0,62.0,100.0
2458,82.0,72.0,72.0,63.0,3.0,61.0,100.0
2459,82.0,72.0,73.0,64.0,3.0,62.0,100.0
2460,82.0,72.0,72.0,64.0,3.0,61.0,100.0
2461,81.0,72.0,73.0,64.0,3.0,60.0,100.0
2462,82.0,72.0,73.0,65.0,3.0,60.0,100.0
2463,83.0,72.0,73.0,66.0,3.0,61.0,100.0
2464,83.0,71.0,72.0,67.0,3.0,61.0,100.0
2465,83.0,71.0,73.0,67.0,3.0,61.0,100.0
2466,82.0,70.0,73.0,66.0,3.0,61.0,100.0
2467,82.0,70.0,72.0,65.0,3.0,60.0,100.0
2468,82.0,69.0,72.0,64.0,3.0,59.0,100.0
2469,82.0,69.0,73.0,64.0,3.0,57.99999999999999,100.0
2470,82.0,68.0,73.0,63.0,3.0,56.99999999999999,100.0
2471,83.0,69.0,74.0,63.0,3.0,56.99999999999999,100.0
2472,82.0,68.0,73.0,62.0,3.0,56.00000000000001,100.0
2473,81.0,67.0,72.0,61.0,3.0,56.00000000000001,100.0
2474,81.0,67.0,72.0,62.0,3.0,56.99999999999999,100.0
2475,81.0,67.0,72.0,62.0,3.0,56.99999999999999,100.0
2476,80.0,66.0,71.0,61.0,3.0,56.00000000000001,100.0
2477,80.0,66.0,71.0,61.0,3.0,56.00000000000001,100.0
2478,80.0,67.0,72.0,61.0,3.0,56.00000000000001,100.0
2479,79.0,66.0,72.0,60.0,3.0,55.00000000000001,100.0
2480,79.0,65.0,72.0,59.0,3.0,54.0,100.0
2481,79.0,64.0,72.0,59.0,3.0,54.0,100.0
2482,78.0,63.0,71.0,57.99999999999999,3.0,53.0,100.0
2483,78.0,63.0,71.0,57.99999999999999,3.0,52.0,100.0
2484,78.0,63.0,71.0,57.99999999999999,3.0,51.0,100.0
2485,78.0,63.0,71.0,57.99999999999999,3.0,50.0,100.0
2486,78.0,62.0,70.0,56.99999999999999,3.0,49.0,100.0
2487,78.0,61.0,69.0,56.00000000000001,3.0,49.0,100.0
2488,78.0,60.0,69.0,55.00000000000001,3.0,49.0,100.0
2489,77.0,60.0,69.0,54.0,3.0,48.0,100.0
2490,77.0,60.0,68.0,53.0,3.0,49.0,100.0
2491,76.0,59.0,68.0,53.0,3.0,49.0,100.0
2492,76.0,57.99999999999999,68.0,54.0,3.0,49.0,100.0
2493,76.0,59.0,68.0,54.0,3.0,50.0,100.0
2494,75.0,60.0,67.0,54.0,3.0,49.0,100.0
2495,75.0,61.0,66.0,55.00000000000001,3.0,49.0,100.0
2496,75.0,60.0,66.0,54.0,3.0,49.0,100.0
2497,75.0,61.0,66.0,53.0,3.0,50.0,100.0
2498,74.0,62.0,65.0,53.0,3.0,50.0,100.0
2499,74.0,61.0,65.0,53.0,3.0,49.0,100.0
2500,73.0,60.0,64.0,53.0,3.0,48.0,100.0
2501,74.0,59.0,64.0,54.0,3.0,48.0,100.0
2502,74.0,57.99999999999999,63.0,55.00000000000001,3.0,47.0,100.0
2503,73.0,57.99999999999999,62.0,55.00000000000001,3.0,47.0,100.0
2504,74.0,57.99999999999999,61.0,55.00000000000001,3.0,47.0,100.0
2505,74.0,56.99999999999999,60.0,54.0,3.0,47.0,100.0
2506,73.0,56.00000000000001,60.0,54.0,3.0,47.0,100.0
2507,74.0,55.00000000000001,61.0,53.0,3.0,48.0,100.0
2508,74.0,54.0,61.0,52.0,3.0,48.0,100.0
2509,73.0,53.0,61.0,52.0,3.0,47.0,100.0
2510,72.0,52.0,61.0,52.0,3.0,46.0,100.0
2511,72.0,52.0,61.0,51.0,3.0,46.0,100.0
2512,71.0,52.0,61.0,50.0,3.0,46.0,100.0
2513,71.0,51.0,62.0,51.0,3.0,45.0,100.0
2514,71.0,52.0,62.0,52.0,3.0,46.0,100.0
2515,70.0,51.0,62.0,51.0,3.0,45.0,100.0
2516,71.0,50.0,63.0,51.0,3.0,46.0,100.0
2517,71.0,50.0,63.0,51.0,3.0,46.0,100.0
2518,70.0,50.0,62.0,51.0,3.0,46.0,100.0
2519,70.0,49.0,62.0,52.0,3.0,46.0,100.0
2520,69.0,48.0,62.0,53.0,3.0,45.0,100.0
2521,69.0,48.0,62.0,52.0,3.0,44.0,100.0
2522,70.0,49.0,63.0,52.0,3.0,45.0,100.0
2523,70.0,50.0,64.0,51.0,3.0,46.0,100.0
2524,69.0,50.0,65.0,51.0,3.0,47.0,100.0
2525,69.0,51.0,65.0,51.0,3.0,47.0,100.0
2526,69.0,51.0,64.0,50.0,3.0,46.0,100.0
2527,68.0,50.0,63.0,49.0,3.0,45.0,100.0
2528,68.0,51.0,64.0,49.0,3.0,45.0,100.0
2529,67.0,51.0,63.0,48.0,3.0,45.0,100.0
2530,67.0,51.0,62.0,48.0,3.0,44.0,100.0
2531,67.0,51.0,63.0,48.0,3.0,45.0,100.0
2532,67.0,51.0,63.0,48.0,2.0,45.0,100.0
2533,67.0,51.0,62.0,48.0,2.0,44.0,100.0
2534,68.0,51.0,62.0,49.0,2.0,45.0,100.0
2535,68.0,52.0,62.0,50.0,2.0,45.0,100.0
2536,68.0,51.0,62.0,51.0,2.0,45.0,100.0
2537,69.0,51.0,63.0,52.0,2.0,46.0,100.0
