pointer,OQ818328,HQ595340,HQ595342,HQ595344
2036,96.66666666666667,38.0,45.0,54.94505494505495
2037,96.66666666666667,37.0,44.0,53.84615384615385
2038,96.66666666666667,37.0,43.0,53.84615384615385
2039,96.66666666666667,38.0,42.0,53.84615384615385
2040,96.66666666666667,38.0,42.0,53.84615384615385
2041,96.66666666666667,38.0,42.0,52.74725274725275
2042,96.7032967032967,38.0,43.0,53.2608695652174
2043,96.73913043478261,38.0,44.0,52.68817204301075
2044,96.7741935483871,38.0,44.0,52.12765957446809
2045,96.80851063829788,39.0,45.0,51.578947368421055
2046,96.84210526315789,40.0,46.0,51.041666666666664
2047,96.875,41.0,47.0,51.546391752577314
2048,96.875,41.0,47.0,51.02040816326531
2049,96.875,41.0,47.0,50.505050505050505
2050,96.875,41.0,47.0,50.0
2051,96.84210526315789,40.0,46.0,49.0
2052,96.80851063829788,40.0,46.0,49.0
2053,96.80851063829788,40.0,46.0,49.0
2054,96.80851063829788,41.0,46.0,50.0
2055,96.80851063829788,42.0,47.0,51.0
2056,96.80851063829788,43.0,48.0,51.0
2057,96.80851063829788,43.0,48.0,51.0
2058,96.80851063829788,44.0,48.0,52.0
2059,96.80851063829788,45.0,48.0,53.0
2060,96.80851063829788,46.0,47.0,54.0
2061,96.80851063829788,46.0,48.0,54.0
2062,96.80851063829788,47.0,48.0,55.00000000000001
2063,96.80851063829788,46.0,47.0,55.00000000000001
2064,96.80851063829788,46.0,47.0,55.00000000000001
2065,96.80851063829788,47.0,46.0,56.00000000000001
2066,96.80851063829788,46.0,46.0,55.00000000000001
2067,96.80851063829788,45.0,45.0,55.00000000000001
2068,96.80851063829788,45.0,45.0,55.00000000000001
2069,96.80851063829788,45.0,45.0,55.00000000000001
2070,96.80851063829788,45.0,44.0,54.0
2071,96.80851063829788,44.0,44.0,53.0
2072,96.80851063829788,44.0,44.0,53.0
2073,97.87234042553192,44.0,44.0,54.0
2074,97.87234042553192,44.0,44.0,54.0
2075,97.87234042553192,43.0,43.0,53.0
2076,97.87234042553192,43.0,44.0,53.0
2077,97.87234042553192,43.0,45.0,53.0
2078,97.87234042553192,43.0,45.0,52.0
2079,97.87234042553192,44.0,46.0,52.0
2080,97.87234042553192,45.0,46.0,53.0
2081,97.87234042553192,46.0,46.0,53.0
2082,97.87234042553192,47.0,46.0,54.0
2083,97.87234042553192,47.0,47.0,53.0
2084,97.87234042553192,47.0,46.0,53.0
2085,98.93617021276596,46.0,46.0,53.0
2086,98.93617021276596,47.0,47.0,53.0
2087,98.93617021276596,47.0,48.0,52.0
2088,98.93617021276596,47.0,48.0,52.0
2089,98.93617021276596,48.0,49.0,53.0
2090,98.93617021276596,47.0,49.0,53.0
2091,98.93617021276596,47.0,48.0,54.0
2092,98.93617021276596,47.0,48.0,55.00000000000001
2093,98.93617021276596,47.0,47.0,54.0
2094,98.93617021276596,46.0,48.0,53.0
2095,98.93617021276596,46.0,49.0,53.0
2096,98.93617021276596,46.0,49.0,52.0
2097,98.93617021276596,47.0,50.0,52.0
2098,98.93617021276596,48.0,51.0,52.0
2099,98.93617021276596,48.0,50.0,51.0
2100,98.93617021276596,47.0,49.0,51.0
2101,98.93617021276596,48.0,49.0,51.0
2102,98.93617021276596,48.0,50.0,51.0
2103,98.93617021276596,49.0,51.0,51.0
2104,98.93617021276596,50.0,52.0,52.0
2105,98.93617021276596,50.0,53.0,53.0
2106,98.93617021276596,50.0,54.0,53.0
2107,98.93617021276596,50.0,54.0,53.0
2108,98.93617021276596,51.0,54.0,52.0
2109,98.93617021276596,51.0,54.0,51.0
2110,98.93617021276596,51.0,54.0,51.0
2111,98.93617021276596,51.0,54.0,51.0
2112,98.93617021276596,51.0,54.0,51.0
2113,98.93617021276596,52.0,54.0,51.0
2114,98.93617021276596,52.0,54.0,51.0
2115,98.93617021276596,53.0,55.00000000000001,52.0
2116,98.93617021276596,54.0,55.00000000000001,52.0
2117,98.93617021276596,53.0,55.00000000000001,52.0
2118,98.93617021276596,53.0,55.00000000000001,52.0
2119,98.93617021276596,54.0,56.00000000000001,53.0
2120,98.94736842105263,54.0,56.00000000000001,53.0
2121,98.94736842105263,55.00000000000001,56.99999999999999,53.0
2122,98.94736842105263,55.00000000000001,56.99999999999999,53.0
2123,98.94736842105263,55.00000000000001,57.99999999999999,54.0
2124,98.94736842105263,55.00000000000001,57.99999999999999,54.0
2125,98.94736842105263,54.0,56.99999999999999,53.0
2126,98.94736842105263,54.0,56.99999999999999,53.0
2127,98.94736842105263,55.00000000000001,57.99999999999999,54.0
2128,100.0,55.00000000000001,57.99999999999999,55.00000000000001
2129,100.0,54.0,56.99999999999999,56.00000000000001
2130,100.0,54.0,57.99999999999999,56.00000000000001
2131,100.0,54.0,59.0,56.99999999999999
2132,100.0,54.0,57.99999999999999,56.00000000000001
2133,100.0,55.00000000000001,59.0,56.99999999999999
2134,100.0,56.00000000000001,59.0,57.99999999999999
2135,100.0,55.00000000000001,60.0,57.99999999999999
2136,100.0,55.00000000000001,60.0,59.0
2137,100.0,56.00000000000001,61.0,60.0
2138,100.0,56.00000000000001,62.0,60.0
2139,100.0,56.00000000000001,62.0,60.0
2140,100.0,56.99999999999999,63.0,61.0
2141,100.0,56.00000000000001,62.0,62.0
2142,100.0,56.99999999999999,62.0,62.0
2143,100.0,57.99999999999999,62.0,63.0
2144,100.0,57.99999999999999,63.0,63.0
2145,100.0,57.99999999999999,63.0,64.0
2146,100.0,57.99999999999999,63.0,65.0
2147,100.0,57.99999999999999,63.0,64.0
2148,100.0,59.0,64.0,65.0
2149,100.0,60.0,65.0,66.0
2150,100.0,60.0,65.0,66.0
2151,100.0,61.0,65.0,66.0
2152,100.0,62.0,66.0,67.0
2153,100.0,61.0,65.0,66.0
2154,100.0,61.0,66.0,66.0
2155,100.0,61.0,66.0,66.0
2156,100.0,60.0,65.0,66.0
2157,100.0,59.0,65.0,66.0
2158,100.0,59.0,65.0,66.0
2159,100.0,59.0,64.0,65.0
2160,100.0,59.0,65.0,65.0
2161,100.0,60.0,65.0,65.0
2162,100.0,59.0,65.0,64.0
2163,100.0,60.0,66.0,64.0
2164,100.0,59.0,66.0,65.0
2165,99.0,57.99999999999999,66.0,64.0
2166,99.0,59.0,66.0,65.0
2167,99.0,60.0,67.0,66.0
2168,99.0,60.0,66.0,67.0
2169,99.0,60.0,66.0,67.0
2170,99.0,61.0,67.0,68.0
2171,99.0,62.0,67.0,69.0
2172,99.0,62.0,68.0,69.0
2173,99.0,62.0,69.0,69.0
2174,99.0,61.0,68.0,68.0
2175,99.0,62.0,69.0,69.0
2176,99.0,63.0,69.0,69.0
2177,98.0,63.0,69.0,68.0
2178,98.0,64.0,70.0,69.0
2179,98.0,64.0,70.0,69.0
2180,98.0,64.0,69.0,68.0
2181,98.0,63.0,68.0,67.0
2182,98.0,62.0,67.0,66.0
2183,98.0,62.0,66.0,67.0
2184,98.0,62.0,67.0,67.0
2185,98.0,63.0,68.0,67.0
2186,98.0,62.0,67.0,66.0
2187,98.0,63.0,67.0,67.0
2188,98.0,63.0,67.0,67.0
2189,98.0,62.0,66.0,66.0
2190,98.0,62.0,66.0,66.0
2191,98.0,62.0,66.0,65.0
2192,98.0,61.0,65.0,64.0
2193,98.0,62.0,66.0,65.0
2194,98.0,63.0,66.0,66.0
2195,98.0,63.0,65.0,65.0
2196,98.0,64.0,65.0,66.0
2197,98.0,64.0,65.0,66.0
2198,98.0,64.0,65.0,66.0
2199,98.0,65.0,66.0,67.0
2200,98.0,65.0,66.0,67.0
2201,98.0,64.0,66.0,67.0
2202,98.0,65.0,66.0,68.0
2203,98.0,65.0,66.0,69.0
2204,98.0,64.0,65.0,69.0
2205,98.0,65.0,65.0,69.0
2206,98.0,66.0,65.0,69.0
2207,97.0,67.0,66.0,68.0
2208,97.0,67.0,67.0,69.0
2209,97.0,68.0,68.0,70.0
2210,97.0,68.0,68.0,70.0
2211,97.0,69.0,69.0,71.0
2212,97.0,69.0,69.0,71.0
2213,97.0,68.0,68.0,70.0
2214,97.0,69.0,68.0,71.0
2215,97.0,68.0,67.0,71.0
2216,97.0,67.0,66.0,70.0
2217,97.0,68.0,66.0,70.0
2218,97.0,69.0,67.0,71.0
2219,97.0,68.0,66.0,71.0
2220,97.0,69.0,67.0,72.0
2221,97.0,69.0,67.0,72.0
2222,97.0,68.0,66.0,72.0
2223,97.0,68.0,65.0,71.0
2224,97.0,69.0,65.0,71.0
2225,96.0,69.0,65.0,72.0
2226,96.0,68.0,65.0,72.0
2227,96.0,68.0,65.0,72.0
2228,96.0,67.0,65.0,72.0
2229,96.0,68.0,66.0,72.0
2230,96.0,68.0,66.0,72.0
2231,96.0,68.0,66.0,72.0
2232,96.0,68.0,67.0,73.0
2233,96.0,68.0,67.0,73.0
2234,96.0,67.0,66.0,72.0
2235,96.0,67.0,66.0,72.0
2236,96.0,67.0,66.0,72.0
2237,96.0,66.0,66.0,71.0
2238,96.0,66.0,66.0,71.0
2239,96.0,66.0,67.0,71.0
2240,95.0,65.0,66.0,70.0
2241,95.0,65.0,66.0,70.0
2242,95.0,65.0,66.0,70.0
2243,94.0,64.0,65.0,70.0
2244,94.0,65.0,65.0,71.0
2245,94.0,65.0,65.0,71.0
2246,94.0,64.0,65.0,71.0
2247,94.0,64.0,65.0,72.0
2248,94.0,64.0,65.0,72.0
2249,93.0,63.0,65.0,71.0
2250,93.0,64.0,66.0,72.0
2251,93.0,64.0,67.0,73.0
2252,93.0,64.0,67.0,72.0
2253,93.0,65.0,68.0,72.0
2254,93.0,65.0,68.0,72.0
2255,92.0,64.0,68.0,72.0
2256,92.0,65.0,69.0,72.0
2257,92.0,66.0,70.0,72.0
2258,92.0,66.0,70.0,72.0
2259,92.0,65.0,71.0,72.0
2260,92.0,65.0,71.0,72.0
2261,92.0,64.0,70.0,71.0
2262,92.0,64.0,69.0,72.0
2263,92.0,63.0,68.0,71.0
2264,92.0,63.0,67.0,70.0
2265,93.0,63.0,67.0,70.0
2266,93.0,63.0,67.0,70.0
2267,92.0,62.0,66.0,70.0
2268,92.0,62.0,67.0,70.0
2269,92.0,62.0,67.0,70.0
2270,92.0,61.0,66.0,69.0
2271,92.0,61.0,67.0,69.0
2272,92.0,60.0,66.0,68.0
2273,92.0,59.0,65.0,68.0
2274,92.0,60.0,65.0,69.0
2275,92.0,60.0,65.0,69.0
2276,92.0,60.0,64.0,69.0
2277,93.0,61.0,64.0,70.0
2278,93.0,61.0,64.0,70.0
2279,93.0,60.0,63.0,69.0
2280,93.0,60.0,64.0,70.0
2281,93.0,61.0,65.0,71.0
2282,93.0,62.0,65.0,71.0
2283,93.0,63.0,66.0,70.0
2284,93.0,62.0,65.0,69.0
2285,93.0,61.0,64.0,68.0
2286,93.0,61.0,64.0,69.0
2287,93.0,60.0,63.0,69.0
2288,93.0,59.0,62.0,69.0
2289,93.0,60.0,63.0,70.0
2290,93.0,61.0,64.0,71.0
2291,93.0,61.0,64.0,72.0
2292,93.0,61.0,65.0,73.0
2293,93.0,61.0,65.0,73.0
2294,92.0,60.0,65.0,72.0
2295,92.0,60.0,66.0,73.0
2296,92.0,59.0,66.0,73.0
2297,92.0,57.99999999999999,65.0,72.0
2298,92.0,57.99999999999999,65.0,72.0
2299,92.0,57.99999999999999,65.0,72.0
2300,92.0,59.0,65.0,72.0
2301,92.0,59.0,65.0,73.0
2302,92.0,59.0,65.0,73.0
2303,91.91919191919192,57.99999999999999,64.64646464646465,72.72727272727273
2304,91.83673469387756,57.99999999999999,65.3061224489796,72.44897959183673
2305,91.75257731958763,56.99999999999999,64.94845360824742,72.16494845360825
2306,91.66666666666666,56.00000000000001,64.58333333333334,71.875
2307,92.63157894736842,55.00000000000001,64.21052631578948,72.63157894736842
2308,92.5531914893617,54.0,63.829787234042556,72.3404255319149
2309,92.47311827956989,53.0,63.44086021505376,72.04301075268818
2310,92.3913043478261,52.0,63.04347826086957,71.73913043478261
2311,92.3076923076923,51.0,62.637362637362635,71.42857142857143
2312,92.22222222222223,50.0,61.53846153846154,71.11111111111111
2313,92.13483146067416,50.0,61.53846153846154,71.91011235955057
2314,92.04545454545455,49.0,60.43956043956044,71.5909090909091
2315,92.04545454545455,49.0,60.43956043956044,70.45454545454545
2316,92.04545454545455,50.0,60.43956043956044,70.45454545454545
2317,92.04545454545455,49.0,59.34065934065934,70.45454545454545
2318,92.04545454545455,48.0,58.24175824175825,69.31818181818183
2319,92.04545454545455,49.0,59.34065934065934,69.31818181818183
2320,92.04545454545455,49.0,59.34065934065934,69.31818181818183
2321,92.04545454545455,49.0,58.24175824175825,69.31818181818183
2322,92.04545454545455,50.0,59.34065934065934,69.31818181818183
2323,92.04545454545455,51.0,59.34065934065934,70.45454545454545
2324,90.9090909090909,50.0,59.34065934065934,70.45454545454545
2325,92.04545454545455,51.0,60.43956043956044,70.45454545454545
2326,92.04545454545455,52.0,60.43956043956044,70.45454545454545
2327,92.04545454545455,52.0,60.43956043956044,69.31818181818183
2328,92.04545454545455,53.0,60.43956043956044,68.18181818181817
2329,92.04545454545455,53.0,60.43956043956044,68.18181818181817
2330,92.04545454545455,52.0,59.34065934065934,68.18181818181817
2331,92.04545454545455,51.0,59.34065934065934,68.18181818181817
2332,92.04545454545455,51.0,59.34065934065934,68.18181818181817
2333,92.04545454545455,51.0,58.24175824175825,68.18181818181817
2334,92.04545454545455,51.0,58.24175824175825,69.31818181818183
2335,92.04545454545455,52.0,58.24175824175825,70.45454545454545
2336,92.04545454545455,51.0,57.14285714285714,69.31818181818183
2337,92.04545454545455,52.0,57.14285714285714,70.45454545454545
2338,92.04545454545455,52.0,57.14285714285714,70.45454545454545
2339,92.04545454545455,52.0,56.043956043956044,69.31818181818183
2340,93.18181818181817,52.0,56.043956043956044,70.45454545454545
2341,93.18181818181817,52.0,56.043956043956044,70.45454545454545
2342,93.18181818181817,52.0,54.94505494505495,70.45454545454545
2343,94.31818181818183,53.0,56.043956043956044,70.45454545454545
2344,94.31818181818183,53.0,56.043956043956044,70.45454545454545
2345,94.31818181818183,52.0,54.94505494505495,69.31818181818183
2346,94.31818181818183,53.0,54.94505494505495,69.31818181818183
2347,94.31818181818183,53.0,53.84615384615385,68.18181818181817
2348,94.31818181818183,53.0,52.74725274725275,68.18181818181817
2349,95.45454545454545,53.0,51.64835164835166,68.18181818181817
2350,95.45454545454545,53.0,51.64835164835166,68.18181818181817
2351,95.45454545454545,52.0,50.54945054945055,68.18181818181817
2352,95.45454545454545,51.0,50.54945054945055,69.31818181818183
2353,95.45454545454545,51.0,49.45054945054945,69.31818181818183
2354,94.31818181818183,50.0,48.35164835164835,69.31818181818183
2355,95.45454545454545,50.0,47.25274725274725,69.31818181818183
2356,95.45454545454545,50.0,47.25274725274725,69.31818181818183
2357,95.45454545454545,49.0,46.15384615384615,68.18181818181817
2358,95.45454545454545,49.0,46.15384615384615,68.18181818181817
2359,95.45454545454545,50.0,46.15384615384615,69.31818181818183
2360,94.31818181818183,50.0,45.05494505494506,69.31818181818183
2361,94.31818181818183,51.0,45.05494505494506,70.45454545454545
2362,94.31818181818183,52.0,46.15384615384615,70.45454545454545
2363,94.31818181818183,52.0,46.15384615384615,70.45454545454545
2364,94.31818181818183,53.0,47.25274725274725,71.5909090909091
2365,94.31818181818183,54.0,48.35164835164835,72.72727272727273
2366,93.18181818181817,54.0,47.25274725274725,71.5909090909091
2367,94.31818181818183,55.00000000000001,48.35164835164835,71.5909090909091
2368,94.31818181818183,55.00000000000001,48.35164835164835,71.5909090909091
2369,94.31818181818183,55.00000000000001,47.25274725274725,71.5909090909091
2370,94.31818181818183,55.00000000000001,47.25274725274725,72.72727272727273
2371,94.31818181818183,54.0,46.15384615384615,72.72727272727273
2372,94.31818181818183,54.0,47.25274725274725,72.72727272727273
2373,94.31818181818183,54.0,47.25274725274725,72.72727272727273
2374,94.31818181818183,54.0,48.35164835164835,72.72727272727273
2375,94.31818181818183,53.0,47.25274725274725,71.5909090909091
2376,94.31818181818183,53.0,48.35164835164835,71.5909090909091
2377,94.31818181818183,53.0,48.35164835164835,71.5909090909091
2378,94.31818181818183,52.0,47.25274725274725,70.45454545454545
2379,94.31818181818183,53.0,47.25274725274725,71.5909090909091
2380,94.31818181818183,53.0,47.25274725274725,71.5909090909091
2381,94.31818181818183,52.0,46.15384615384615,70.45454545454545
2382,94.31818181818183,52.0,47.25274725274725,71.5909090909091
2383,94.31818181818183,52.0,47.25274725274725,72.72727272727273
2384,94.31818181818183,52.0,47.25274725274725,72.72727272727273
2385,94.31818181818183,53.0,48.35164835164835,72.72727272727273
2386,94.31818181818183,53.0,49.45054945054945,72.72727272727273
2387,94.31818181818183,53.0,49.45054945054945,71.5909090909091
2388,94.31818181818183,54.0,49.45054945054945,71.5909090909091
2389,94.31818181818183,53.0,48.35164835164835,70.45454545454545
2390,94.31818181818183,52.0,47.25274725274725,69.31818181818183
2391,94.31818181818183,52.0,47.25274725274725,68.18181818181817
2392,94.31818181818183,53.0,46.15384615384615,68.18181818181817
2393,94.31818181818183,52.0,46.15384615384615,67.04545454545455
2394,95.45454545454545,53.0,46.15384615384615,68.18181818181817
2395,95.45454545454545,53.0,46.15384615384615,68.18181818181817
2396,95.45454545454545,53.0,46.15384615384615,68.18181818181817
2397,95.45454545454545,53.0,46.15384615384615,68.18181818181817
2398,95.45454545454545,53.0,45.05494505494506,68.18181818181817
2399,95.45454545454545,53.0,43.956043956043956,67.04545454545455
2400,95.45454545454545,53.0,43.956043956043956,68.18181818181817
2401,95.45454545454545,54.0,45.05494505494506,68.18181818181817
2402,94.31818181818183,53.0,43.956043956043956,67.04545454545455
2403,94.3820224719101,54.0,43.47826086956522,67.41573033707866
2404,94.44444444444444,55.00000000000001,43.01075268817204,67.77777777777779
2405,94.5054945054945,56.00000000000001,42.5531914893617,68.13186813186813
2406,94.56521739130434,56.00000000000001,42.10526315789473,67.3913043478261
2407,94.6236559139785,56.00000000000001,41.66666666666667,66.66666666666666
2408,94.68085106382979,56.00000000000001,42.2680412371134,65.95744680851064
2409,94.73684210526315,56.99999999999999,42.857142857142854,66.3157894736842
2410,94.79166666666666,57.99999999999999,43.43434343434344,66.66666666666666
2411,94.84536082474226,59.0,44.0,67.0103092783505
2412,94.89795918367348,59.0,45.0,66.3265306122449
2413,94.94949494949495,59.0,45.0,66.66666666666666
2414,95.0,59.0,45.0,66.0
2415,95.0,60.0,46.0,66.0
2416,95.0,59.0,46.0,66.0
2417,95.0,59.0,46.0,65.0
2418,95.0,59.0,46.0,65.0
2419,95.0,59.0,46.0,65.0
2420,95.0,59.0,46.0,64.0
2421,95.0,57.99999999999999,46.0,63.0
2422,95.0,56.99999999999999,45.0,63.0
2423,95.0,56.00000000000001,45.0,62.0
2424,96.0,56.00000000000001,45.0,62.0
2425,96.0,55.00000000000001,44.0,61.0
2426,96.0,55.00000000000001,44.0,61.0
2427,96.0,55.00000000000001,44.0,62.0
2428,96.0,54.0,44.0,63.0
2429,96.0,54.0,44.0,63.0
2430,96.0,54.0,44.0,62.0
2431,96.0,55.00000000000001,44.0,62.0
2432,95.0,54.0,43.0,61.0
2433,95.0,54.0,43.0,61.0
2434,95.0,55.00000000000001,43.0,61.0
2435,95.0,55.00000000000001,42.0,61.0
2436,95.0,56.00000000000001,43.0,62.0
2437,95.0,56.00000000000001,43.0,62.0
2438,94.0,56.00000000000001,43.0,61.0
2439,94.0,56.00000000000001,44.0,62.0
2440,94.0,56.99999999999999,45.0,62.0
2441,94.0,57.99999999999999,46.0,61.0
2442,94.0,57.99999999999999,47.0,60.0
2443,94.0,56.99999999999999,46.0,60.0
2444,94.0,56.00000000000001,45.0,60.0
2445,94.0,56.00000000000001,45.0,60.0
2446,94.0,56.00000000000001,45.0,60.0
2447,94.0,55.00000000000001,45.0,61.0
2448,94.0,55.00000000000001,45.0,61.0
2449,94.0,56.00000000000001,46.0,62.0
2450,94.0,55.00000000000001,45.0,61.0
2451,94.0,55.00000000000001,45.0,60.0
2452,94.0,55.00000000000001,44.0,60.0
2453,94.0,54.0,44.0,61.0
2454,95.0,54.0,44.0,61.0
2455,95.0,55.00000000000001,45.0,61.0
2456,94.0,54.0,45.0,61.0
2457,94.0,55.00000000000001,46.0,62.0
2458,94.0,55.00000000000001,46.0,62.0
2459,94.0,55.00000000000001,46.0,61.0
2460,95.0,55.00000000000001,47.0,61.0
2461,95.0,55.00000000000001,48.0,61.0
2462,95.0,54.0,47.0,61.0
2463,95.0,54.0,47.0,62.0
2464,95.0,53.0,46.0,61.0
2465,95.0,53.0,46.0,61.0
2466,96.0,53.0,47.0,62.0
2467,96.0,53.0,47.0,62.0
2468,96.0,53.0,46.0,61.0
2469,96.0,53.0,47.0,61.0
2470,96.0,54.0,48.0,61.0
2471,96.0,55.00000000000001,48.0,61.0
2472,96.0,56.00000000000001,48.0,62.0
2473,96.0,56.99999999999999,48.0,62.0
2474,96.0,56.00000000000001,48.0,61.0
2475,96.0,56.99999999999999,49.0,62.0
2476,96.0,56.99999999999999,49.0,62.0
2477,96.0,56.99999999999999,49.0,62.0
2478,96.0,57.99999999999999,50.0,63.0
2479,96.0,57.99999999999999,51.0,63.0
2480,96.0,56.99999999999999,50.0,62.0
2481,96.0,56.99999999999999,50.0,62.0
2482,96.0,56.99999999999999,50.0,62.0
2483,95.0,56.00000000000001,49.0,61.0
2484,95.0,56.99999999999999,50.0,62.0
2485,95.0,56.99999999999999,50.0,63.0
2486,95.0,56.99999999999999,50.0,62.0
2487,95.0,57.99999999999999,51.0,63.0
2488,95.0,57.99999999999999,52.0,63.0
2489,95.0,57.99999999999999,52.0,64.0
2490,95.0,59.0,53.0,65.0
2491,95.0,60.0,54.0,66.0
2492,95.0,59.0,54.0,65.0
2493,94.0,60.0,53.0,66.0
2494,94.0,60.0,53.0,66.0
2495,94.0,59.0,52.0,65.0
2496,94.0,60.0,52.0,65.0
2497,94.0,61.0,53.0,66.0
2498,94.0,60.0,53.0,65.0
2499,94.0,60.0,53.0,66.0
2500,94.0,60.0,53.0,66.0
2501,94.0,59.0,52.0,65.0
2502,95.0,59.0,52.0,66.0
2503,95.0,59.0,53.0,66.0
2504,95.0,57.99999999999999,53.0,65.0
2505,95.0,56.99999999999999,53.0,65.0
2506,95.0,57.99999999999999,54.0,66.0
2507,95.0,59.0,54.0,67.0
2508,95.0,60.0,54.0,68.0
2509,95.0,59.0,53.0,67.0
2510,95.0,59.0,52.0,67.0
2511,95.0,59.0,52.0,67.0
2512,95.0,59.0,52.0,68.0
2513,95.0,59.0,52.0,67.0
2514,95.0,59.0,53.0,68.0
2515,95.0,59.0,53.0,69.0
2516,95.0,60.0,54.0,69.0
2517,95.0,61.0,54.0,70.0
2518,95.0,61.0,54.0,71.0
2519,95.0,61.0,53.0,70.0
2520,95.0,61.0,52.0,71.0
2521,95.0,62.0,52.0,72.0
2522,95.0,62.0,52.0,71.0
2523,94.94949494949495,62.0,52.52525252525253,71.71717171717171
2524,94.89795918367348,62.0,52.52525252525253,72.44897959183673
2525,94.84536082474226,62.0,52.52525252525253,73.19587628865979
2526,94.79166666666666,61.0,51.515151515151516,72.91666666666666
2527,94.73684210526315,60.0,50.505050505050505,72.63157894736842
2528,94.68085106382979,60.0,49.494949494949495,72.3404255319149
2529,94.6236559139785,59.0,48.484848484848484,72.04301075268818
2530,94.6236559139785,59.0,48.484848484848484,73.11827956989248
2531,94.6236559139785,57.99999999999999,48.484848484848484,73.11827956989248
2532,95.6989247311828,59.0,48.484848484848484,73.11827956989248
2533,95.6989247311828,59.0,49.494949494949495,73.11827956989248
2534,95.6989247311828,57.99999999999999,49.494949494949495,72.04301075268818
2535,95.6989247311828,56.99999999999999,50.505050505050505,70.96774193548387
2536,95.6989247311828,56.00000000000001,49.494949494949495,69.89247311827957
2537,95.6989247311828,56.00000000000001,49.494949494949495,69.89247311827957
2538,96.7741935483871,55.00000000000001,48.484848484848484,69.89247311827957
2539,96.73913043478261,54.54545454545454,47.474747474747474,69.56521739130434
2540,96.73913043478261,53.535353535353536,46.464646464646464,68.47826086956522
2541,96.73913043478261,52.52525252525253,46.464646464646464,69.56521739130434
2542,96.73913043478261,51.515151515151516,45.45454545454545,70.65217391304348
2543,96.73913043478261,52.52525252525253,45.45454545454545,69.56521739130434
2544,96.73913043478261,52.52525252525253,45.45454545454545,68.47826086956522
2545,96.73913043478261,52.52525252525253,45.45454545454545,68.47826086956522
2546,96.73913043478261,51.515151515151516,44.44444444444444,68.47826086956522
2547,96.73913043478261,52.52525252525253,45.45454545454545,68.47826086956522
2548,96.73913043478261,51.515151515151516,46.464646464646464,67.3913043478261
2549,96.73913043478261,50.505050505050505,45.45454545454545,67.3913043478261
2550,96.73913043478261,51.515151515151516,46.464646464646464,68.47826086956522
2551,96.73913043478261,52.52525252525253,46.464646464646464,68.47826086956522
2552,96.73913043478261,52.52525252525253,46.464646464646464,67.3913043478261
2553,96.73913043478261,52.52525252525253,46.464646464646464,66.30434782608695
2554,96.73913043478261,52.52525252525253,46.464646464646464,65.21739130434783
2555,96.73913043478261,52.52525252525253,46.464646464646464,65.21739130434783
2556,97.82608695652173,52.52525252525253,46.464646464646464,65.21739130434783
2557,97.82608695652173,51.515151515151516,45.45454545454545,64.13043478260869
2558,97.82608695652173,50.505050505050505,44.44444444444444,64.13043478260869
2559,97.82608695652173,50.505050505050505,43.43434343434344,65.21739130434783
2560,97.82608695652173,50.505050505050505,43.43434343434344,64.13043478260869
2561,97.8021978021978,50.0,42.42424242424242,63.73626373626373
2562,97.77777777777777,50.51546391752577,42.42424242424242,63.33333333333333
2563,97.77777777777777,51.546391752577314,43.43434343434344,63.33333333333333
2564,97.77777777777777,52.57731958762887,44.44444444444444,64.44444444444444
2565,97.77777777777777,51.546391752577314,44.44444444444444,64.44444444444444
2566,97.77777777777777,51.546391752577314,44.44444444444444,64.44444444444444
2567,97.77777777777777,50.51546391752577,44.44444444444444,64.44444444444444
2568,96.66666666666667,49.48453608247423,44.44444444444444,64.44444444444444
2569,96.66666666666667,48.45360824742268,44.44444444444444,63.33333333333333
2570,96.66666666666667,48.45360824742268,44.44444444444444,62.22222222222222
2571,96.66666666666667,47.42268041237113,44.44444444444444,61.111111111111114
2572,96.66666666666667,46.391752577319586,44.44444444444444,60.0
2573,96.66666666666667,46.391752577319586,45.45454545454545,60.0
2574,95.55555555555556,46.391752577319586,44.44444444444444,60.0
2575,95.55555555555556,45.36082474226804,43.43434343434344,58.88888888888889
2576,95.55555555555556,44.329896907216494,42.42424242424242,58.88888888888889
2577,94.44444444444444,43.29896907216495,41.41414141414141,58.88888888888889
2578,94.44444444444444,42.2680412371134,40.4040404040404,57.77777777777777
2579,94.44444444444444,41.23711340206185,39.39393939393939,56.666666666666664
2580,94.44444444444444,41.23711340206185,39.39393939393939,56.666666666666664
2581,94.44444444444444,41.23711340206185,39.39393939393939,57.77777777777777
2582,94.44444444444444,40.20618556701031,38.38383838383838,56.666666666666664
2583,95.55555555555556,40.20618556701031,38.38383838383838,56.666666666666664
2584,95.55555555555556,39.175257731958766,37.37373737373738,55.55555555555556
2585,95.55555555555556,39.175257731958766,37.37373737373738,55.55555555555556
2586,95.55555555555556,40.20618556701031,37.37373737373738,56.666666666666664
2587,95.55555555555556,40.20618556701031,37.37373737373738,56.666666666666664
2588,95.55555555555556,40.20618556701031,37.37373737373738,56.666666666666664
2589,95.55555555555556,40.20618556701031,37.37373737373738,56.666666666666664
2590,95.55555555555556,40.20618556701031,37.37373737373738,55.55555555555556
2591,95.50561797752809,39.175257731958766,36.36363636363637,55.0561797752809
2592,95.50561797752809,39.175257731958766,37.37373737373738,56.17977528089888
2593,95.50561797752809,38.144329896907216,37.37373737373738,55.0561797752809
2594,95.50561797752809,37.11340206185567,36.36363636363637,55.0561797752809
