BAT PICORNAVIRUS CLADE,,,,,,,,,,,,,,,,,,,
Recombination Event Number, Number In .RDP File, Begin, End,Begin, End,Begin, End, Recombinant Sequence(s), Minor Parental Sequence(s), Major Parental Sequence(s), RDP, GENECONV, Bootscan, Maxchi, Chimaera, SiSscan,PhylPro, LARD, 3Seq
1,2~,5175,6044,4134,4957,3288,4138,^NC_075428.1,NC_026470.1,OR951360.1,1.44E-04,NS,3.37E-04,3.58E-03,1.64E-03,NS,NS,NS,7.87E-03
,,,,,,,,,,,,,,,,,,,
2,3~,6006,6175,5269,5420,4100,4254,^NC_026470.1,MG888045.1,OQ818316,6.34E-04,NS,3.65E-03,8.00E-03,NS,NS,NS,NS,NS
,,,,,,,,,,,,,,,,,,,
3,4~,2623,2729,2021,2127,1049,1155,^NC_075428.1,Unknown (OQ818316),MG888045.1,1.44E-02,NS,NS,NS,NS,NS,NS,NS,NS
,,,,,,,,,,,,,,,,,,,
4,5~,3046,3373,2389,2714,1429,1754,^NC_075428.1,Unknown (NC_043072.1),OR951360.1,1.79E-02,NS,NS,4.21E-04,4.61E-05,NS,NS,NS,NS
,,,,,,,,,,,,,,,,,,,
5,6~,8079,8135,6142,6198,5959,6015,^OR951360.1,OQ818316,NC_043072.1,3.86E-02,NS,NS,NS,NS,NS,NS,NS,NS
,,,,,,,,,,,,,,,,,,,
6,7~, 2730*, 3045*, 2128*, 2388*, 1156*, 1428*,^NC_075428.1,NC_043072.1,Unknown (OQ818316),4.12E-02,NS,NS,NS,NS,NS,NS,NS,NS
,,,,,,,,,,,,,,,,,,,
SAPELO CLADE,,,,,,,,,,,,,,,,,,,
,,,Breakpoint Positions,,,,,,,,,,,,,,,,
,,In Alignment, ,In Recombinant Sequence, ,Relative to eonycteris_china,, , , , , , Detection Methods,,,,,,
Recombination Event Number, Number In .RDP File, Begin, End,Begin, End,Begin, End, Recombinant Sequence(s), Minor Parental Sequence(s), Major Parental Sequence(s), RDP, GENECONV, Bootscan, Maxchi, Chimaera, SiSscan,PhylPro, LARD, 3Seq
1,1~,7778,335,7443,269,7179,0,^PP711943,OQ818320,Unknown (NC_003987),NS,NS,1.10E-12,4.02E-02,2.41E-06,NS,NS,NS,NS
,,,,,,,,,,,,,,,,,,,
2,2~, 336*,957, 268*,817, 0*,539,^OQ818321,PP711943,Unknown (PP711911),1.99E-09,1.11E-06,7.83E-07,2.57E-07,2.46E-05,NS,NS,NS,NS
2,,,,,,,,,NC_033820,,,,,,,,,,
2,,,,,,,,,OQ818320,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
3,3,3334,5410,3071,5027,2880,4860,^NC_033820,PP711943,OQ818320,6.34E-09,NS,6.77E-06,4.66E-10,2.87E-11,NS,NS,NS,1.87E-14
,,,,,,,,,,,,,,,,,,,
4,4,223,957,101,758,0,539,^PP711921,NC_033820,Unknown (PP711911),5.94E-10,8.31E-08,2.98E-07,4.71E-07,1.17E-07,NS,NS,NS,NS
4,,,,,,,,,OQ818320,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
5,5~,3239,4228,2991,3919,2785,3730,^OQ818329,Unknown (PP711943),PP711921,7.65E-08,NS,NS,1.39E-02,6.74E-07,NS,NS,NS,NS
5,,,,,,,,,Unknown(OQ818321),OQ818320,,,,,,,,,
5,,,,,,,,,Unknown(PP711921),PP711943,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
6,6~,2786,4175,2566,3906,2338,3681,^PP711911,Unknown (PP711943),PP711921,1.41E-07,NS,7.71E-03,8.69E-04,4.63E-08,NS,NS,NS,NS
6,,,,,,,,OQ818329[T],,OQ818321,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
7,11~,2456,2524,2236,2304,2008,2076,^PP711911,OQ818320,Unknown (PP711921),1.34E-04,1.34E-03,NS,2.27E-03,2.30E-02,NS,NS,NS,NS
7,,,,,,,,,NC_033820,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
8,12~,7424, 8049*,6799, 6863*,6825, 7446*,^PP711921,Unknown (OQ818320),OQ818321,2.91E-04,6.80E-03,NS,NS,NS,NS,NS,NS,NS
,,,,,,,,,,,,,,,,,,,
9,13~,6874,7022,6476,6624,6276,6424,^OQ818329,Unknown (NC_003987),PP711921,9.19E-04,NS,3.69E-02,NS,NS,NS,NS,NS,NS
9,,,,,,,,PP711943[T],,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
10,14, 5420*, 6873*, 5119*, 6539*, 4870*, 6275*,^PP711943,NC_033820,Unknown (OQ818329),NS,1.29E-14,5.87E-14,5.40E-04,4.16E-08,NS,NS,NS,NS
10,,,,,,,,,OQ818320,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
11,15, 4241*, 5419*, 3977*, 5118*, 3730*, 4869*,^PP711943,OQ818320,Unknown (OQ818329),NS,1.14E-15,8.48E-14,4.69E-18,NS,NS,NS,NS,NS
11,,,,,,,,OQ818320[T],,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
12,16~, 7045*, 7773*, 6711*, 7438*, 6447*, 7174*,^PP711943,OQ818320,Unknown (OQ818329),NS,8.47E-10,2.67E-07,3.01E-03,1.94E-04,NS,NS,NS,NS
,,,,,,,,,,,,,,,,,,,
13,17~, 82*,512, 48*,441, 0*,137,^NC_003987,Unknown (PP711911),OQ818320,7.12E-03,NS,2.90E-03,6.90E-03,NS,NS,NS,NS,NS
13,,,,,,,,,Unknown(OQ818320),PP711911,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
14,18~,2408,2520,2169,2281,1960,2072,^OQ818329,OQ818320,Unknown (OQ818321),1.25E-02,NS,NS,NS,NS,NS,NS,NS,NS
14,,,,,,,,,NC_033820,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
15,19~, 6023*, 6090*, 5647*, 5711*, 5428*, 5492*,PP711911,OQ818320,eonycteris_china,1.54E-02,NS,NS,NS,NS,NS,NS,NS,NS
,,,,,,,,,,,,,,,,,,,
16,20~,1415,1455,1273,1313,994,1034,^PP711943,NC_003987,OQ818321,1.78E-02,NS,NS,NS,NS,NS,NS,NS,NS
16,,,,,,,,,,PP711921,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
17,21~,2647,2684,2408,2445,2199,2236,OQ818329,NC_033820,PP711911,3.73E-02,NS,NS,NS,NS,NS,NS,NS,NS
,,,,,,,,,,,,,,,,,,,
18,22~,6552,6811,6199,6458,5954,6213,^OQ818321,PP711911,NC_033820,0.044047578,NS,NS,1.41E-02,NS,NS,NS,NS,NS
18,,,,,,,,PP711921[T],,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
19,23~,5839, 6017*,5433, 5610*,5244, 5422*,^PP711921,NC_033820,Unknown (PP711911),NS,NS,5.00E-02,NS,NS,NS,NS,NS,NS
19,,,,,,,,OQ818321[T],,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
SAPELOVIRUS,,,,,,,,,,,,,,,,,,,
,,,Breakpoint Positions,,,,,,,,,,,,,,,,
,,In Alignment, ,In Recombinant Sequence, ,Relative to NC_003987,, , , , , , Detection Methods,,,,,,
Recombination Event Number, Number In .RDP File, Begin, End,Begin, End,Begin, End, Recombinant Sequence(s), Minor Parental Sequence(s), Major Parental Sequence(s), RDP, GENECONV, Bootscan, Maxchi, Chimaera, SiSscan,PhylPro, LARD, 3Seq
1,1,3545,850,3028,396,3181,645,^OR951332,OR951325,PP711911,5.80E-52,3.26E-76,2.24E-71,6.11E-44,1.54E-21,NS,NS,NS,9.77E-14
,,,,,,,,,,,,,,,,,,,
2,2,7766,335,7443,269,7180,268,^PP711943,OQ818320,Unknown (NC_003987),NS,NS,4.52E-12,6.59E-09,2.04E-05,NS,NS,NS,NS
,,,,,,,,,,,,,,,,,,,
3,3,8095,988,7733,847,7468,762,^OQ818321,NC_033820,Unknown (OR951327),5.57E-08,NS,4.72E-09,7.25E-04,6.45E-08,NS,NS,NS,NS
3,,,,,,,,,,Unknown(OR951326),,,,,,,,,
,,,,,,,,,,,,,,,,,,,
4,4,3332,5416,3070,5027,3033,4879,^NC_033820,PP711943,OQ818320,1.66E-08,NS,1.77E-05,1.22E-09,7.52E-11,NS,NS,NS,4.88E-14
,,,,,,,,,,,,,,,,,,,
5,5,8001,993,6863,793,7415,767,PP711921,NC_033820,Unknown (OR951326),2.09E-11,3.52E-04,9.92E-10,3.43E-06,9.14E-06,NS,NS,NS,NS
5,,,,,,,,,OQ818320,Unknown(OR951327),,,,,,,,,
,,,,,,,,,,,,,,,,,,,
6,6~,2952,4167,2706,3860,2662,3716,^PP711921,PP711943,Unknown (OR951326),3.98E-08,NS,NS,1.61E-10,3.76E-10,NS,NS,NS,NS
6,,,,,,,,OQ818321,OQ818320,Unknown(OR951327),,,,,,,,,
,,,,,,,,,,,,,,,,,,,
7,7~, 7891*, 850*, 7299*, 450*, 7305*, 645*,^OR951326,OR951327,OR951332,NS,NS,1.31E-04,NS,NS,NS,NS,NS,NS
,,,,,,,,,,,,,,,,,,,
8,8, 866*, 3331*, 415*, 2830*, 645*, 3032*,^OR951327,OR951326,Unknown (NC_033820),NS,2.12E-11,1.07E-11,5.20E-16,NS,NS,NS,NS,NS
,,,,,,,,,,,,,,,,,,,
9,9~,7279, 8000*,6796, 6862*,6693, 7414*,^PP711921,Unknown (OQ818320),OQ818321,1.66E-04,9.61E-04,NS,NS,NS,NS,NS,NS,NS
9,,,,,,,,,Unknown(NC_033820),,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
10,10,2456,2522,2237,2303,2202,2268,^PP711911,OQ818320,Unknown (PP711921),2.20E-04,2.46E-03,NS,4.03E-03,2.50E-02,NS,NS,NS,NS
,,,,,,,,,,,,,,,,,,,
11,11~,4801,6061,4437,5660,4276,5478,^PP711921,OQ818320,Unknown (OR951326),1.33E-03,NS,NS,5.37E-03,2.71E-03,NS,NS,NS,NS
11,,,,,,,,OQ818321,PP711943,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
12,12~,6862,7012,6279,6429,6279,6429,^NC_003987,PP711921,Unknown (OQ818329),2.32E-03,NS,NS,NS,NS,NS,NS,NS,NS
,,,,,,,,,,,,,,,,,,,
13,13~,41,563,0,384,7,494,^OQ818329,OQ818320,Unknown (NC_003987),3.39E-03,1.78E-02,1.36E-02,1.38E-04,NS,NS,NS,NS,NS
13,,,,,,,,PP711911,NC_033820,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
14,14~,7538,7624,7170,7256,6952,7038,PP711911,OQ818320,OR951326,NS,NS,6.53E-03,NS,NS,NS,NS,NS,NS
14,,,,,,,,,NC_033820,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
15,15~,6130,6244,5762,5876,5547,5661,^PP711911,PP711921,OR951326,6.98E-03,NS,NS,NS,NS,NS,NS,NS,NS
15,,,,,,,,,,OR951327,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
16,16~,4249,4762,3914,4398,3762,4237,PP711921,OQ818320,Unknown (OQ818329),9.36E-03,NS,NS,3.04E-02,2.96E-02,NS,NS,NS,NS
16,,,,,,,,OQ818321,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
17,17~,3390,4530,3143,4199,3085,4027,^OQ818329,Unknown (PP711943),OR951325,0.009677487,NS,NS,NS,NS,NS,NS,NS,NS
17,,,,,,,,,Unknown(OR951325),PP711943,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
18,18~,1931,1954,1773,1796,1696,1719,PP711943,Unknown (OR951332),OQ818320,1.40E-02,NS,NS,NS,NS,NS,NS,NS,NS
,,,,,,,,,,,,,,,,,,,
19,19~,2270,2451,1752,1933,2016,2197,^OR951325,OQ818320,OR951332,1.44E-02,NS,8.25E-03,5.35E-03,9.49E-03,NS,NS,NS,NS
,,,,,,,,,,,,,,,,,,,
20,20~,4701,4996,4182,4459,4182,4459,^NC_003987,Unknown (PP711943),OR951325,0.01191445,NS,NS,1.98E-02,1.83E-02,NS,NS,NS,NS
20,,,,,,,,,Unknown(OR951325),OQ818320,,,,,,,,,
20,,,,,,,,,,PP711943,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
21,21~,1335,1556,845,1051,1109,1321,^OR951325,PP711943,Unknown (PP711921),1.79E-02,NS,NS,NS,NS,NS,NS,NS,NS
,,,,,,,,,,,,,,,,,,,
22,22~,810,828,621,639,632,645,^OQ818329,PP711943,PP711911,3.97E-02,NS,NS,NS,NS,NS,NS,NS,NS
,,,,,,,,,,,,,,,,,,,
23,23~,6852,6887,6465,6500,6269,6304,OQ818329,NC_033820,PP711911,4.30E-02,NS,NS,NS,NS,NS,NS,NS,NS
,,,,,,,,,,,,,,,,,,,
24,24~,2400,2785,2162,2547,2146,2522,^OQ818329,PP711943,Unknown (PP711921),NS,NS,2.25E-02,1.42E-02,NS,NS,NS,NS,NS
,,,,,,,,,,,,,,,,,,,
SAPOVIRUS CLADE,,,,,,,,,,,,,,,,,,,
,,,Breakpoint Positions,,,,,,,,,,,,,,,,
,,In Alignment, ,In Recombinant Sequence, ,Relative to e_helvum_cameroon,, , , , , , Detection Methods,,,,,,
Recombination Event Number, Number In .RDP File, Begin, End,Begin, End,Begin, End, Recombinant Sequence(s), Minor Parental Sequence(s), Major Parental Sequence(s), RDP, GENECONV, Bootscan, Maxchi, Chimaera, SiSscan,PhylPro, LARD, 3Seq
1,1~,7832,7918,7490,7562,7301,7386,^r_aegypticus_kenya,Unknown (ON872527),e_helvum_cameroon,1.58E-03,NS,NS,NS,NS,NS,NS,NS,NS
,,,,,,,,,,,,,,,,,,,
2,3~,1316,1665,1140,1451,1140,1451,^e_helvum_cameroon,OQ709197,ON872527,5.70E-03,NS,7.73E-03,2.58E-02,NS,NS,NS,NS,NS
2,,,,,,,,OQ818319[T],,,,,,,,,,,
2,,,,,,,,PP766459[T],,,,,,,,,,,
2,,,,,,,,OP963623[T],,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
3,4~,3548,7519,3225,7029,3225,7029,^e_helvum_cameroon,PP766459,Unknown (r_aegypticus_kenya),4.64E-03,NS,NS,3.18E-05,3.97E-05,NS,NS,NS,3.66E-04
,,,,,,,,,,,,,,,,,,,
4,5~,8222,963,7749,893,7633,803,^r_aegypticus_kenya,PP766459,OQ709197,1.29E-02,NS,1.21E-02,1.97E-02,2.03E-04,NS,NS,NS,NS
,,,,,,,,,,,,,,,,,,,
5,6~,4100,4144,3570,3614,3751,3795,^ON872527,OP963622,OP963623,1.22E-02,9.38E-03,NS,NS,NS,NS,NS,NS,NS
,,,,,,,,,,,,,,,,,,,
6,7~,429,679,196,405,334,546,^ON872527,PP766459,Unknown (OQ709197),3.91E-02,NS,NS,NS,NS,NS,NS,NS,NS
,,,,,,,,,,,,,,,,,,,
7,8~,2413,2516,1983,2066,2149,2238,^ON872527,PP766459,Unknown (OP963622),2.44E-02,0.024391296,NS,NS,NS,NS,NS,NS,NS
7,,,,,,,,,OQ818319,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
8,9~,7302,7504,6645,6815,6825,7020,OP963623,OQ709197,PP766459,4.22E-02,NS,NS,1.68E-03,1.20E-03,NS,NS,NS,3.78E-02
8,,,,,,,,,,OQ818319,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
9,10~,6328,6606,5752,6021,5907,6176,^OP963623,ON872527,OP963622,4.51E-02,NS,NS,NS,2.81E-02,NS,NS,NS,NS
9,,,,,,,,OQ818319[T],,,,,,,,,,,
9,,,,,,,,PP766459[T],,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
SAPOVIRUS,,,,,,,,,,,,,,,,,,,
,,,Breakpoint Positions,,,,,,,,,,,,,,,,
,,In Alignment, ,In Recombinant Sequence, ,Relative to KX759619,, , , , , , Detection Methods,,,,,,
Recombination Event Number, Number In .RDP File, Begin, End,Begin, End,Begin, End, Recombinant Sequence(s), Minor Parental Sequence(s), Major Parental Sequence(s), RDP, GENECONV, Bootscan, Maxchi, Chimaera, SiSscan,PhylPro, LARD, 3Seq
1,1~,7345,164,6898,88,6073,0,^PP712015,PP712001,OP963623,2.35E-08,NS,1.27E-06,NS,3.50E-02,NS,NS,NS,NS
,,,,,,,,,,,,,,,,,,,
2,2~,1620,1808,1421,1609,670,858,OP963623,KX759621,PP712004,1.28E-03,NS,1.01E-05,NS,4.52E-02,NS,NS,NS,3.61E-04
,,,,,,,,,,,,,,,,,,,
3,3~,1404,1482,1212,1290,461,539,^OP963623,KX759619,PP712004,4.08E-04,NS,NS,NS,NS,NS,NS,NS,0.034985937
,,,,,,,,,,,,,,,,,,,
4,4~,5722,5862,5369,5509,4573,4713,OP963622,NC_033776,PP712008,6.31E-03,NS,7.36E-04,NS,NS,NS,NS,NS,NS
4,,,,,,,,,KX759622,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
5,5~,5128,5482,4883,5167,4062,4346,^KX759623,PP712001,PP766459,NS,NS,8.36E-04,NS,NS,NS,NS,NS,7.22E-03
5,,,,,,,,,,OQ818319,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
6,6~,3070,3148,2870,2948,2023,2101,^KX759621,OQ709197,PP766459,1.27E-03,NS,NS,NS,NS,NS,NS,NS,NS
6,,,,,,,,,,OQ818319,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
7,7~,7236,7308,6726,6787,5987,6036,^OP963622,NC_033776,Unknown (PP766459),1.31E-03,NS,NS,NS,NS,NS,NS,NS,NS
7,,,,,,,,,KX759622,Unknown(OQ818319),,,,,,,,,
,,,,,,,,,,,,,,,,,,,
8,8~,4950,5066,4656,4772,3884,4000,^OP963622,NC_033776,Unknown (PP712001),1.09E-03,NS,NS,NS,NS,NS,NS,NS,NS
8,,,,,,,,,KX759622,Unknown(PP712004),,,,,,,,,
,,,,,,,,,,,,,,,,,,,
9,9~,1875,2515,925,1501,925,1501,^KX759619,PP766459,Unknown (PP712001),1.88E-03,NS,3.84E-02,NS,NS,NS,NS,NS,NS
9,,,,,,,,KX759623[T],OQ818319,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
10,10~,1230,1518,1111,1399,287,575,^KX759623,OQ709197,ON872527,3.11E-03,NS,NS,3.16E-02,0.035006714,NS,NS,NS,NS
10,,,,,,,,OQ818319[T],,,,,,,,,,,
10,,,,,,,,PP766459[T],,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
11,11~,2332,3030,2095,2731,1344,1989,^OP963623,PP712015,Unknown (PP712001),NS,NS,3.42E-03,9.17E-03,NS,NS,NS,NS,NS
11,,,,,,,,,PP712001,Unknown(PP712015),,,,,,,,,
,,,,,,,,,,,,,,,,,,,
12,12~,7036,7134,6673,6771,5817,5915,^PP712004,Unknown (PP712015),PP712001,5.08E-03,NS,NS,NS,NS,NS,NS,NS,NS
,,,,,,,,,,,,,,,,,,,
13,13~,6298,6960,5970,6560,5149,5741,^KX759623,Unknown (PP712004),NC_033776,4.36E-03,NS,NS,8.77E-04,1.13E-03,NS,NS,NS,NS
,,,,,,,,,,,,,,,,,,,
14,15~,5042,5076,4738,4772,3976,4010,^PP712008,PP712001,Unknown (OP963623),6.85E-03,NS,NS,NS,NS,NS,NS,NS,NS
,,,,,,,,,,,,,,,,,,,
15,16~,476,702,301,526,0,18,^OP963623,ON872527,Unknown (PP712008),1.13E-02,NS,NS,1.89E-03,NS,NS,NS,NS,NS
,,,,,,,,,,,,,,,,,,,
16,17~,7166,7310,6486,6561,5944,6038,^OQ709197,PP712015,Unknown (KX759623),1.30E-02,NS,NS,NS,NS,NS,NS,NS,NS
,,,,,,,,,,,,,,,,,,,
17,18~,2346,2450,1988,2076,1355,1436,^OQ709197,PP766459,Unknown (PP712004),1.40E-02,NS,NS,NS,NS,NS,NS,NS,NS
17,,,,,,,,,OQ818319,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
18,19~,3829,3882,3332,3385,2770,2817,^OQ709197,OP963623,Unknown (PP712004),1.69E-02,4.91E-02,NS,NS,NS,NS,NS,NS,NS
,,,,,,,,,,,,,,,,,,,
19,20~,6765,6917,6309,6446,5554,5698,^PP712008,OP963622,Unknown (KX759621),2.78E-02,NS,NS,NS,NS,NS,NS,NS,NS
19,,,,,,,,,KX759621,Unknown(OP963622),,,,,,,,,
,,,,,,,,,,,,,,,,,,,
20,21~,5503,5714,4363,4565,4363,4565,^KX759619,PP766459,Unknown (PP712001),2.86E-02,NS,NS,NS,NS,NS,NS,NS,NS
20,,,,,,,,,PP712001,Unknown(OQ818319),,,,,,,,,
20,,,,,,,,,,Unknown(PP766459),,,,,,,,,
,,,,,,,,,,,,,,,,,,,
21,22~, 5719*, 7340*, 5384*, 6893*, 4570*, 6068*,^PP712015,PP712001,Unknown (KX759619),3.97E-02,NS,7.81E-03,6.12E-07,8.59E-04,NS,NS,NS,NS
,,,,,,,,,,,,,,,,,,,
22,23~,6224,6581,5835,6155,5075,5410,^OP963623,PP712004,Unknown (PP712015),NS,NS,NS,0.020013486,5.74E-04,NS,NS,NS,NS
,,,,,,,,,,,,,,,,,,,
TESCHOVIRUS CLADE,,,,,,,,,,,,,,,,,,,
,,,Breakpoint Positions,,,,,,,,,,,,,,,,
,,In Alignment, ,In Recombinant Sequence, ,Relative to LC386158,, , , , , , Detection Methods,,,,,,
Recombination Event Number, Number In .RDP File, Begin, End,Begin, End,Begin, End, Recombinant Sequence(s), Minor Parental Sequence(s), Major Parental Sequence(s), RDP, GENECONV, Bootscan, Maxchi, Chimaera, SiSscan,PhylPro, LARD, 3Seq
1,1,7346,7558,6968,7180,6444,6656,r_aegypticus_africa,Unknown (OQ818324),OQ818323,1.04E-20,3.09E-07,4.54E-21,9.73E-11,6.32E-10,NS,NS,NS,8.05E-09
1,,,,,,,,,Unknown(OQ818323),OQ818324,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2,2~, 63*,1064, 28*,915, 0*,521,^OQ818323,r_aegypticus_africa,OQ818324,4.70E-06,NS,5.47E-04,1.19E-08,1.76E-06,NS,NS,NS,1.66E-04
,,,,,,,,,,,,,,,,,,,
3,3~,1760,2547,1128,1887,1149,1918,^rousettus_china,OQ818318,Unknown (OR951324),6.19E-03,NS,1.06E-02,3.34E-02,0.042472084,NS,NS,NS,NS
,,,,,,,,,,,,,,,,,,,
4,4~,674,705,136,154,153,184,^OR951324,LC386158,r_aegypticus_africa,1.91E-02,NS,NS,NS,NS,NS,NS,NS,NS
,,,,,,,,,,,,,,,,,,,
5,5~, 3582*,7322, 3299*,6944, 2888*,6420,^r_aegypticus_africa,Unknown (OQ818323),OQ818324,2.12E-02,NS,NS,1.96E-04,NS,NS,NS,NS,1.63E-04
5,,,,,,,,,Unknown(OQ818324),OQ818323,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
6,7~,7305,7418,6736,6849,6403,6516,^OQ818318,LC386158,rousettus_china,NS,NS,4.14E-02,0.021570412,NS,NS,NS,NS,NS
,,,,,,,,,,,,,,,,,,,
TESCHOVIRUS,,,,,,,,,,,,,,,,,,,
,,,Breakpoint Positions,,,,,,,,,,,,,,,,
,,In Alignment, ,In Recombinant Sequence, ,Relative to LC386158,, , , , , , Detection Methods,,,,,,
Recombination Event Number, Number In .RDP File, Begin, End,Begin, End,Begin, End, Recombinant Sequence(s), Minor Parental Sequence(s), Major Parental Sequence(s), RDP, GENECONV, Bootscan, Maxchi, Chimaera, SiSscan,PhylPro, LARD, 3Seq
1,1,5395,1104,5039,913,4632,539,^PP711934,OQ818323,OQ818324,2.33E-15,NS,6.56E-06,2.02E-04,5.00E-10,NS,NS,NS,2.66E-14
,,,,,,,,,,,,,,,,,,,
2,2,3494, 5394*,3231, 5072*,2847, 4631*,^OQ818323,PP711934,Unknown (OR951335),1.63E-07,NS,9.02E-08,2.11E-02,2.88E-10,NS,NS,NS,NS
,,,,,,,,,,,,,,,,,,,
3,3~,7230,7370,6692,6832,6407,6547,^PP711948,LC386158,OQ818318,1.56E-04,NS,9.86E-03,NS,NS,NS,NS,NS,9.78E-05
,,,,,,,,,,,,,,,,,,,
4,4~,1178,1388,539,749,613,817,^OR951335,OQ818323,Unknown (OQ818324),2.20E-03,NS,NS,3.81E-03,2.02E-02,NS,NS,NS,NS
,,,,,,,,,,,,,,,,,,,
5,5~,7171,581,6307,54,6348,78,^OR951335,OQ818323,Unknown (OR951333),2.24E-03,NS,NS,4.51E-05,1.81E-02,NS,NS,NS,NS
,,,,,,,,,,,,,,,,,,,
6,6~,4869,5127,3981,4236,4153,4395,^OR951324,OR951334,OQ818323,4.02E-03,NS,NS,NS,NS,NS,NS,NS,NS
6,,,,,,,,OQ818318,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
7,7~,4475,4860,3996,4381,3759,4144,^PP711948,Unknown (OR951335),OR951334,9.51E-03,NS,NS,NS,1.26E-02,NS,NS,NS,3.71E-02
,,,,,,,,,,,,,,,,,,,
8,8~,3920,4118,3534,3708,3246,3424,OQ818318,OR951334,PP711948,NS,NS,1.87E-02,NS,NS,NS,NS,NS,NS
,,,,,,,,,,,,,,,,,,,
9,9~, 7148*,7170, 6284*,6306, 6325*,6347,^OR951335,OR951333,OQ818324,NS,NS,2.55E-02,NS,NS,NS,NS,NS,NS
,,,,,,,,,,,,,,,,,,,
10,10~, 602*,993, 74*,354, 99*,458,^OR951335,Unknown (OR951333),OQ818324,NS,NS,2.24E-02,NS,2.17E-02,NS,NS,NS,NS
,,,,,,,,,,,,,,,,,,,
11,11~,2169,2235,1965,2029,1569,1635,^OQ818323,Unknown (OQ818318),PP711934,2.56E-02,NS,NS,NS,NS,NS,NS,NS,NS
,,,,,,,,,,,,,,,,,,,
12,12~,2208,2388,1482,1660,1608,1786,^OR951333,OQ818324,OR951324,3.02E-02,NS,2.87E-02,0.044139616,NS,NS,NS,NS,NS
12,,,,,,,,OR951334[T],,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
13,13~,1909,1994,1237,1321,1320,1404,^OR951335,OQ818318,OQ818323,3.22E-02,NS,NS,NS,NS,NS,NS,NS,NS
,,,,,,,,,,,,,,,,,,,
Table Key:,,,,,,,,,,,,,,,,,,,
~            = It is possible that this apparent recombination signal could have been caused by an evolutionary,,,,,,,,,,,,,,,,,,,
               process other than recombination.,,,,,,,,,,,,,,,,,,,
*            = The actual breakpoint position is undetermined (it was most likely overprinted by a subsequent ,,,,,,,,,,,,,,,,,,,
               recombination event).,,,,,,,,,,,,,,,,,,,
^            = The recombinant sequence may have been misidentified (one of the identified parents might be the recombinant),,,,,,,,,,,,,,,,,,,
Minor Parent = Parent contributing the smaller fraction of sequence.,,,,,,,,,,,,,,,,,,,
Major Parent = Parent contributing the larger fraction of sequence.,,,,,,,,,,,,,,,,,,,
Unknown      = Only one parent and a recombinant need be in the alignment for a recombination event to be detectable.,,,,,,,,,,,,,,,,,,,
               The sequence listed as unknown was used to infer the existance of a missing parental sequence.,,,,,,,,,,,,,,,,,,,
NS           = No significant P-value was recorded for this recombination event using this method.,,,,,,,,,,,,,,,,,,,
