pointer,PP766457,KT452742,NC_028366,NC_028981
1039,100,46,89.01098901,78.26086957
1040,100,47,89.01098901,78.26086957
1041,100,47,89.01098901,78.26086957
1042,100,46,89.01098901,78.26086957
1043,100,47,89.01098901,78.26086957
1044,100,47,89.01098901,78.26086957
1045,100,46,89.01098901,78.26086957
1046,100,45,89.01098901,78.26086957
1047,100,45,89.01098901,78.26086957
1048,100,44,89.01098901,78.26086957
1049,100,44,89.01098901,78.26086957
1050,100,44,89.01098901,78.26086957
1051,100,44,89.01098901,78.26086957
1052,100,43,89.01098901,78.26086957
1053,100,43,89.01098901,78.26086957
1054,100,43,89.01098901,78.26086957
1055,100,43,89.01098901,78.26086957
1056,100,43,89.01098901,77.17391304
1057,100,43,89.01098901,77.17391304
1058,100,42,87.91208791,76.08695652
1059,100,42,87.91208791,75
1060,100,41,87.91208791,75
1061,100,41,86.81318681,76.08695652
1062,100,41,86.81318681,75
1063,100,41,86.81318681,75
1064,100,40,86.81318681,73.91304348
1065,100,39,85.71428571,73.91304348
1066,100,38,85.71428571,72.82608696
1067,100,38,85.71428571,73.91304348
1068,100,37,85.71428571,73.91304348
1069,100,38,85.71428571,72.82608696
1070,100,38,85.71428571,72.82608696
1071,100,37,85.55555556,72.52747253
1072,100,36,85.39325843,72.22222222
1073,100,35,85.22727273,71.91011236
1074,100,34,85.05747126,71.59090909
1075,100,33,84.88372093,71.26436782
1076,100,33,84.70588235,70.93023256
1077,100,33,84.52380952,70.58823529
1078,100,33,84.3373494,71.42857143
1079,100,33,85.36585366,72.28915663
1080,100,32,85.18518519,71.95121951
1081,100,32,85,72.83950617
1082,100,32,84.81012658,73.75
1083,100,32,84.81012658,73.75
1084,100,32,84.81012658,73.75
1085,100,32,84.81012658,73.75
1086,100,32,84.81012658,73.75
1087,100,32,85,72.83950617
1088,100,33,85.18518519,71.95121951
1089,100,33,85.18518519,73.17073171
1090,100,33,85.18518519,74.3902439
1091,100,33,85.36585366,75.6097561
1092,100,33,86.58536585,76.82926829
1093,100,33,86.58536585,76.82926829
1094,100,33,86.58536585,78.04878049
1095,100,33,86.58536585,78.04878049
1096,100,33,86.58536585,78.04878049
1097,100,33,85.36585366,78.04878049
1098,100,33,85.36585366,78.04878049
1099,100,33,85.36585366,78.04878049
1100,100,33,85.36585366,78.04878049
1101,100,33,86.58536585,78.04878049
1102,100,32,86.58536585,78.04878049
1103,100,32,86.58536585,76.82926829
1104,100,32,87.80487805,76.82926829
1105,100,32,87.80487805,76.82926829
1106,100,32,87.80487805,76.82926829
1107,100,32,89.02439024,75.6097561
1108,100,32,89.02439024,75.6097561
1109,100,31,89.02439024,75.6097561
1110,100,30,89.02439024,76.82926829
1111,100,29,90.24390244,76.82926829
1112,100,29,90.24390244,76.82926829
1113,100,28,90.24390244,76.82926829
1114,100,27,90.24390244,76.82926829
1115,100,27,90.24390244,76.82926829
1116,100,27,91.46341463,76.82926829
1117,100,27,91.46341463,76.82926829
1118,100,26,92.68292683,75.6097561
1119,100,26,92.68292683,75.6097561
1120,100,27,92.68292683,75.6097561
1121,100,27,92.68292683,75.6097561
1122,100,27,92.68292683,75.6097561
1123,100,27,92.68292683,75.6097561
1124,100,27,92.68292683,75.6097561
1125,100,26,92.68292683,75.6097561
1126,100,26,92.68292683,75.6097561
1127,100,27,92.68292683,75.6097561
1128,100,26,91.46341463,75.6097561
1129,100,26,91.46341463,74.3902439
1130,100,26,91.46341463,73.17073171
1131,100,27,91.46341463,71.95121951
1132,100,27,91.56626506,71.08433735
1133,100,27,91.66666667,71.42857143
1134,100,27,91.56626506,72.28915663
1135,100,26,91.46341463,71.95121951
1136,100,25,91.35802469,71.60493827
1137,100,24,91.25,72.5
1138,100,24,91.13924051,72.15189873
1139,100,24,91.02564103,71.79487179
1140,100,23,90.90909091,71.42857143
1141,100,22,90.78947368,71.05263158
1142,100,22,90.66666667,70.66666667
1143,100,21,90.54054054,70.27027027
1144,100,20,89.18918919,68.91891892
1145,100,21,89.18918919,68.91891892
1146,100,21,89.18918919,68.91891892
1147,100,20,89.18918919,68.91891892
1148,100,20,89.18918919,67.56756757
1149,100,19,89.18918919,67.56756757
1150,100,18,89.18918919,66.21621622
1151,100,18,89.18918919,64.86486486
1152,100,18,89.18918919,63.51351351
1153,100,18,87.83783784,62.16216216
1154,100,17,87.83783784,62.16216216
1155,100,17,86.48648649,60.81081081
1156,100,17,86.48648649,60.81081081
1157,100,17,86.48648649,59.45945946
1158,100,18,87.83783784,60.81081081
1159,100,17,87.83783784,62.16216216
1160,100,17,87.83783784,60.81081081
1161,100,17,89.18918919,59.45945946
1162,100,17,89.18918919,60.81081081
1163,100,17,89.18918919,59.45945946
1164,100,17,89.18918919,60.81081081
1165,100,17,90.54054054,59.45945946
1166,100,18,90.54054054,59.45945946
1167,100,19,90.54054054,59.45945946
1168,100,19,90.54054054,58.10810811
1169,100,18,90.54054054,59.45945946
1170,100,18,90.54054054,59.45945946
1171,100,19,90.66666667,58.66666667
1172,100,19,90.78947368,59.21052632
1173,100,20,90.90909091,58.44155844
1174,100,20,91.02564103,58.97435897
1175,100,20,91.13924051,58.2278481
1176,100,20,91.25,57.5
1177,100,20,91.35802469,58.02469136
1178,100,20,91.46341463,57.31707317
1179,100,20,91.56626506,56.62650602
1180,100,20,91.66666667,55.95238095
1181,100,21,90.58823529,56.47058824
1182,100,21,90.69767442,55.81395349
1183,100,21,89.65517241,55.17241379
1184,100,21,89.77272727,54.54545455
1185,100,21,89.88764045,53.93258427
1186,100,21,89.88764045,53.93258427
1187,100,21,89.77272727,54.54545455
1188,100,20,89.65517241,55.17241379
1189,100,20,89.53488372,54.65116279
1190,100,20,89.41176471,54.11764706
1191,100,20,89.28571429,53.57142857
1192,100,20,89.28571429,52.38095238
1193,100,20,89.28571429,52.38095238
1194,100,21,88.0952381,51.19047619
1195,100,22,88.0952381,50
1196,100,22,88.0952381,50
1197,100,23,89.28571429,51.19047619
1198,100,23,89.28571429,51.19047619
1199,100,23,89.28571429,50
1200,100,22,89.28571429,48.80952381
1201,100,21,89.28571429,47.61904762
1202,100,21,89.28571429,47.61904762
1203,100,20,89.28571429,47.61904762
1204,100,20,89.28571429,47.61904762
1205,100,20,89.28571429,47.61904762
1206,100,20,88.0952381,46.42857143
1207,100,19,88.0952381,47.61904762
1208,100,19,88.0952381,48.80952381
1209,100,19,88.0952381,48.80952381
1210,100,19,88.0952381,48.80952381
1211,100,19,88.0952381,50
1212,100,19,88.0952381,48.80952381
1213,100,19,88.0952381,47.61904762
1214,100,19,88.0952381,46.42857143
1215,100,20,88.0952381,46.42857143
1216,100,19,86.9047619,46.42857143
1217,100,19,85.71428571,45.23809524
1218,100,19,85.71428571,46.42857143
1219,100,19,85.71428571,46.42857143
1220,100,18,85.71428571,45.23809524
1221,100,18,86.9047619,44.04761905
1222,100,18,86.9047619,42.85714286
1223,100,17,86.9047619,42.85714286
1224,100,17,86.9047619,41.66666667
1225,100,17,86.9047619,41.66666667
1226,100,17,86.9047619,40.47619048
1227,100,16,86.9047619,40.47619048
1228,100,16,88.0952381,40.47619048
1229,100,17,88.0952381,41.66666667
1230,100,17,88.0952381,42.85714286
1231,100,17,88.0952381,42.85714286
1232,100,17,87.95180723,43.37349398
1233,100,17,87.80487805,42.68292683
1234,100,17,87.80487805,42.68292683
1235,100,17,87.80487805,42.68292683
1236,100,18,87.95180723,43.37349398
1237,100,18,88.0952381,44.04761905
1238,100,18,88.23529412,44.70588235
1239,100,19,87.20930233,45.34883721
1240,100,20,87.35632184,45.97701149
1241,100,20,87.5,46.59090909
1242,100,21,87.64044944,47.19101124
1243,100,22,87.77777778,47.77777778
1244,100,23,88.88888889,48.88888889
1245,100,22,88.88888889,48.88888889
1246,100,22,88.88888889,50
1247,100,23,88.88888889,50
1248,100,23,88.88888889,51.11111111
1249,100,23,88.88888889,51.11111111
1250,100,23,88.88888889,52.22222222
1251,100,22,88.88888889,53.33333333
1252,100,22,88.88888889,54.44444444
1253,100,21,88.88888889,55.55555556
1254,100,21,88.88888889,55.55555556
1255,100,21,90,55.55555556
1256,100,22,90,56.66666667
1257,100,22,88.88888889,56.66666667
1258,100,21,88.88888889,56.66666667
1259,100,21,88.88888889,55.55555556
1260,100,21,88.88888889,55.55555556
1261,100,21,88.88888889,56.66666667
1262,100,22,88.88888889,56.66666667
1263,100,22,88.88888889,57.77777778
1264,100,23,88.88888889,57.77777778
1265,100,24,88.88888889,58.88888889
1266,100,24,88.88888889,60
1267,100,23,88.88888889,60
1268,100,23,87.77777778,61.11111111
1269,100,23,87.77777778,61.11111111
1270,100,22,87.77777778,61.11111111
1271,100,21,87.77777778,62.22222222
1272,100,21,87.77777778,62.22222222
1273,100,20,87.77777778,63.33333333
1274,100,20,87.77777778,63.33333333
1275,100,20,87.77777778,64.44444444
1276,100,20,87.77777778,65.55555556
1277,100,21,87.77777778,64.44444444
1278,100,22,86.66666667,64.44444444
1279,100,23,86.66666667,65.55555556
1280,100,24,86.66666667,66.66666667
1281,100,23,87.77777778,66.66666667
1282,100,24,87.77777778,67.77777778
1283,100,24,88.88888889,68.88888889
1284,100,24,88.88888889,68.88888889
1285,100,24,88.88888889,70
1286,100,24,89.01098901,70.32967033
1287,100,24,89.13043478,70.65217391
1288,100,24,89.24731183,70.96774194
1289,100,25,89.36170213,71.27659574
1290,100,25,89.47368421,71.57894737
1291,100,25,89.58333333,71.875
1292,100,25,89.58333333,72.91666667
1293,100,25,89.58333333,72.91666667
1294,100,24,90.52631579,73.68421053
1295,100,23,90.42553191,74.46808511
1296,100,23,91.4893617,75.53191489
1297,100,22,91.4893617,74.46808511
1298,100,23,91.4893617,74.46808511
1299,100,22,91.4893617,75.53191489
1300,100,22,91.4893617,76.59574468
1301,100,22,91.4893617,77.65957447
1302,100,22,91.4893617,77.65957447
1303,100,22,91.4893617,78.72340426
1304,100,22,91.4893617,79.78723404
1305,100,23,91.4893617,79.78723404
1306,100,24,92.55319149,80.85106383
1307,100,24,92.55319149,80.85106383
1308,100,24,92.55319149,80.85106383
1309,100,24,92.55319149,80.85106383
1310,100,24,92.55319149,80.85106383
1311,100,24,92.55319149,80.85106383
1312,100,25,92.55319149,81.91489362
1313,100,25,92.55319149,82.9787234
1314,100,25,92.55319149,84.04255319
1315,100,24,92.55319149,82.9787234
1316,100,24,93.61702128,82.9787234
1317,100,25,94.68085106,84.04255319
1318,100,25,94.68085106,84.04255319
1319,100,25,94.68085106,84.04255319
1320,100,25,94.68085106,85.10638298
1321,100,25,94.68085106,86.17021277
1322,100,26,94.68085106,87.23404255
1323,100,26,94.68085106,87.23404255
1324,100,26,93.61702128,87.23404255
1325,100,27,93.61702128,87.23404255
1326,100,28,93.61702128,88.29787234
1327,100,28,93.61702128,88.29787234
1328,100,29,93.61702128,88.29787234
1329,100,28,92.55319149,87.23404255
1330,100,29,92.55319149,87.23404255
1331,100,28,92.55319149,87.23404255
1332,100,28,92.63157895,87.36842105
1333,100,29,92.70833333,87.5
1334,100,29,92.78350515,87.62886598
1335,100,30,92.85714286,86.73469388
1336,100,29,92.85714286,85.71428571
1337,100,30,92.85714286,84.69387755
1338,100,31,92.85714286,84.69387755
1339,100,30,93.87755102,83.67346939
1340,100,30,93.87755102,83.67346939
1341,100,30,93.87755102,83.67346939
1342,100,29,93.87755102,83.67346939
1343,100,28,93.87755102,82.65306122
1344,100,28,93.87755102,82.65306122
1345,100,28,93.87755102,82.65306122
1346,100,28,92.85714286,81.63265306
1347,100,27,92.85714286,81.63265306
1348,100,27,92.85714286,81.63265306
1349,100,28,92.85714286,81.63265306
1350,100,28,92.78350515,81.44329897
1351,100,28,92.70833333,81.25
1352,100,28,92.63157895,81.05263158
1353,100,28,93.61702128,80.85106383
1354,100,28,93.5483871,80.64516129
1355,100,28,93.47826087,81.52173913
1356,100,27,93.40659341,81.31868132
1357,100,27,93.40659341,81.31868132
1358,100,27,93.40659341,81.31868132
1359,100,28,93.40659341,82.41758242
1360,100,29,93.40659341,83.51648352
1361,100,30,93.40659341,83.51648352
1362,100,29,93.40659341,83.51648352
1363,100,29,93.40659341,83.51648352
1364,100,28,93.40659341,83.51648352
1365,100,28,93.40659341,83.51648352
1366,100,27,93.40659341,83.51648352
1367,100,27,93.40659341,83.51648352
1368,100,27,94.50549451,82.41758242
1369,100,28,94.50549451,82.41758242
1370,100,28,94.50549451,82.41758242
1371,100,28,94.50549451,82.41758242
1372,100,28,94.50549451,82.41758242
1373,100,29,94.50549451,82.41758242
1374,100,30,94.50549451,82.41758242
1375,100,30,94.50549451,82.41758242
1376,100,30,94.50549451,82.41758242
1377,100,29,94.50549451,83.51648352
1378,100,29,95.6043956,84.61538462
1379,100,28,95.6043956,84.61538462
1380,100,27,95.6043956,84.61538462
1381,100,27,94.50549451,83.51648352
1382,100,27,94.50549451,83.51648352
1383,100,27,94.50549451,83.51648352
1384,100,27,94.50549451,83.51648352
1385,100,27,94.50549451,82.41758242
1386,100,27,94.50549451,82.41758242
1387,100,28,94.50549451,82.41758242
1388,100,29,94.50549451,82.41758242
1389,100,28,94.50549451,82.41758242
1390,100,28,94.50549451,82.41758242
1391,100,28,94.50549451,82.41758242
1392,100,29,94.50549451,82.41758242
1393,100,29,94.50549451,82.41758242
1394,100,29,94.56521739,82.60869565
1395,100,30,94.62365591,82.79569892
1396,100,30,93.5483871,82.79569892
1397,100,30,93.5483871,82.79569892
1398,100,29,93.5483871,82.79569892
1399,100,30,93.5483871,81.72043011
1400,100,31,93.5483871,81.72043011
1401,100,32,93.5483871,81.72043011
1402,100,32,93.5483871,81.72043011
1403,100,32,93.5483871,81.72043011
1404,100,33,93.5483871,81.72043011
1405,100,32,93.5483871,81.72043011
1406,100,31,92.47311828,80.64516129
1407,100,31,92.47311828,80.64516129
1408,100,32,92.47311828,80.64516129
1409,100,33,92.47311828,80.64516129
1410,100,33,91.39784946,79.56989247
1411,100,33,91.39784946,78.49462366
1412,100,32,91.39784946,78.49462366
1413,100,32,91.39784946,78.49462366
1414,100,32,91.39784946,78.49462366
1415,100,33,91.39784946,78.49462366
1416,100,34,91.39784946,78.49462366
1417,100,33,91.39784946,78.49462366
1418,100,34,91.39784946,78.49462366
1419,100,35,91.39784946,78.49462366
1420,100,36,90.32258065,77.41935484
1421,100,36,90.32258065,77.41935484
1422,100,35,90.32258065,77.41935484
1423,100,36,90.32258065,77.41935484
1424,100,37,91.39784946,78.49462366
1425,100,37,91.39784946,78.49462366
1426,100,37,91.39784946,78.49462366
1427,100,38,91.39784946,78.49462366
1428,100,38,91.39784946,78.49462366
1429,100,38,92.47311828,79.56989247
1430,100,37,91.39784946,79.56989247
1431,100,37,91.39784946,80.64516129
1432,100,38,90.32258065,79.56989247
1433,100,37,90.32258065,78.49462366
1434,100,37,90.32258065,78.49462366
1435,100,37,90.32258065,79.56989247
1436,100,37,90.32258065,80.64516129
1437,100,36,90.32258065,80.64516129
1438,100,36,90.32258065,80.64516129
1439,100,37,90.32258065,81.72043011
1440,100,36,90.32258065,81.72043011
1441,100,36,90.32258065,80.64516129
1442,100,37,90.32258065,80.64516129
1443,100,38,90.32258065,81.72043011
1444,100,38,90.32258065,81.72043011
1445,100,39,90.32258065,81.72043011
1446,100,39,91.39784946,81.72043011
1447,100,39,91.39784946,81.72043011
1448,100,39,91.39784946,81.72043011
1449,100,38,91.39784946,81.72043011
1450,100,38,91.4893617,80.85106383
1451,100,38,91.57894737,81.05263158
1452,100,38,91.66666667,81.25
1453,100,38,91.75257732,80.41237113
1454,100,38,91.83673469,80.6122449
1455,100,39,91.91919192,80.80808081
1456,100,39,92,81
1457,100,40,93,82
1458,100,40,93,82
1459,100,39,92,81
1460,100,38,92,81
1461,100,38,92,81
1462,100,39,92,81
1463,100,39,92,81
1464,100,40,92,81
1465,100,40,92,80
1466,100,41,92,80
1467,100,42,92,80
1468,100,43,92,81
1469,100,43,92,81
1470,100,44,92,81
1471,100,45,92,81
1472,100,46,92,81
1473,100,45,92,81
1474,100,45,92,81
1475,100,46,92,81
1476,100,46,92,81
1477,100,47,92,81
1478,100,46,92,81
1479,100,47,92,81
1480,100,48,92,81
1481,100,49,93,82
1482,100,48,93,82
1483,100,48,93,82
1484,100,48,93,83
1485,100,48,93,84
1486,100,49,93,84
1487,100,48,93,84
1488,100,48,93,84
1489,100,49,93,84
1490,100,50,93,83
1491,100,51,93,83
1492,100,51,93,83
1493,100,51,93,83
1494,100,51,93,83
1495,100,50,92,82
1496,100,51,93,82
1497,100,51,93,83
1498,100,52,93,83
1499,100,52,93,84
1500,100,52,93,84
1501,100,52,93,84
1502,100,53,93,84
1503,100,54,93,84
1504,100,54,93,84
1505,100,54,93,84
1506,100,55,94,85
1507,100,55,94,85
1508,100,55,94,85
1509,100,55,94,85
1510,100,56,95,86
1511,100,56,95,87
1512,100,57,95,87
1513,100,58,95,87
1514,100,59,95,87
1515,100,59,95,88
1516,100,58,95,87
1517,100,58,95,87
1518,100,58,95,87
1519,100,58,95,87
1520,100,58,96,88
1521,100,59,96,88
1522,100,59,96,88
1523,100,58,96,88
1524,100,58,96,88
1525,100,58,96,88
1526,100,58,96,88
1527,100,58,96,88
1528,100,58,96,88
1529,100,59,96,88
1530,100,60,97,88
1531,100,60,97,88
1532,100,60,98,89
1533,100,60,98,89
1534,100,60,98,88
1535,100,60,98,88
1536,100,61,98,88
1537,100,62,98,89
1538,100,62,98,89
1539,100,62,98,89
1540,100,62,98,89
1541,100,63,98,90
1542,100,63,98,90
1543,100,63,98,90
1544,100,63,98,90
1545,100,63,98,90
1546,100,64,98,91
1547,100,65,98,91
1548,100,66,98,91
1549,100,67,98,91
1550,100,68,98,92
1551,100,69,98,92
1552,100,69,98,92
1553,100,70,98,93
1554,100,71,98,93
1555,100,71,98,93
1556,100,71,98,93
1557,100,71,98,93
1558,100,72,98,93
1559,100,72,99,94
1560,100,72,99,94
1561,100,72,99,94
1562,100,72,99,94
1563,100,73,99,94
1564,100,73,99,94
1565,100,73,99,95
1566,100,73,99,95
1567,100,73,99,95
1568,100,73,99,95
1569,100,73,99,95
1570,100,73,99,95
1571,100,73,99,95
1572,100,73,99,95
1573,100,74,99,95
1574,100,74,99,95
1575,100,74,99,95
1576,100,75,99,95
1577,100,74,99,95
1578,100,75,99,95
1579,100,75,99,95
1580,100,75,99,95
1581,100,75,99,95
1582,100,76,99,95
1583,100,77,99,95
1584,100,78,99,95
1585,100,79,99,95
1586,100,79,99,95
1587,100,80,99,95
1588,100,80,99,95
1589,100,80,99,95
1590,100,80,99,96
1591,100,80,99,96
1592,100,80,99,96
1593,100,81,99,96
1594,100,82,99,96
1595,100,83,100,97
1596,100,82,100,97
1597,100,83,100,97
1598,100,83,100,97
1599,100,83,100,97
1600,100,83,100,97
1601,100,83,100,97
1602,100,83,100,97
1603,100,83,100,97
1604,100,83,100,97
1605,100,84,100,97
1606,100,84,100,97
1607,100,85,100,97
1608,100,85,100,97
1609,100,85,100,97
1610,100,84,100,97
1611,100,85,100,97
1612,100,85,100,97
1613,100,85,100,97
1614,100,84,100,96
1615,100,83,100,96
1616,100,84,100,97
1617,100,85,100,96
1618,100,84,100,96
1619,100,84,100,96
1620,100,83,99,95
1621,100,83,99,95
1622,100,83,99,95
1623,100,84,99,95
1624,100,84,99,95
1625,100,84,99,95
1626,100,83,99,95
1627,100,82,99,94
1628,100,81,99,94
1629,100,80,99,94
1630,100,79,98.98989899,93.93939394
1631,100,79,98.98989899,93.93939394
1632,100,79,98.98989899,93.93939394
1633,100,80,98.98989899,94.94949495
1634,100,81,98.98989899,95.95959596
1635,100,80,98.98989899,95.95959596
1636,100,80,98.98989899,95.95959596
1637,100,80,98.98989899,95.95959596
1638,100,80,98.98989899,95.95959596
1639,100,79,98.98989899,94.94949495
1640,100,79,98.98989899,94.94949495
1641,100,78,98.98989899,94.94949495
1642,100,78,98.98989899,93.93939394
1643,100,78,98.98989899,93.93939394
1644,100,78,98.98989899,93.93939394
1645,100,78,98.98989899,93.93939394
1646,100,78,98.98989899,93.93939394
1647,100,78,98.98989899,92.92929293
1648,100,78,98.98989899,92.92929293
1649,100,78,98.98989899,92.92929293
1650,100,77,98.98989899,91.91919192
1651,100,76,98.98989899,91.91919192
1652,100,76,98.98989899,91.91919192
1653,100,75,98.98989899,90.90909091
1654,100,74,97.97979798,89.8989899
1655,100,73,97.97979798,89.8989899
1656,100,73,97.97979798,88.88888889
1657,100,72,97.97979798,87.87878788
1658,100,72,96.96969697,86.86868687
1659,100,72,96.96969697,85.85858586
1660,100,72,96.96969697,84.84848485
1661,100,71,96.96969697,84.84848485
1662,100,70,96.96969697,83.83838384
1663,100,70,96.96969697,83.83838384
1664,100,70,96.96969697,83.83838384
1665,100,69,96.96969697,82.82828283
1666,100,68,96.96969697,82.82828283
1667,100,67,96.96969697,82.82828283
1668,100,67,96.96969697,82.82828283
1669,100,66,96.96969697,81.81818182
1670,100,65,96.96969697,81.81818182
1671,100,65,96.96969697,81.81818182
1672,100,64,96.96969697,81.81818182
1673,100,63,95.95959596,80.80808081
1674,100,63,95.95959596,80.80808081
1675,100,62,95.95959596,80.80808081
1676,100,61,95.95959596,80.80808081
1677,100,62,95.95959596,80.80808081
1678,100,62,95.95959596,80.80808081
1679,100,62,95.95959596,80.80808081
1680,100,62,95.95959596,79.7979798
1681,100,62,95.95959596,79.7979798
1682,100,62,95.95959596,79.7979798
1683,100,61,94.94949495,79.7979798
1684,100,61,94.94949495,79.7979798
1685,100,61,94.94949495,79.7979798
1686,100,60,94.94949495,79.7979798
1687,100,60,94.94949495,79.7979798
1688,100,59,94.94949495,79.7979798
1689,100,58,94.89795918,79.59183673
1690,100,57,94.84536082,79.3814433
1691,100,56,94.79166667,79.16666667
1692,100,55,94.73684211,78.94736842
1693,100,54,94.68085106,78.72340426
1694,100,53,94.62365591,78.49462366
1695,100,52,94.56521739,78.26086957
1696,100,53,94.56521739,78.26086957
1697,100,52,94.56521739,78.26086957
1698,100,52,94.56521739,78.26086957
1699,100,51,94.56521739,78.26086957
1700,100,50,93.47826087,77.17391304
1701,100,49,93.40659341,76.92307692
1702,100,48,93.33333333,76.66666667
1703,100,47,93.25842697,76.40449438
1704,100,46,93.18181818,76.13636364
1705,100,46,93.18181818,76.13636364
1706,100,45,93.18181818,76.13636364
1707,100,44,93.18181818,76.13636364
1708,100,43,93.18181818,76.13636364
1709,100,43,92.04545455,75
1710,100,43,92.04545455,75
1711,100,43,92.04545455,75
1712,100,42,90.90909091,75
1713,100,41,90.90909091,75
1714,100,41,90.90909091,76.13636364
1715,100,41,90.90909091,75
1716,98.86363636,40,89.77272727,73.86363636
1717,98.86363636,40,89.77272727,73.86363636
1718,98.86363636,40,89.77272727,72.72727273
1719,98.86363636,40,89.77272727,71.59090909
1720,98.86363636,40,90.90909091,71.59090909
1721,98.86363636,39,89.77272727,70.45454545
1722,98.86363636,39,88.63636364,69.31818182
1723,98.86363636,38,87.5,68.18181818
1724,98.86363636,38,87.5,68.18181818
1725,98.86363636,37,87.5,67.04545455
1726,98.86363636,37,87.5,65.90909091
1727,98.86363636,37,87.5,67.04545455
1728,98.86363636,38,87.5,67.04545455
1729,98.86363636,38,86.36363636,65.90909091
1730,98.87640449,38,86.51685393,65.16853933
1731,98.87640449,38,86.51685393,65.16853933
1732,98.87640449,38,86.51685393,65.16853933
1733,98.87640449,38,86.51685393,65.16853933
1734,98.87640449,37,86.51685393,64.04494382
1735,98.87640449,38,86.51685393,64.04494382
1736,98.87640449,37,86.51685393,64.04494382
1737,98.87640449,36,86.51685393,64.04494382
1738,98.87640449,36,86.51685393,64.04494382
1739,98.87640449,37,86.51685393,65.16853933
1740,98.87640449,37,86.51685393,65.16853933
1741,98.87640449,37,86.51685393,65.16853933
1742,98.87640449,36,86.51685393,66.29213483
1743,98.87640449,35,86.51685393,66.29213483
1744,98.87640449,35,86.51685393,66.29213483
1745,98.87640449,35,86.51685393,66.29213483
1746,98.87640449,34,86.51685393,66.29213483
1747,98.87640449,34,85.39325843,66.29213483
1748,98.87640449,34,85.39325843,66.29213483
1749,98.87640449,33,85.39325843,66.29213483
1750,98.87640449,33,85.39325843,67.41573034
1751,98.87640449,33,85.39325843,67.41573034
1752,98.87640449,33,85.39325843,66.29213483
1753,98.87640449,34,85.39325843,67.41573034
1754,98.87640449,34,86.51685393,68.53932584
1755,98.87640449,35,86.51685393,68.53932584
1756,98.87640449,35,86.51685393,69.66292135
1757,98.87640449,35,86.51685393,70.78651685
1758,98.87640449,35,87.64044944,71.91011236
1759,98.87640449,36,87.64044944,73.03370787
1760,98.87640449,37,87.64044944,74.15730337
1761,98.87640449,38,87.64044944,74.15730337
1762,98.87640449,38,87.64044944,74.15730337
1763,98.87640449,37,87.64044944,73.03370787
1764,98.87640449,37,87.64044944,73.03370787
1765,98.87640449,37,87.64044944,73.03370787
1766,98.87640449,38,87.64044944,73.03370787
1767,98.87640449,38,87.64044944,71.91011236
1768,98.87640449,37,87.64044944,70.78651685
1769,98.87640449,38,87.64044944,71.91011236
1770,98.87640449,38,86.51685393,70.78651685
1771,98.87640449,38,86.51685393,69.66292135
1772,98.87640449,38,86.51685393,69.66292135
1773,98.86363636,38,86.51685393,70.45454545
1774,98.85057471,37,85.39325843,70.11494253
1775,98.8372093,37,84.26966292,69.76744186
1776,98.8372093,37,83.14606742,68.60465116
1777,98.8372093,36,83.14606742,68.60465116
1778,98.8372093,35,83.14606742,68.60465116
1779,98.8372093,35,82.02247191,67.44186047
1780,98.8372093,34,80.8988764,67.44186047
1781,98.8372093,33,79.7752809,66.27906977
1782,98.8372093,32,79.7752809,66.27906977
1783,98.8372093,32,80.8988764,66.27906977
1784,98.8372093,32,80.8988764,66.27906977
1785,98.8372093,32,80.8988764,66.27906977
1786,98.8372093,33,80.8988764,66.27906977
1787,98.8372093,32,79.7752809,66.27906977
1788,98.8372093,33,79.7752809,66.27906977
1789,98.85057471,33,78.88888889,66.66666667
1790,98.86363636,34,79.12087912,67.04545455
1791,98.87640449,35,79.34782609,67.41573034
1792,98.88888889,35,79.56989247,67.77777778
1793,98.9010989,36,79.78723404,68.13186813
1794,98.91304348,36,80,68.47826087
1795,98.92473118,37,80.20833333,68.8172043
1796,98.92473118,37,80.20833333,68.8172043
1797,98.92473118,38,80.20833333,68.8172043
1798,98.92473118,38,80.20833333,68.8172043
1799,98.92473118,39,80.20833333,68.8172043
1800,98.92473118,39,81.25,68.8172043
1801,98.93617021,40,81.44329897,69.14893617
1802,98.93617021,40,81.44329897,69.14893617
1803,98.94736842,40,81.63265306,68.42105263
1804,98.95833333,40,80.80808081,67.70833333
1805,98.95833333,39,80.80808081,67.70833333
1806,98.95833333,39,80.80808081,67.70833333
1807,98.95833333,40,80.80808081,67.70833333
1808,98.95833333,41,80.80808081,67.70833333
1809,98.95833333,41,81.81818182,68.75
1810,98.95833333,42,81.81818182,68.75
1811,98.95833333,42,81.81818182,68.75
1812,98.95833333,43,82.82828283,68.75
1813,98.95833333,44,82.82828283,68.75
1814,98.95833333,45,82.82828283,68.75
1815,98.95833333,46,82.82828283,69.79166667
1816,100,46,82.82828283,69.79166667
1817,100,46,82.82828283,70.83333333
1818,100,47,82.82828283,71.875
1819,100,47,82.82828283,72.91666667
1820,100,48,82.82828283,73.95833333
1821,100,49,83.83838384,75
1822,100,50,84.84848485,76.04166667
1823,100,51,85.85858586,77.08333333
1824,100,51,85.85858586,77.08333333
1825,100,52,85.85858586,78.125
1826,100,53,85.85858586,79.16666667
1827,100,53,85.85858586,79.16666667
1828,100,53,85.85858586,79.16666667
1829,100,54,86.86868687,80.20833333
1830,100,54,86.86868687,81.25
1831,100,55,86.86868687,81.25
1832,100,54,86.86868687,81.25
1833,100,54,86.86868687,81.25
1834,100,55,86.86868687,82.29166667
