pointer,NC_033818,OP589993
1852,83,63
1853,84,62
1854,84,62
1855,84,62
1856,84,62
1857,84,63
1858,84,62
1859,85,63
1860,85,63
1861,85,63
1862,85,63
1863,85,63
1864,84,63
1865,84,64
1866,84,64
1867,84,63
1868,83,64
1869,83,64
1870,83,64
1871,84,65
1872,84,65
1873,83,64
1874,84,64
1875,84,64
1876,84,63
1877,84,63
1878,84,64
1879,84,64
1880,84,65
1881,84,65
1882,84,64
1883,84,64
1884,84,65
1885,83,65
1886,84,66
1887,84,66
1888,84,65
1889,84,66
1890,84,67
1891,84,66
1892,85,66
1893,85,67
1894,85,68
1895,85,69
1896,85,69
1897,84,69
1898,84,69
1899,84,69
1900,84,69
1901,85,70
1902,85,70
1903,85,70
1904,86,71
1905,86,71
1906,86,70
1907,87,71
1908,87,70
1909,87,69
1910,88,70
1911,88,70
1912,88,70
1913,88,71
1914,89,71
1915,90,72
1916,89,71
1917,89,71
1918,88,71
1919,88,70
1920,88,70
1921,87,70
1922,87,71
1923,87,70
1924,87,69
1925,87,68
1926,87,68
1927,87,67
1928,87,68
1929,87,69
1930,87,68
1931,88,68
1932,88,68
1933,87,67
1934,88,67
1935,88,66
1936,88,65
1937,87,65
1938,86,65
1939,86,65
1940,87,66
1941,87,66
1942,87,66
1943,87,67
1944,88,67
1945,87,67
1946,87,67
1947,87,67
1948,86,67
1949,87,67
1950,87,67
1951,86,66
1952,86,66
1953,86,66
1954,86,65
1955,86,64
1956,86,65
1957,86,64
1958,86,65
1959,86,65
1960,86,65
1961,86,65
1962,86,65
1963,86,64
1964,87,64
1965,87,64
1966,87,64
1967,87,65
1968,88,65
1969,88,64
1970,88,64
1971,88,64
1972,87,63
1973,87,63
1974,87,63
1975,86,62
1976,86,63
1977,86,64
1978,86,64
1979,86,64
1980,86,63
1981,85,64
1982,85,65
1983,85,65
1984,85,64
1985,86,64
1986,86,64
1987,86,63
1988,86,64
1989,86,63
1990,86,62
1991,86,63
1992,86,63
1993,86,62
1994,86,62
1995,86,62
1996,85,61
1997,86,61
1998,86,61
1999,85,60
2000,85,60
2001,85,60
2002,85,60
2003,85,61
2004,85,61
2005,85,61
2006,85,62
2007,85,62
2008,84,62
2009,84,63
2010,84,63
2011,84,62
2012,84,62
2013,84,62
2014,83,61
2015,83,61
2016,84,62
2017,84,61
2018,85,62
2019,85,63
2020,85,62
2021,86,61
2022,86,61
2023,85,61
2024,85,62
2025,85,63
2026,84,62
2027,84,63
2028,84,63
2029,84,63
2030,84,64
2031,84,63
2032,84,62
2033,85,62
2034,85,63
2035,84,63
2036,84,64
2037,85,64
2038,86,64
2039,86,64
2040,86,64
2041,85,63
2042,85,63
2043,85,63
2044,85,63
2045,86,62
2046,86,63
2047,86,62
2048,87,63
2049,87,64
2050,86,64
2051,87,65
2052,87,66
2053,87,66
2054,87,67
2055,87,68
2056,86,68
2057,86,69
2058,86,69
2059,85,69
2060,85,69
2061,85,69
2062,84,68
2063,84,69
2064,84,69
2065,84,69
2066,84,68
2067,84,67
2068,84,66
2069,84,66
2070,84,66
2071,84,65
2072,85,65
2073,86,66
2074,85,65
2075,86,66
2076,86,66
2077,85,66
2078,85,66
2079,85,66
2080,85,66
2081,86,65
2082,86,65
2083,85,64
2084,85,65
2085,85,65
2086,85,65
2087,85,66
2088,85,66
2089,85,67
2090,84.84848485,67
2091,84.69387755,66
2092,84.53608247,65
2093,84.53608247,65
2094,84.53608247,65
2095,84.53608247,64
2096,85.56701031,65
2097,85.56701031,65
2098,84.53608247,65
2099,85.56701031,66
2100,85.56701031,66
2101,84.53608247,66
2102,84.53608247,67
2103,84.53608247,67
2104,83.50515464,67
2105,82.4742268,66
2106,82.4742268,66
2107,82.4742268,65
2108,83.50515464,65
2109,83.50515464,65
2110,83.50515464,65
2111,83.50515464,66
2112,83.50515464,66
2113,82.4742268,66
2114,83.50515464,67
2115,83.50515464,67
2116,82.4742268,66
2117,82.4742268,67
2118,82.4742268,67
2119,82.4742268,67
2120,82.4742268,68
2121,82.4742268,69
2122,82.4742268,68
2123,83.50515464,69
2124,83.50515464,69
2125,82.4742268,69
2126,83.50515464,70
2127,83.50515464,70
2128,83.50515464,70
2129,82.4742268,69
2130,82.4742268,69
2131,82.4742268,69
2132,82.4742268,70
2133,82.4742268,70
2134,81.44329897,69
2135,82.4742268,69
2136,82.4742268,68
2137,81.44329897,67
2138,81.44329897,67
2139,81.44329897,67
2140,81.44329897,66
2141,82.4742268,67
2142,82.4742268,67
2143,82.4742268,66
2144,82.4742268,66
2145,82.4742268,67
2146,82.4742268,66
2147,82.4742268,67
2148,82.4742268,67
2149,82.4742268,66
2150,83.50515464,66
2151,83.50515464,66
2152,82.4742268,65
2153,82.4742268,66
2154,82.4742268,66
2155,82.4742268,66
2156,83.50515464,66
2157,83.50515464,66
2158,83.50515464,65
2159,84.53608247,64
2160,84.53608247,63
2161,83.50515464,63
2162,84.53608247,64
2163,84.53608247,64
2164,84.53608247,63
2165,84.53608247,63
2166,84.53608247,64
2167,83.50515464,64
2168,83.50515464,65
2169,83.50515464,66
2170,82.4742268,66
2171,82.4742268,67
2172,82.4742268,68
2173,82.4742268,68
2174,83.50515464,68
2175,83.50515464,68
2176,83.50515464,68
2177,83.50515464,67
2178,82.4742268,66
2179,82.4742268,65
2180,82.4742268,65
2181,82.4742268,65
2182,82.4742268,65
2183,83.50515464,65
2184,83.50515464,64
2185,82.4742268,64
2186,82.4742268,64
2187,82.4742268,64
2188,82.4742268,63
2189,82.4742268,63
2190,82.65306122,63
2191,81.81818182,63
2192,82,64
2193,82,65
2194,82,65
2195,82,66
2196,82,66
2197,81,65
2198,82,65
2199,82,64
2200,82,63
2201,83,62
2202,83,61
2203,82,61
2204,83,61
2205,84,62
2206,84,61
2207,84,62
2208,84,63
2209,83,62
2210,83,62
2211,83,62
2212,82,62
2213,82,62
2214,81,61
2215,81,61
2216,82,62
2217,82,62
2218,81,61
2219,81,61
2220,81,61
2221,80,60
2222,80,60
2223,79,60
2224,79,60
2225,80,60
2226,80,60
2227,80,60
2228,80,59
2229,81,60
2230,81,59
2231,81,60
2232,81,60
2233,81,61
2234,82,62
2235,82,63
2236,81,63
2237,82,64
2238,82,64
2239,81,63
2240,81,64
2241,81,64
2242,81,64
2243,81,64
2244,81,64
2245,81,63
2246,81,64
2247,81,64
2248,80,63
2249,80,63
2250,80,63
2251,80,62
2252,81,63
2253,81,63
2254,80,63
2255,80,62
2256,80,61
2257,80,60
2258,80,60
2259,80,60
2260,79,61
2261,80,61
2262,80,61
2263,80,60
2264,80,61
2265,80,61
2266,80,60
2267,81,61
2268,81,61
2269,80,61
2270,81,60
2271,81,60
2272,80,60
2273,80,60
2274,80,61
2275,79,60
2276,79,59
2277,80,60
2278,81,61
2279,81,62
2280,81,63
2281,80,63
2282,80,62
2283,80,63
2284,79,63
2285,80,63
2286,80,63
2287,80,62
2288,80,63
2289,80,63
2290,80,64
2291,81,65
2292,81,65
2293,80,65
2294,80,65
2295,80,65
2296,80,64
2297,81,65
2298,81,65
2299,81,65
2300,81,66
2301,81,67
2302,81,67
2303,82,67
2304,82,67
2305,82,67
2306,82,67
2307,82,66
2308,82,65
2309,83,66
2310,83,66
2311,82,66
2312,83,66
2313,84,66
2314,85,67
2315,85,67
2316,85,67
2317,84,67
2318,85,68
2319,85,68
2320,85,67
2321,86,68
2322,86,69
2323,87,69
2324,87,69
2325,87,69
2326,86,68
2327,86,68
2328,86,69
2329,86,68
2330,86,68
2331,86,67
2332,85,66
2333,85,66
2334,85,66
2335,85,66
2336,86,67
2337,86,67
2338,86,67
2339,87,68
2340,87,68
2341,87,67
2342,87,67
2343,87,68
2344,87,69
2345,87,70
2346,87,70
2347,86,70
2348,87,71
2349,87,72
2350,86,72
2351,86,73
2352,86,73
2353,86,73
2354,87,73
2355,87,74
2356,86,75
2357,86,76
2358,86,77
2359,85,77
2360,86,77
2361,86,77
2362,86,76
2363,86,77
2364,86,77
2365,86,76
2366,86,76
2367,86,76
2368,86,75
2369,87,75
2370,87,76
2371,87,75
2372,88,75
2373,88,75
2374,87,74
2375,88,75
2376,88,76
2377,87,75
2378,87,75
2379,87,75
2380,87,75
2381,88,76
2382,88,77
2383,87,77
2384,88,78
2385,88,78
2386,87,77
2387,87,78
2388,87,78
2389,87,77
2390,87,76
2391,87,76
2392,87,75
2393,88,75
2394,88,75
2395,87,75
2396,87,76
2397,87,76
2398,87,75
2399,87,76
2400,87,76
2401,87,75
2402,87,76
2403,87,76
2404,87,76
2405,87,75
2406,87,76
2407,87,76
2408,87,77
2409,87,77
2410,87,77
2411,88,77
2412,88,77
2413,87,76
2414,87,76
2415,87,76
2416,87,75
2417,88,74
2418,87,73
2419,87,72
2420,87,73
2421,87,72
2422,86,71
2423,86,70
2424,86,70
2425,85,70
2426,86,70
2427,86,70
2428,86,69
2429,86,69
2430,86,69
2431,86,70
2432,87,71
2433,87,71
2434,87,70
2435,87,69
2436,87,68
2437,87,67
2438,87,67
2439,87,67
2440,86,66
2441,86,66
2442,86,66
2443,86,66
2444,86,65
2445,86,64
2446,85,63
2447,86,63
2448,86,63
2449,85,62
2450,86,62
2451,86,61
2452,85,60
2453,85,60
2454,85,60
2455,84,59
2456,85,59
2457,85,59
2458,85,58
2459,86,59
2460,86,59
2461,85,58
2462,85,59
2463,85,59
2464,84,58
2465,84,59
2466,84,60
2467,83,59
2468,83,60
2469,83,60
2470,82,59
2471,82,60
2472,82,60
2473,81,59
2474,82,60
2475,82,60
2476,82,59
2477,83,60
2478,83,60
2479,82,59
2480,82,59
2481,82,59
2482,82,59
2483,83,58
2484,83,57
2485,82,57
2486,83,58
2487,83,58
2488,83,58
2489,83,59
2490,83,60
2491,82,60
2492,82,61
2493,82,61
2494,82,60
2495,83,60
2496,83,60
2497,82,59
2498,82,60
2499,82,60
2500,81,59
2501,81,60
2502,81,60
2503,81,60
2504,81,60
2505,81,61
2506,81,60
2507,81,61
2508,81,61
2509,81,61
2510,81,60
2511,81,60
2512,81,59
2513,82,60
2514,82,60
2515,81,59
2516,81,60
2517,81,61
2518,82,62
2519,82,63
2520,82,63
2521,81,63
2522,82,64
2523,82,65
2524,81,64
2525,82,63
2526,82,63
2527,82,62
2528,82,63
2529,82,64
2530,81,65
2531,81,65
2532,81,65
2533,81,64
2534,81,65
2535,81,65
2536,81,65
2537,81,65
2538,81,65
2539,80,65
2540,81,66
2541,81,67
2542,80,67
2543,80,66
2544,80,67
2545,79,67
2546,80,68
2547,80,68
2548,80,67
2549,81,68
2550,81,68
2551,80,69
2552,81,69
2553,81,68
2554,80,68
2555,80,69
2556,80,69
2557,80,69
2558,80,70
2559,80,70
2560,79,69
2561,80,69
2562,80,68
2563,79,67
2564,80,68
2565,80,68
2566,79,67
2567,80,68
2568,80,68
2569,79,67
2570,80,68
2571,80,68
2572,80,68
2573,81,69
2574,81,69
2575,81,68
2576,81,68
2577,81,68
2578,81,68
2579,82,69
2580,82,69
2581,81,69
2582,81,69
2583,81,70
2584,80,70
2585,81,69
2586,81,68
2587,81,67
2588,81,67
2589,81,67
2590,80,66
2591,81,66
2592,81,66
2593,80,65
2594,80,65
2595,80,65
2596,79,64
2597,80,65
2598,80,65
2599,79,64
2600,80,64
2601,80,64
2602,79,63
2603,79,63
2604,79,63
2605,79,62
2606,79,63
2607,79,63
2608,79,63
2609,79,63
2610,79,63
2611,78,62
2612,78,63
2613,78,63
2614,78,63
2615,79,64
2616,79,64
2617,78,63
2618,78,62
2619,78,61
2620,78,61
2621,79,62
2622,79,62
2623,79,61
2624,80,62
2625,80,63
2626,80,64
2627,80,65
2628,80,65
2629,80,64
2630,81,64
2631,81,64
2632,81,63
2633,81,64
2634,81,64
2635,81,65
2636,81,66
2637,81,67
2638,80,66
2639,80,65
2640,80,65
2641,79,64
2642,80,64
2643,80,65
2644,80,64
2645,81,65
2646,81,65
2647,81,64
2648,81,65
2649,81,65
2650,80,64
2651,81,63
2652,81,63
2653,81,63
2654,82,63
2655,83,63
2656,83,63
2657,83,62
2658,83,62
2659,82,61
2660,83,61
2661,83,61
2662,82,61
2663,83,62
2664,83,62
2665,82,62
2666,83,62
2667,83,61
2668,82,60
2669,83,61
2670,83,60
2671,82,59
2672,81,58
2673,81,58
2674,81,57
2675,81,58
2676,81,58
2677,81,57
2678,80,56
2679,80,56
2680,80,55
2681,80,54
2682,80,54
2683,79,53
2684,80,54
2685,80,55
2686,80,55
2687,80,56
2688,80,56
2689,79,56
2690,80,57
2691,80,57
2692,80,56
2693,81,57
2694,81,58
2695,80,57
2696,81,58
2697,81,58
2698,80,57
2699,81,58
2700,81,59
2701,81,59
2702,82,59
2703,82,59
2704,81,59
2705,81,60
2706,81,60
2707,80,60
2708,80,60
2709,80,60
2710,80,61
2711,81,61
2712,81,61
2713,80,60
2714,80,60
2715,80,60
2716,79,59
2717,80,60
2718,80,61
2719,79,62
2720,79,62
2721,79,62
2722,79,61
2723,79,62
2724,79,62
2725,78,61
2726,78,61
2727,78,60
2728,77,59
2729,77,59
2730,77,59
2731,76,58
2732,75,58
2733,75,57
2734,74,57
2735,74,57
2736,74,56
2737,73,55
2738,74,55
2739,75,56
2740,75,55
2741,76,56
2742,76,56
2743,75,56
2744,75,57
2745,74.74747475,56
2746,74.48979592,55
2747,74.22680412,55
2748,74.22680412,54
2749,74.22680412,54
2750,75.25773196,55
2751,75.25773196,55
2752,75.25773196,56
2753,75.25773196,56
2754,75.25773196,56
2755,74.22680412,55
2756,74.22680412,55
2757,74.22680412,56
2758,73.19587629,56
2759,74.22680412,56
2760,74.22680412,57
2761,74.22680412,57
2762,75.25773196,57
2763,75.25773196,57
2764,75.25773196,56
2765,76.28865979,56
2766,76.28865979,57
2767,76.28865979,57
2768,77.31958763,57
2769,77.31958763,57
2770,76.28865979,58
2771,77.31958763,59
2772,78.35051546,60
2773,78.35051546,60
2774,78.35051546,61
2775,78.35051546,61
2776,77.31958763,61
2777,77.31958763,62
2778,78.35051546,63
2779,77.31958763,62
2780,77.31958763,63
2781,78.35051546,64
2782,77.31958763,63
2783,78.35051546,64
2784,78.35051546,64
2785,77.31958763,63
2786,77.31958763,63
2787,77.31958763,62
2788,77.31958763,61
2789,78.35051546,61
2790,78.35051546,61
2791,78.35051546,61
2792,78.35051546,61
2793,78.35051546,60
2794,78.35051546,60
2795,79.3814433,60
2796,79.3814433,60
2797,79.3814433,59
2798,80.41237113,60
2799,80.20833333,59
2800,80,58
2801,79.78723404,57
2802,79.56989247,57
2803,79.34782609,56
2804,80.21978022,55
2805,80,54
2806,79.7752809,53
2807,80.68181818,52
2808,80.45977011,51
2809,80.23255814,50
2810,80,49
2811,79.76190476,49
2812,79.51807229,48
2813,80.48780488,48
2814,80.24691358,47
2815,80,46
2816,81.01265823,46
2817,81.01265823,46
2818,79.74683544,45
2819,81.01265823,45
2820,81.01265823,45
2821,81.01265823,44
2822,81.01265823,45
2823,81.01265823,44
2824,79.74683544,43
2825,79.74683544,43
2826,78.48101266,43
2827,78.48101266,43
2828,78.48101266,43
2829,77.21518987,44
2830,75.94936709,44
2831,75.94936709,45
2832,75.94936709,45
2833,75.94936709,46
2834,77.21518987,46
2835,75.94936709,46
2836,74.6835443,47
2837,75.64102564,47
2838,75.32467532,47
2839,75,46
2840,74.66666667,46
2841,74.32432432,45
2842,73.97260274,44
2843,75,43
2844,74.64788732,42
2845,74.64788732,42
2846,74.64788732,42
2847,74.64788732,42
2848,74.28571429,42
2849,73.91304348,41
2850,73.52941176,40
2851,73.13432836,40
2852,72.72727273,39
2853,72.30769231,39
2854,71.875,38
2855,73.01587302,38
2856,72.58064516,37
2857,72.13114754,36
2858,73.33333333,35
2859,72.88135593,35
2860,72.4137931,34
2861,71.92982456,34
2862,71.42857143,34
2863,70.90909091,33
2864,70.37037037,33
2865,70.37037037,33
2866,70.37037037,33
2867,70.37037037,34
2868,68.51851852,35
2869,68.51851852,34
2870,70.37037037,33
2871,70.37037037,32
2872,70.37037037,32
2873,68.51851852,31
2874,68.51851852,31
2875,66.66666667,31
2876,68.51851852,32
2877,66.66666667,31
2878,66.66666667,31
2879,68.51851852,32
2880,68.51851852,31
2881,68.51851852,31
2882,70.37037037,32
2883,70.37037037,31
2884,70.37037037,31
2885,70.37037037,32
2886,70.37037037,32
2887,69.81132075,32
2888,69.23076923,32
2889,68.62745098,31
2890,68,30
2891,67.34693878,29
2892,66.66666667,29
2893,65.95744681,29
2894,65.2173913,28
2895,64.44444444,28
2896,63.63636364,27
2897,62.79069767,27
2898,61.9047619,26
2899,61.9047619,26
2900,61.9047619,26
2901,61.9047619,26
2902,61.9047619,26
2903,61.9047619,26
2904,61.9047619,26
2905,61.9047619,26
2906,61.9047619,26
2907,61.9047619,26
2908,61.9047619,26
2909,61.9047619,26
2910,61.9047619,26
2911,61.9047619,26
2912,61.9047619,26
2913,61.9047619,26
2914,61.9047619,26
2915,61.9047619,26
2916,61.9047619,26
2917,60.97560976,25
2918,62.5,25
2919,61.53846154,24
2920,60.52631579,23
2921,59.45945946,23
2922,58.33333333,22
2923,57.14285714,22
2924,58.82352941,22
2925,60.60606061,22
2926,62.5,21
2927,61.29032258,21
2928,63.33333333,21
2929,65.51724138,20
2930,67.85714286,19
2931,70.37037037,18
2932,73.07692308,18
2933,72,17
2934,70.83333333,16
2935,73.91304348,15
2936,77.27272727,14
2937,77.27272727,14
2938,77.27272727,14
2939,77.27272727,14
2940,77.27272727,14
2941,77.27272727,14
2942,77.27272727,14
2943,77.27272727,14
2944,77.27272727,14
2945,77.27272727,14
2946,77.27272727,14
2947,77.27272727,14
2948,77.27272727,14
2949,77.27272727,14
2950,77.27272727,14
2951,77.27272727,14
2952,77.27272727,14
2953,77.27272727,14
2954,77.27272727,14
2955,77.27272727,14
2956,77.27272727,14
2957,77.27272727,14
2958,77.27272727,14
2959,77.27272727,14
2960,77.27272727,14
2961,77.27272727,14
2962,77.27272727,14
2963,77.27272727,14
2964,77.27272727,14
2965,76.19047619,13
2966,75,12
2967,73.68421053,11
2968,77.77777778,10
2969,76.47058824,10
2970,75,10
2971,73.33333333,10
2972,71.42857143,9
2973,76.92307692,9
2974,76.92307692,9
2975,76.92307692,8
2976,76.92307692,8
2977,84.61538462,9
2978,84.61538462,9
2979,83.33333333,8
2980,81.81818182,8
2981,80,7
2982,77.77777778,6
2983,75,6
2984,71.42857143,5
2985,83.33333333,4
2986,80,4
2987,80,4
2988,80,4
2989,80,4
2990,80,4
2991,80,4
2992,80,4
2993,80,4
2994,80,4
2995,80,4
2996,83.33333333,5
2997,85.71428571,6
2998,87.5,7
2999,88.88888889,8
3000,90,9
3001,90.90909091,10
3002,91.66666667,11
3003,92.30769231,12
3004,92.85714286,13
3005,93.33333333,14
3006,93.75,15
3007,88.23529412,16
3008,83.33333333,16
3009,78.94736842,16
3010,75,16
3011,76.19047619,17
3012,77.27272727,18
3013,73.91304348,19
3014,75,20
3015,76,21
3016,73.07692308,21
3017,74.07407407,22
3018,75,23
3019,72.4137931,23
3020,73.33333333,24
3021,74.19354839,25
3022,71.875,25
3023,72.72727273,26
3024,73.52941176,27
3025,74.28571429,28
3026,75,29
3027,75.67567568,30
3028,73.68421053,30
3029,74.35897436,30
3030,75,31
3031,75.6097561,31
3032,76.19047619,32
3033,76.74418605,33
3034,77.27272727,33
3035,77.77777778,34
3036,78.26086957,35
3037,78.72340426,36
3038,79.16666667,37
3039,79.59183673,38
3040,78,38
3041,78.43137255,39
3042,78.84615385,40
3043,77.35849057,40
3044,75.92592593,40
3045,76.36363636,41
3046,76.78571429,42
3047,77.19298246,43
3048,77.5862069,44
3049,77.96610169,44
3050,78.33333333,45
3051,78.68852459,46
3052,79.03225806,47
3053,79.36507937,48
3054,79.6875,49
3055,80,49
3056,80.3030303,50
3057,80.59701493,51
3058,80.88235294,51
3059,81.15942029,51
3060,81.42857143,51
3061,81.69014085,51
3062,80.55555556,51
3063,80.82191781,52
3064,79.72972973,53
3065,80,54
3066,80.26315789,55
3067,80.51948052,55
3068,80.76923077,56
3069,81.01265823,57
3070,81.25,58
3071,81.48148148,59
3072,81.70731707,59
3073,81.92771084,60
3074,81.92771084,60
3075,83.13253012,61
3076,83.13253012,60
3077,83.13253012,60
3078,83.13253012,60
3079,83.33333333,61
3080,83.52941176,61
3081,83.72093023,62
3082,83.90804598,62
3083,84.09090909,63
3084,84.26966292,64
3085,84.44444444,65
3086,84.61538462,66
3087,84.7826087,67
3088,84.94623656,68
3089,85.10638298,69
3090,85.26315789,70
3091,85.41666667,71
3092,85.56701031,72
3093,85.71428571,72
3094,84.84848485,72
3095,85,73
3096,85,73
3097,85,73
3098,85,73
3099,85,73
3100,84,72
3101,84,72
3102,84,71
3103,83,71
3104,83,70
3105,83,70
3106,82,69
3107,82,69
3108,83,69
3109,84,69
3110,85,70
3111,85,70
3112,84,69
3113,85,69
3114,85,69
3115,84,68
3116,85,68
3117,85,68
3118,84.84848485,67
3119,85.71428571,67
3120,85.56701031,66
3121,85.41666667,65
3122,86.31578947,65
3123,86.17021277,64
3124,86.17021277,64
3125,86.17021277,64
3126,86.17021277,64
3127,85.10638298,64
3128,86.17021277,64
3129,86.17021277,64
3130,86.17021277,64
3131,86.17021277,65
3132,86.17021277,64
3133,86.17021277,63
3134,86.17021277,63
3135,86.17021277,62
3136,85.10638298,61
3137,84.04255319,60
3138,84.04255319,59
3139,84.04255319,58
3140,85.10638298,59
3141,84.04255319,59
3142,82.9787234,58
3143,84.04255319,59
3144,85.10638298,59
3145,84.04255319,58
3146,84.04255319,57
3147,84.04255319,56
3148,84.04255319,55
3149,84.04255319,56
3150,84.04255319,56
3151,82.9787234,55
3152,81.91489362,54
3153,81.91489362,54
3154,80.85106383,54
3155,80.85106383,55
3156,80.85106383,55
3157,79.78723404,55
3158,79.78723404,56
3159,79.78723404,56
3160,79.78723404,56
3161,79.78723404,57
3162,80.85106383,58
3163,80.85106383,58
3164,81.91489362,58
3165,81.91489362,58
3166,80.85106383,57
3167,80.85106383,57
3168,80.85106383,56
3169,80.85106383,55
3170,80.85106383,54
3171,80.85106383,54
3172,80.85106383,55
3173,80.85106383,55
3174,80.85106383,55
3175,80.85106383,54
3176,80.85106383,55
3177,79.78723404,55
3178,78.72340426,55
3179,78.72340426,55
3180,78.72340426,56
3181,77.65957447,56
3182,77.65957447,57
3183,77.65957447,57
3184,76.59574468,56
3185,76.59574468,56
3186,76.59574468,56
3187,76.59574468,55
3188,76.59574468,55
3189,76.59574468,54
3190,75.53191489,54
3191,75.53191489,54
3192,75.53191489,54
3193,74.46808511,54
3194,75.53191489,54
3195,75.53191489,54
3196,75.53191489,53
3197,75.53191489,52
3198,75.53191489,52
3199,75.53191489,51
3200,76.59574468,52
3201,76.59574468,52
3202,75.53191489,52
3203,76.59574468,52
3204,76.59574468,53
3205,76.59574468,53
3206,77.65957447,54
3207,78.72340426,54
3208,77.65957447,54
3209,77.65957447,55
3210,77.65957447,54
3211,76.59574468,53
3212,77.65957447,54
3213,77.65957447,53
3214,76.59574468,52
3215,77.65957447,52
3216,77.65957447,52
3217,76.59574468,51
3218,76.84210526,52
3219,77.08333333,53
3220,77.31958763,54
3221,77.55102041,54
3222,77.77777778,55
3223,78,56
3224,78,56
3225,78,56
3226,77,56
3227,78,56
3228,78,57
3229,78,58
3230,78,58
3231,78,58
3232,78,58
3233,78,59
3234,78,60
3235,78,60
3236,79,61
3237,80,62
3238,80,63
3239,80,64
3240,80,64
3241,80,64
3242,81,65
3243,81,65
3244,81,66
3245,82,67
3246,82,68
3247,82,69
3248,82,70
3249,82,70
3250,82,70
3251,83,71
3252,84,72
3253,83,72
3254,84,71
3255,84,71
3256,83,70
3257,84,69
3258,84,69
3259,83,70
3260,83,71
3261,83,71
3262,83,71
3263,83,71
3264,83,71
3265,82,70
3266,83,71
3267,83,72
3268,83,72
3269,83,73
3270,83,74
3271,82,73
3272,82,73
3273,82,73
3274,81,73
3275,81,73
3276,81,73
3277,82,73
3278,83,73
3279,83,73
3280,83,73
3281,84,72
3282,84,72
3283,84,71
3284,84,71
3285,84,71
3286,83,71
3287,83,71
3288,83,71
3289,83,71
3290,83,70
3291,83,70
3292,82,70
3293,83,71
3294,83,72
3295,83,72
3296,83,72
3297,83,73
3298,83,72
3299,83,73
3300,83,73
3301,83,72
3302,84,73
3303,84,73
3304,84,73
3305,84,73
3306,84,73
3307,83,73
3308,84,74
3309,84,74
3310,84,74
3311,85,75
3312,85,75
3313,84,76
3314,84,77
3315,84,78
3316,84,78
3317,85,79
3318,85,79
3319,85,78
3320,85,78
3321,85,79
3322,85,79
3323,85,79
3324,85,79
3325,85,78
3326,86,78
3327,86,78
3328,85,77
3329,85,77
3330,85,77
3331,85,77
3332,85,78
3333,85,78
3334,85,78
3335,85,79
3336,85,79
3337,85,78
3338,85,77
3339,85,77
3340,84,76
3341,85,76
3342,85,76
3343,85,76
3344,85,76
3345,85,76
3346,85,76
3347,85,76
3348,85,76
3349,84,75
3350,84,75
3351,84,74
3352,83,73
3353,83,72
3354,83,73
3355,83,73
3356,84,73
3357,84,74
3358,83,73
3359,84,73
3360,84,73
3361,84,72
3362,84,71
3363,84,71
3364,83,70
3365,84,71
3366,84,71
3367,84,70
3368,84,70
3369,84,70
3370,84,69
3371,85,69
3372,85,69
3373,85,68
3374,86,68
3375,86,69
3376,86,68
3377,85,68
3378,85,68
3379,85,67
3380,85,67
3381,85,68
3382,85,67
3383,85,68
3384,86,69
3385,85,68
3386,86,67
3387,86,67
3388,85,66
3389,85,66
3390,86,66
3391,86,65
3392,87,65
3393,87,65
3394,87,65
3395,87,64
3396,87,65
3397,87,64
3398,87,65
3399,87,65
3400,87,64
3401,87,64
3402,87,64
3403,86,63
3404,86,63
3405,86,63
3406,86,63
3407,87,62
3408,87,61
3409,86,60
3410,85,60
3411,85,60
3412,84,59
3413,85,59
3414,86,59
3415,86,58
3416,86,59
3417,86,59
3418,86,59
3419,86,60
3420,86,60
3421,85,60
3422,85,60
3423,85,60
3424,84,59
3425,83,60
3426,82,60
3427,81,59
3428,82,60
3429,82,60
3430,82,60
3431,82,60
3432,82,60
3433,82,59
3434,82,58
3435,82,57
3436,82,57
3437,82,58
3438,82,59
3439,82,58
3440,82,59
3441,82,59
3442,81,59
3443,81,59
3444,81,59
3445,80,59
3446,80,59
3447,80,59
3448,79,58
3449,80,58
3450,80,58
3451,80,59
3452,81,60
3453,82,61
3454,82,61
3455,82,61
3456,82,62
3457,82,61
3458,82,62
3459,82,61
3460,81,61
3461,81,62
3462,81,63
3463,81,62
3464,82,63
3465,82,63
3466,81,62
3467,81,63
3468,81,64
3469,80,63
3470,80,63
3471,80,64
3472,79,63
3473,79,64
3474,79,64
3475,78,63
3476,78,64
3477,79,64
3478,78,63
3479,78,64
3480,78,64
3481,77,64
3482,76,65
3483,76,65
3484,75,65
3485,76,65
3486,76,66
3487,75,66
3488,76,67
3489,76,68
3490,75,68
3491,75,69
3492,75,69
3493,74,69
3494,74,68
3495,74,69
3496,74,69
3497,74,70
3498,74,70
3499,73,69
3500,73,70
3501,73,71
3502,72,71
3503,73,72
3504,73,72
3505,72,71
3506,72,71
3507,72,72
3508,72,72
3509,73,73
3510,74,74
3511,74,74
3512,75,75
3513,75,75
3514,75,74
3515,75,75
3516,75,75
3517,74,74
3518,74,74
3519,74,74
3520,74,73
3521,75,73
3522,75,73
3523,75,72
3524,76,73
3525,77,72
3526,77,71
3527,78,71
3528,78,71
3529,78,70
3530,78,70
3531,78,70
3532,78,69
3533,78,70
3534,78,71
3535,77,71
3536,77,70
3537,77,69
3538,77,69
3539,77,70
3540,78,70
3541,77,69
3542,78,68
3543,78,68
3544,78,67
3545,79,67
3546,79,67
3547,78,67
3548,79,68
3549,79,69
3550,79,69
3551,79,69
