pointer,OQ818318,PP711948,OR951334,OQ818324,PV788826
1626,43.87755102,43.87755102,35.71428571,70.21276596,70.21276596
1627,44.44444444,44.44444444,36.36363636,71.27659574,71.27659574
1628,45.45454545,45.45454545,37.37373737,72.34042553,72.34042553
1629,46.46464646,45.45454545,37.37373737,72.34042553,72.34042553
1630,47.47474747,45.45454545,37.37373737,72.34042553,72.34042553
1631,48.48484848,45.45454545,37.37373737,71.27659574,71.27659574
1632,49.49494949,45.45454545,37.37373737,71.27659574,71.27659574
1633,49,46,37,71.27659574,71.27659574
1634,50,47,38,71.27659574,71.27659574
1635,50,47,39,72.34042553,72.34042553
1636,49,48,40,72.34042553,72.34042553
1637,49,48,41,72.34042553,72.34042553
1638,49,48,41,72.34042553,72.34042553
1639,50,48,42,72.34042553,72.34042553
1640,51,49,43,73.40425532,73.40425532
1641,51,49,43,73.40425532,73.40425532
1642,50,48,42,72.34042553,72.34042553
1643,51,48,42,72.34042553,72.34042553
1644,52,49,43,73.40425532,73.40425532
1645,53,49,44,73.40425532,73.40425532
1646,54,50,45,73.40425532,73.40425532
1647,54,50,45,74.46808511,74.46808511
1648,54,50,46,75.53191489,75.53191489
1649,55,50,46,76.59574468,76.59574468
1650,56,51,47,76.59574468,76.59574468
1651,57,52,47,76.59574468,76.59574468
1652,58,52,47,77.65957447,77.65957447
1653,58,52,47,77.65957447,77.65957447
1654,58,52,46,77.65957447,77.65957447
1655,58,52,47,78.72340426,78.72340426
1656,58,52,47,78.72340426,78.72340426
1657,59,52,47,77.65957447,78.72340426
1658,59,52,47,77.89473684,78.94736842
1659,59,52,48,77.89473684,78.94736842
1660,59,52,48,78.94736842,80
1661,59,52,48,78.94736842,80
1662,59,51,47,80,81.05263158
1663,59,51,47,78.94736842,80
1664,58,51,46,78.94736842,80
1665,59,52,47,78.94736842,80
1666,59,53,47,78.94736842,80
1667,60,54,48,80,81.05263158
1668,61,54,47,80,81.05263158
1669,61,53,48,78.94736842,80
1670,62,54,49,78.94736842,80
1671,63,55,50,80,81.05263158
1672,63,55,49,78.94736842,80
1673,64,54,48,78.94736842,80
1674,65,54,49,80,81.05263158
1675,65,53,48,78.94736842,80
1676,66,54,49,79.16666667,80.20833333
1677,67,54,49,79.3814433,80.41237113
1678,67,55,49,78.57142857,79.59183673
1679,68,56,50,78.78787879,79.7979798
1680,69,57,51,79,80
1681,68,57,50,78,79
1682,69,57,50,79,80
1683,70,57,51,79,80
1684,69,56,50,79,80
1685,69,56,50,80,81
1686,69,55,50,80,81
1687,68,54,49,80,81
1688,68,54,49,81,82
1689,69,55,50,81,82
1690,69,55,50,80,81
1691,69,54,50,81,82
1692,69,54,51,82,83
1693,68,54,51,81,82
1694,68,53,50,82,83
1695,68,53,50,82,83
1696,68,52,49,81,82
1697,69,53,50,82,83
1698,69,53,50,82,83
1699,68,52,49,81,82
1700,68,53,49,82,83
1701,67,53,49,82,83
1702,66,53,49,82,83
1703,67,53,48,82,83
1704,68,54,49,82,83
1705,67,54,48,82,83
1706,68,55,49,82,83
1707,68,55,48,83,84
1708,67,55,48,82,83
1709,68,54,47,82,83
1710,68,55,48,82,83
1711,68,55,49,82,83
1712,68,56,50,82,83
1713,69,57,51,82,83
1714,69,57,51,82,83
1715,70,58,51,82,83
1716,70,59,52,82,83
1717,69,59,53,81,82
1718,70,58,53,81,82
1719,70,58,53,81,82
1720,70,58,53,81,82
1721,70,58,54,81,82
1722,70,58,54,81,82
1723,70,57,54,81,82
1724,70,56,53,81,82
1725,70,55,52,81,82
1726,70,54,51,80,81
1727,70,54,51,80,81
1728,70,53,50,80,81
1729,69,53,50,80,81
1730,68,53,50,80,81
1731,68,53,50,81,82
1732,68,53,50,80,81
1733,69,53,51,81,82
1734,69,52,50,81,82
1735,69,51,49,81,82
1736,70,51,49,82,83
1737,70,50,48,82,83
1738,69,50,47,81,82
1739,69,51,46,81,82
1740,69,50,45,81,82
1741,68,49,44,80,81
1742,68,50,44,80,81
1743,68,50,44,80,81
1744,67,49,43,79,80
1745,66,49,42,79,80
1746,66,49,42,79,80
1747,65,49,41,78,79
1748,65,49,40,77,78
1749,65,49,40,77,78
1750,64,48,39,76,77
1751,64,48,40,76,77
1752,64,49,41,76,77
1753,64,49,40,75,76
1754,64,48,40,75,76
1755,64,48,40,75,76
1756,64,48,40,75,76
1757,64,49,41,76,76
1758,65,50,42,76,76
1759,64,49,41,76,76
1760,65,49,42,76,76
1761,65,49,42,76,76
1762,65,50,42,75,75
1763,66,51,43,76,76
1764,67,51,44,76,76
1765,66,50,43,76,76
1766,66,50,44,77,77
1767,66,50,44,77,77
1768,65,50,44,76,76
1769,65,51,44,77,77
1770,65,51,44,77,77
1771,64,50,43,76,76
1772,65,50,43,77,77
1773,65,51,44,77,77
1774,65,51,44,77,77
1775,65,52,44,78,78
1776,65,52,44,78,78
1777,64,52,44,78,78
1778,65,52,45,79,79
1779,65,51,44,79,79
1780,64,50,43,79,79
1781,65,50,44,80,80
1782,65,51,45,80,80
1783,65,50,44,79,79
1784,66,51,45,78,78
1785,67,51,45,78,78
1786,68,51,45,78,78
1787,69,52,46,78,78
1788,69,52,46,78,78
1789,68,52,46,78,78
1790,69,52,46,79,79
1791,70,53,47,79,79
1792,70,53,46,79,79
1793,71,53,46,80,80
1794,71,54,47,80,80
1795,71,54,47,79,79
1796,70,55,47,80,80
1797,70,54,46,80,80
1798,69,54,45,79,79
1799,70,54,45,79,79
1800,71,54,46,79,79
1801,71,53,45,78,78
1802,72,53,45,78,78
1803,72,54,46,78,78
1804,71,53,45,77,77
1805,71,52,45,76,76
1806,70,51,44,75,75
1807,70,52,45,74,74
1808,70,53,46,75,75
1809,70,54,47,75,75
1810,69,53,47,74,74
1811,68,53,47,74,74
1812,68,52,46,74,74
1813,67,51,45,74,74
1814,68,51,46,73,73
1815,68,50,45,73,73
1816,67,49,44,72,72
1817,68,49,43,73,73
1818,68,49,43,73,73
1819,67,48,42,72,72
1820,67,48,42,72,72
1821,67,48,42,73,73
1822,66,47,42,72,72
1823,66,48,42,72,72
1824,66,49,43,72,72
1825,65,49,44,71,71
1826,65,49,45,72,72
1827,65,48,44,72,72
1828,64,48,44,71,71
1829,65,48,44,70,70
1830,66,49,45,70,70
1831,66,49,45,69,69
1832,66,50,46,70,70
1833,66,50,46,70,70
1834,66,51,47,69,69
1835,65,52,48,69,69
1836,65,52,48,69,69
1837,64,52,48,68,68
1838,64,52,48,69,69
1839,63,51,48,69,69
1840,63,51,48,69,69
1841,63,51,48,70,70
1842,64,51,49,71,71
1843,63,51,49,70,70
1844,63,51,49,71,71
1845,63,50,49,71,71
1846,62,49,48,71,71
1847,62,48,49,72,72
1848,62,48,50,73,73
1849,61,48,51,72,72
1850,61,48,51,73,73
1851,61,48,51,73,73
1852,61,47,51,73,73
1853,61,47,52,74,74
1854,61,48,53,74,74
1855,60,48,53,73,73
1856,60,49,54,73,73
1857,60,49,54,73,73
1858,59,49,53,73,73
1859,59,49,54,73,73
1860,58,49,53,73,73
1861,59,49,53,72,72
1862,59,49,54,73,73
1863,59,49,54,73,73
1864,59,49,54,73,73
1865,59,49,54,73,73
1866,58,48,53,73,73
1867,57,47,52,72,72
1868,58,48,53,73,73
1869,58,47,52,73,73
1870,57,46,51,72,72
1871,58,47,52,73,73
1872,58,47,53,73,73
1873,58,46,52,72,72
1874,58,46,52,72,72
1875,59,46,53,71,71
1876,58,45,53,70,70
1877,59,45,54,70,70
1878,59,45,54,70,70
1879,58,45,54,69,69
1880,58,45,54,68,68
1881,58,45,54,68,68
1882,58,44,53,67,67
1883,58,45,54,67,67
1884,58,45,54,68,68
1885,58,45,55,68,68
1886,58,46,56,68,68
1887,58,46,56,68,68
1888,57,46,56,67,67
1889,58,46,56,67,67
1890,58,47,57,67,67
1891,57,47,56,66,66
1892,57,47,56,66,66
1893,56,47,57,65,65
1894,55,46,56,64,64
1895,56,46,56,65,65
1896,57,46,57,65,65
1897,57,47,58,65,65
1898,58,46,58,66,66
1899,58,46,59,67,67
1900,58,45,58,67,67
1901,59,46,59,68,68
1902,59,46,59,68,68
1903,59,46,59,68,68
1904,60,47,60,69,69
1905,61,48,61,70,70
1906,62,49,62,71,71
1907,62,49,62,72,72
1908,63,49,62,72,72
1909,62,49,61,72,72
1910,63,50,61,73,73
1911,64,51,61,73,73
1912,63,52,61,72,72
1913,64,52,62,72,72
1914,64,53,62,73,73
1915,64,53,63,73,73
1916,64,53,64,74,74
1917,63,53,64,74,74
1918,62,53,65,74,74
1919,63,54,66,75,75
1920,62,54,65,75,75
1921,61,53,64,74,74
1922,62,54,64,75,75
1923,62,54,64,75,75
1924,62,53,63,74,74
1925,63,54,63,75,75
1926,63,55,63,75,75
1927,63,55,64,74,74
1928,64,56,65,75,75
1929,64,56,65,76,76
1930,64,55,64,75,75
1931,64,55,64,76,76
1932,64,55,64,76,76
1933,64,54,63,75,75
1934,64,54,63,76,76
1935,65,54,63,76,76
1936,65,53,62,75,75
1937,65,53,62,76,76
1938,66,53,63,76,76
1939,66,53,63,75,75
1940,66,54,64,75,75
1941,67,54,64,75,75
1942,66,53,63,75,75
1943,67,52,62,76,76
1944,68,52,62,75,75
1945,69,52,62,74,74
1946,69,52,62,73,73
1947,70,53,62,73,73
1948,71,54,61,72,72
1949,72,54,60,73,73
1950,73,55,61,73,73
1951,73,54,61,72,72
1952,73,54,60,72,72
1953,73,54,60,72,72
1954,72,54,59,71,71
1955,72,54,58,72,72
1956,72,53,58,72,72
1957,71,52,57,71,71
1958,71,51,57,70,70
1959,71,51,56,69,69
1960,71,51,56,68,68
1961,71,51,56,69,69
1962,71,51,56,69,69
1963,71,51,55,68,68
1964,70,50,54,67,67
1965,71,50,54,67,67
1966,72,51,55,67,67
1967,73,52,56,68,68
1968,73,52,56,68,68
1969,73,52,56,68,68
1970,74,53,57,69,69
1971,73,52,56,69,69
1972,72,51,56,69,69
1973,71,51,56,69,69
1974,71,51,56,68,68
1975,71,51,56,68,68
1976,71,51,55,69,68
1977,71,51,54,69,68
1978,70,50,53,69,68
1979,70,51,54,70,69
1980,71,51,54,71,70
1981,70,51,54,71,70
1982,70,52,55,72,71
1983,70,52,55,73,72
1984,70,51,54,72,71
1985,70,51,53,72,71
1986,70,51,53,72,71
1987,70,50,53,72,71
1988,71,50,53,73,72
1989,70,49,52,73,72
1990,69,48,51,73,72
1991,70,48,52,74,73
1992,71,49,53,74,73
1993,72,49,52,75,74
1994,73,49,52,75,74
1995,73,49,52,75,74
1996,73,49,52,74,73
1997,72,49,51,74,73
1998,72,50,52,74,73
1999,71,50,51,74,73
2000,71,51,52,73,72
2001,71,51,51,73,72
2002,71,50,51,73,72
2003,70,49,50,73,72
2004,70,48,49,73,72
2005,69,47,48,73,72
2006,69,47,48,73,72
2007,69,47,48,73,72
2008,68,46,47,72,71
2009,69,45,47,72,71
2010,69,45,47,72,71
2011,69,44,47,71,70
2012,69,43,47,72,70
2013,69,43,46,72,70
2014,68,42,45,71,69
2015,68,43,45,70,68
2016,68,43,44,70,68
2017,68,44,44,69,67
2018,69,45,43,69,67
2019,69,45,43,69,67
2020,70,44,43,69,67
2021,70,44,43,69,67
2022,70,44,43,68,66
2023,70,43,42,67,65
2024,70,44,42,67,65
2025,70,44,42,67,65
2026,69,44,41,66,64
2027,68,44,40,66,64
2028,67,43,39,66,64
2029,66,43,39,65,63
2030,66,44,40,65,63
2031,66,44,40,65,63
2032,65,43,40,64,62
2033,65,44,41,65,63
2034,65,44,41,65,63
2035,65,43,41,65,63
2036,65,44,42,66,64
2037,66,44,42,66,64
2038,65,43,42,65,63
2039,66,43,42,65,63
2040,65,42,41,64,62
2041,65,43,41,63,61
2042,66,44,42,63,61
2043,66,45,43,63,61
2044,66,46,43,64,62
2045,66,47,43,65,63
2046,67,48,44,66,64
2047,67,48,44,66,64
2048,67,48,45,67,65
2049,67,49,46,67,65
2050,66,48,45,66,64
2051,65,48,44,66,64
2052,64,49,45,66,64
2053,63,48,44,65,63
2054,64,48,44,66,64
2055,65,47,45,65,63
2056,65,47,45,64,62
2057,65,47,45,65,63
2058,65,47,45,65,63
2059,66,47,45,65,63
2060,67,48,46,66,64
2061,67,49,47,66,64
2062,67,48,46,65,63
2063,67,48,47,66,64
2064,68,48,47,67,65
2065,67,48,47,66,64
2066,67,47,46,66,64
2067,66,46,45,66,64
2068,66,46,45,65,63
2069,65,47,46,65,63
2070,64,47,45,64,62
2071,65,48,45,64,62
2072,66,48,44,64,62
2073,67,49,45,65,63
2074,66,48,44,65,63
2075,66,48,44,66,64
2076,67,49,45,66,65
2077,67,50,46,65,64
2078,68,51,47,65,64
2079,69,50,46,65,64
2080,68,50,46,65,64
2081,68,49,46,65,64
2082,67,48,45,65,64
2083,66,48,45,64,63
2084,66,49,46,65,64
2085,66,50,47,65,64
2086,65,50,46,64,63
2087,65,50,45,63,62
2088,65,49,44,63,62
2089,66,49,45,63,62
2090,66,49,45,63,62
2091,66,48,45,63,62
2092,66,47,44,63,62
2093,65,48,45,63,62
2094,65,49,46,64,63
2095,64,50,47,63,62
2096,63,49,46,64,63
2097,64,49,47,64,63
2098,64,48,47,64,63
2099,64,48,47,63,62
2100,64,47,46,64,63
2101,64,46,46,63,62
2102,63,46,46,63,62
2103,64,47,47,63,62
2104,63,47,47,63,62
2105,63,47,47,62,61
2106,62,46,46,61,60
2107,61,45,45,60,59
2108,62,46,46,61,60
2109,62,47,47,61,60
2110,61,46,46,61,60
2111,60,46,45,62,61
2112,60,46,45,62,62
2113,59,46,45,62,62
2114,59,46,45,63,63
2115,59,45,44,64,64
2116,59,45,44,63,63
2117,60,45,45,64,64
2118,60,45,46,64,64
2119,59,44,45,64,64
2120,59,44,45,63,63
2121,60,45,46,64,64
2122,59,44,45,64,64
2123,59,45,46,65,65
2124,59,45,47,66,66
2125,58,45,46,66,66
2126,58,45,47,67,67
2127,59,46,48,68,68
2128,60,46,48,68,68
2129,61,47,49,69,69
2130,61,47,49,70,70
2131,61,48,49,69,69
2132,62,48,48,69,69
2133,62,47,47,69,69
2134,61,46,46,68,68
2135,61,46,45,68,68
2136,61,45,44,68,68
2137,60,46,45,68,68
2138,60,46,44,69,69
2139,59,46,45,70,70
2140,60,47,45,70,70
2141,60,47,46,71,71
2142,60,47,46,71,71
2143,60,47,46,70,70
2144,60,46,46,70,70
2145,60,46,47,70,70
2146,60,46,47,70,70
2147,59,45,46,69,69
2148,59,45,46,69,69
2149,58,44,45,68,68
2150,59,45,46,69,69
2151,60,46,47,70,70
2152,60,45,46,70,70
2153,61,45,46,71,71
2154,61,45,47,71,71
2155,60,45,46,72,72
2156,60,46,46,73,73
2157,61,46,46,73,73
2158,61,46,46,73,73
2159,60,46,46,74,74
2160,59,46,46,74,74
2161,58,45,45,74,74
2162,58,45,45,75,75
2163,58,44,44,75,75
2164,58,45,44,75,75
2165,58,46,45,75,75
2166,58,47,46,75,75
2167,58,47,46,74,74
2168,58,47,46,75,75
2169,59,46,45,75,75
2170,60,45,45,75,75
2171,60,45,46,75,75
2172,60,45,46,75,75
2173,59,44,46,74,74
2174,60,44,46,75,75
2175,60,43,45,75,75
2176,59,43,45,74,74
2177,59,43,45,75,75
2178,59,43,45,75,75
2179,59,43,45,75,75
2180,60,44,46,75,75
2181,61,45,46,75,75
2182,61,45,46,74,74
2183,62,45,46,75,75
2184,62,45,46,75,75
2185,61,44,45,74,74
2186,62,44,46,75,75
2187,62,45,47,76,76
2188,62,46,48,76,76
2189,62,47,48,76,76
2190,63,47,48,76,76
2191,63,48,48,76,76
2192,63,49,49,76,76
2193,64,49,49,76,76
2194,64,49,49,75,75
2195,65,49,49,76,76
2196,66,50,50,76,76
2197,66,49,49,76,76
2198,66,50,49,76,76
2199,67,50,49,77,77
2200,66,51,50,77,77
2201,66,52,50,77,77
2202,67,53,50,77,77
2203,67,53,49,76,76
2204,68,54,49,76,76
2205,69,54,49,77,77
2206,69,54,49,78,78
2207,70,55,50,79,79
2208,70,54,49,79,79
2209,69,54,48,79,79
2210,70,54,48,78,78
2211,71,54,48,78,78
2212,72,55,48,78,78
2213,73,55,48,78,78
2214,74,56,49,78,78
2215,74,57,49,78,78
2216,75,57,49,79,79
2217,75,57,49,79,79
2218,75,57,49,79,79
2219,76,58,50,79,79
2220,76,59,51,80,80
2221,76,58,51,80,80
2222,77,59,52,81,81
2223,77,59,52,81,81
2224,76,59,52,81,81
2225,77,59,53,81,81
2226,78,59,53,81,81
2227,77,58,52,80,80
2228,77,59,53,80,80
2229,77,59,53,80,80
2230,76,58,52,80,80
2231,76,57,52,81,81
2232,75,57,52,82,82
2233,74,57,52,82,82
2234,75,58,53,83,83
2235,75,58,53,83,83
2236,74,58,53,83,83
2237,75,58,53,83,83
2238,76,59,54,83,83
2239,77,59,53,83,83
2240,77,58,54,84,84
2241,76,58,53,84,84
2242,76,57,53,84,84
2243,76,57,53,85,85
2244,75,57,53,84,84
2245,74,57,52,83,83
2246,74,57,52,83,83
2247,75,58,53,84,84
2248,74,57,52,83,83
2249,74,58,52,84,84
2250,74,58,52,84,84
2251,73,57,51,83,83
2252,74,57,51,83,83
2253,74,58,52,83,83
2254,73,57,51,82,82
2255,74,58,52,82,82
2256,74,57,51,82,82
2257,74,58,52,82,82
2258,75,59,53,83,83
2259,75,60,54,83,83
2260,75,59,53,82,82
2261,75,60,54,82,82
2262,75,61,55,82,82
2263,75,62,56,82,82
2264,75,62,57,82,82
2265,76,62,57,83,83
2266,75,61,56,83,83
2267,76,62,57,84,84
2268,76,61,56,84,84
2269,76,62,57,84,84
2270,75,63,58,85,85
2271,75,62,57,85,85
2272,74,63,58,85,85
2273,75,64,58,86,86
2274,75,65,59,86,86
2275,74,65,59,85,85
2276,75,64,58,86,86
2277,75,63,57,86,86
2278,74,63,56,85,85
2279,74,63,56,85,85
2280,74,63,56,85,85
2281,73,63,55,84,84
2282,73,63,55,84,84
2283,73,62,54,84,84
2284,73,62,54,83,83
2285,74,63,55,83,83
2286,74,62,54,83,83
2287,73,61,53,82,82
2288,73,60,52,82,82
2289,72,59,51,82,82
2290,72,59,51,81,81
2291,72,59,51,81,81
2292,72,59,51,81,81
2293,71,58,50,80,80
2294,71,58,50,81,81
2295,71,58,50,81,81
2296,71,58,50,81,81
2297,71,59,51,81,81
2298,71,59,51,81,81
2299,71,59,51,81,81
2300,72,59,51,81,81
2301,72,58,51,82,82
2302,72,57,50,81,81
2303,72,57,51,82,82
2304,72,57,52,82,82
2305,72,57,52,82,82
2306,73,57,52,82,82
2307,73,57,52,82,82
2308,72,58,52,81,81
2309,73,58,52,81,81
2310,73,59,53,82,82
2311,72,59,53,81,81
2312,72,59,54,81,81
2313,72,60,54,81,81
2314,71,59,53,81,81
2315,70,58,54,81,81
2316,70,58,54,81,81
2317,69,57,53,80,80
2318,69,56,52,79,79
2319,69,55,51,79,79
2320,69,54,51,79,79
2321,68,55,51,79,79
2322,68,54,50,79,79
2323,67,53,49,79,79
2324,67,53,49,79,79
2325,67,52,48,79,79
2326,66,51,47,79,79
2327,67,52,48,80,80
2328,67,52,48,80,80
2329,66,51,48,80,80
2330,67,51,48,80,80
2331,67,52,49,80,80
2332,68,52,50,80,80
2333,69,53,51,80,80
2334,69,52,50,80,80
2335,68,52,50,80,80
2336,69,52,50,80,80
2337,69,52,50,80,80
2338,68,51,49,80,80
2339,68,52,50,80,80
2340,68,52,49,80,80
2341,69,52,50,80,80
2342,69,53,50,80,80
2343,69,53,50,80,80
2344,69,53,50,81,81
2345,70,53,51,82,82
2346,70,53,51,82,82
2347,70,52,50,82,82
2348,71,52,50,83,83
2349,72,51,50,83,83
2350,71,50,49,83,83
2351,72,51,50,84,84
2352,72,52,51,84,84
2353,72,52,50,84,84
2354,73,53,51,85,85
2355,73,53,51,85,85
2356,73,54,51,84,84
2357,73,54,51,84,84
2358,73,53,50,84,84
2359,73,52,49,83,83
2360,73,52,49,84,84
2361,73,51,48,84,84
2362,72,50,47,84,84
2363,71,49,46,84,84
2364,70,48,45,84,84
2365,69,47,44,83,83
2366,69,47,45,83,83
2367,68,46,44,83,83
2368,67,47,44,83,83
2369,66,46,43,83,83
2370,66,46,42,83,83
2371,65,47,42,82,82
2372,66,47,41,81,81
2373,66,47,41,81,81
2374,66,46,40,80,80
2375,67,47,41,81,81
2376,67,48,42,81,81
2377,66,48,42,80,80
2378,66,47,42,80.80808081,80.80808081
2379,65,47,42,80.6122449,80.6122449
2380,64,46,41,79.59183673,79.59183673
2381,65,45,41,80.6122449,80.6122449
2382,65,46,41,80.6122449,80.6122449
2383,64,46,41,79.59183673,79.59183673
2384,63,45,40,79.59183673,79.59183673
2385,63,45,40,80.6122449,80.6122449
2386,63,45,41,80.6122449,80.6122449
2387,64,45,42,81.63265306,81.63265306
2388,63,45,42,81.63265306,81.63265306
2389,63,45,42,81.63265306,81.63265306
2390,62,45,42,82.65306122,82.65306122
2391,61,44,41,81.63265306,81.63265306
2392,61,43,40,81.63265306,81.63265306
2393,62,44,41,82.65306122,82.65306122
2394,61,43,41,82.65306122,82.65306122
2395,60,42,40,82.65306122,82.65306122
2396,59,41,39,82.4742268,82.4742268
2397,58,41,38,82.4742268,82.4742268
2398,57,40,38,81.44329897,81.44329897
2399,56,41,39,81.44329897,81.44329897
2400,55,41,39,81.44329897,81.44329897
2401,54,42,40,81.44329897,81.44329897
2402,53,42,40,82.4742268,82.4742268
2403,53,41,39,82.4742268,82.4742268
2404,52,41,38,81.44329897,81.44329897
2405,52,41,38,81.44329897,81.44329897
2406,51,41,38,81.44329897,81.44329897
2407,50,40,37,81.44329897,81.44329897
2408,50,39,37,82.4742268,82.4742268
2409,49,38,37,82.4742268,82.4742268
2410,48,37,36,81.44329897,81.44329897
2411,49,38,37,82.4742268,82.4742268
2412,49,38,37,82.4742268,82.4742268
2413,49,37,37,82.4742268,82.4742268
2414,50,38,38,82.4742268,82.4742268
2415,51,39,38,82.4742268,82.4742268
2416,51,39,38,81.44329897,81.44329897
2417,52,39,38,82.4742268,82.4742268
2418,52,39,39,83.50515464,83.50515464
2419,52,39,40,83.50515464,83.50515464
2420,52,39,39,83.50515464,83.50515464
2421,53,38,38,83.50515464,83.50515464
2422,52,39,38,82.4742268,82.4742268
2423,53,40,39,82.4742268,82.4742268
2424,54,40,39,82.4742268,82.4742268
2425,54,41,40,82.4742268,82.4742268
2426,55,42,41,82.4742268,82.4742268
2427,55,41,40,82.4742268,82.4742268
2428,55,40,39,82.4742268,82.4742268
2429,56,40,38,82.4742268,82.4742268
2430,56,41,39,82.4742268,82.4742268
2431,56,41,39,82.4742268,82.4742268
2432,56,42,39,82.4742268,82.4742268
2433,56,42,39,82.4742268,82.4742268
2434,56,42,40,81.44329897,81.44329897
2435,57,42,40,81.44329897,81.44329897
2436,57,43,41,81.44329897,81.44329897
2437,56,42,40,81.44329897,81.44329897
2438,57,43,41,81.44329897,81.44329897
2439,57,43,41,81.44329897,81.44329897
2440,56,43,41,80.41237113,80.41237113
2441,56,43,41,80.41237113,80.41237113
2442,56,43,41,80.41237113,80.41237113
2443,56,42,40,79.3814433,79.3814433
2444,56,42,40,79.3814433,79.3814433
2445,56,41,39,79.3814433,79.3814433
2446,55,40,38,78.35051546,78.35051546
2447,55,41,39,78.35051546,78.35051546
2448,55,42,40,78.35051546,78.35051546
2449,54,42,40,78.35051546,78.35051546
2450,55,43,41,78.35051546,78.35051546
2451,55,42,40,78.35051546,78.35051546
2452,54,41,39,78.35051546,78.35051546
2453,54,41,40,78.35051546,78.35051546
2454,54,41,40,78.35051546,78.35051546
2455,53,40,39,77.31958763,77.31958763
2456,53,40,40,78.35051546,78.35051546
2457,53,40,40,78.35051546,78.35051546
2458,52,41,40,77.31958763,77.31958763
2459,53,42,41,78.35051546,78.35051546
2460,54,43,42,78.35051546,78.35051546
2461,54,43,42,77.31958763,77.31958763
2462,54,43,42,77.31958763,77.31958763
2463,55,44,43,77.31958763,77.31958763
2464,56,44,43,77.31958763,77.31958763
2465,57,45,44,78.35051546,78.35051546
2466,58,46,44,78.35051546,78.35051546
2467,59,46,45,78.35051546,78.35051546
2468,60,46,46,77.31958763,77.31958763
2469,61,47,47,77.31958763,77.31958763
2470,61,47,48,77.31958763,77.31958763
2471,62,47,49,78.35051546,78.35051546
2472,62,47,50,79.3814433,79.3814433
2473,62,46,49,78.35051546,78.35051546
2474,62,47,50,79.3814433,79.3814433
2475,62,47,50,79.3814433,79.3814433
2476,61,46,49,79.3814433,79.3814433
2477,62,47,50,80.41237113,80.41237113
2478,63,48,51,80.6122449,80.6122449
2479,63,48,51,80.80808081,80.80808081
2480,64,48,51,81.81818182,81.81818182
2481,64,48,51,81.81818182,81.81818182
2482,65,48,52,82.82828283,82.82828283
2483,65,48,52,82.82828283,82.82828283
2484,66,48,52,83.83838384,83.83838384
2485,65,47,51,82.82828283,82.82828283
2486,65,48,51,82.82828283,82.82828283
2487,65,48,50,82.82828283,82.82828283
2488,66,49,50,81.81818182,81.81818182
2489,67,49,50,81.81818182,81.81818182
2490,68,49,50,81.81818182,81.81818182
2491,69,49,50,82.82828283,82.82828283
2492,69,50,51,82.82828283,82.82828283
2493,69,49,50,82.82828283,82.82828283
2494,69,49,49,81.81818182,81.81818182
2495,70,49,49,81.81818182,81.81818182
2496,71,50,50,82,82
2497,72,49,50,81,81
2498,73,50,50,82,82
2499,74,50,50,82,82
2500,75,49,49,82,82
2501,76,49,49,82,82
2502,77,50,50,82,82
2503,76,50,50,81,81
2504,77,50,51,82,82
2505,77,51,52,82,82
2506,77,52,53,82,82
2507,78,53,54,82,82
2508,79,54,55,82,82
2509,79,54,55,81,81
2510,80,54,55,82,82
2511,79,53,55,82,82
2512,79,52,54,82,82
2513,79,52,54,82,82
2514,79,52,54,82,82
2515,79,52,53,81,81
2516,78,52,53,82,82
2517,78,52,53,82,82
2518,77,52,52,82,82
2519,77,53,52,82,82
2520,77,54,53,82,82
2521,76,55,54,82,82
2522,77,55,55,83,83
2523,77,55,55,83,83
2524,76,54,54,82,82
2525,76,54,54,82,82
2526,76,54,54,82,82
2527,76,54,54,82,82
2528,76,55,55,82,82
2529,75,55,55,82,82
2530,74,54,54,81,81
2531,73,53,53,81,81
2532,72,52,52,81,81
2533,71,51,51,80,80
2534,70,51,50,81,81
2535,69,51,50,81,81
2536,69,50,49,80,80
2537,69,50,49,79,79
2538,69,50,49,79,79
2539,68,49,48,78,78
2540,68,50,48,79,79
2541,67,49,47,79,79
2542,67,48,46,78,78
2543,66,48,46,79,79
2544,66,48,46,79,79
2545,65,48,46,78,78
2546,65,48,46,78,78
2547,65,48,46,77,77
2548,64,47,45,77,77
2549,64,47,45,77,77
2550,63,46,44,77,77
2551,63,47,45,77,77
2552,63,47,45,76,76
2553,62,46,44,76,76
2554,61,45,44,75,75
2555,62,46,45,76,76
2556,61,45,44,76,76
2557,61,44,43,75,75
2558,62,44,44,76,76
2559,61,43,43,76,76
2560,61,42,43,75,75
2561,61,42,43,76,76
2562,62,43,44,76,76
2563,61,43,44,75,75
2564,60,43,45,75,75
2565,60,43,45,75,75
2566,60,43,45,74,74
2567,59,43,44,74,74
2568,58,42.42424242,43.43434343,74.74747475,74.74747475
2569,57,41.83673469,42.85714286,74.48979592,74.48979592
2570,57,41.2371134,42.26804124,74.22680412,74.22680412
2571,56,40.625,41.66666667,73.95833333,73.95833333
2572,55,40,41.05263158,73.68421053,73.68421053
2573,54,40.42553191,41.4893617,74.46808511,74.46808511
2574,53,39.78494624,40.86021505,74.19354839,74.19354839
2575,52,39.13043478,40.2173913,73.91304348,73.91304348
2576,52,39.56043956,40.65934066,73.62637363,73.62637363
2577,51,38.88888889,40,73.33333333,73.33333333
2578,50,38.20224719,39.3258427,73.03370787,73.03370787
