pointer,KX759623,OQ818319,PP712001,PP712015,PV788824
1442,48,100,44,52,49
1443,48,100,44,52,49
1444,49,100,43,51,48
1445,49,100,42,50,47
1446,49,100,42,51,48
1447,48,100,41,50,48
1448,47,100,40,49,48
1449,47,100,40,48,48
1450,47,100,40,48,49
1451,47,100,40,48,49
1452,48,100,41,49,49
1453,49,100,42,50,49
1454,49,100,43,50,48
1455,49,100,44,51,48
1456,50,100,44,51,49
1457,50,100,44,50,48
1458,51,100,45,51,49
1459,52,100,46,52,50
1460,51,100,46,51,49
1461,52,100,47,52,50
1462,53,100,48,53,51
1463,54,100,48,54,51
1464,55,100,49,55,52
1465,55,100,49,55,53
1466,55,100,49,55,53
1467,56,100,50,56,53
1468,56,100,50,56,54
1469,55,100,50,55,54
1470,56,100,50,55,55
1471,57,100,50,55,56
1472,56,100,49,55,56
1473,57,100,50,56,57
1474,57,100,51,57,58
1475,57,100,52,58,58
1476,58,100,53,59,58
1477,58,100,53,59,58
1478,57,100,53,58,58
1479,57,100,53,58,59
1480,56,100,52,58,60
1481,55,100,52,58,61
1482,55,100,52,57,62
1483,54,100,52,56,63
1484,53,100,52,56,62
1485,53,100,52,57,62
1486,52,100,52,57,61
1487,52,100,52,56,60
1488,53,100,51,56,60
1489,54,100,52,56,60
1490,55,100,51,55,60
1491,54,100,51,54,60
1492,54,100,51,54,61
1493,54,100,51,53,61
1494,54,100,50,54,61
1495,54,100,50,54,62
1496,54,100,50,54,61
1497,55,100,51,55,62
1498,56,100,52,56,63
1499,56,100,51,55,62
1500,56,100,51,55,63
1501,56,100,51,55,64
1502,55,100,50,55,63
1503,55,100,49,54,63
1504,54,100,49,53,63
1505,55,100,49,54,64
1506,54,100,49,54,64
1507,53,100,49,54,64
1508,53,100,50,54,63
1509,54,100,51,54,63
1510,54,100,52,53,63
1511,53,100,52,52,62
1512,53,100,52,51,63
1513,53,100,51,50,62
1514,53,100,51,50,61
1515,52,100,50,50,60
1516,51,100,49,49,59
1517,50,100,48,48,59
1518,50,100,48,48,58
1519,50,100,48,48,57
1520,49,100,47,48,56
1521,49,100,47,48,57
1522,49,100,47,48,57
1523,49,100,47,47,56
1524,50,100,48,47,57
1525,49,100,47,46,57
1526,48,100,46,45,56
1527,48,100,46,45,57
1528,48,100,45,45,58
1529,47,100,44,45,58
1530,46,100,43,44,58
1531,46,100,43,44,57
1532,46,100,43,44,57
1533,46,100,43,44,56
1534,45,100,42,43,56
1535,44,100,41,42,55
1536,44,100,42,42,55
1537,43,100,42,41,56
1538,42,100,41,40,56
1539,42,100,40,40,55
1540,41,100,40,40,55
1541,41,100,40,41,54
1542,41,100,41,41,54
1543,42,100,42,42,54
1544,41,100,42,42,54
1545,42,100,43,43,55
1546,43,100,44,43,55
1547,43,100,44,43,54
1548,44,100,45,44,54
1549,45,100,46,45,54
1550,45,100,46,45,54
1551,46,100,47,46,54
1552,46,100,47,46,55
1553,45,100,46,45,56
1554,46,100,46,46,56
1555,46,100,46,46,56
1556,45,100,45,45,56
1557,44,100,44,45,57
1558,44,100,44,45,57
1559,44,100,44,45,57
1560,45,100,45,46,58
1561,45,100,45,46,58
1562,44,100,44,45,57
1563,44,100,45,45,58
1564,44,100,45,45,58
1565,43,100,44,44,58
1566,44,100,45,45,58
1567,44,100,45,45,59
1568,45,100,45,46,59
1569,46,100,46,47,58
1570,46,100,46,47,58
1571,45,100,45,46,57
1572,46,100,45,46,57
1573,45,100,44,45,57
1574,44,100,43,44,57
1575,45,100,43,44,56
1576,45,100,43,44,56
1577,44,100,43,44,55
1578,45,100,43,44,55
1579,45,100,42,43,55
1580,45,100,42,43,54
1581,45,100,41,42,54
1582,46,100,42,43,54
1583,47,100,43,44,54
1584,48,100,44,44,55
1585,49,100,45,44,56
1586,49,100,45,44,56
1587,49,100,46,45,57
1588,49,100,47,46,57
1589,48,100,47,46,56
1590,47,100,47,46,57
1591,47,100,47,46,58
1592,46,100,46,45,58
1593,47,100,47,46,59
1594,48,100,48,46,60
1595,48,100,48,46,60
1596,49,100,49,47,60
1597,48,100,48,46,59
1598,47,100,47,45,59
1599,47,100,48,46,60
1600,48,100,49,47,60
1601,48,100,49,47,60
1602,49,100,50,47,60
1603,50,100,51,48,60
1604,50,100,50,49,59
1605,49,100,51,48,58
1606,50,100,52,49,59
1607,50,100,52,49,58
1608,51,100,52,50,58
1609,51,100,51,51,58
1610,50,100,50,51,57
1611,50,100,51,52,57
1612,50,100,52,52,56
1613,49,100,52,52,56
1614,49,100,52,52,57
1615,49,100,52,51,58
1616,49,100,52,51,59
1617,49,100,53,51,58
1618,48,100,52,50,59
1619,47,100,51,49,59
1620,48,100,52,50,60
1621,49,100,53,51,60
1622,49,100,52,50,60
1623,49,100,51,50,61
1624,49,100,51,50,60
1625,49,100,51,50,60
1626,49,100,52,50,61
1627,49,100,53,50,61
1628,49,100,53,50,60
1629,49,100,54,50,61
1630,49,100,54,50,62
1631,48,100,53,49,62
1632,48,100,54,49,61
1633,49,100,55,50,61
1634,49,100,55,50,60
1635,50,100,56,51,61
1636,50,100,55,51,62
1637,50,100,55,52,62
1638,50,100,56,53,63
1639,49,100,56,53,64
1640,49,100,56,53,63
1641,50,100,57,53,64
1642,50,100,57,53,64
1643,49,100,56,52,63
1644,49,100,56,52,63
1645,49,100,55,51,62
1646,48,100,54,50,61
1647,48,100,54,50,61
1648,48,100,54,50,61
1649,48,100,53,49,60
1650,49,100,53,49,59
1651,49,100,52,48,59
1652,48,100,51,47,59
1653,48,100,51,47,59
1654,47,100,50,46,59
1655,46,100,49,45,59
1656,47,100,50,46,59
1657,48,100,51,47,59
1658,47,100,51,46,59
1659,46,100,50,45,59
1660,45,100,49,44,59
1661,45,100,49,43,59
1662,46,100,50,44,60
1663,46,100,50,44,60
1664,45,100,49,43,60
1665,45,100,49,43,60
1666,45,100,49,43,60
1667,44,100,48,42,60
1668,44,100,49,42,60
1669,44,100,49,42,61
1670,43,100,48,41,61
1671,44,100,49,42,61
1672,44,100,50,43,61
1673,44,100,50,43,60
1674,45,100,51,44,59
1675,45,100,51,44,59
1676,44,100,50,43,59
1677,45,100,50,43,60
1678,45,100,50,44,61
1679,45,100,51,44,60
1680,46,100,52,44,61
1681,47,100,53,45,61
1682,46,100,52,44,61
1683,46,100,52,44,61
1684,46,100,52,44,61
1685,46,100,52,44,60
1686,47,100,53,45,60
1687,47,100,53,45,59
1688,46,100,52,44,59
1689,47,100,51,43,59
1690,48,100,51,43,58
1691,48,100,51,43,58
1692,49,100,51,43,57
1693,48,100,50,42,57
1694,48,100,50,41,57
1695,48,100,50,41,57
1696,47,100,49,40,58
1697,47,100,49,40,58
1698,47,100,49,40,57
1699,47,100,49,40,57
1700,47,100,48,40,57
1701,46,100,47,39,57
1702,46,100,47,39,58
1703,46,100,47,38,58
1704,46,100,47,37,58
1705,47,100,47,38,59
1706,47,100,47,37,58
1707,47,100,47,37,58
1708,47,100,47,37,58
1709,46,100,48,37,57
1710,46,100,49,38,58
1711,46,100,48,37,59
1712,46,100,47,37,59
1713,46,99,47,37,60
1714,46,99,47,37,60
1715,46,99,47,37,59
1716,47,99,48,38,59
1717,48,99,48,39,60
1718,48,99,49,39,59
1719,49,99,50,40,60
1720,49,99,50,40,60
1721,48,99,50,39,59
1722,48,99,51,40,58
1723,48,99,52,41,58
1724,47,99,51,40,58
1725,48,99,52,41,59
1726,49,99,52,42,59
1727,49,99,51,42,58
1728,49,99,51,42,59
1729,50,99,51,43,58
1730,51,99,51,44,57
1731,52,99,51,45,57
1732,53,99,50,46,57
1733,53,99,49,45,57
1734,54,99,50,46,58
1735,54,99,50,46,58
1736,54,99,50,47,57
1737,55,99,50,47,57
1738,56,99,50,47,57
1739,56,99,50,47,56
1740,57,99,51,48,57
1741,56,99,50,47,57
1742,55,99,49,46,56
1743,55,99,49,46,56
1744,55,99,49,46,56
1745,54,99,50,46,56
1746,55,99,51,47,57
1747,56,99,52,48,58
1748,55,99,51,47,57
1749,54,99,52,48,57
1750,53,99,53,49,57
1751,53,99,54,49,56
1752,54,99,55,50,56
1753,55,99,56,51,56
1754,56,99,57,52,57
1755,57,99,58,53,57
1756,57,99,58,53,57
1757,56,99,57,52,56
1758,57,99,57,53,55
1759,58,99,58,54,55
1760,58,99,58,54,54
1761,58,99,58,55,54
1762,58,99,58,55,54
1763,57,99,57,54,53
1764,57,99,58,54,52
1765,58,99,59,54,52
1766,57,99,58,53,51
1767,58,99,59,54,51
1768,58,99,59,54,51
1769,57,99,58,53,51
1770,57,99,58,53,51
1771,56,99,57,52,52
1772,55,99,56,51,53
1773,55,99,56,51,54
1774,55,99,56,51,54
1775,55,99,56,51,54
1776,56,99,57,52,54
1777,56,99,57,52,54
1778,55,99,56,51,53
1779,56,99,56,52,53
1780,56,99,56,52,53
1781,55,99,56,51,53
1782,56,99,57,52,53
1783,55,99,56,51,53
1784,54,99,55,50,52
1785,53,99,54,49,52
1786,53,99,54,49,52
1787,52,99,53,48,53
1788,52,99,53,48,52
1789,51,99,53,48,53
1790,50,99,53,48,53
1791,51,99,54,49,52
1792,50,99,54,49,53
1793,50,99,54,49,53
1794,50,99,54,50,53
1795,51,99,55,51,53
1796,51,99,55,51,53
1797,52,99,56,52,54
1798,52,99,56,52,55
1799,52,99,55,51,54
1800,52,99,55,50,53
1801,52,99,55,50,52
1802,51,99,54,49,52
1803,50,99,54,50,52
1804,51,99,55,51,52
1805,50,99,54,51,51
1806,50,99,54,52,51
1807,51,99,55,53,51
1808,50,99,54,52,51
1809,51,99,54,52,52
1810,52,99,54,52,52
1811,52,99,54,53,52
1812,53,99,55,54,52
1813,53,100,55,54,52
1814,53,100,55,54,52
1815,54,100,56,55,53
1816,54,100,55,55,52
1817,53,100,54,54,51
1818,53,100,53,54,51
1819,53,100,53,54,50
1820,52,100,52,53,49
1821,52,100,51,53,50
1822,51,100,50,52,50
1823,50,100,49,51,50
1824,50,100,49,52,50
1825,49,100,48,51,49
1826,48,100,48,50,48
1827,49,100,48,50,48
1828,50,100,48,50,47
1829,49,100,47,49,47
1830,48,100,48,49,47
1831,48,100,49,49,47
1832,47,100,49,49,48
1833,46,100,49,49,48
1834,46,100,49,49,48
1835,45,100,48,48,48
1836,46,100,49,48,49
1837,46,100,49,48,49
1838,45,100,48,48,48
1839,46,100,49,49,49
1840,46,100,49,49,49
1841,47,100,50,49,49
1842,47,100,50,49,50
1843,47,100,50,49,50
1844,47,100,50,49,51
1845,47,100,49,49,51
1846,46,100,48,48,50
1847,45,100,47,47,49
1848,46,100,48,48,49
1849,46,100,47,47,49
1850,46,100,46,46,50
1851,46,100,46,47,51
1852,46,100,46,47,51
1853,45,100,45,46,50
1854,45,100,44,46,49
1855,45,100,43,46,49
1856,44,100,42,45,48
1857,44,100,42,45,48
1858,43,100,41,44,49
1859,42,100,40,43,48
1860,42,100,40,43,48
1861,41,100,39,42,48
1862,40,100,38,41,48
1863,40,100,38,41,49
1864,40,100,37,41,50
1865,39,100,36,41,49
1866,40,100,37,42,50
1867,40,100,37,42,50
1868,40,100,37,42,50
1869,40,100,37,43,50
1870,41,100,37,43,49
1871,41,100,37,43,48
1872,42,100,38,44,48
1873,43,100,39,45,48
1874,42,100,38,44,49
1875,41,100,37,43,50
1876,40,100,36,42,50
1877,39,100,35,41,50
1878,39,100,35,41,51
1879,39,100,35,41,52
1880,39,100,35,40,51
1881,40,100,35,41,51
1882,40,100,35,41,51
1883,40,100,35,41,50
1884,40,100,35,41,50
1885,40,100,35,41,51
1886,39,100,34,40,51
1887,40,100,35,41,50
1888,41,100,36,42,50
1889,42,100,37,43,50
1890,42,100,37,43,51
1891,41,100,36,42,52
1892,41,100,37,43,52
1893,41,100,38,44,51
1894,41,100,38,44,51
1895,40,100,37,44,50
1896,40,100,37,44,50
1897,39,100,36,43,50
1898,39,100,37,43,50
1899,39,100,38,44,50
1900,39,100,39,45,51
1901,39,100,39,45,51
1902,40,100,40,46,51
1903,41,100,40,46,52
1904,40,100,39,45,52
1905,40,100,39,44,52
1906,40,100,39,44,53
1907,39,100,38,43,53
1908,39,100,38,43,54
1909,38,100,37,42,54
1910,37,100,37,42,54
1911,38,100,38,42,54
1912,38,100,38,42,55
1913,38,100,38,43,55
1914,38,100,39,44,54
1915,37,100,38,43,53
1916,36,100,38,42,54
1917,36,100,39,43,55
1918,36,100,40,44,56
1919,35,100,40,44,57
1920,36,100,41,45,57
1921,37,100,42,46,56
1922,37,100,42,46,56
1923,38,100,43,47,55
1924,39,100,44,47,55
1925,39,100,44,48,55
1926,40,100,44,49,56
1927,40,100,45,50,57
1928,39,100,45,51,57
1929,39,100,46,51,57
1930,39,100,46,50,57
1931,38,100,45,49,58
1932,38,100,45,48,57
1933,38,100,45,48,58
1934,37.37373737,100,44.44444444,47.47474747,57
1935,37.75510204,100,44.89795918,47.95918367,56
1936,37.11340206,100,44.32989691,47.42268041,55
1937,36.45833333,100,43.75,46.875,54
1938,36.84210526,100,44.21052632,46.31578947,54
1939,36.84210526,100,43.15789474,45.26315789,53
1940,36.84210526,100,43.15789474,44.21052632,53
1941,35.78947368,100,42.10526316,44.21052632,53
1942,35.78947368,100,42.10526316,44.21052632,52
1943,36.84210526,100,43.15789474,45.26315789,52
1944,37.89473684,100,44.21052632,46.31578947,52
1945,37.89473684,100,44.21052632,46.31578947,52
1946,38.94736842,100,45.26315789,47.36842105,52
1947,40,100,46.31578947,48.42105263,52
1948,38.94736842,100,45.26315789,47.36842105,52
1949,40,100,46.31578947,48.42105263,53
1950,41.05263158,100,47.36842105,49.47368421,52
1951,40,100,46.31578947,49.47368421,51
1952,40,100,46.31578947,49.47368421,50
1953,41.05263158,100,47.36842105,50.52631579,51
1954,40,100,47.36842105,49.47368421,52
1955,40,100,48.42105263,49.47368421,51
1956,41.05263158,100,49.47368421,50.52631579,51
1957,41.05263158,100,49.47368421,50.52631579,51
1958,42.10526316,100,50.52631579,51.57894737,50
1959,43.15789474,100,51.57894737,52.63157895,51
1960,43.15789474,100,51.57894737,53.68421053,52
1961,43.15789474,100,51.57894737,53.68421053,51
1962,44.21052632,100,51.57894737,53.68421053,50
1963,44.21052632,100,51.57894737,53.68421053,49
1964,45.26315789,100,52.63157895,54.73684211,48
1965,46.31578947,100,53.68421053,55.78947368,49
1966,45.26315789,100,52.63157895,54.73684211,49
1967,45.26315789,100,52.63157895,54.73684211,48
1968,45.26315789,100,52.63157895,54.73684211,47
1969,45.26315789,100,52.63157895,53.68421053,47
1970,44.21052632,100,53.68421053,54.73684211,47
1971,44.21052632,100,53.68421053,54.73684211,47
1972,43.15789474,100,52.63157895,54.73684211,46
1973,43.15789474,100,52.63157895,54.73684211,46
1974,44.21052632,100,52.63157895,55.78947368,45
1975,44.21052632,100,52.63157895,56.84210526,44
1976,45.26315789,100,52.63157895,56.84210526,45
1977,46.31578947,100,52.63157895,56.84210526,45
1978,46.31578947,100,52.63157895,56.84210526,45
1979,46.31578947,100,52.63157895,56.84210526,45
1980,46.31578947,100,51.57894737,57.89473684,46
1981,45.26315789,100,50.52631579,57.89473684,45
1982,45.26315789,100,50.52631579,57.89473684,44
1983,46.31578947,100,51.57894737,58.94736842,45
1984,46.31578947,100,52.63157895,60,45
1985,46.31578947,100,52.63157895,60,44
1986,46.31578947,100,52.63157895,60,45
1987,45.26315789,100,51.57894737,58.94736842,45
1988,45.26315789,100,50.52631579,57.89473684,45
1989,44.21052632,100,49.47368421,56.84210526,45
1990,44.21052632,100,49.47368421,56.84210526,44
1991,45.26315789,100,49.47368421,56.84210526,43
1992,45.26315789,100,48.42105263,55.78947368,42
1993,45.26315789,100,47.36842105,54.73684211,43
1994,44.21052632,100,46.31578947,53.68421053,43
1995,44.21052632,100,46.31578947,52.63157895,44
1996,44.21052632,100,46.31578947,52.63157895,43
1997,45.26315789,100,47.36842105,53.68421053,42
1998,45.26315789,100,46.31578947,53.68421053,41
1999,45.26315789,100,46.31578947,53.68421053,41
2000,45.26315789,100,45.26315789,53.68421053,41
2001,46.31578947,100,45.26315789,53.68421053,42
2002,45.26315789,100,44.21052632,53.68421053,42
2003,45.26315789,100,44.21052632,53.68421053,42
2004,46.31578947,100,45.26315789,54.73684211,43
2005,46.31578947,100,45.26315789,54.73684211,44
2006,45.26315789,100,44.21052632,53.68421053,43
2007,46.31578947,100,45.26315789,54.73684211,44
2008,46.31578947,100,45.26315789,54.73684211,44
2009,46.31578947,100,45.26315789,54.73684211,44
2010,46.31578947,100,44.21052632,53.68421053,43
2011,45.74468085,100,43.61702128,53.19148936,42
2012,45.16129032,100,43.01075269,52.68817204,41
2013,45.65217391,100,43.47826087,52.17391304,40
2014,46.15384615,100,42.85714286,51.64835165,40
2015,46.66666667,100,43.33333333,52.22222222,40
2016,47.19101124,100,43.82022472,52.80898876,39
2017,47.72727273,100,43.18181818,52.27272727,38
2018,48.27586207,100,42.52873563,51.72413793,37
2019,48.8372093,100,41.86046512,51.1627907,36
2020,48.23529412,100,41.17647059,50.58823529,36
2021,47.61904762,100,40.47619048,50,36
2022,48.19277108,100,40.96385542,50.60240964,36
2023,47.56097561,100,40.24390244,50,36
2024,46.91358025,100,39.50617284,49.38271605,36
2025,47.5,100,40,48.75,36
2026,46.83544304,100,39.24050633,48.10126582,35
2027,46.15384615,100,38.46153846,47.43589744,34
2028,46.75324675,100,38.96103896,46.75324675,34
2029,47.36842105,100,38.15789474,47.36842105,34
2030,48,100,37.33333333,48,34
2031,48.64864865,100,37.83783784,48.64864865,33
2032,48.64864865,100,37.83783784,48.64864865,34
2033,50,100,39.18918919,50,34
2034,50.66666667,100,40,50.66666667,35
2035,50,100,39.47368421,50,35
2036,50.64935065,100,40.25974026,50.64935065,36
2037,50.64935065,100,40.25974026,50.64935065,36
2038,50.64935065,100,40.25974026,50.64935065,36
2039,50,100,40.78947368,51.31578947,36
2040,49.33333333,100,40,52,35
2041,50,100,40.54054054,52.7027027,34
2042,50.68493151,100,41.09589041,53.42465753,34
2043,50,100,40.27777778,52.77777778,34
2044,49.29577465,100,39.43661972,52.11267606,33
2045,50,100,40,52.85714286,33
2046,49.27536232,100,39.13043478,52.17391304,33
2047,48.52941176,100,38.23529412,51.47058824,33
2048,50,100,39.70588235,52.94117647,34
2049,48.52941176,100,38.23529412,51.47058824,33
2050,48.52941176,100,38.23529412,51.47058824,33
2051,50,100,39.70588235,51.47058824,34
2052,50,100,38.23529412,50,34
2053,50,100,38.23529412,50,33
2054,51.47058824,100,39.70588235,51.47058824,33
2055,50,100,39.70588235,50,34
2056,48.52941176,100,39.70588235,50,34
2057,50,100,39.70588235,51.47058824,34
2058,48.52941176,100,38.23529412,50,34
2059,48.52941176,100,38.23529412,50,34
2060,48.52941176,100,39.70588235,50,34
2061,48.52941176,100,39.70588235,50,34
2062,48.52941176,100,41.17647059,51.47058824,35
2063,49.25373134,100,41.79104478,52.23880597,35
2064,48.48484848,100,40.90909091,51.51515152,35
2065,47.69230769,100,40,50.76923077,34
2066,48.4375,100,40.625,51.5625,33
2067,47.61904762,100,39.68253968,50.79365079,33
2068,46.77419355,100,38.70967742,50,33
2069,47.54098361,100,39.3442623,50.81967213,32
2070,49.18032787,100,39.3442623,50.81967213,32
2071,50.81967213,100,40.98360656,50.81967213,33
2072,52.45901639,100,42.62295082,50.81967213,34
2073,52.45901639,100,42.62295082,50.81967213,33
2074,50.81967213,100,42.62295082,49.18032787,34
2075,52.45901639,100,42.62295082,47.54098361,35
2076,50.81967213,100,42.62295082,47.54098361,35
2077,49.18032787,100,42.62295082,47.54098361,35
2078,49.18032787,100,42.62295082,47.54098361,34
2079,47.54098361,100,40.98360656,45.90163934,33
2080,45.90163934,100,40.98360656,45.90163934,32
2081,45.90163934,100,40.98360656,44.26229508,33
2082,45.90163934,100,40.98360656,44.26229508,33
2083,45.90163934,100,40.98360656,44.26229508,32
2084,47.54098361,100,40.98360656,44.26229508,32
2085,47.54098361,100,40.98360656,44.26229508,33
2086,47.54098361,100,40.98360656,44.26229508,33
2087,49.18032787,100,42.62295082,45.90163934,33
2088,49.18032787,100,44.26229508,47.54098361,34
2089,49.18032787,100,45.90163934,49.18032787,34
2090,50.81967213,100,47.54098361,50.81967213,34
2091,49.18032787,100,47.54098361,50.81967213,34
2092,49.18032787,100,49.18032787,52.45901639,35
2093,50.81967213,100,50.81967213,54.09836066,34
2094,52.45901639,100,52.45901639,55.73770492,34
2095,54.09836066,100,52.45901639,57.37704918,33
2096,55.73770492,100,52.45901639,57.37704918,33
2097,55.73770492,100,52.45901639,57.37704918,33
2098,57.37704918,100,52.45901639,57.37704918,33
2099,57.37704918,100,50.81967213,55.73770492,33
2100,57.37704918,100,50.81967213,55.73770492,32
2101,57.37704918,100,52.45901639,55.73770492,32
2102,59.01639344,100,54.09836066,55.73770492,32
2103,57.37704918,100,52.45901639,54.09836066,31
2104,57.37704918,100,52.45901639,54.09836066,31
2105,57.37704918,100,54.09836066,55.73770492,31
2106,57.37704918,100,54.09836066,55.73770492,32
2107,55.73770492,100,52.45901639,54.09836066,32
2108,55.73770492,100,52.45901639,54.09836066,31
2109,57.37704918,100,54.09836066,55.73770492,31
2110,57.37704918,100,54.09836066,57.37704918,31
2111,58.06451613,100,53.22580645,56.4516129,31
2112,57.14285714,100,52.38095238,55.55555556,32
2113,56.25,100,51.5625,54.6875,32
2114,56.92307692,100,50.76923077,53.84615385,32
2115,57.57575758,100,51.51515152,54.54545455,32
2116,56.71641791,100,50.74626866,53.73134328,32
2117,55.88235294,100,50,54.41176471,32
2118,55.07246377,100,49.27536232,53.62318841,32
2119,54.28571429,100,48.57142857,52.85714286,32
2120,54.92957746,100,49.29577465,53.52112676,33
2121,55.55555556,100,48.61111111,52.77777778,33
2122,54.79452055,100,47.94520548,52.05479452,33
2123,54.05405405,100,47.2972973,51.35135135,33
2124,53.33333333,100,46.66666667,50.66666667,33
2125,52.63157895,100,46.05263158,50,33
2126,53.24675325,100,45.45454545,50.64935065,33
2127,52.56410256,100,44.87179487,50,33
2128,51.89873418,100,44.30379747,49.36708861,33
2129,52.5,100,45,50,33
2130,53.08641975,100,45.67901235,49.38271605,33
2131,52.43902439,100,45.12195122,48.7804878,33
2132,53.65853659,100,45.12195122,48.7804878,32
2133,53.65853659,100,43.90243902,47.56097561,31
2134,52.43902439,100,42.68292683,46.34146341,30
2135,52.43902439,100,42.68292683,46.34146341,30
2136,52.43902439,100,42.68292683,46.34146341,30
2137,53.01204819,100,43.37349398,46.98795181,31
2138,53.57142857,100,42.85714286,47.61904762,31
2139,54.11764706,100,42.35294118,48.23529412,31
2140,53.48837209,100,41.86046512,48.8372093,31
2141,52.87356322,100,41.37931034,48.27586207,31
2142,53.40909091,100,42.04545455,48.86363636,32
2143,52.80898876,100,41.57303371,48.31460674,32
2144,52.22222222,100,41.11111111,47.77777778,33
2145,52.74725275,100,40.65934066,47.25274725,33
2146,52.17391304,100,40.2173913,46.73913043,34
2147,51.61290323,100,39.78494624,46.23655914,35
2148,51.61290323,100,39.78494624,46.23655914,35
2149,51.61290323,100,40.86021505,47.31182796,36
2150,50.53763441,100,40.86021505,46.23655914,36
2151,49.46236559,100,39.78494624,45.16129032,35
2152,48.38709677,100,39.78494624,45.16129032,35
2153,47.31182796,100,38.70967742,44.08602151,35
2154,47.31182796,100,38.70967742,44.08602151,34
2155,48.38709677,100,37.6344086,45.16129032,33
2156,48.38709677,100,37.6344086,44.08602151,33
2157,47.31182796,100,37.6344086,43.01075269,34
2158,48.38709677,100,37.6344086,43.01075269,34
2159,48.38709677,100,37.6344086,43.01075269,34
2160,48.38709677,100,36.55913978,41.93548387,34
2161,48.38709677,100,36.55913978,41.93548387,34
2162,47.31182796,100,35.48387097,40.86021505,33
2163,47.87234043,100,36.17021277,40.42553191,33
2164,47.36842105,100,35.78947368,40,33
2165,47.91666667,100,36.45833333,40.625,33
2166,47.42268041,100,36.08247423,40.20618557,33
2167,46.93877551,100,35.71428571,39.79591837,33
2168,47.47474747,100,35.35353535,40.4040404,33
2169,47,100,35,40,33
2170,46,100,34,39,33
2171,46,100,34,40,32
2172,45,100,33,39,31
2173,44,100,32,38,31
2174,45,100,32,38,30
2175,45,100,33,38,29
2176,45,100,33,38,28
2177,45,100,33,38,27
2178,45,100,33,38,27
2179,45,100,33,38,27
2180,46,100,34,38,28
2181,47,100,35,39,28
2182,46,100,35,39,29
2183,46,100,35,38,29
2184,46,100,34,38,30
2185,47,100,35,38,30
2186,48,100,35,39,29
2187,48,100,34,38,29
2188,48,100,33,37,29
2189,48,100,32,36,29
2190,48,100,32,36,30
2191,48,100,33,37,30
2192,49,100,32,36,29
2193,48,100,31,35,29
2194,47,100,31,34,28
2195,47,100,31,33,28
2196,46,100,31,33,28
2197,46,100,30,32,29
2198,45,100,30,32,29
2199,45,100,30,32,29
2200,44,100,30,31,30
2201,44,100,29,31,30
2202,44,100,28,30,30
2203,44,100,28,30,30
2204,43,100,28,29,29
2205,44,100,27,28,28
2206,44,100,27,28,27
2207,45,100,28,29,26
2208,46,100,29,30,26
2209,45,100,28,29,25
2210,46,100,29,29,26
2211,46,100,30,30,27
2212,47,100,30,30,26
2213,48,100,31,31,27
2214,48,100,32,32,28
2215,47,100,31,31,28
2216,47,100,31,31,29
2217,47,100,31,31,29
2218,47,100,31,31,30
2219,48,100,32,32,30
2220,47,100,31,31,30
2221,46,100,31,31,31
2222,46.46464646,100,31.31313131,31.31313131,31
2223,46.93877551,100,31.63265306,31.63265306,31
2224,47.42268041,100,31.95876289,31.95876289,31
2225,47.91666667,100,32.29166667,32.29166667,31
2226,47.36842105,100,32.63157895,31.57894737,31
2227,48.42105263,100,33.68421053,32.63157895,32
2228,48.42105263,100,33.68421053,32.63157895,33
2229,47.36842105,100,32.63157895,31.57894737,34
2230,47.36842105,100,31.57894737,31.57894737,34
2231,47.36842105,100,31.57894737,31.57894737,35
2232,47.36842105,100,31.57894737,31.57894737,35
2233,47.36842105,100,31.57894737,32.63157895,35
2234,48.42105263,100,31.57894737,33.68421053,36
2235,48.42105263,100,31.57894737,33.68421053,37
2236,48.42105263,100,31.57894737,33.68421053,36
2237,48.42105263,100,31.57894737,33.68421053,36
2238,47.36842105,100,31.57894737,32.63157895,36
2239,47.36842105,100,31.57894737,31.57894737,36
2240,48.42105263,100,32.63157895,31.57894737,36
2241,48.42105263,100,32.63157895,32.63157895,36
2242,48.42105263,100,32.63157895,32.63157895,35
2243,49.47368421,100,33.68421053,33.68421053,36
2244,49.47368421,100,33.68421053,33.68421053,36
2245,49.47368421,100,33.68421053,34.73684211,37
2246,50.52631579,100,34.73684211,35.78947368,37
2247,50.52631579,100,34.73684211,36.84210526,37
2248,50.52631579,100,34.73684211,36.84210526,37
2249,51.57894737,100,34.73684211,36.84210526,37
2250,51.57894737,100,33.68421053,36.84210526,38
2251,51.57894737,100,34.73684211,36.84210526,38
2252,51.57894737,100,34.73684211,36.84210526,38
2253,51.57894737,100,34.73684211,36.84210526,38
2254,51.57894737,100,34.73684211,36.84210526,38
2255,51.57894737,100,35.78947368,36.84210526,38
2256,52.12765957,100,35.10638298,37.23404255,38
2257,52.68817204,100,35.48387097,37.6344086,37
2258,52.17391304,100,35.86956522,38.04347826,37
2259,51.64835165,100,35.16483516,37.36263736,36
2260,52.22222222,100,35.55555556,37.77777778,35
2261,52.80898876,100,35.95505618,38.20224719,35
2262,53.40909091,100,36.36363636,38.63636364,35
2263,52.27272727,100,35.22727273,38.63636364,35
2264,53.40909091,100,35.22727273,38.63636364,36
2265,53.40909091,100,35.22727273,38.63636364,37
2266,53.40909091,100,35.22727273,38.63636364,38
2267,53.40909091,100,35.22727273,38.63636364,38
2268,52.27272727,100,35.22727273,37.5,38
2269,52.27272727,100,35.22727273,38.63636364,38
