pointer,OQ818318,OR951334,PP711948,OQ818324,PV788826
894,45,47.91666667,46.875,83.33333333,83.33333333
895,44,46.875,45.83333333,82.29166667,82.29166667
896,43,45.83333333,44.79166667,81.25,81.25
897,42,44.79166667,43.75,81.25,81.25
898,41,44.79166667,43.75,81.25,81.25
899,40,43.75,42.70833333,81.25,81.25
900,39,42.70833333,41.66666667,81.25,81.25
901,38,41.66666667,40.625,80.20833333,80.20833333
902,37,41.66666667,40.625,80.20833333,80.20833333
903,37,40.625,39.58333333,80.20833333,80.20833333
904,38,40.625,40.625,80.20833333,80.20833333
905,38,40.625,40.625,80.20833333,80.20833333
906,39,41.66666667,41.66666667,80.20833333,80.20833333
907,39,41.66666667,41.66666667,80.20833333,80.20833333
908,38,40.625,40.625,80.20833333,80.20833333
909,37,40.625,40.625,80.20833333,80.20833333
910,37,40.625,40.625,80.20833333,80.20833333
911,38,41.66666667,41.66666667,80.20833333,80.20833333
912,39,41.66666667,41.66666667,80.20833333,80.20833333
913,40,42.70833333,42.70833333,81.25,81.25
914,40,42.70833333,42.70833333,81.25,81.25
915,40,42.70833333,42.70833333,81.25,81.25
916,40,41.66666667,42.70833333,81.25,81.25
917,40,41.66666667,42.70833333,81.25,81.25
918,39,41.66666667,42.70833333,82.29166667,82.29166667
919,39,41.66666667,42.70833333,81.25,81.25
920,39,41.66666667,42.70833333,82.29166667,82.29166667
921,39,41.66666667,42.70833333,82.29166667,82.29166667
922,39,40.625,42.70833333,82.29166667,82.29166667
923,39,41.66666667,43.75,82.29166667,82.29166667
924,39,42.26804124,44.32989691,82.4742268,82.4742268
925,39,41.83673469,43.87755102,81.63265306,81.63265306
926,39,41.41414141,43.43434343,81.81818182,81.81818182
927,39,41,43,82,82
928,38,40,42,81,81
929,37,39,41,81,81
930,37,39,41,80,80
931,37,39,41,80,80
932,37,39,41,80,80
933,37,39,41,79,79
934,37,38,40,79,79
935,36,37,39,79,79
936,36,37,38,80,80
937,37,37,39,80,80
938,37,37,39,80,80
939,37,38,40,80,80
940,38,39,41,80,80
941,39,40,41,80,80
942,40,41,41,81,81
943,39,41,41,81,81
944,39,41,41,81,81
945,39,41,42,81,81
946,38,41,41,81,81
947,38,41,41,82,82
948,39,42,42,82,82
949,38,42,41,82,82
950,38,41,41,81,81
951,38,40,41,81,81
952,37,39,40,81,81
953,36,38,39,80,80
954,36,38,39,79,79
955,36,38,39,79,79
956,35,37,38,78,78
957,35,37,38,78,78
958,35,37,38,78,78
959,35,37,38,78,78
960,34,36,37,77,77
961,33,35,36,77,77
962,33,35,36,77,77
963,33,35,35,77,77
964,33,35,35,78,78
965,33,35,34,78,78
966,32,34,33,77,77
967,31,34,33,77,77
968,30,33,32,77,77
969,31,34,33,77,77
970,31,33,33,77,77
971,31,33,33,77,77
972,32,34,34,77,77
973,33,34,35,78,78
974,33,34,35,78,78
975,33,34,35,78,78
976,33,34,35,78,78
977,34,35,36,78,78
978,34,35,36,78,78
979,34,34,36,78,78
980,35,34,36,78,78
981,36,35,35,78,78
982,36,35,36,79,79
983,36,35,36,79,79
984,35,34,35,79,79
985,36,35,36,80,80
986,37,36,37,80,80
987,38,37,38,80,80
988,37,37,38,80,80
989,37,37,38,80,80
990,37,36,38,80,80
991,38,37,39,80,80
992,39,38,39,79,79
993,38,39,40,79,79
994,38,39,40,78,78
995,38,39,40,79,79
996,39,40,41,80,80
997,40,41,42,80,80
998,41,42,43,80,80
999,42,42,44,80,80
1000,42,43,44,80,80
1001,43,44,45,81,81
1002,43,43,44,81,81
1003,43,44,45,81,81
1004,42,43,44,81,81
1005,41,42,43,81,81
1006,41,42,43,81,81
1007,40,41,42,81,81
1008,40,41,42,81,81
1009,40,41,42,81,81
1010,40,41,42,80,80
1011,40,41,42,80,80
1012,39,40,41,80,80
1013,38,39,40,80,80
1014,39,40,41,80,80
1015,39,40,41,80,80
1016,40,41,42,81,81
1017,40,41,42,81,81
1018,40,41,42,81,81
1019,40,41,42,82,82
1020,41,42,43,82,82
1021,41,42,43,83,83
1022,41,42,43,82,82
1023,42,41,42,82,82
1024,43,41,42,82,82
1025,43,41,42,83,83
1026,44,42,43,83,83
1027,44,42,43,83,83
1028,45,42,43,83,83
1029,45,42,43,82,82
1030,45,42,43,82,82
1031,45,42,43,82,82
1032,44,41,42,82,82
1033,43,40,41,83,83
1034,42,41,42,83,83
1035,42,41,42,83,83
1036,42,40,42,83,83
1037,41,41,42,82,82
1038,41,41,42,82,82
1039,40,40,41,82,82
1040,40,39,41,82,82
1041,39,38,40,82,82
1042,39,38,41,82,82
1043,40,39,42,81,81
1044,40,39,42,81,81
1045,39,38,41,81,81
1046,40,39,42,81,81
1047,41,40,43,80,80
1048,40,39,42,79,79
1049,41,39,42,79,79
1050,42,40,43,80,80
1051,43,41,44,80,80
1052,43,41,44,79,79
1053,43,41,44,80,80
1054,43,41,44,81,81
1055,44,42,45,81,81
1056,45,43,46,82,82
1057,46,44,47,82,82
1058,47,45,48,83,83
1059,48,46,49,83,83
1060,49,47,50,83,83
1061,49,47,50,83,83
1062,50,48,51,83,83
1063,50,48,51,83,83
1064,51,48,52,83,83
1065,51,48,52,83,83
1066,51,48,53,84,84
1067,52,49,54,84,84
1068,52,50,54,84,84
1069,51,50,53,84,84
1070,51,51,53,84,84
1071,51,51,53,84,84
1072,51,51,53,84,84
1073,51,51,52,84,84
1074,51,51,52,84,84
1075,52,52,53,85,85
1076,53,52,53,85,85
1077,53,51,52,84,84
1078,54,51,52,83,83
1079,53,51,52,82,82
1080,53,50,51,81,81
1081,53,50,52,81,81
1082,52,49,51,81,81
1083,52,49,51,81,81
1084,52,49,51,81,81
1085,51,49,51,80,80
1086,51,48,50,80,80
1087,50,47,49,79,79
1088,50.50505051,46,48.48484848,78.78787879,78.78787879
1089,50,45,47.95918367,78.57142857,78.57142857
1090,48.97959184,46,46.93877551,78.57142857,78.57142857
1091,47.95918367,46,45.91836735,78.57142857,78.57142857
1092,46.93877551,45,44.89795918,79.59183673,79.59183673
1093,46.93877551,44,43.87755102,79.59183673,79.59183673
1094,45.91836735,43,42.85714286,80.6122449,80.6122449
1095,45.91836735,43,42.85714286,80.6122449,80.6122449
1096,44.89795918,42,41.83673469,79.59183673,79.59183673
1097,43.87755102,41,40.81632653,79.59183673,79.59183673
1098,42.85714286,40,39.79591837,78.57142857,78.57142857
1099,41.83673469,40,38.7755102,77.55102041,77.55102041
1100,41.83673469,39,38.7755102,77.55102041,77.55102041
1101,40.81632653,38,37.75510204,76.53061224,76.53061224
1102,41.83673469,39,38.7755102,75.51020408,75.51020408
1103,41.83673469,39,37.75510204,74.48979592,74.48979592
1104,42.85714286,40,38.7755102,74.48979592,74.48979592
1105,42.85714286,41,38.7755102,74.48979592,74.48979592
1106,41.83673469,40,37.75510204,73.46938776,73.46938776
1107,42.85714286,41,38.7755102,73.46938776,73.46938776
1108,43.87755102,42,39.79591837,73.46938776,73.46938776
1109,43.87755102,41,39.79591837,73.46938776,73.46938776
1110,43.87755102,41,39.79591837,74.48979592,74.48979592
1111,42.85714286,40,38.7755102,73.46938776,73.46938776
1112,43.87755102,41,39.79591837,73.46938776,73.46938776
1113,44.89795918,42,40.81632653,73.46938776,73.46938776
1114,44.89795918,42,40.81632653,72.44897959,72.44897959
1115,45.91836735,43,41.83673469,72.44897959,72.44897959
1116,44.89795918,43,40.81632653,72.44897959,72.44897959
1117,44.89795918,43,40.81632653,72.44897959,72.44897959
1118,45.91836735,43,40.81632653,72.44897959,72.44897959
1119,46.93877551,44,41.83673469,72.44897959,72.44897959
1120,46.93877551,44,41.83673469,72.44897959,72.44897959
1121,46.93877551,45,42.85714286,72.44897959,72.44897959
1122,46.93877551,45,42.85714286,73.46938776,73.46938776
1123,45.91836735,45,42.85714286,73.46938776,73.46938776
1124,44.89795918,44,41.83673469,73.46938776,73.46938776
1125,45.91836735,45,42.85714286,73.46938776,73.46938776
1126,44.89795918,45,41.83673469,72.44897959,72.44897959
1127,45.91836735,46,42.85714286,72.44897959,72.44897959
1128,44.89795918,47,42.85714286,73.46938776,73.46938776
1129,45.91836735,48,43.87755102,74.48979592,74.48979592
1130,46.93877551,48,43.87755102,75.51020408,75.51020408
1131,46.93877551,48,43.87755102,75.51020408,75.51020408
1132,47.95918367,49,44.89795918,75.51020408,75.51020408
1133,47.95918367,49,45.91836735,75.51020408,75.51020408
1134,48.97959184,49,45.91836735,75.51020408,75.51020408
1135,48.97959184,49,45.91836735,75.51020408,75.51020408
1136,48.97959184,49,45.91836735,75.51020408,75.51020408
1137,50,49,45.91836735,76.53061224,76.53061224
1138,51.02040816,50,46.93877551,76.53061224,76.53061224
1139,51.02040816,50,46.93877551,76.53061224,76.53061224
1140,51.02040816,51,46.93877551,76.53061224,76.53061224
1141,52.04081633,52,47.95918367,76.53061224,76.53061224
1142,51.02040816,52,46.93877551,76.53061224,76.53061224
1143,50,51,45.91836735,77.55102041,77.55102041
1144,51.02040816,52,46.93877551,77.55102041,77.55102041
1145,52.04081633,53,46.93877551,76.53061224,76.53061224
1146,51.02040816,53,45.91836735,76.53061224,76.53061224
1147,51.02040816,53,45.91836735,77.55102041,77.55102041
1148,52.04081633,54,46.93877551,78.57142857,78.57142857
1149,51.02040816,54,46.93877551,77.55102041,77.55102041
1150,50,53,45.91836735,77.55102041,77.55102041
1151,48.97959184,52,45.91836735,77.55102041,77.55102041
1152,48.97959184,52,45.91836735,77.55102041,77.55102041
1153,48.97959184,52,45.91836735,76.53061224,76.53061224
1154,48.97959184,52,45.91836735,76.53061224,76.53061224
1155,47.95918367,52,44.89795918,76.53061224,76.53061224
1156,46.93877551,51,43.87755102,76.53061224,76.53061224
1157,45.91836735,50,42.85714286,76.53061224,76.53061224
1158,44.89795918,49,41.83673469,76.53061224,76.53061224
1159,44.89795918,48,40.81632653,76.53061224,76.53061224
1160,43.87755102,47,40.81632653,77.55102041,77.55102041
1161,43.87755102,47,40.81632653,77.55102041,77.55102041
1162,42.85714286,46,39.79591837,77.55102041,77.55102041
1163,42.85714286,46,39.79591837,78.57142857,78.57142857
1164,42.85714286,47,38.7755102,78.57142857,78.57142857
1165,43.87755102,48,39.79591837,78.57142857,78.57142857
1166,43.87755102,48,38.7755102,78.57142857,78.57142857
1167,43.87755102,48,38.7755102,78.57142857,78.57142857
1168,43.87755102,47,38.7755102,78.57142857,78.57142857
1169,44.89795918,46,38.7755102,78.57142857,78.57142857
1170,44.89795918,46,38.7755102,78.57142857,78.57142857
1171,43.87755102,45,37.75510204,78.57142857,78.57142857
1172,43.87755102,44,37.75510204,78.57142857,78.57142857
1173,43.87755102,45,38.7755102,78.57142857,78.57142857
1174,43.87755102,45,38.7755102,78.57142857,78.57142857
1175,42.85714286,44,38.7755102,77.55102041,77.55102041
1176,42.85714286,45,39.79591837,78.57142857,78.57142857
1177,41.83673469,45,39.79591837,79.59183673,79.59183673
1178,41.83673469,46,40.81632653,80.6122449,80.6122449
1179,42.85714286,47,40.81632653,81.63265306,81.63265306
1180,42.85714286,48,41.83673469,82.65306122,82.65306122
1181,42.85714286,48,41.83673469,82.65306122,82.65306122
1182,43.87755102,49,42.85714286,82.65306122,82.65306122
1183,44.89795918,50,43.87755102,82.65306122,82.65306122
1184,45.91836735,51,44.89795918,82.65306122,82.65306122
1185,46.93877551,51,44.89795918,83.67346939,83.67346939
1186,46.93877551,52,45.91836735,83.67346939,83.67346939
1187,47.95918367,53,46.93877551,84.69387755,84.69387755
1188,48.48484848,54,47.47474747,84.84848485,84.84848485
1189,48,54,47,85,85
1190,49,54,48,85,85
1191,49,54,49,85,85
1192,50,55,49,85,85
1193,51,56,50,85,85
1194,51,57,51,85,85
1195,52,58,52,85,85
1196,53,59,53,86,86
1197,53,59,53,86,86
1198,53,59,54,87,87
1199,54,60,55,88,88
1200,55,61,56,88,88
1201,56,62,57,89,89
1202,56,62,57,90,90
1203,55,61,57,91,91
1204,55,61,57,91,91
1205,56,61,58,91,91
1206,56,61,58,92,92
1207,56,60,57,92,92
1208,55,59,56,92,92
1209,56,60,56,92,92
1210,56,60,56,92,92
1211,57,60,56,93,93
1212,57,60,56,93,93
1213,57,60,56,93,93
1214,56,59,55,94,94
1215,55,58,54,94,94
1216,55,57,55,94,94
1217,54,56,54,94,94
1218,53,55,53,94,94
1219,52,54,52,94,94
1220,52,54,52,94,94
1221,53,54,51,94,94
1222,54,55,52,94,94
1223,55,56,53,94,94
1224,56,57,54,94,94
1225,55,56,53,93,93
1226,56,56,54,94,94
1227,55,55,53,94,94
1228,55,54,53,94,94
1229,55,54,53,94,94
1230,55,54,53,94,94
1231,55,54,52,94,94
1232,55,54,52,94,94
1233,55,54,51,93.93939394,93.93939394
1234,54,53,50,93.93939394,93.93939394
1235,54,53,50,92.92929293,92.92929293
1236,54,53,50,92.92929293,92.92929293
1237,54,53,50,92.92929293,92.92929293
1238,54,53,50,92.92929293,92.92929293
1239,55,54,51,92.92929293,92.92929293
1240,55,54,51,92.92929293,92.92929293
1241,55,54,51,92.92929293,92.92929293
1242,56,54,52,92.92929293,92.92929293
1243,57,55,53,92.92929293,92.92929293
1244,56,54,52,92.92929293,92.92929293
1245,56,54,53,93.93939394,93.93939394
1246,56,53,54,93.93939394,93.93939394
1247,56,53,54,93.93939394,93.93939394
1248,56,53,54,93.93939394,93.93939394
1249,57,54,55,94.94949495,94.94949495
1250,58,55,56,94.94949495,94.94949495
1251,58,55,55,93.93939394,93.93939394
1252,58,55,55,94.94949495,94.94949495
1253,58,55,55,95.95959596,95.95959596
1254,58,55,55,95.95959596,95.95959596
1255,58,54,56,95.95959596,95.95959596
1256,58,55,57,95.95959596,95.95959596
1257,58,55,57,95.95959596,95.95959596
1258,58,55,57,95.95959596,95.95959596
1259,57,55,57,95.95959596,95.95959596
1260,57,55,57,95.95959596,95.95959596
1261,57,55,57,95.91836735,95.91836735
1262,58,55,57,95.91836735,95.91836735
1263,59,56,58,95.91836735,95.91836735
1264,59,55,59,95.91836735,95.91836735
1265,58,54,59,95.91836735,95.91836735
1266,59,55,60,95.91836735,95.91836735
1267,58,54,59,95.91836735,95.91836735
1268,58,54,59,95.91836735,95.91836735
1269,57,54,59,94.89795918,94.89795918
1270,56,53,59,94.89795918,94.89795918
1271,57,54,60,94.89795918,94.89795918
1272,56,54,59,94.89795918,94.89795918
1273,56,54,59,94.89795918,94.89795918
1274,57,55,60,94.89795918,94.89795918
1275,58,56,60,95.91836735,95.91836735
1276,57,55,59,95.91836735,95.91836735
1277,58,56,60,95.91836735,95.91836735
1278,58,56,60,95.91836735,95.91836735
1279,58,56,61,95.91836735,95.91836735
1280,58,56,61,95.91836735,95.91836735
1281,58,56,61,95.91836735,95.91836735
1282,58,56,61,95.91836735,95.91836735
1283,57,55,60,95.91836735,95.91836735
1284,57,54,60,95.91836735,95.91836735
1285,57,54,60,95.91836735,95.91836735
1286,57,54,60,95.91836735,95.91836735
1287,57,54,59,95.91836735,95.91836735
1288,57,54,59,95.91836735,95.91836735
1289,58,55,60,95.91836735,95.91836735
1290,58,55,60,95.91836735,95.91836735
1291,59,55,60,94.89795918,94.89795918
1292,59,55,61,94.89795918,94.89795918
1293,59,55,61,94.89795918,94.89795918
1294,59,55,61,94.89795918,94.89795918
1295,58,54,60,94.89795918,94.89795918
1296,58,54,60,94.89795918,94.89795918
1297,58,55,61,94.89795918,94.89795918
1298,58,55,61,94.89795918,94.89795918
1299,57,54,60,94.89795918,94.89795918
1300,56,53,59,94.89795918,94.89795918
1301,55,52,58,93.87755102,93.87755102
1302,55,52,58,92.85714286,92.85714286
1303,56,53,59,92.85714286,92.85714286
1304,55,53,59,92.85714286,92.85714286
1305,54,53,59,91.83673469,91.83673469
1306,54,53,59,91.83673469,91.83673469
1307,54,54,60,91.83673469,91.83673469
1308,55,55,61,91.83673469,91.83673469
1309,54,54,60,91.83673469,91.83673469
1310,55,55,61,91.83673469,91.83673469
1311,55,56,62,91.83673469,91.83673469
1312,55,56,62,91.83673469,91.83673469
1313,55,56,62,91.83673469,91.83673469
1314,55,57,62,91.83673469,91.83673469
1315,56,58,63,91.83673469,91.83673469
1316,57,59,63,91.83673469,91.83673469
1317,57,59,63,91.83673469,91.83673469
1318,57,59,63,91.83673469,91.83673469
1319,58,60,64,91.83673469,91.83673469
1320,58,60,64,91.83673469,91.83673469
1321,57,60,65,91.83673469,91.83673469
1322,56,60,65,91.83673469,91.83673469
1323,56,60,65,91.83673469,91.83673469
1324,56,60,64,91.83673469,91.83673469
1325,56,60,64,91.83673469,91.83673469
1326,56,60,64,91.83673469,91.83673469
1327,57,61,65,91.83673469,91.83673469
1328,57,62,65,91.83673469,91.83673469
1329,57,62,65,91.83673469,91.83673469
1330,57,63,66,91.83673469,91.83673469
1331,56,62,66,91.83673469,91.83673469
1332,56,62,66,91.83673469,91.83673469
1333,57,63,67,91.91919192,91.91919192
1334,58,64,68,91.91919192,91.91919192
1335,59,65,69,92.92929293,92.92929293
1336,60,66,70,92.92929293,92.92929293
1337,60,66,70,92.92929293,92.92929293
1338,60,66,70,92.92929293,92.92929293
1339,60,66,70,92.92929293,92.92929293
1340,60,66,70,92.92929293,92.92929293
1341,60,66,70,92.92929293,92.92929293
1342,60,66,70,92.92929293,92.92929293
1343,60,66,70,92.92929293,92.92929293
1344,60,67,71,92.92929293,92.92929293
1345,60,67,71,92.92929293,92.92929293
1346,61,67,70,92.92929293,92.92929293
1347,60,67,70,91.91919192,91.91919192
1348,60,67,70,91.91919192,91.91919192
1349,59,66,70,90.90909091,90.90909091
1350,58,65,69,89.8989899,89.8989899
1351,59,66,70,90.90909091,90.90909091
1352,60,67,71,90.90909091,90.90909091
1353,60,67,71,90.90909091,90.90909091
1354,61,68,72,90.90909091,90.90909091
1355,62,69,72,90.90909091,90.90909091
1356,63,69,72,90.90909091,90.90909091
1357,63,69,72,90.90909091,90.90909091
1358,64,70,73,90.90909091,90.90909091
1359,65,71,74,90.90909091,90.90909091
1360,65,71,73,90.90909091,90.90909091
1361,65,71,73,91,91
1362,64,71,73,91,91
1363,63,70,72,91,91
1364,63,71,72,91,91
1365,64,72,72,91,91
1366,64,72,72,91,91
1367,65,72,72,91,91
1368,65,72,72,91,91
1369,65,72,72,92,92
1370,66,73,72,92,92
1371,66,73,72,92,92
1372,66,74,72,92,92
1373,66,74,72,92,92
1374,66,74,71,92,92
1375,65,73,70,92,92
1376,65,73,70,92,92
1377,65,73,70,92,92
1378,65,72,70,92,92
1379,64,72,69,92,92
1380,64,72,69,92,92
1381,64,72,69,92,92
1382,64,72,69,92,92
1383,65,73,70,92,92
1384,65,74,70,92,92
1385,65,74,70,92,92
1386,65,74,70,92,92
1387,65,74,71,92,92
1388,65,74,70,92,92
1389,65,74,70,92,92
1390,65,74,70,92,92
1391,65,74,70,93,93
1392,65,74,70,93,93
1393,65,74,70,93,93
1394,66,74,70,93,93
1395,67,75,71,93,93
1396,67,75,71,93,93
1397,68,75,71,93,93
1398,69,76,71,93,93
1399,70,77,72,93,93
1400,71,78,73,93,93
1401,72,79,74,94,94
1402,72,79,74,95,95
1403,72,79,74,95,95
1404,72,78,73,95,95
1405,73,78,73,96,96
1406,74,79,74,96,96
1407,74,79,74,96,96
1408,74,79,74,96,96
1409,75,80,75,96,96
1410,75,80,75,96,96
1411,75,80,75,96,96
1412,74,79,74,96,96
1413,73,78,73,96,96
1414,74,78,74,96,96
1415,74,78,74,96,96
1416,74,78,74,96,96
1417,75,79,75,96,96
1418,76,79,76,96,96
1419,76,79,76,96,96
1420,76,79,76,96,96
1421,76,78,75,96,96
1422,77,78,75,96,96
1423,77,78,75,96,96
1424,76,78,76,96,96
1425,76,79,77,97,97
1426,76,79,77,97,97
1427,75,78,76,97,97
1428,76,78,77,97,97
1429,76,78,77,97,97
1430,76,78,77,97,97
1431,77,79,78,97,97
1432,77,79,78,97,97
1433,77,79,78,97,97
1434,77,79,78,97,97
1435,77,79,78,97,97
1436,76,78,77,97,97
1437,76,78,77,97,97
1438,75,77,76,97,97
1439,75,77,76,97,97
1440,75,77,76,97,97
1441,75,77,76,97,97
1442,75,77,76,97,97
1443,75,77,76,97,97
1444,76,77,76,97,97
1445,76,77,76,97,97
1446,76,78,77,97,97
1447,77,78,77,98,98
1448,77,78,77,98,98
1449,78,79,77,99,99
1450,79,80,78,100,100
1451,79,80,78,100,100
1452,79,80,78,100,100
1453,80,81,79,100,100
1454,80,81,79,100,100
1455,80,81,79,100,100
1456,80,81,79,100,100
1457,81,82,80,100,100
1458,81,82,80,100,100
1459,81,82,80,100,100
1460,82,83,81,100,100
1461,83,84,82,100,100
1462,84,85,83,100,100
1463,85,86,84,100,100
1464,85,86,84,100,100
1465,85,85,84,100,100
1466,85,85,84,100,100
1467,85,86,85,100,100
1468,86,87,86,100,100
1469,87,88,87,100,100
1470,87,88,86,100,100
1471,87,88,86,100,100
1472,88,88,87,100,100
1473,88,88,86,100,100
1474,88,88,87,100,100
1475,89,89,88,100,100
1476,90,90,89,100,100
1477,90,90,89,100,100
1478,90,91,89,100,100
1479,91,91,90,100,100
1480,91,91,90,100,100
1481,91,91,90,100,100
1482,90,90,90,100,100
1483,89,89,89,100,100
1484,89,89,89,100,100
1485,89,89,89,100,100
1486,89,89,89,100,100
1487,89,89,89,100,100
1488,89,89,90,100,100
1489,89,89,90,100,100
1490,89,89,90,100,100
1491,89,89,90,100,100
1492,89,89,90,100,100
1493,89,89,90,100,100
1494,89,89,90,100,100
1495,89,89,90,100,100
1496,89,89,90,100,100
1497,89,89,90,100,100
1498,88,88,89,100,100
1499,88,88,89,100,100
1500,88,88,89,100,100
1501,88,88,89,100,100
1502,88,88,89,100,100
1503,88,88,89,100,100
1504,89,89,90,100,100
1505,89,89,90,100,100
1506,89,89,90,100,100
1507,89,89,89,100,100
1508,89,89,89,100,100
1509,89,88,89,100,100
1510,89,88,89,100,100
1511,89,88,89,100,100
1512,89,88,89,99,99
1513,90,89,90,99,99
1514,90,89,90,99,99
1515,90,89,90,99,99
1516,89,88,89,99,99
1517,88,87,88,99,99
1518,87,87,87,99,99
1519,86,86,86,99,99
1520,86,86,86,99,99
1521,87,87,87,99,99
1522,86,86,86,98,98
1523,86,86,86,98,98
1524,87,86,86,98,98
1525,87,85,86,98,98
1526,87,85,86,98,98
1527,88,86,87,98,98
1528,88,86,87,98,98
1529,87,85,86,98,98
1530,86,84,85,98,98
1531,86,84,85,98,98
1532,85,83,84,98,98
1533,84,82,83,98,98
1534,84,82,82,98,98
1535,84,82,82,98,98
1536,85,83,83,98,98
1537,84,82,82,98,98
1538,84,82,82,98,98
1539,84,82,82,98,98
1540,84,82,82,98,98
1541,83,81,81,98,98
1542,82,80,80,98,98
1543,82,80,79,98,98
1544,82,80,79,98,98
1545,82,80,79,98,98
1546,82,80,78,98,98
1547,82,80,78,98,98
1548,82,80,78,98,98
1549,81,79,78,98,98
1550,81,79,78,98,98
1551,80,78,77,98,98
1552,80,78,77,98,98
1553,79,77,76,98,98
1554,78,76,75,98,98
1555,77,76,74,98,98
1556,77,76,74,98,98
1557,76,75,74,98,98
1558,76,75,74,98,98
1559,75,74,73,98,98
1560,74,73,72,97,97
1561,74,72,72,97,97
1562,73,71,72,97,97
1563,72,70,71,96,96
1564,71,69,70,96,96
1565,70,69,69,96,96
1566,69,68,68,96,96
1567,68,67,68,95,95
1568,67,66,67,95,95
1569,66,65,66,95,95
1570,66,65,67,95,95
1571,66,64,67,95,95
1572,65,63,66,95,95
1573,65,63,67,95,95
1574,65,63,66,95,95
1575,65,63,66,95,95
1576,64,62,65,95,95
1577,63,61,64,95,95
1578,62,61,63,95,95
1579,62,61,63,94,94
1580,61,60,62,94,94
1581,61,60,62,94,94
1582,62,60,61,94,94
1583,63,60,61,93,93
1584,62,59,60,92,92
1585,62,59,60,92,92
1586,62,59,60,92,92
1587,61,58,59,92,92
1588,61,58,59,92,92
1589,60,57,58,92,92
1590,60,57,58,92,92
1591,60,57,58,92,92
1592,60,57,58,92,92
1593,60,57,58,92,92
1594,59,56,58,92,92
1595,59,56,58,92,92
1596,59,56,58,92,92
1597,58,56,58,92,92
1598,59,57,59,92,92
1599,59,57,59,92,92
1600,59,57,58,92,92
1601,59,57,58,92,92
1602,58,56,57,91,91
1603,58,55,57,91,91
1604,58,55,57,91,91
1605,58,54,57,90,90
1606,58,54,57,90,90
1607,57,53,57,89,89
1608,56,52,56,88,88
1609,56,53,56,88,88
1610,55,52,55,88,88
1611,55,52,55,88,88
1612,56,53,56,89,89
1613,56,52,56,89,89
1614,55,51,55,88,88
1615,54,50,54,87,87
1616,55,51,55,87,87
1617,56,52,56,87,87
1618,56,52,56,86,86
1619,56,52,56,86,86
1620,55,51,55,86,86
1621,54,50,54,86,86
1622,54,50,55,86,86
1623,53,49,54,86,86
1624,53,49,54,86,86
1625,54,50,54,86,86
1626,54,50,54,86,86
1627,53,49,53,86,86
1628,52,48,52,86,86
1629,52,49,53,86,86
1630,53,50,54,86,86
1631,53,50,54,86,86
1632,53,50,54,86,86
1633,54,51,55,86,86
1634,54,51,56,86,86
1635,54,51,56,86,86
1636,54,51,56,86,86
1637,55,52,57,86,86
1638,56,53,58,86,86
1639,56,53,58,86,86
1640,56,53,58,86,86
1641,57,54,59,86,86
1642,57,54,59,86,86
1643,57,54,60,86,86
1644,57,54,60,86,86
1645,56,53,60,85,85
1646,56,53,61,85,85
1647,56,53,61,85,85
1648,56,53,61,85,85
1649,57,53,61,85,85
1650,56,52,60,85,85
1651,56,52,60,85,85
1652,56,51,60,85,85
1653,56,51,60,85,85
1654,57,52,60,85,85
1655,57,51,60,85,85
1656,56,51,59,85,85
1657,56,51,58,85,85
1658,55,51,58,85,85
1659,55,51,58,85,85
1660,55,51,59,86,86
1661,54,52,58,86,86
1662,54,52,58,86,86
1663,55,53,59,87,87
1664,55,53,59,87,87
1665,55,53,59,87,87
1666,56,53,59,86,86
1667,56,53,58,87,87
1668,57,53,58,87,87
1669,57,53,58,87,87
1670,57,53,58,86,86
1671,57,54,58,86,86
1672,58,54,58,86,86
1673,58,54,58,85,85
1674,58,53,59,85,85
1675,57,52,58,85,85
1676,57,52,58,85,85
1677,57,52,58,85,85
1678,57,51,58,85,85
1679,56,50,58,86,86
1680,57,51,59,86,86
1681,57,51,59,86,86
1682,56,51,59,86,86
1683,56,52,60,87,87
1684,56,52,60,88,88
1685,55,51,59,88,88
1686,54,50,58,88,88
1687,55,50,59,88,88
1688,54,49,58,88,88
1689,54,49,58,88,88
1690,54,49,58,88,88
1691,53,48,57,88,88
1692,53,48,57,88,88
1693,52,47,56,88,88
1694,53,47,56,88,87
1695,53,46,56,88,87
1696,52,45,55,88,87
1697,52.52525253,44,54,87.87878788,86.86868687
1698,52.04081633,43,53,87.75510204,86.73469388
1699,51.54639175,42.42424242,52,87.62886598,86.59793814
1700,51.04166667,41.41414141,52,87.5,86.45833333
1701,50,40.4040404,51,87.5,86.45833333
1702,50,41.41414141,51,88.54166667,87.5
1703,48.95833333,41.41414141,50,88.54166667,87.5
1704,47.91666667,40.4040404,49,88.54166667,87.5
1705,47.91666667,41.41414141,49,89.58333333,88.54166667
1706,46.875,40.4040404,48,89.58333333,88.54166667
1707,46.875,40.4040404,48,90.625,89.58333333
1708,47.91666667,41.41414141,49,91.66666667,90.625
1709,47.91666667,40.4040404,49,91.66666667,90.625
1710,48.95833333,41.41414141,50,91.66666667,90.625
1711,48.95833333,41.41414141,49,91.66666667,90.625
1712,47.91666667,40.4040404,49,91.66666667,90.625
1713,47.91666667,41.41414141,49,91.66666667,90.625
1714,48.95833333,42.42424242,50,92.70833333,91.66666667
1715,50,43.43434343,51,93.75,92.70833333
1716,50,43.43434343,51,93.75,92.70833333
1717,50,43.43434343,51,93.75,92.70833333
