pointer,OQ818325,PP711945,PP711912,PP711930,PP766469,PV788825
1758,94,62,62,64,79,82
1759,94,62,62,64,79,82
1760,94,62,62,64,78,81
1761,94,63,63,65,79,82
1762,94,64,64,66,79,82
1763,94,64,64,66,78,81
1764,94,65,65,67,79,81
1765,94,65,65,67,79,81
1766,93,65,65,66,78,80
1767,93,66,66,67,79,81
1768,93,65,65,66,79,81
1769,93,65,65,66,79,81
1770,93,65,65,66,79,82
1771,93,64,64,65,79,82
1772,93,63,63,64,78,82
1773,93,63,63,64,79,83
1774,93,63,63,64,79,83
1775,92,62,62,63,79,82
1776,92,62,62,63,79,82
1777,92,62,62,63,79,82
1778,91,61,62,62,78,81
1779,91,62,63,63,79,82
1780,91,61,62,62,79,82
1781,91,61,62,62,79,82
1782,92,62,63,63,80,83
1783,92,62,63,63,80,83
1784,92,62,63,63,79,83
1785,92,63,64,64,79,83
1786,92,63,64,64,78,82
1787,91,63,64,64,77,81
1788,91,64,64,65,77,81
1789,91,64,64,65,77,81
1790,91,64,65,65,76,80
1791,91,64,65,65,76,80
1792,91,64,65,65,76,80
1793,91,63,65,65,76,79
1794,91,63,66,65,76,80
1795,91,62,65,64,76,80
1796,91,61,64,63,76,80
1797,91,62,65,64,76,80
1798,91,63,66,65,76,80
1799,91,63,67,66,76,80
1800,91,64,67,66,76,80
1801,91,64,67,66,76,80
1802,91,63,66,65,75,79
1803,91,63,65,64,75,80
1804,91,62,64,63,75,80
1805,91,62,64,63,75,80
1806,91,61,63,63,75,80
1807,91,60,62,62,76,80
1808,91,61,62,63,77,81
1809,91,61,62,63,78,82
1810,91,61,62,63,78,82
1811,90,60,61,62,78,82
1812,90,59,60,62,78,83
1813,90,59,60,62,78,83
1814,90,58,60,62,78,82
1815,91,58,61,63,78,83
1816,91,58,61,63,78,83
1817,91,57,60,63,77,83
1818,91,58,59,63,77,83
1819,91,58,59,62,76,82
1820,91,57,58,61,75,81
1821,91,57,58,61,74,80
1822,91,56,58,60,74,80
1823,91,56,58,60,73,79
1824,92,55,58,59,73,78
1825,92,54,57,58,72,77
1826,92,53,56,58,71,76
1827,93,53,57,59,71,77
1828,93,52,56,58,71,77
1829,93,51,56,57,71,76
1830,93,50,56,57,70,75
1831,93,51,57,58,70,75
1832,93,51,57,58,69,75
1833,93,51,57,58,69,74
1834,93,50,56,57,69,74
1835,93,49,55,56,68,73
1836,94,48,54,55,67,72
1837,94,48,54,55,67,72
1838,94,48,53,55,66,71
1839,94,47,52,54,67,71
1840,94,46,51,53,67,71
1841,94,45,50,52,67,71
1842,94,46,51,53,68,72
1843,94,46,51,53,68,72
1844,93,45,50,53,67,72
1845,93,46,50,53,68,73
1846,93,46,50,53,68,73
1847,93,46,49,52,67,72
1848,93,45,48,52,66,71
1849,93,45,48,52,65,70
1850,93,45,48,52,64,69
1851,94,45,48,52,65,69
1852,94,45,48,52,65,69
1853,94,44,47,51,65,68
1854,94,44,48,51,66,68
1855,94,44,48,51,66,68
1856,93,44,49,52,65,68
1857,93,45,50,52,66,69
1858,93,45,50,52,66,69
1859,93,45,49,52,66,69
1860,93,45,49,52,67,70
1861,93,45,48,51,67,70
1862,93,45,47,50,66,69
1863,93,45,47,50,67,70
1864,93,44,46,49,67,70
1865,93,43,45,48,67,70
1866,94,43,45,48,68,71
1867,94,43,45,47,68,71
1868,94,43,45,47,67,70
1869,94,44,46,48,67,70
1870,94,45,47,49,67,70
1871,94,45,47,49,66,69
1872,94,45,47,50,67,69
1873,94,44,46,49,67,69
1874,94,44,45,49,66,68
1875,95,45,46,50,66,69
1876,95,45,46,50,67,70
1877,95,45,46,50,66,70
1878,96,46,46,51,67,71
1879,96,46,46,51,67,71
1880,96,47,47,52,67,71
1881,96,47,47,52,67,71
1882,96,47,47,52,67,71
1883,96,46,46,52,66,70
1884,96,46,46,52,67,70
1885,96,45,45,51,68,71
1886,96,45,45,51,69,72
1887,97,46,46,52,70,73
1888,97,46,46,52,70,73
1889,97,45,46,52,70,73
1890,97,45,46,52,70,74
1891,97,44,45,51,70,74
1892,97,44,44,51,70,73
1893,97,44,43,50,70,74
1894,97,44,43,50,70,74
1895,97,44,44,50,69,73
1896,97,44,44,50,68,72
1897,97,43,43,49,68,72
1898,96,42,42,49,67,71
1899,96,43,42,49,67,71
1900,96,43,42,49,67,71
1901,96,42,41,49,66,70
1902,96,42,41,49,67,71
1903,96,43,42,50,67,71
1904,96,43,42,50,66,71
1905,96,42,42,49,65,70
1906,96,42,42,48,65,70
1907,96,42,42,48,64,69
1908,96,42,43,48,64,69
1909,96,42,43,49,63,68
1910,96,41,42,48,62,67
1911,97,41,42,48,62,67
1912,97,41,42,48,63,67
1913,97,41,42,48,63,67
1914,97,42,42,48,64,68
1915,97,42,41,47,64,68
1916,97,41,40,46,63,67
1917,97,41,40,45,64,67
1918,97,41,41,45,64,67
1919,97,40,40,45,65,68
1920,97,41,41,46,66,69
1921,97,42,42,47,67,70
1922,97,42,42,47,67,69
1923,97,42,42,47,68,70
1924,97,43,43,48,69,71
1925,97,43,43,48,70,72
1926,97,43,43,48,71,73
1927,97,43,42,47,72,73
1928,97,43,42,47,72,72
1929,97,44,42,48,72,73
1930,97,45,43,49,73,74
1931,97,44,42,48,72,73
1932,97,44,42,48,73,73
1933,97,45,43,49,73,74
1934,97,46,44,50,73,73
1935,97,47,45,50,74,74
1936,97,47,45,50,75,75
1937,97,46,44,49,75,75
1938,97,45,44,48,76,76
1939,97,45,44,48,75,76
1940,97,45,44,48,74,75
1941,97,45,44,48,73,74
1942,97,44,43,47,73,74
1943,97,43,42,46,72,73
1944,98,43,42,45,73,73
1945,98,43,42,45,73,73
1946,98,44,43,46,73,73
1947,98,43,43,46,74,74
1948,98,43,43,46,75,75
1949,98,43,43,46,76,76
1950,98,43,43,46,77,77
1951,98,43,43,46,77,77
1952,98,42,43,45,76,76
1953,98,43,44,46,76,77
1954,98,43,44,46,76,77
1955,98,42,43,45,75,77
1956,99,42,42,44,76,77
1957,99,42,42,44,76,77
1958,99,42,42,43,76,77
1959,99,42,43,42,76,77
1960,99,43,44,43,76,77
1961,99,43,45,43,76,76
1962,99,43,46,44,77,77
1963,99,44,47,45,77,77
1964,99,44,47,45,76,76
1965,99,45,48,46,76,76
1966,99,45,48,47,76,76
1967,99,44,48,47,76,76
1968,99,45,49,48,77,77
1969,99,44,48,47,77,77
1970,99,43,47,46,76,76
1971,99,44,48,47,77,77
1972,99,45,49,47,77,77
1973,99,45,49,47,76,76
1974,99,45,50,47,77,77
1975,99,44,49,46,77,77
1976,99,44,49,46,76,76
1977,99,45,50,47,77,76
1978,99,45,50,47,77,76
1979,99,44,49,47,76,75
1980,99,43,48,46,76,75
1981,99,42,47,45,76,75
1982,99,41,46,44,75,75
1983,99,41,46,43,76,75
1984,99,40,45,42,76,75
1985,99,41,45,42,75,74
1986,99,41,45,42,75,74
1987,99,40,44,41,75,74
1988,99,39,43,40,75,74
1989,99,40,43,40,75,74
1990,99,41,43,41,76,74
1991,99,41,43,41,76,74
1992,99,41,44,41,76,75
1993,99,42,45,42,76,75
1994,99,41,44,41,76,74
1995,99,41,43,41,77,75
1996,99,42,44,42,78,76
1997,99,42,44,42,78,75
1998,100,43,45,42,79,76
1999,100,43,45,42,79,76
2000,100,42,44,41,78,75
2001,100,43,45,41,79,76
2002,100,43,45,41,79,76
2003,100,43,45,41,79,76
2004,100,44,46,42,80,76
2005,100,45,46,43,81,77
2006,100,45,46,43,81,76
2007,100,46,47,44,82,77
2008,100,46,47,44,82,77
2009,100,46,47,44,83,77
2010,100,47,48,45,84,78
2011,100,48,49,46,84,78
2012,100,49,49,47,83,78
2013,100,50,50,48,83,78
2014,100,50,50,48,83,78
2015,100,50,51,48,83,77
2016,100,50,51,48,83,78
2017,100,50,51,48,83,78
2018,100,49,51,48,82,77
2019,100,49,52,49,82,77
2020,100,48,51,48,82,77
2021,100,47,50,48,81,76
2022,100,48,51,49,81,77
2023,100,48,51,49,81,77
2024,100,47,50,48,80,76
2025,100,48,51,49,80,76
2026,100,49,52,49,80,76
2027,100,49,53,49,79,75
2028,100,49,53,49,79,76
2029,100,49,53,49,79,76
2030,99,49,53,48,78,76
2031,99,50,54,49,79,77
2032,99,51,55,50,79,77
2033,99,50,54,49,78,76
2034,99,50,54,49,78,77
2035,99,50,54,50,78,77
2036,99,51,55,50,78,77
2037,99,52,56,51,78,77
2038,99,53,57,52,78,77
2039,99,53,57,52,79,77
2040,99,54,58,53,80,78
2041,99,55,59,54,81,79
2042,98,56,60,54,80,78
2043,98,57,61,55,81,79
2044,98,58,62,56,81,79
2045,98,57,61,55,80,78
2046,98,57,61,54,80,78
2047,98,57,61,54,80,78
2048,98,57,61,54,79,77
2049,98,57,61,54,78,76
2050,98,57,61,54,78,76
2051,98,56,60,53,77,75
2052,98,57,60,54,78,76
2053,98,57,60,54,78,76
2054,98,56,59,53,77,75
2055,98,56,60,54,78,75
2056,98,57,61,55,77,74
2057,98,56,61,55,76,73
2058,98,56,61,56,76,73
2059,98,56,61,57,76,73
2060,98,55,61,57,75,72
2061,98,54,60,57,75,73
2062,98,54,60,57,75,73
2063,98,53,59,56,75,73
2064,98,54,60,57,75,73
2065,98,53,59,56,74,72
2066,98,52,58,55,73,71
2067,98,53,58,56,72,71
2068,98,53,58,56,72,71
2069,98,53,58,56,72,71
2070,98,54,59,57,73,72
2071,98,54,59,57,73,72
2072,97,54,59,56,72,71
2073,97,55,60,57,73,72
2074,97,54,59,56,73,72
2075,97,55,60,57,73,72
2076,97,56,61,58,74,73
2077,97,55,60,57,74,73
2078,97,54,60,57,73,73
2079,97,55,61,57,74,74
2080,97,56,62,58,74,74
2081,97,56,62,58,73,73
2082,97,57,63,59,74,73
2083,97,58,64,60,74,74
2084,97,59,64,61,74,73
2085,97,59,65,62,75,74
2086,97,60,66,63,75,74
2087,97,60,66,63,75,73
2088,97,60,66,63,75,73
2089,97,60,66,63,75,73
2090,96,60,66,63,75,72
2091,96,60,66,63,75,72
2092,96,59,65,62,75,72
2093,96,58,64,61,75,71
2094,96,58,64,61,75,72
2095,96,59,65,62,75,72
2096,96,59,65,62,75,72
2097,96,60,66,63,75,73
2098,96,60,66,63,75,73
2099,96,59,65,63,75,73
2100,96,60,66,64,76,74
2101,96,59,65,63,76,74
2102,96,59,65,63,76,73
2103,96,59,65,63,76,73
2104,96,59,65,63,76,73
2105,95,58,64,63,75,72
2106,95,58,65,64,75,73
2107,95,57,64,63,75,73
2108,94,56,63,62,74,72
2109,94,57,64,62,74,73
2110,94,57,64,62,74,73
2111,94,57,64,61,73,73
2112,94,56,64,60,74,73
2113,94,56,64,60,74,73
2114,93,55,63,59,73,72
2115,93,55,62,59,73,73
2116,93,56,63,60,74,73
2117,93,56,64,60,74,72
2118,93,57,64,60,75,73
2119,93,57,63,59,75,73
2120,92,57,63,59,74,72
2121,92,58,64,59,75,73
2122,92,58,64,59,75,73
2123,92,58,64,60,75,73
2124,92,59,65,60,76,74
2125,92,58,64,59,76,74
2126,92,58,63,59,75,73
2127,92,59,63,60,76,74
2128,92,60,64,61,76,73
2129,92,59,63,61,75,72
2130,93,58,62,62,75,71
2131,93,57,61,61,75,71
2132,92,56,60,60,74,70
2133,92,57,61,61,75,71
2134,92,57,61,61,75,71
2135,92,56,60,60,75,71
2136,92,55,59,60,75,71
2137,92,54,58,59,75,71
2138,92,54,58,58,75,71
2139,92,55,59,59,75,71
2140,92,54,58,58,75,71
2141,92,54,57,57,74,70
2142,93,53,56,57,75,71
2143,93,53,56,57,75,71
2144,93,52,55,57,74,70
2145,93,53,56,58,75,71
2146,93,53,56,59,75,71
2147,93,54,56,59,74,71
2148,93,55,57,60,75,72
2149,93,55,57,60,76,73
2150,93,54,56,59,75,72
2151,93,55,57,60,76,73
2152,93,55,57,60,76,73
2153,93,55,56,60,76,73
2154,93,55,56,60,77,74
2155,93,56,56,60,77,74
2156,93,56,56,60,78,74
2157,93,57,56,60,78,74
2158,93,57,56,60,78,74
2159,92,56,56,59,77,73
2160,92,56,55,58,78,74
2161,92,57,56,59,78,74
2162,92,57,56,59,78,74
2163,92,58,57,60,78,74
2164,92,58,57,60,79,75
2165,92,59,58,61,80,76
2166,92,60,59,62,81,77
2167,92,60,59,62,82,77
2168,92,59,58,61,82,77
2169,92,59,58,61,82,77
2170,92,58,57,60,82,77
2171,92,57,56,59,82,76
2172,93,57,56,60,83,77
2173,93,57,56,60,83,77
2174,93,57,56,60,83,77
2175,93,57,56,60,83,77
2176,93,57,56,60,83,77
2177,92,57,56,60,82,76
2178,92,58,56,60,83,76
2179,92,58,56,60,83,76
2180,92,57,55,59,83,76
2181,92,58,56,60,84,77
2182,92,57,55,59,84,77
2183,92,56,54,58,83,76
2184,92,55,54,57,83,77
2185,92,54,53,56,83,77
2186,92,53,53,56,83,77
2187,92,53,53,56,83,78
2188,92,54,54,57,83,78
2189,92,54,53,56,83,78
2190,93,53,52,55,83,79
2191,93,54,53,56,83,79
2192,93,54,53,56,82,79
2193,93,55,54,57,82,80
2194,93,56,55,58,82,80
2195,93,55,54,57,81,80
2196,93,55,54,57,81,80
2197,93,55,54,57,81,80
2198,93,54,53,56,80,80
2199,93,54,53,55,80,80
2200,93,54,53,55,80,80
2201,93,54,53,56,80,80
2202,93,54,53,56,80,81
2203,93,53,52,55,80,81
2204,93,52,51,54,80,80
2205,94,53,52,54,81,81
2206,94,54,52,54,81,81
2207,93,54,52,54,81,80
2208,94,54,53,55,82,81
2209,94,53,52,54,82,81
2210,94,53,51,53,81,80
2211,94,52,50,53,82,80
2212,94,52,50,53,82,80
2213,93,51,49,52,81,79
2214,94,51,49,52,82,80
2215,94,52,50,53,82,80
2216,94,52,50,53,82,79
2217,94,53,50,54,82,80
2218,94,53,50,54,82,80
2219,93,53,50,55,81,79
2220,94,54,51,56,82,80
2221,94,54,51,56,82,80
2222,94,53,51,55,81,79
2223,94,54,52,55,81,79
2224,94,54,52,56,81,79
2225,94,54,52,56,81,79
2226,94,53,52,55,82,80
2227,94,52,51,54,82,80
2228,94,52,51,54,82,80
2229,94,52,51,53,83,81
2230,94,52,51,52,84,82
2231,94,52,51,52,84,82
2232,95,53,52,53,85,83
2233,95,52,51,52,85,83
2234,95,52,51,51,84,82
2235,95,53,52,52,84,82
2236,95,54,53,53,84,82
2237,95,55,53,53,83,81
2238,95,54,52,53,83,81
2239,95,54,52,53,83,81
2240,95,54,52,53,82,80
2241,95,54,53,54,83,81
2242,95,55,54,55,83,81
2243,95,55,54,54,83,81
2244,95,56,55,53,84,82
2245,95,56,55,53,84,82
2246,95,55,54,52,83,81
2247,95,55,55,53,84,81
2248,95,55,55,53,84,81
2249,95,54,54,52,83,80
2250,95,55,55,53,84,81
2251,95,54,54,52,83,80
2252,95,54,54,51,83,80
2253,95,54,55,51,83,80
2254,95,55,56,52,83,80
2255,94,54,55,51,83,80
2256,94,53,54,50,83,81
2257,94,53,54,50,84,82
2258,94,52,53,49,84,81
2259,95,52,52,49,85,82
2260,95,53,53,50,85,82
2261,95,52,53,49,84,81
2262,95,52,53,49,84,81
2263,95,51,52,48,84,81
2264,95,50,51,47,83,81
2265,95,49,50,46,82,81
2266,95,48,49,45,82,81
2267,95,48,48,45,82,81
2268,95,49,49,46,82,81
2269,95,50,50,47,82,81
2270,95,51,51,47,81,80
2271,95,52,52,48,81,81
2272,95,51,51,47,81,81
2273,95,51,51,47,81,81
2274,95,52,52,48,81,81
2275,95,51,51,47,81,81
2276,95,51,51,47,81,81
2277,96,52,52,48,82,82
2278,96,52,52,48,82,82
2279,96,51,51,47,82,82
2280,96,52,52,48,82,82
2281,96,52,52,48,82,82
2282,96,52,52,48,81,82
2283,96,52,52,48,82,83
2284,96,53,53,49,82,83
2285,95,54,54,49,81,82
2286,95,55,54,49,81,82
2287,95,56,55,50,81,82
2288,95,55,54,49,80,82
2289,95,55,55,50,80,82
2290,95,56,56,51,80,82
2291,94,55,55,50,80,82
2292,94,55,55,50,81,82
2293,94,54,54,49,81,82
2294,94,53,53,48,81,82
2295,94,54,54,49,82,82
2296,94,53,53,49,81,81
2297,94,52,52,48,80,80
2298,94,52,52,48,81,80
2299,94,52,52,48,81,80
2300,94,52,52,48,80,79
2301,94,52,52,48,80,79
2302,94,53,53,49,80,79
2303,94,53,53,49,79,78
2304,94,53,53,49,78,79
2305,94,52,52,48,78,79
2306,94,52,52,48,78,78
2307,95,53,53,49,78,79
2308,95,54,53,49,78,79
2309,94,55,53,50,77,79
2310,94,55,54,51,78,80
2311,94,56,55,52,78,80
2312,94,57,55,52,77,79
2313,95,58,56,53,78,80
2314,95,59,57,54,78,80
2315,95,59,57,53,77,79
2316,95,59,57,53,77,80
2317,95,59,57,53,77,80
2318,95,58,56,52,77,80
2319,96,59,57,52,78,81
2320,96,59,57,52,78,81
2321,96,59,56,51,78,80
2322,96,59,55,51,79,81
2323,96,59,55,51,79,81
2324,96,58,54,51,78,81
2325,96,58,54,51,78,81
2326,96,58,54,51,78,81
2327,96,58,54,51,77,80
2328,96,58,54,51,77,81
2329,96,59,55,52,77,81
2330,96,60,55,53,77,80
2331,96,61,56,54,77,80
2332,96,61,56,54,77,80
2333,96,61,56,54,76,79
2334,96,60,55,54,77,79
2335,96,59,54,53,77,79
2336,95,58,54,52,76,79
2337,95,58,55,53,77,80
2338,95,59,56,54,77,80
2339,95,58,55,53,77,79
2340,95,59,56,54,78,80
2341,95,59,56,54,78,80
2342,95,58,55,54,78,79
2343,95,58,55,55,78,79
2344,95,58,55,56,78,79
2345,95,57,54,55,78,79
2346,94,57,54,55,79,80
2347,94,56,53,54,79,80
2348,94,55,52,53,78,79
2349,94,56,53,54,79,80
2350,94,56,53,54,79,80
2351,94,56,53,54,79,80
2352,94,56,53,55,79,80
2353,94,56,53,55,79,80
2354,94,56,52,55,78,79
2355,95,56,52,56,78,79
2356,95,56,52,56,78,79
2357,95,56,52,55,77,78
2358,95,57,53,56,77,79
2359,95,57,53,56,77,79
2360,95,56,52,55,76,78
2361,95,56,51,55,76,78
2362,95,55,50,54,75,77
2363,95,55,50,54,75,76
2364,95,56,51,55,76,76
2365,95,57,52,56,77,76
2366,95,57,52,56,76,75
2367,95,56,52,55,76,75
2368,95,56,52,55,76,75
2369,95,56,52,54,75,74
2370,95,56,52,55,76,75
2371,95,55,51,54,76,75
2372,95,55,52,54,75,74
2373,95,55,52,54,75,74
2374,95,55,52,54,75,74
2375,95,56,52,55,74,73
2376,95,56,52,55,74,73
2377,95,56,52,55,74,73
2378,95,55,51,54,73,72
2379,95,55,51,54,73,72
2380,95,54,50,53,73,72
2381,95,53,49,52,72,71
2382,95,53,49,53,73,71
2383,95,53,49,53,73,71
2384,95,52,48,52,73,71
2385,96,52,48,53,74,72
2386,96,52,48,53,74,72
2387,96,52,48,53,74,71
2388,96,52,48,53,75,71
2389,96,52,48,53,75,71
2390,96,52,47,53,74,70
2391,97,53,48,54,74,70
2392,97,53,48,54,74,70
2393,97,53,48,54,73,69
2394,97,53,48,54,73,69
2395,97,52,47,53,73,69
2396,97,52,47,52,73,69
2397,97,52,47,53,73,69
2398,97,53,48,54,73,69
2399,97,53,48,54,73,68
2400,97,53,48,54,74,69
2401,97,54,49,54,74,69
2402,97,53,48,53,73,68
2403,97,54,49,54,74,69
2404,97,55,50,55,75,69
2405,97,56,50,55,74,69
2406,97,56,50,54,74,70
2407,97,55,49,53,74,70
2408,97,55,48,52,74,70
2409,98,55,49,51,75,70
2410,98,54,49,50,75,70
2411,97,53,48,49,74,69
2412,97,52,48,50,74,69
2413,97,52,48,50,74,69
2414,97,51,47,49,73,68
2415,97,50,46,49,73,68
2416,97,50,46,49,73,68
2417,96,49,45,48,73,67
2418,96,49,45,48,73,67
2419,96,49,45,48,73,67
2420,95,48,44,47,73,66
2421,95,47,44,47,73,67
2422,95,47,44,48,72,66
2423,95,46,43,47,72,66
2424,95,47,44,47,73,66
2425,95,47,44,47,73,66
2426,95,47,44,47,72,65
2427,95,48,45,48,73,66
2428,95,48,45,48,73,66
2429,95,47,44,47,72,65
2430,95,46,44,46,71,65
2431,95,46,44,46,70,64
2432,95,46,44,46,70,63
2433,95,47,45,47,71,64
2434,95,48,46,48,71,65
2435,94,49,47,49,71,65
2436,95,49,46,49,71,65
2437,95,48,45,48,71,65
2438,95,48,44,48,70,65
2439,95,48,44,48,70,66
2440,95,48,44,48,70,66
2441,95,47,43,47,69,65
2442,95,48,44,47,69,66
2443,95,47,43,46,69,66
2444,95,47,42,46,68,66
2445,95,48,43,47,68,66
2446,96,49,44,48,68,66
2447,96,49,44,48,68,66
2448,96,49,44,48,69,67
2449,96,49,44,48,69,67
2450,96,48,44,48,68,66
2451,96,49,45,49,69,67
2452,96,49,45,49,69,67
2453,95,48,44,48,69,67
2454,95,48,45,48,70,68
2455,95,49,46,48,70,68
2456,95,50,47,48,70,68
2457,95,50,47,49,71,69
2458,95,50,47,49,71,69
2459,95,50,47,49,71,69
2460,95,51,48,50,72,70
2461,95,52,49,51,73,71
2462,95,52,49,52,74,72
2463,95,53,50,53,74,73
2464,95,53,50,53,74,73
2465,95,52,50,53,74,72
2466,95,53,50,54,75,72
2467,95,53,50,54,75,72
2468,95,52,49,53,74,71
2469,95,52,49,54,75,72
2470,95,52,49,54,75,72
2471,95,52,49,54,75,71
2472,95,53,49,55,76,72
2473,95,53,49,55,76,72
2474,95,52,48,54,75,71
2475,95,52,49,54,76,72
2476,95,52,49,54,76,72
2477,95,51,48,54,75,71
2478,95,52,49,55,76,72
2479,95,53,50,56,76,72
2480,95,54,50,57,76,71
2481,95,55,51,58,77,72
2482,95,56,52,58,77,72
2483,95,56,52,59,76,71
2484,95,57,53,60,76,71
2485,95,57,53,60,76,71
2486,95,56,52,59,76,70
2487,95,56,52,59,76,71
2488,95,57,53,60,76,71
2489,95,57,52,59,75,70
2490,95,56,52,58,76,71
2491,95,56,52,58,76,71
2492,95,56,52,59,75,71
2493,95,56,52,59,76,72
2494,95,57,53,60,76,72
2495,95,57,54,60,76,71
2496,95,58,55,61,77,72
2497,95,59,56,61,78,73
2498,95,58,55,60,77,72
2499,95,59,56,61,77,73
2500,95,58,55,60,77,73
2501,95,57,54,59,77,73
2502,95,58,55,60,78,74
2503,95,58,55,60,78,74
2504,95,58,55,59,78,73
2505,95,58,56,60,79,73
2506,95,58,56,61,79,73
2507,95,58,56,62,79,73
2508,95,58,57,63,79,73
2509,95,58,57,64,79,73
2510,95,58,56,64,78,72
2511,96,59,57,65,79,73
2512,96,59,57,64,80,74
2513,96,59,57,64,80,74
2514,96,60,58,65,81,75
2515,96,60,58,65,82,76
2516,96,59,57,65,82,76
2517,97,59,57,65,81,76
2518,97,59,57,65,81,76
2519,97,58,56,64,80,75
2520,98,59,57,65,80,76
2521,98,60,58,66,80,76
2522,98,60,59,65,80,76
2523,98,61,60,66,80,76
2524,98,61,60,66,80,76
2525,98,61,60,66,80,75
2526,98,61,61,67,81,76
2527,98,61,61,67,81,76
2528,98,60,60,66,81,76
2529,98,60,60,66,82,77
2530,98,61,61,67,83,78
2531,98,60,60,66,84,78
2532,98,60,60,66,84,79
2533,98,59,59,65,84,79
2534,98,59,58,65,83,78
2535,99,59,58,65,83,78
2536,99,60,59,66,84,78
2537,99,61,60,66,83,77
2538,99,60,60,65,83,76
2539,99,60,60,65,83,76
2540,99,59,59,64,83,76
2541,99,59,60,65,84,77
2542,99,59,60,65,84,77
2543,99,60,61,66,83,76
2544,99,59,61,65,84,76
2545,99,59,61,65,84,76
2546,99,58,60,64,83,75
2547,99,58,60,64,83,75
2548,99,59,61,65,83,75
2549,99,58,60,64,83,74
2550,99,58,60,64,83,74
2551,99,57,59,63,82,73
2552,99,56,59,62,81,73
2553,100,56,60,63,81,73
2554,100,55,60,63,81,73
2555,100,54,60,62,81,72
2556,100,54,60,63,81,72
2557,100,54,60,63,81,72
2558,99,54,60,62,80,71
2559,99,55,61,63,80,71
2560,99,55,61,63,80,71
2561,99,54,61,62,79,71
2562,99,55,62,62,79,71
2563,99,55,62,62,79,71
2564,98,54,61,61,78,70
2565,98,55,61,60,78,71
2566,98,54,61,59,78,72
2567,98,54,61,59,77,72
2568,98,55,62,60,78,73
2569,98,55,62,60,78,73
2570,98,54,61,59,78,72
2571,98,54,61,60,77,72
2572,98,53,60,59,77,72
2573,98,53,59,58,76,71
2574,98,53,59,58,77,72
2575,98,52,58,57,77,72
2576,98,51,58,57,77,72
2577,98,52,59,57,78,73
2578,98,51,58,56,78,73
2579,98,51,58,56,78,73
2580,98,50,58,55,78,74
2581,98,50,58,55,78,74
2582,98,50,58,55,78,73
2583,98,50,59,54,79,74
2584,98,50,59,54,79,74
2585,98,49,58,53,78,73
2586,98,49,58,53,78,74
2587,98,49,58,53,78,74
2588,98,48,57,52,78,74
2589,98,48,58,53,79,75
2590,98,49,59,54,79,75
2591,98,48,58,53,78,74
2592,98,49,59,53,79,74
2593,98,50,60,54,79,74
2594,98,50,60,53,79,73
2595,98,50,59,53,79,74
2596,98,49,58,52,79,74
2597,98,48,57,51,79,74
2598,98,49,58,52,80,75
2599,98,49,58,52,80,75
2600,98,49,58,52,79,74
2601,98,50,59,53,79,74
2602,98,50,59,53,79,74
2603,97,49,59,52,79,74
2604,97,48,58,52,79,75
2605,97,47,57,51,79,75
2606,96,46,56,50,78,74
2607,96,47,57,50,78,74
2608,96,47,57,50,78,74
2609,96,46,56,49,77,73
2610,96,46,56,49,78,74
2611,96,45,55,48,78,74
2612,96,45,56,48,78,73
2613,96,45,56,48,78,73
2614,96,45,56,48,77,73
2615,96,45,57,49,76,72
2616,96,46,58,49,76,72
2617,96,47,59,49,77,73
2618,95,48,59,49,76,73
2619,95,49,60,50,77,74
2620,95,49,60,50,77,74
2621,94,48,59,49,76,73
2622,94,49,59,50,77,74
2623,94,49,59,50,77,74
2624,94,48,58,49,76,73
2625,94,48,58,49,76,74
2626,94,49,58,49,76,74
2627,94,48,57,48,75,73
2628,94,48,57,48,75,73
2629,94,49,58,49,75,73
2630,94,49,57,48,74,73
2631,94,49,57,48,73,73
2632,94,49,57,48,73,73
2633,94,49,57,48,72,72
2634,94,48,57,47,72,72
2635,94,48,57,47,72,72
2636,94,47,56,46,71,72
2637,94,47,56,47,72,73
2638,94,48,57,48,73,74
2639,94,48,57,48,72,73
2640,94,49,58,49,72,73
2641,94,50,58,49,72,73
2642,94,49,57,48,71,72
2643,94,49,57,48,72,73
2644,94,50,58,49,72,73
2645,94,49,58,48,72,72
2646,94,49,58,48,73,73
2647,94,49,59,49,72,72
2648,94,48,58,48,72,72
2649,94,48,58,48,72,73
2650,94,48,57,47,73,74
2651,94,48,57,47,74,75
2652,94,49,57,48,74,74
2653,94,49,56,47,74,74
2654,94,50,55,46,73,73
2655,94,50,54,47,73,73
2656,94,49,53,46,73,73
2657,94,48,52,45,72,72
2658,95,48,52,46,73,73
2659,95,48,52,46,73,73
2660,95,48,51,46,73,73
2661,95,49,51,47,74,73
2662,95,48,50,46,74,73
2663,95,47,49,46,73,72
2664,96,48,50,47,74,73
2665,96,48,50,48,74,73
2666,96,48,51,49,74,72
2667,96,48,51,49,75,72
2668,96,47,50,48,75,72
2669,95,46,49,47,74,71
2670,95,46,49,47,74,72
2671,95,47,50,47,75,73
2672,95,47,50,47,74,72
2673,95,47,51,48,75,73
2674,95,48,52,49,75,73
2675,95,49,53,50,75,72
2676,95,50,53,50,75,72
2677,95,50,53,50,75,72
2678,95,50,53,50,74,72
2679,95,50,53,50,74,72
2680,95,51,54,51,74,72
2681,95,51,53,50,73,71
2682,95,51,53,50,73,72
2683,95,52,53,51,73,72
2684,95,52,52,50,73,72
2685,95,53,53,51,74,73
2686,95,54,54,52,74,73
2687,95,53,53,51,73,72
2688,95,54,54,52,73,72
