pointer,MG888045.1,NC_026470.1
2680,34.831460674157306,28.28282828282828
2681,34.831460674157306,28.28282828282828
2682,33.70786516853933,27.27272727272727
2683,34.831460674157306,27.27272727272727
2684,34.831460674157306,27.27272727272727
2685,33.70786516853933,27.27272727272727
2686,34.831460674157306,27.27272727272727
2687,34.831460674157306,27.27272727272727
2688,34.831460674157306,26.262626262626267
2689,34.831460674157306,27.27272727272727
2690,34.831460674157306,28.28282828282828
2691,34.831460674157306,28.28282828282828
2692,35.95505617977528,29.292929292929294
2693,37.07865168539326,29.292929292929294
2694,37.07865168539326,29.292929292929294
2695,37.07865168539326,28.28282828282828
2696,37.07865168539326,28.28282828282828
2697,37.07865168539326,28.28282828282828
2698,37.07865168539326,28.28282828282828
2699,37.07865168539326,28.28282828282828
2700,37.07865168539326,28.28282828282828
2701,38.20224719101123,28.28282828282828
2702,38.20224719101123,28.28282828282828
2703,39.325842696629216,29.292929292929294
2704,40.44943820224719,30.303030303030305
2705,39.325842696629216,29.292929292929294
2706,38.20224719101123,28.28282828282828
2707,39.325842696629216,29.292929292929294
2708,38.20224719101123,30.303030303030305
2709,38.20224719101123,30.303030303030305
2710,38.20224719101123,30.303030303030305
2711,37.07865168539326,29.292929292929294
2712,35.95505617977528,29.292929292929294
2713,35.95505617977528,29.292929292929294
2714,34.831460674157306,28.28282828282828
2715,33.70786516853933,27.27272727272727
2716,34.831460674157306,28.28282828282828
2717,34.831460674157306,28.28282828282828
2718,35.95505617977528,28.28282828282828
2719,37.07865168539326,29.292929292929294
2720,37.07865168539326,29.292929292929294
2721,35.95505617977528,28.28282828282828
2722,35.55555555555556,28.28282828282828
2723,35.16483516483517,28.28282828282828
2724,34.78260869565217,28.28282828282828
2725,34.40860215053764,28.28282828282828
2726,34.04255319148936,28.28282828282828
2727,33.68421052631579,28.28282828282828
2728,33.33333333333333,28.28282828282828
2729,32.98969072164948,28.28282828282828
2730,32.6530612244898,28.28282828282828
2731,32.323232323232325,28.28282828282828
2732,32.0,28.28282828282828
2733,32.0,28.28282828282828
2734,32.0,28.28282828282828
2735,33.0,28.28282828282828
2736,32.0,28.28282828282828
2737,32.0,29.292929292929294
2738,32.0,28.28282828282828
2739,32.0,29.292929292929294
2740,33.0,29.292929292929294
2741,32.0,29.292929292929294
2742,33.0,29.292929292929294
2743,34.0,30.303030303030305
2744,33.0,29.292929292929294
2745,33.0,29.292929292929294
2746,32.0,29.292929292929294
2747,32.0,30.303030303030305
2748,32.0,30.303030303030305
2749,32.0,30.303030303030305
2750,32.0,30.303030303030305
2751,32.0,30.303030303030305
2752,32.0,30.303030303030305
2753,31.0,30.303030303030305
2754,31.0,30.303030303030305
2755,31.0,29.292929292929294
2756,32.0,29.292929292929294
2757,32.0,29.292929292929294
2758,33.0,30.303030303030305
2759,34.0,31.313131313131315
2760,34.0,31.313131313131315
2761,34.0,32.323232323232325
2762,34.0,33.33333333333333
2763,34.0,33.33333333333333
2764,34.0,33.33333333333333
2765,35.0,33.33333333333333
2766,34.0,33.33333333333333
2767,34.0,33.33333333333333
2768,34.0,33.33333333333333
2769,34.0,32.323232323232325
2770,34.0,32.323232323232325
2771,34.0,32.323232323232325
2772,33.0,32.323232323232325
2773,33.0,32.0
2774,32.0,32.0
2775,32.0,33.0
2776,32.0,33.0
2777,31.0,34.0
2778,30.0,34.0
2779,30.0,34.0
2780,28.999999999999996,33.0
2781,28.000000000000004,32.0
2782,28.000000000000004,32.0
2783,28.000000000000004,31.0
2784,28.000000000000004,31.0
2785,28.000000000000004,30.0
2786,27.0,30.0
2787,27.0,30.0
2788,28.000000000000004,31.0
2789,28.999999999999996,30.0
2790,28.999999999999996,28.999999999999996
2791,30.0,30.0
2792,28.999999999999996,28.999999999999996
2793,28.000000000000004,28.000000000000004
2794,28.000000000000004,28.999999999999996
2795,28.999999999999996,30.0
2796,28.999999999999996,30.0
2797,30.0,31.0
2798,31.0,32.0
2799,31.0,32.0
2800,31.0,32.0
2801,31.0,32.0
2802,30.0,32.0
2803,28.999999999999996,31.0
2804,28.000000000000004,31.0
2805,28.999999999999996,32.0
2806,28.999999999999996,32.0
2807,28.000000000000004,31.0
2808,28.000000000000004,30.0
2809,28.000000000000004,31.0
2810,28.000000000000004,31.0
2811,28.000000000000004,31.0
2812,28.000000000000004,30.0
2813,28.000000000000004,30.0
2814,28.999999999999996,31.0
2815,30.0,31.0
2816,28.999999999999996,30.0
2817,28.000000000000004,28.999999999999996
2818,27.0,28.999999999999996
2819,27.0,28.999999999999996
2820,27.0,28.999999999999996
2821,27.0,28.999999999999996
2822,27.0,28.999999999999996
2823,27.0,28.999999999999996
2824,27.0,28.999999999999996
2825,28.000000000000004,30.0
2826,28.000000000000004,30.0
2827,28.000000000000004,30.0
2828,28.000000000000004,30.0
2829,28.000000000000004,30.0
2830,28.999999999999996,30.0
2831,30.0,31.0
2832,30.0,31.0
2833,30.0,31.0
2834,31.0,32.0
2835,31.0,33.0
2836,31.0,32.0
2837,31.0,31.0
2838,31.0,32.0
2839,31.0,31.0
2840,31.0,31.0
2841,31.0,32.0
2842,30.0,32.0
2843,28.999999999999996,31.0
2844,28.999999999999996,31.0
2845,28.999999999999996,31.0
2846,30.0,31.0
2847,28.999999999999996,30.0
2848,28.999999999999996,30.0
2849,30.0,31.0
2850,30.0,32.0
2851,30.0,33.0
2852,31.0,34.0
2853,32.0,35.0
2854,32.0,35.0
2855,33.0,36.0
2856,33.0,37.0
2857,33.0,37.0
2858,32.0,36.0
2859,31.0,35.0
2860,31.0,35.0
2861,31.0,35.0
2862,31.0,34.0
2863,31.0,34.0
2864,31.0,34.0
2865,30.0,33.0
2866,30.0,32.0
2867,30.0,32.0
2868,30.0,32.0
2869,30.0,32.0
2870,31.0,32.0
2871,31.0,32.323232323232325
2872,31.0,32.323232323232325
2873,31.0,32.323232323232325
2874,31.0,32.323232323232325
2875,32.0,32.323232323232325
2876,33.0,32.323232323232325
2877,34.0,31.313131313131315
2878,34.0,31.313131313131315
2879,34.34343434343434,30.303030303030305
2880,34.34343434343434,30.303030303030305
2881,34.34343434343434,30.303030303030305
2882,34.34343434343434,30.303030303030305
2883,33.33333333333333,30.303030303030305
2884,33.33333333333333,30.303030303030305
2885,34.34343434343434,31.313131313131315
2886,34.34343434343434,31.313131313131315
2887,35.35353535353536,32.323232323232325
2888,35.35353535353536,32.323232323232325
2889,35.35353535353536,33.33333333333333
2890,35.35353535353536,33.33333333333333
2891,35.35353535353536,33.33333333333333
2892,35.35353535353536,33.33333333333333
2893,35.35353535353536,34.34343434343434
2894,35.35353535353536,34.34343434343434
2895,34.34343434343434,33.33333333333333
2896,35.35353535353536,34.34343434343434
2897,35.35353535353536,34.34343434343434
2898,35.35353535353536,33.33333333333333
2899,35.35353535353536,33.33333333333333
2900,36.36363636363637,34.34343434343434
2901,35.35353535353536,33.33333333333333
2902,36.36363636363637,32.323232323232325
2903,36.36363636363637,32.323232323232325
2904,36.36363636363637,31.313131313131315
2905,35.35353535353536,30.303030303030305
2906,35.35353535353536,30.303030303030305
2907,36.36363636363637,30.303030303030305
2908,36.36363636363637,30.303030303030305
2909,36.36363636363637,29.292929292929294
2910,36.36363636363637,29.292929292929294
2911,36.36363636363637,29.292929292929294
2912,36.36363636363637,30.303030303030305
2913,37.37373737373738,31.313131313131315
2914,36.36363636363637,30.303030303030305
2915,35.35353535353536,30.303030303030305
2916,36.36363636363637,31.313131313131315
2917,37.37373737373738,32.323232323232325
2918,37.37373737373738,32.323232323232325
2919,36.36363636363637,31.313131313131315
2920,35.35353535353536,30.303030303030305
2921,35.35353535353536,30.303030303030305
2922,35.35353535353536,30.303030303030305
2923,35.35353535353536,31.313131313131315
2924,36.36363636363637,32.323232323232325
2925,35.35353535353536,32.323232323232325
2926,36.36363636363637,33.33333333333333
2927,37.37373737373738,34.34343434343434
2928,37.37373737373738,34.34343434343434
2929,37.37373737373738,35.35353535353536
2930,37.37373737373738,36.36363636363637
2931,36.36363636363637,35.35353535353536
2932,37.37373737373738,36.36363636363637
2933,38.38383838383838,37.37373737373738
2934,37.37373737373738,36.36363636363637
2935,37.37373737373738,36.36363636363637
2936,37.37373737373738,36.36363636363637
2937,37.37373737373738,37.37373737373738
2938,36.36363636363637,36.36363636363637
2939,36.36363636363637,36.36363636363637
2940,35.35353535353536,36.36363636363637
2941,36.36363636363637,36.36363636363637
2942,37.37373737373738,37.37373737373738
2943,38.38383838383838,37.37373737373738
2944,39.39393939393939,38.38383838383838
2945,39.39393939393939,39.39393939393939
2946,39.39393939393939,39.39393939393939
2947,40.4040404040404,40.4040404040404
2948,41.41414141414141,41.41414141414141
2949,40.4040404040404,40.4040404040404
2950,40.4040404040404,39.39393939393939
2951,40.4040404040404,38.38383838383838
2952,40.4040404040404,37.37373737373738
2953,39.39393939393939,36.36363636363637
2954,39.39393939393939,36.36363636363637
2955,38.38383838383838,36.36363636363637
2956,38.38383838383838,35.35353535353536
2957,38.38383838383838,35.35353535353536
2958,38.38383838383838,35.35353535353536
2959,38.38383838383838,36.36363636363637
2960,39.39393939393939,37.37373737373738
2961,38.38383838383838,37.37373737373738
2962,37.37373737373738,37.37373737373738
2963,38.38383838383838,38.38383838383838
2964,39.39393939393939,39.39393939393939
2965,39.39393939393939,40.4040404040404
2966,40.4040404040404,41.41414141414141
2967,40.4040404040404,41.41414141414141
2968,41.41414141414141,42.42424242424242
2969,42.42424242424242,43.43434343434344
2970,41.41414141414141,43.43434343434344
2971,42.42424242424242,44.0
2972,43.43434343434344,45.0
2973,43.43434343434344,45.0
2974,44.44444444444444,46.0
2975,44.44444444444444,46.0
2976,44.44444444444444,46.0
2977,44.44444444444444,47.0
2978,45.45454545454545,48.0
2979,45.0,48.0
2980,46.0,49.0
2981,47.0,50.0
2982,48.0,50.0
2983,49.0,50.0
2984,48.0,49.0
2985,47.0,48.0
2986,48.0,49.0
2987,48.0,49.0
2988,47.0,48.0
2989,46.0,47.0
2990,47.0,48.0
2991,46.0,47.0
2992,47.0,47.0
2993,48.0,46.0
2994,49.0,45.0
2995,49.0,45.0
2996,48.0,44.0
2997,47.474747474747474,43.0
2998,46.93877551020408,43.0
2999,47.42268041237113,43.0
3000,46.875,42.0
3001,47.368421052631575,42.0
3002,46.808510638297875,42.0
3003,47.31182795698925,42.0
3004,47.82608695652174,42.0
3005,48.35164835164835,42.0
3006,48.35164835164835,42.0
3007,47.25274725274725,42.0
3008,47.25274725274725,43.0
3009,47.25274725274725,43.0
3010,48.35164835164835,43.0
3011,49.45054945054945,44.0
3012,50.54945054945055,44.0
3013,50.54945054945055,44.0
3014,51.64835164835166,45.0
3015,52.74725274725275,46.0
3016,51.64835164835166,46.0
3017,50.54945054945055,45.0
3018,50.54945054945055,45.0
3019,50.54945054945055,45.0
3020,50.54945054945055,45.0
3021,50.54945054945055,45.0
3022,50.54945054945055,45.45454545454545
3023,50.54945054945055,44.89795918367347
3024,49.45054945054945,44.329896907216494
3025,50.54945054945055,43.29896907216495
3026,49.45054945054945,42.2680412371134
3027,48.35164835164835,41.23711340206185
3028,49.45054945054945,41.23711340206185
3029,50.54945054945055,40.20618556701031
3030,49.45054945054945,39.175257731958766
3031,49.45054945054945,39.175257731958766
3032,49.45054945054945,38.144329896907216
3033,48.35164835164835,37.11340206185567
3034,49.45054945054945,37.11340206185567
3035,49.45054945054945,36.08247422680412
3036,49.45054945054945,36.08247422680412
3037,48.35164835164835,36.08247422680412
3038,48.35164835164835,36.08247422680412
3039,48.35164835164835,36.08247422680412
3040,48.35164835164835,36.08247422680412
3041,48.35164835164835,36.08247422680412
3042,48.35164835164835,36.08247422680412
3043,48.35164835164835,37.11340206185567
3044,48.35164835164835,37.11340206185567
3045,48.35164835164835,36.08247422680412
3046,47.25274725274725,36.08247422680412
3047,46.15384615384615,35.051546391752574
3048,45.05494505494506,34.02061855670103
3049,46.15384615384615,35.051546391752574
3050,47.25274725274725,36.08247422680412
3051,47.25274725274725,36.08247422680412
3052,46.15384615384615,36.08247422680412
3053,46.15384615384615,36.08247422680412
3054,46.15384615384615,36.08247422680412
3055,46.15384615384615,35.051546391752574
3056,46.15384615384615,36.08247422680412
3057,46.15384615384615,36.08247422680412
3058,46.15384615384615,36.08247422680412
3059,47.25274725274725,36.08247422680412
3060,46.15384615384615,35.051546391752574
3061,47.25274725274725,35.051546391752574
3062,48.35164835164835,36.08247422680412
3063,47.25274725274725,35.051546391752574
3064,46.15384615384615,34.02061855670103
3065,46.15384615384615,32.98969072164948
3066,45.05494505494506,32.98969072164948
3067,45.05494505494506,32.98969072164948
3068,43.956043956043956,31.958762886597935
3069,42.857142857142854,30.927835051546392
3070,42.857142857142854,30.927835051546392
3071,41.75824175824176,29.896907216494846
3072,40.65934065934066,28.865979381443296
3073,41.75824175824176,29.896907216494846
3074,41.75824175824176,28.865979381443296
3075,40.65934065934066,27.835051546391753
3076,40.65934065934066,27.835051546391753
3077,39.56043956043956,26.804123711340207
3078,39.56043956043956,25.773195876288657
3079,40.65934065934066,26.804123711340207
3080,40.65934065934066,26.804123711340207
3081,39.56043956043956,25.773195876288657
3082,38.46153846153847,25.773195876288657
3083,37.362637362637365,25.773195876288657
3084,37.362637362637365,25.773195876288657
3085,38.46153846153847,26.804123711340207
3086,37.362637362637365,25.773195876288657
3087,36.26373626373626,24.742268041237114
3088,36.26373626373626,24.742268041237114
3089,37.362637362637365,24.742268041237114
3090,36.26373626373626,23.711340206185564
3091,37.362637362637365,24.742268041237114
3092,37.362637362637365,25.773195876288657
3093,36.26373626373626,25.773195876288657
3094,35.16483516483517,25.773195876288657
3095,36.26373626373626,26.804123711340207
3096,36.26373626373626,26.804123711340207
3097,36.95652173913043,26.804123711340207
3098,37.634408602150536,26.804123711340207
3099,37.234042553191486,27.835051546391753
3100,36.84210526315789,27.835051546391753
3101,36.45833333333333,27.835051546391753
3102,36.08247422680412,27.835051546391753
3103,35.714285714285715,27.835051546391753
3104,36.36363636363637,28.865979381443296
3105,37.0,28.865979381443296
3106,37.0,28.865979381443296
3107,37.0,28.865979381443296
3108,37.0,28.865979381443296
3109,38.0,29.896907216494846
3110,38.0,30.927835051546392
3111,37.0,29.896907216494846
3112,36.0,28.865979381443296
3113,35.0,27.835051546391753
3114,34.0,26.804123711340207
3115,33.0,25.773195876288657
3116,33.0,24.742268041237114
3117,33.0,24.742268041237114
3118,33.0,24.742268041237114
3119,33.0,24.742268041237114
3120,34.0,24.742268041237114
3121,34.0,24.742268041237114
3122,34.0,25.510204081632654
3123,34.0,25.252525252525253
3124,34.0,26.0
3125,34.0,26.0
3126,34.0,26.0
3127,34.0,26.0
3128,34.0,27.0
3129,33.0,27.0
3130,33.0,27.0
3131,33.0,27.0
3132,32.0,27.0
3133,32.0,27.0
3134,31.0,27.0
3135,31.0,27.0
3136,32.0,28.000000000000004
3137,33.0,28.000000000000004
3138,33.0,28.000000000000004
3139,33.0,28.000000000000004
3140,33.0,28.000000000000004
3141,32.0,27.0
3142,32.0,27.0
3143,32.0,27.0
3144,31.0,26.0
3145,32.0,27.0
3146,33.0,28.000000000000004
3147,33.0,28.000000000000004
3148,33.0,28.000000000000004
3149,32.0,27.0
3150,31.0,26.0
3151,31.0,26.0
3152,31.0,26.0
3153,32.0,26.0
3154,32.0,26.0
3155,32.0,27.0
3156,31.0,26.0
3157,32.0,27.0
3158,32.0,27.0
3159,31.0,26.0
3160,31.0,26.0
3161,30.0,25.0
3162,28.999999999999996,24.0
3163,30.0,25.0
3164,31.0,26.0
3165,31.0,26.0
3166,32.0,25.0
3167,32.0,25.0
3168,32.0,25.0
3169,33.0,26.0
3170,34.0,27.0
3171,34.0,27.0
3172,34.0,27.0
3173,34.0,27.0
3174,33.0,27.0
3175,33.0,27.0
3176,32.0,27.0
3177,33.0,27.0
3178,33.0,28.000000000000004
3179,33.0,28.000000000000004
3180,32.0,27.0
3181,32.0,27.0
3182,33.0,28.000000000000004
3183,34.0,28.999999999999996
3184,35.0,30.0
3185,35.0,30.0
3186,36.0,30.0
3187,36.0,30.0
3188,37.0,31.0
3189,36.0,31.0
3190,36.0,32.0
3191,35.0,31.0
3192,34.34343434343434,30.0
3193,35.35353535353536,31.0
3194,35.35353535353536,31.0
3195,34.34343434343434,30.0
3196,34.34343434343434,30.0
3197,34.34343434343434,31.0
3198,33.33333333333333,31.0
3199,34.34343434343434,31.0
3200,35.35353535353536,31.0
3201,35.35353535353536,31.0
3202,36.36363636363637,32.0
3203,36.36363636363637,33.0
3204,36.36363636363637,33.0
3205,35.35353535353536,33.0
3206,35.35353535353536,33.0
3207,35.35353535353536,33.0
3208,36.36363636363637,33.0
3209,36.36363636363637,33.0
3210,35.35353535353536,32.0
3211,35.35353535353536,32.0
3212,35.35353535353536,32.0
3213,35.35353535353536,32.0
3214,36.36363636363637,33.0
3215,36.36363636363637,33.0
3216,36.36363636363637,33.0
3217,36.36363636363637,33.0
3218,36.36363636363637,33.0
3219,36.36363636363637,33.0
3220,36.36363636363637,34.0
3221,36.36363636363637,34.0
3222,36.36363636363637,33.0
3223,36.36363636363637,33.0
3224,37.37373737373738,33.0
3225,36.36363636363637,33.0
3226,36.36363636363637,34.0
3227,36.36363636363637,34.0
3228,35.35353535353536,33.0
3229,35.35353535353536,33.0
3230,36.36363636363637,34.0
3231,36.36363636363637,34.0
3232,36.36363636363637,35.0
3233,36.36363636363637,36.0
3234,36.36363636363637,36.0
3235,36.36363636363637,37.0
3236,36.36363636363637,37.0
3237,35.35353535353536,36.0
3238,35.35353535353536,36.0
3239,36.36363636363637,37.0
3240,36.36363636363637,37.0
3241,37.37373737373738,38.0
3242,37.37373737373738,38.0
3243,36.36363636363637,37.0
3244,36.36363636363637,37.0
3245,35.35353535353536,36.0
3246,35.35353535353536,35.0
3247,35.35353535353536,35.0
3248,35.35353535353536,35.0
3249,35.35353535353536,35.0
3250,35.35353535353536,35.0
3251,35.35353535353536,35.0
3252,36.36363636363637,35.0
3253,35.35353535353536,35.0
3254,36.36363636363637,36.0
3255,36.36363636363637,35.0
3256,37.37373737373738,36.0
3257,37.37373737373738,36.0
3258,38.38383838383838,36.0
3259,39.39393939393939,36.0
3260,40.4040404040404,37.0
3261,40.4040404040404,37.0
3262,40.4040404040404,37.0
3263,39.39393939393939,37.0
3264,38.38383838383838,36.0
3265,38.38383838383838,37.0
3266,37.37373737373738,38.0
3267,37.37373737373738,38.0
3268,37.37373737373738,39.0
3269,36.36363636363637,39.0
3270,36.36363636363637,39.0
3271,36.36363636363637,39.0
3272,36.36363636363637,39.0
3273,36.36363636363637,38.0
3274,36.36363636363637,38.0
3275,36.36363636363637,39.0
3276,36.36363636363637,39.0
3277,36.36363636363637,40.0
3278,35.35353535353536,39.0
3279,34.34343434343434,38.0
3280,35.35353535353536,39.0
3281,35.714285714285715,39.0
3282,35.714285714285715,39.0
3283,34.69387755102041,39.0
3284,34.69387755102041,38.0
3285,33.6734693877551,37.0
3286,33.6734693877551,38.0
3287,34.69387755102041,39.0
3288,34.69387755102041,39.0
3289,34.69387755102041,39.0
3290,34.69387755102041,39.0
3291,34.69387755102041,40.0
3292,34.34343434343434,40.0
3293,34.34343434343434,40.0
3294,35.35353535353536,41.0
3295,35.35353535353536,41.0
3296,36.36363636363637,42.0
3297,36.36363636363637,42.0
3298,36.36363636363637,42.0
3299,36.36363636363637,42.0
3300,36.36363636363637,43.0
3301,37.37373737373738,44.0
3302,36.36363636363637,44.0
3303,36.36363636363637,44.0
3304,35.35353535353536,43.0
3305,36.36363636363637,44.0
3306,37.37373737373738,45.0
3307,37.37373737373738,45.0
3308,36.36363636363637,44.0
3309,36.36363636363637,43.0
3310,36.36363636363637,43.0
3311,36.36363636363637,43.0
3312,37.37373737373738,44.0
3313,37.37373737373738,44.0
3314,37.37373737373738,43.0
3315,38.38383838383838,44.0
3316,38.38383838383838,44.0
3317,38.38383838383838,44.0
3318,38.38383838383838,44.0
3319,39.39393939393939,44.0
3320,38.38383838383838,43.0
3321,38.38383838383838,43.0
3322,38.38383838383838,43.0
3323,38.38383838383838,43.0
3324,38.38383838383838,42.0
3325,38.38383838383838,42.0
3326,38.38383838383838,41.0
3327,38.38383838383838,41.0
3328,39.39393939393939,41.0
3329,39.39393939393939,42.0
3330,38.38383838383838,41.0
3331,38.38383838383838,41.0
3332,39.39393939393939,41.0
3333,39.39393939393939,40.0
3334,39.39393939393939,40.0
3335,39.39393939393939,40.0
3336,39.39393939393939,40.0
3337,39.39393939393939,40.0
3338,39.39393939393939,40.0
3339,38.38383838383838,39.0
3340,38.38383838383838,39.0
3341,38.38383838383838,39.0
3342,37.37373737373738,38.0
3343,37.37373737373738,38.0
3344,38.38383838383838,39.0
3345,39.39393939393939,40.0
3346,38.38383838383838,40.0
3347,38.38383838383838,40.0
3348,38.38383838383838,40.0
3349,38.38383838383838,40.0
3350,38.38383838383838,41.0
3351,39.39393939393939,42.0
3352,38.38383838383838,42.0
3353,38.38383838383838,43.0
3354,37.37373737373738,42.0
3355,37.37373737373738,42.0
3356,36.36363636363637,42.0
3357,35.35353535353536,42.0
3358,34.34343434343434,42.0
3359,34.34343434343434,43.0
3360,33.33333333333333,42.0
3361,33.33333333333333,42.0
3362,34.34343434343434,43.0
3363,35.35353535353536,43.0
3364,35.35353535353536,43.43434343434344
3365,35.35353535353536,42.857142857142854
3366,35.35353535353536,41.83673469387755
3367,36.36363636363637,42.857142857142854
3368,36.36363636363637,41.83673469387755
3369,36.36363636363637,40.816326530612244
3370,35.35353535353536,39.795918367346935
3371,35.35353535353536,39.795918367346935
3372,35.35353535353536,39.795918367346935
3373,34.34343434343434,39.795918367346935
3374,35.35353535353536,40.816326530612244
3375,36.36363636363637,39.795918367346935
3376,37.37373737373738,39.795918367346935
3377,36.36363636363637,39.795918367346935
3378,37.37373737373738,39.795918367346935
3379,37.37373737373738,39.795918367346935
3380,36.36363636363637,38.775510204081634
3381,37.0,39.795918367346935
3382,36.0,38.775510204081634
3383,36.0,37.755102040816325
3384,35.0,37.755102040816325
3385,35.0,37.755102040816325
3386,35.0,36.734693877551024
3387,34.0,36.734693877551024
3388,34.0,36.734693877551024
3389,34.0,36.734693877551024
3390,34.0,35.714285714285715
3391,34.34343434343434,34.69387755102041
3392,34.69387755102041,34.69387755102041
3393,33.6734693877551,33.6734693877551
3394,32.6530612244898,32.6530612244898
3395,32.6530612244898,32.6530612244898
3396,32.6530612244898,32.6530612244898
3397,31.63265306122449,31.63265306122449
3398,31.63265306122449,31.63265306122449
3399,30.612244897959183,30.612244897959183
3400,30.612244897959183,30.612244897959183
3401,30.612244897959183,30.612244897959183
3402,31.63265306122449,30.612244897959183
3403,31.63265306122449,29.591836734693878
3404,32.6530612244898,30.612244897959183
3405,31.63265306122449,29.591836734693878
3406,30.927835051546392,28.57142857142857
3407,31.25,28.57142857142857
3408,31.57894736842105,28.57142857142857
3409,30.851063829787233,28.57142857142857
3410,31.182795698924732,28.57142857142857
3411,31.182795698924732,28.57142857142857
3412,31.182795698924732,28.57142857142857
3413,31.182795698924732,28.57142857142857
3414,30.107526881720432,28.57142857142857
3415,29.03225806451613,27.55102040816326
3416,29.03225806451613,27.55102040816326
3417,29.03225806451613,27.55102040816326
3418,30.107526881720432,28.57142857142857
3419,30.107526881720432,29.591836734693878
3420,30.107526881720432,29.591836734693878
3421,30.107526881720432,29.591836734693878
3422,31.182795698924732,29.591836734693878
3423,32.25806451612903,29.591836734693878
3424,31.182795698924732,29.591836734693878
3425,31.182795698924732,29.591836734693878
3426,31.182795698924732,29.591836734693878
3427,31.182795698924732,29.591836734693878
3428,30.107526881720432,29.591836734693878
3429,30.107526881720432,28.57142857142857
3430,30.107526881720432,28.57142857142857
3431,30.107526881720432,28.57142857142857
3432,29.03225806451613,27.55102040816326
3433,29.03225806451613,27.55102040816326
3434,30.107526881720432,27.55102040816326
3435,30.107526881720432,27.55102040816326
3436,29.03225806451613,26.53061224489796
3437,30.107526881720432,26.53061224489796
3438,31.182795698924732,27.55102040816326
3439,31.182795698924732,28.57142857142857
3440,31.182795698924732,28.57142857142857
3441,31.182795698924732,28.57142857142857
3442,32.25806451612903,29.591836734693878
3443,33.33333333333333,29.591836734693878
3444,32.25806451612903,28.57142857142857
3445,31.182795698924732,27.55102040816326
3446,31.182795698924732,27.55102040816326
3447,31.182795698924732,27.55102040816326
3448,31.182795698924732,27.55102040816326
3449,31.182795698924732,27.55102040816326
3450,31.182795698924732,26.53061224489796
3451,30.107526881720432,25.510204081632654
3452,30.107526881720432,25.510204081632654
3453,31.182795698924732,25.510204081632654
3454,31.182795698924732,25.510204081632654
3455,31.182795698924732,25.510204081632654
3456,31.182795698924732,24.489795918367346
3457,31.182795698924732,23.46938775510204
3458,31.182795698924732,23.46938775510204
3459,30.107526881720432,22.448979591836736
3460,30.107526881720432,22.448979591836736
3461,31.182795698924732,23.46938775510204
3462,31.182795698924732,23.46938775510204
3463,30.107526881720432,22.448979591836736
3464,30.107526881720432,22.22222222222222
3465,30.107526881720432,23.0
3466,31.182795698924732,24.0
3467,31.182795698924732,24.0
3468,31.182795698924732,24.0
3469,31.182795698924732,24.0
3470,31.182795698924732,24.0
3471,31.182795698924732,24.0
3472,31.182795698924732,24.0
3473,31.182795698924732,24.0
3474,30.107526881720432,23.0
3475,29.03225806451613,23.0
3476,27.956989247311824,23.0
3477,27.956989247311824,22.0
3478,27.956989247311824,22.0
3479,27.956989247311824,22.0
3480,29.03225806451613,22.0
3481,29.03225806451613,22.0
3482,30.107526881720432,23.0
3483,30.107526881720432,23.0
3484,31.182795698924732,23.0
3485,32.25806451612903,24.0
3486,31.182795698924732,24.0
3487,31.182795698924732,23.0
3488,30.107526881720432,22.0
3489,30.107526881720432,22.0
3490,30.107526881720432,22.0
3491,29.78723404255319,22.0
3492,29.47368421052631,22.0
3493,29.47368421052631,22.0
3494,29.47368421052631,23.0
3495,29.47368421052631,24.0
3496,28.421052631578945,23.0
3497,29.47368421052631,24.0
3498,29.47368421052631,25.0
3499,29.47368421052631,26.0
3500,28.421052631578945,25.0
3501,28.421052631578945,24.0
3502,27.368421052631582,23.0
3503,27.368421052631582,23.0
3504,26.31578947368421,22.0
3505,26.31578947368421,22.0
3506,26.041666666666668,22.0
3507,25.773195876288657,22.0
3508,25.510204081632654,22.0
3509,25.252525252525253,22.0
3510,25.0,22.0
3511,25.0,22.0
3512,25.0,22.0
3513,25.0,22.0
3514,25.0,22.0
3515,25.0,22.0
3516,26.0,22.0
3517,26.0,22.0
3518,25.252525252525253,21.0
3519,24.242424242424242,20.0
3520,25.252525252525253,21.0
3521,26.262626262626267,21.0
3522,25.252525252525253,21.0
3523,25.252525252525253,22.0
3524,26.262626262626267,23.0
3525,26.262626262626267,23.0
3526,26.262626262626267,23.0
3527,27.27272727272727,23.0
3528,28.28282828282828,24.0
3529,28.28282828282828,24.0
3530,28.28282828282828,24.0
3531,28.28282828282828,24.0
3532,28.28282828282828,24.0
3533,29.292929292929294,25.0
3534,28.28282828282828,25.0
3535,28.28282828282828,25.0
3536,28.28282828282828,25.0
3537,28.28282828282828,26.0
3538,28.28282828282828,25.0
3539,29.292929292929294,24.0
3540,29.292929292929294,24.0
3541,28.28282828282828,23.0
3542,27.27272727272727,22.0
3543,26.262626262626267,22.0
3544,27.27272727272727,23.0
3545,28.28282828282828,23.0
3546,28.28282828282828,23.0
3547,29.292929292929294,23.0
3548,29.292929292929294,23.0
3549,29.292929292929294,24.0
3550,29.292929292929294,24.0
3551,29.292929292929294,24.0
3552,29.292929292929294,24.0
3553,28.28282828282828,23.0
3554,28.28282828282828,23.0
3555,29.292929292929294,24.0
3556,29.292929292929294,25.0
3557,30.303030303030305,25.0
3558,31.313131313131315,26.0
3559,31.313131313131315,26.0
3560,31.313131313131315,26.0
