pointer,OQ818340,OQ818345,OQ818347,OQ818348,KX759618.1,KX759619.1,KX759621.1,KX759622.1,KX759623.1,KX759624.1,NC_033776.1
2881,79.56989247,0,69.6969697,55.20833333,55.91397849,59.13978495,55.91397849,60.21505376,62.3655914,0,60.21505376
2882,79.56989247,0,69.6969697,54.16666667,55.91397849,59.13978495,55.91397849,60.21505376,62.3655914,0,60.21505376
2883,79.56989247,0,69.6969697,54.16666667,55.91397849,59.13978495,55.91397849,60.21505376,62.3655914,0,60.21505376
2884,78.49462366,0,68.68686869,54.16666667,54.83870968,59.13978495,54.83870968,59.13978495,61.29032258,0,59.13978495
2885,77.41935484,0,67.67676768,53.125,53.76344086,58.06451613,53.76344086,58.06451613,60.21505376,0,58.06451613
2886,77.41935484,0,67.67676768,53.125,52.68817204,56.98924731,52.68817204,56.98924731,59.13978495,0,56.98924731
2887,77.41935484,0,66.66666667,53.125,51.61290323,56.98924731,51.61290323,55.91397849,58.06451613,0,55.91397849
2888,77.41935484,0,66.66666667,53.125,51.61290323,56.98924731,51.61290323,55.91397849,58.06451613,0,55.91397849
2889,77.41935484,0,66.66666667,53.125,51.61290323,56.98924731,51.61290323,55.91397849,58.06451613,0,55.91397849
2890,76.34408602,0,67.67676768,53.125,51.61290323,55.91397849,51.61290323,54.83870968,58.06451613,0,54.83870968
2891,76.34408602,0,67.67676768,53.125,51.61290323,55.91397849,51.61290323,54.83870968,58.06451613,0,54.83870968
2892,76.34408602,0,66.66666667,53.125,50.53763441,54.83870968,50.53763441,53.76344086,56.98924731,0,53.76344086
2893,76.34408602,0,66.66666667,54.16666667,50.53763441,54.83870968,50.53763441,53.76344086,56.98924731,0,53.76344086
2894,76.34408602,0,65.65656566,53.125,49.46236559,54.83870968,49.46236559,52.68817204,55.91397849,0,52.68817204
2895,76.34408602,0,64.64646465,52.08333333,48.38709677,53.76344086,48.38709677,51.61290323,55.91397849,0,51.61290323
2896,75.2688172,0,64.64646465,51.04166667,47.31182796,53.76344086,47.31182796,50.53763441,54.83870968,0,50.53763441
2897,75.2688172,0,65.65656566,52.08333333,48.38709677,54.83870968,48.38709677,51.61290323,55.91397849,0,51.61290323
2898,75.2688172,0,66.66666667,53.125,49.46236559,55.91397849,49.46236559,52.68817204,56.98924731,0,52.68817204
2899,75.2688172,0,65.65656566,53.125,49.46236559,55.91397849,49.46236559,53.76344086,56.98924731,0,53.76344086
2900,75.2688172,0,65.65656566,53.125,48.38709677,54.83870968,48.38709677,52.68817204,55.91397849,0,52.68817204
2901,75.2688172,0,65.65656566,53.125,47.31182796,53.76344086,47.31182796,51.61290323,54.83870968,0,51.61290323
2902,75.2688172,0,64.64646465,54.16666667,47.31182796,53.76344086,47.31182796,51.61290323,54.83870968,0,51.61290323
2903,74.19354839,0,63.63636364,54.16666667,46.23655914,52.68817204,46.23655914,50.53763441,53.76344086,0,50.53763441
2904,74.19354839,0,63.63636364,54.16666667,45.16129032,51.61290323,45.16129032,49.46236559,52.68817204,0,49.46236559
2905,74.19354839,0,63.63636364,53.125,44.08602151,52.68817204,44.08602151,48.38709677,52.68817204,0,48.38709677
2906,74.19354839,0,63.63636364,53.125,44.08602151,52.68817204,44.08602151,48.38709677,52.68817204,0,48.38709677
2907,74.19354839,0,63.63636364,53.125,44.08602151,52.68817204,44.08602151,48.38709677,52.68817204,0,48.38709677
2908,75.2688172,0,64.64646465,53.125,44.08602151,52.68817204,44.08602151,49.46236559,52.68817204,0,49.46236559
2909,75.2688172,0,63.63636364,53.125,43.01075269,51.61290323,43.01075269,48.38709677,51.61290323,0,48.38709677
2910,75.2688172,0,63.63636364,53.125,41.93548387,50.53763441,41.93548387,47.31182796,50.53763441,0,47.31182796
2911,75.2688172,0,63.63636364,53.125,41.93548387,50.53763441,41.93548387,47.31182796,50.53763441,0,47.31182796
2912,75.53191489,0,63.63636364,53.60824742,41.4893617,51.06382979,41.4893617,47.87234043,51.06382979,0,47.87234043
2913,75.78947368,0,64.64646465,54.08163265,42.10526316,51.57894737,42.10526316,48.42105263,51.57894737,0,48.42105263
2914,76.04166667,0,64.64646465,54.54545455,41.66666667,51.04166667,41.66666667,47.91666667,51.04166667,0,47.91666667
2915,76.28865979,0,65.65656566,54,41.2371134,50.51546392,41.2371134,47.42268041,50.51546392,0,47.42268041
2916,76.53061224,0,66.66666667,54,40.81632653,50,40.81632653,46.93877551,50,0,46.93877551
2917,76.76767677,0,67.67676768,54,40.4040404,49.49494949,40.4040404,46.46464646,50.50505051,0,46.46464646
2918,76.76767677,0,68.68686869,54,41.41414141,49.49494949,41.41414141,47.47474747,50.50505051,0,47.47474747
2919,76.76767677,0,69.6969697,54,42.42424242,50.50505051,42.42424242,48.48484848,51.51515152,0,48.48484848
2920,76.76767677,0,68.68686869,55,43.43434343,51.51515152,43.43434343,49.49494949,51.51515152,0,49.49494949
2921,76.76767677,0,68.68686869,55,43.43434343,51.51515152,43.43434343,49.49494949,51.51515152,0,49.49494949
2922,76.76767677,0,68.68686869,55,43.43434343,51.51515152,43.43434343,49.49494949,51.51515152,0,49.49494949
2923,76,0,68,56,44,51,44,49,52,0,49
2924,77,0,68,56,45,51,45,50,52,0,50
2925,77,0,67,56,44,50,44,49,51,0,49
2926,76,0,66,55,43,49,43,48,50,0,48
2927,77,0,67,55,44,50,44,49,51,0,49
2928,78,0,67,55,45,51,45,50,52,0,50
2929,78,0,67,54,45,52,45,51,52,0,51
2930,79,1,67,55,46,53,46,52,53,0,52
2931,79,2,68,56,47,53,47,53,53,0,53
2932,79,3,68,57,47,52,47,53,52,0,53
2933,80,4,68,56,46,52,46,52,52,0,52
2934,80,5,67,55,46,52,46,51,52,0,51
2935,80,6,67,54,45,52,45,50,51,0,50
2936,80,7,67,54,46,53,46,51,52,0,51
2937,80,8,67,54,45,52,45,50,51,0,50
2938,80,9,67,54,45,52,45,50,51,0,50
2939,80,10,67,54,46,53,46,51,52,0,51
2940,80,11,67,54,46,53,46,51,52,0,51
2941,79,11,66,53,45,52,45,50,51,0,50
2942,79,12,66,53,45,52,45,49,51,0,49
2943,79,12,65,52,45,52,45,49,51,0,49
2944,79,12,65,52,45,51,45,48,50,0,48
2945,79,12,65,52,45,52,45,48,51,0,48
2946,79,12,65,51,45,51,45,48,50,0,48
2947,78,12,65,50,44,51,44,47,49,0,47
2948,79,12,65,50,43,51,43,46,48,0,46
2949,79,12,65,50,43,50,43,46,47,0,46
2950,79,12,64,50,42,49,42,45,46,0,45
2951,79,12,64,51,43,50,43,45,46,0,45
2952,79,12,64,51,44,51,44,46,47,0,46
2953,79,12,64,51,44,51,44,46,46,0,46
2954,78,12,64,52,44,51,44,46,46,0,46
2955,78,12,64,52,44,52,44,46,46,0,46
2956,77,12,63,52,43,51,43,45,45,0,45
2957,77,12,63,53,43,51,43,45,45,0,45
2958,77,12,63,52,43,51,43,45,45,0,45
2959,76,12,62,52,42,50,42,44,44,0,44
2960,76,12,62,53,43,51,43,45,45,0,45
2961,77,12,62,54,44,52,44,46,46,0,46
2962,76,12,62,54,44,52,44,46,46,0,46
2963,77,12,63,54,45,53,45,47,47,0,47
2964,77,12,64,55,46,53,46,48,47,0,48
2965,77,12,64,54,46,52,46,48,46,0,48
2966,78,12,65,55,46,52,46,48,46,0,48
2967,78,12,66,56,47,53,47,48,46,0,48
2968,78,12,66,56,47,53,47,48,47,0,48
2969,79,12,67,56,48,54,48,48,46,0,48
2970,79,12,67,56,47,53,47,47,45,0,47
2971,78,12,66,55,46,52,46,46,45,0,46
2972,78,12,66,56,47,53,47,47,46,0,47
2973,78,12,66,56,48,54,48,48,47,0,48
2974,78,12,65,55,47,53,47,47,46,0,47
2975,78,12,65,54,46,52,46,46,45,0,46
2976,79,12,65,55,45,51,45,45,44,0,45
2977,78,12,64,55,44,50,44,44,43,0,44
2978,78,12,64,55,43,50,43,43,43,0,43
2979,78,12,64,56,44,50,44,44,43,0,44
2980,77,12,63,56,44,49,44,44,42,0,44
2981,77,12,63,57,44,49,44,45,43,0,45
2982,77,12,63,57,43,49,43,44,43,0,44
2983,76,12,62,56,42,48,42,44,42,0,44
2984,77,12,62,56,42,47,42,45,42,0,45
2985,78,12,63,57,42,47,42,45,42,0,45
2986,77,12,62,56,42,47,42,45,42,0,45
2987,78,12,63,56,43,48,43,46,43,0,46
2988,78,12,63,56,43,48,43,46,43,0,46
2989,77,12,62,56,42,47,42,45,42,0,45
2990,78,12,62,56,43,48,43,46,43,0,46
2991,78,12,62,55,43,48,43,46,43,0,46
2992,78,12,62,55,43,48,43,46,43,0,46
2993,77,12,62,54,43,48,43,46,44,0,46
2994,77,12,63,54,44,47,44,46,45,0,46
2995,76,12,64,54,44,47,44,46,44,0,46
2996,77,12,64,54,45,48,45,47,45,0,47
2997,77,12,63,53,45,48,45,47,45,0,47
2998,77,12,62,52,44,47,44,46,44,0,46
2999,78,12,63,53,44,47,44,45,45,0,45
3000,78,12,63,53,44,47,44,45,46,0,45
3001,78,12,63,52,44,47,44,45,46,0,45
3002,79,12,64,52,45,48,45,46,47,0,46
3003,80,12,65,52,46,49,46,47,48,0,47
3004,80,12,64,51,46,49,46,47,48,0,47
3005,81,12,65,52,46,48,46,47,48,0,47
3006,81,12,65,52,46,48,46,47,48,0,47
3007,81,12,65,52,46,48,46,46,48,0,46
3008,81,12,65,53,47,49,47,45,49,0,45
3009,81,12,66,53,48,50,48,46,50,0,46
3010,80,12,65,53,48,50,48,47,50,0,47
3011,81,12,66,53,49,50,49,48,50,0,48
3012,81,12,67,52,50,50,50,48,50,0,48
3013,80,12,66,51,49,49,49,47,49,0,47
3014,80,12,67,50,50,50,50,48,50,0,48
3015,80,12,66,50,51,51,51,49,51,0,49
3016,80,12,65,50,51,51,51,49,52,0,49
3017,80,12,64,50,52,52,52,50,51,0,50
3018,80,12,64,50,51,51,51,49,50,0,49
3019,80,12,64,50,50,50,50,48,49,0,48
3020,81,12,64,49,50,49,50,48,49,0,48
3021,81,12,63,48,49,48,49,47,48,0,47
3022,80,12,62,47,48,47,48,46,47,0,46
3023,81,12,63,47,48,48,48,47,47,0,47
3024,81,12,63,47,48,49,48,47,48,0,47
3025,80,12,63,46,48,49,48,48,48,0,48
3026,80,12,63,46,48,49,48,48,48,0,48
3027,79,12,62,46,47,48,47,47,47,0,47
3028,78,12,61,46,46,48,46,46,46,0,46
3029,77,12,60,47,46,48,46,45,47,0,45
3030,77,11,60,47,45,47,45,44,46,0,44
3031,77,10,59,47,44,46,44,43,45,0,43
3032,77,9,59,47,45,47,45,44,46,0,44
3033,77,8,60,48,46,48,46,45,47,0,45
3034,76,7,61,48,45,48,45,46,47,0,46
3035,76,6,61,49,46,48,46,47,48,0,47
3036,76,5,61,49,46,48,46,47,48,0,47
3037,76,4,60,49,46,49,46,48,49,0,48
3038,75,3,60,49,46,48,46,48,48,0,48
3039,74,2,60,49,46,47,46,48,48,0,48
3040,73,1,60,49,45,46,45,47,47,0,47
3041,74,1,61,49,46,47,46,48,48,0,48
3042,74,0,62,50,47,48,47,49,49,0,49
3043,73,0,62,51,47,48,47,49,49,0,49
3044,72,0,62,51,46,49,46,50,50,0,50
3045,72,0,62,51,46,48,46,50,49,0,50
3046,72,0,62,51,45,48,45,49,49,0,49
3047,72,0,61,51,45,48,45,49,49,0,49
3048,71,0,61,51,46,49,46,50,50,0,50
3049,70,0,60,51,45,49,45,49,50,0,49
3050,70,0,60,51,45,49,45,49,50,0,49
3051,70,0,60,50,45,49,45,49,50,0,49
3052,70,0,59,49,44,48,44,48,50,0,48
3053,70,0,59,49,44,48,44,48,51,0,48
3054,71,0,60,49,45,49,45,49,52,0,49
3055,70,0,60,49,45,48,45,49,51,0,49
3056,70,0,60,50,45,48,45,49,51,0,49
3057,70,0,60,50,45,48,45,49,51,0,49
3058,69,0,59,50,45,47,45,48,50,0,48
3059,70,0,59,49,45,47,45,48,50,0,48
3060,70,0,58,48,44,46,44,47,49,0,47
3061,69,0,57,47,43,46,43,46,48,0,46
3062,70,0,57,46,43,46,43,46,48,0,46
3063,70,0,57,45,43,46,43,46,48,0,46
3064,69,0,56,44,42,45,42,45,47,0,45
3065,69,0,56,44,42,45,42,45,47,0,45
3066,69,0,55,43,42,45,42,45,47,0,45
3067,68,0,54,42,41,44,41,44,47,0,44
3068,68,0,54,41,41,44,41,44,47,0,44
3069,68,0,54,41,41,44,41,44,48,0,44
3070,68,0,54,40,41,44,41,45,48,0,45
3071,68,0,54,40,41,44,41,46,47,0,46
3072,68,0,55,40,40,43,40,45,46,0,45
3073,67,0,54,39,39,43,39,44,46,0,44
3074,67,0,54,39,39,43,39,44,46,0,44
3075,66,0,54,40,39,43,39,44,46,0,44
3076,65,0,54,40,40,43,40,45,47,0,45
3077,66,0,54,40,41,43,41,46,47,0,46
3078,67,0,54,41,42,42,42,47,47,0,47
3079,67,0,53,40,41,41,41,46,46,0,46
3080,68,0,54,41,42,42,42,47,47,0,47
3081,68,0,54,40,42,42,42,47,47,0,47
3082,67,0,53,40,42,41,42,47,46,0,47
3083,68,0,54,41,43,42,43,47,47,0,47
3084,68,0,55,42,44,43,44,47,48,0,47
3085,67.67676768,0,54,41.41414141,44.44444444,43.43434343,44.44444444,47.47474747,48.48484848,0,47.47474747
3086,68.36734694,0,54,41.83673469,44.89795918,43.87755102,44.89795918,47.95918367,48.97959184,0,47.95918367
3087,68.04123711,0,53,42.26804124,44.32989691,43.29896907,44.32989691,47.42268041,48.45360825,0,47.42268041
3088,67.01030928,0,53,41.2371134,44.32989691,43.29896907,44.32989691,47.42268041,48.45360825,0,47.42268041
3089,68.04123711,0,54,40.20618557,44.32989691,43.29896907,44.32989691,48.45360825,48.45360825,0,48.45360825
3090,68.04123711,0,54,40.20618557,43.29896907,42.26804124,43.29896907,48.45360825,48.45360825,0,48.45360825
3091,67.01030928,0,54,40.20618557,42.26804124,41.2371134,42.26804124,47.42268041,47.42268041,0,47.42268041
3092,67.01030928,0,55,40.20618557,43.29896907,42.26804124,43.29896907,48.45360825,48.45360825,0,48.45360825
3093,68.04123711,0,55,40.20618557,44.32989691,43.29896907,44.32989691,49.48453608,48.45360825,0,49.48453608
3094,67.01030928,0,55,40.20618557,43.29896907,44.32989691,43.29896907,49.48453608,47.42268041,0,49.48453608
3095,68.04123711,0,55,40.20618557,44.32989691,45.36082474,44.32989691,49.48453608,48.45360825,0,49.48453608
3096,68.04123711,0,55,40.20618557,44.32989691,45.36082474,44.32989691,49.48453608,48.45360825,0,49.48453608
3097,68.04123711,0,55,40.20618557,43.29896907,45.36082474,43.29896907,48.45360825,48.45360825,0,48.45360825
3098,68.04123711,0,56,40.20618557,44.32989691,46.39175258,44.32989691,49.48453608,49.48453608,0,49.48453608
3099,68.04123711,0,56,39.17525773,45.36082474,47.42268041,45.36082474,50.51546392,49.48453608,0,50.51546392
3100,67.01030928,0,55,38.1443299,45.36082474,48.45360825,45.36082474,50.51546392,49.48453608,0,50.51546392
3101,67.01030928,0,55,38.1443299,45.36082474,48.45360825,45.36082474,51.54639175,49.48453608,0,51.54639175
3102,67.01030928,0,55,37.11340206,44.32989691,47.42268041,44.32989691,51.54639175,48.45360825,0,51.54639175
3103,65.97938144,0,55,36.08247423,43.29896907,46.39175258,43.29896907,51.54639175,47.42268041,0,51.54639175
3104,65.97938144,0,55,36.08247423,43.29896907,46.39175258,43.29896907,51.54639175,47.42268041,0,51.54639175
3105,64.94845361,0,54,35.05154639,43.29896907,46.39175258,43.29896907,51.54639175,47.42268041,0,51.54639175
3106,64.94845361,0,53,34.02061856,42.26804124,45.36082474,42.26804124,50.51546392,46.39175258,0,50.51546392
3107,64.94845361,0,52,32.98969072,42.26804124,45.36082474,42.26804124,51.54639175,46.39175258,0,51.54639175
3108,64.94845361,0,51,31.95876289,42.26804124,45.36082474,42.26804124,52.57731959,46.39175258,0,52.57731959
3109,63.91752577,0,51,31.95876289,41.2371134,44.32989691,41.2371134,51.54639175,45.36082474,0,51.54639175
3110,64.94845361,0,52,30.92783505,42.26804124,45.36082474,42.26804124,51.54639175,46.39175258,0,51.54639175
3111,64.94845361,0,51,30.92783505,42.26804124,46.39175258,42.26804124,51.54639175,47.42268041,0,51.54639175
3112,64.94845361,0,50,30.92783505,41.2371134,45.36082474,41.2371134,50.51546392,46.39175258,0,50.51546392
3113,65.97938144,0,50,30.92783505,41.2371134,45.36082474,41.2371134,50.51546392,46.39175258,0,50.51546392
3114,65.97938144,0,49,30.92783505,41.2371134,45.36082474,41.2371134,50.51546392,46.39175258,0,50.51546392
3115,65.97938144,0,49,30.92783505,40.20618557,44.32989691,40.20618557,49.48453608,45.36082474,0,49.48453608
3116,65.97938144,0,50,30.92783505,41.2371134,45.36082474,41.2371134,50.51546392,45.36082474,0,50.51546392
3117,65.97938144,0,51,30.92783505,41.2371134,45.36082474,41.2371134,50.51546392,46.39175258,0,50.51546392
3118,64.94845361,0,51,30.92783505,41.2371134,46.39175258,41.2371134,50.51546392,46.39175258,0,50.51546392
3119,64.94845361,0,50,30.92783505,41.2371134,46.39175258,41.2371134,50.51546392,46.39175258,0,50.51546392
3120,64.94845361,0,50,30.92783505,41.2371134,46.39175258,41.2371134,50.51546392,46.39175258,0,50.51546392
3121,63.91752577,0,51,30.92783505,41.2371134,46.39175258,41.2371134,50.51546392,46.39175258,0,50.51546392
3122,64.94845361,0,51,30.92783505,42.26804124,47.42268041,42.26804124,51.54639175,47.42268041,0,51.54639175
3123,64.94845361,0,50,29.89690722,42.26804124,47.42268041,42.26804124,51.54639175,47.42268041,0,51.54639175
3124,64.94845361,0,49,28.86597938,41.2371134,47.42268041,41.2371134,50.51546392,47.42268041,0,50.51546392
3125,65.97938144,0,50,28.86597938,41.2371134,48.45360825,41.2371134,50.51546392,47.42268041,0,50.51546392
3126,67.01030928,0,50,28.86597938,42.26804124,49.48453608,42.26804124,50.51546392,48.45360825,0,50.51546392
3127,67.01030928,0,50,28.86597938,42.26804124,49.48453608,42.26804124,50.51546392,48.45360825,0,50.51546392
3128,67.01030928,0,51,28.86597938,42.26804124,48.45360825,42.26804124,51.54639175,48.45360825,0,51.54639175
3129,67.01030928,0,51,27.83505155,42.26804124,47.42268041,42.26804124,51.54639175,47.42268041,0,51.54639175
3130,67.01030928,0,50,26.80412371,42.26804124,47.42268041,42.26804124,52.57731959,47.42268041,0,52.57731959
3131,65.97938144,0,51,26.80412371,42.26804124,47.42268041,42.26804124,52.57731959,47.42268041,0,52.57731959
3132,65.97938144,0,51,26.80412371,42.26804124,46.39175258,42.26804124,52.57731959,47.42268041,0,52.57731959
3133,64.94845361,0,50,25.77319588,41.2371134,45.36082474,41.2371134,52.57731959,46.39175258,0,52.57731959
3134,65.97938144,0,50,26.80412371,42.26804124,45.36082474,42.26804124,52.57731959,46.39175258,0,52.57731959
3135,65.97938144,0,50,26.80412371,42.26804124,45.36082474,42.26804124,52.57731959,46.39175258,0,52.57731959
3136,65.97938144,0,50,26.80412371,41.2371134,44.32989691,41.2371134,52.57731959,45.36082474,0,52.57731959
3137,65.97938144,0,50,25.77319588,41.2371134,43.29896907,41.2371134,52.57731959,45.36082474,0,52.57731959
3138,67.01030928,0,50,25.77319588,40.20618557,43.29896907,40.20618557,51.54639175,45.36082474,0,51.54639175
3139,67.01030928,0,50,24.74226804,40.20618557,43.29896907,40.20618557,50.51546392,44.32989691,0,50.51546392
3140,68.04123711,0,49,23.71134021,40.20618557,43.29896907,40.20618557,50.51546392,44.32989691,0,50.51546392
3141,68.04123711,0,48,24.74226804,39.17525773,42.26804124,39.17525773,49.48453608,43.29896907,0,49.48453608
3142,67.01030928,0,47,23.71134021,38.1443299,41.2371134,38.1443299,48.45360825,42.26804124,0,48.45360825
3143,67.01030928,0,48,22.68041237,39.17525773,42.26804124,39.17525773,49.48453608,43.29896907,0,49.48453608
3144,68.04123711,0,48,21.64948454,40.20618557,42.26804124,40.20618557,49.48453608,43.29896907,0,49.48453608
3145,68.04123711,0,47,20.6185567,40.20618557,43.29896907,40.20618557,50.51546392,43.29896907,0,50.51546392
3146,68.04123711,0,47,21.64948454,40.20618557,43.29896907,40.20618557,50.51546392,43.29896907,0,50.51546392
3147,69.07216495,0,48,22.68041237,40.20618557,42.26804124,40.20618557,50.51546392,43.29896907,0,50.51546392
3148,70.10309278,0,47,23.71134021,40.20618557,42.26804124,40.20618557,50.51546392,43.29896907,0,50.51546392
3149,71.13402062,0,48,23.71134021,40.20618557,43.29896907,40.20618557,51.54639175,44.32989691,0,51.54639175
3150,71.13402062,0,49,23.71134021,40.20618557,44.32989691,40.20618557,51.54639175,45.36082474,0,51.54639175
3151,70.10309278,0,48,23.71134021,39.17525773,43.29896907,39.17525773,50.51546392,44.32989691,0,50.51546392
3152,69.07216495,0,49,23.71134021,39.17525773,43.29896907,39.17525773,50.51546392,43.29896907,0,50.51546392
3153,68.04123711,0,49,23.71134021,39.17525773,42.26804124,39.17525773,50.51546392,42.26804124,0,50.51546392
3154,67.01030928,0,48,22.68041237,38.1443299,41.2371134,38.1443299,49.48453608,41.2371134,0,49.48453608
3155,68.04123711,0,47,21.64948454,37.11340206,41.2371134,37.11340206,48.45360825,41.2371134,0,48.45360825
3156,68.04123711,0,47,20.6185567,37.11340206,41.2371134,37.11340206,48.45360825,41.2371134,0,48.45360825
3157,67.01030928,0,46,19.58762887,37.11340206,42.26804124,37.11340206,48.45360825,41.2371134,0,48.45360825
3158,68.04123711,0,47,20.6185567,37.11340206,43.29896907,37.11340206,49.48453608,41.2371134,0,49.48453608
3159,68.04123711,0,48,21.64948454,37.11340206,43.29896907,37.11340206,49.48453608,41.2371134,0,49.48453608
3160,67.01030928,0,49,21.64948454,37.11340206,43.29896907,37.11340206,49.48453608,41.2371134,0,49.48453608
3161,67.01030928,0,50,21.64948454,37.11340206,42.26804124,37.11340206,49.48453608,42.26804124,0,49.48453608
3162,67.01030928,0,49,21.64948454,37.11340206,42.26804124,37.11340206,49.48453608,42.26804124,0,49.48453608
3163,65.97938144,0,48,21.64948454,36.08247423,41.2371134,36.08247423,48.45360825,41.2371134,0,48.45360825
3164,67.01030928,0,49,22.68041237,37.11340206,42.26804124,37.11340206,49.48453608,42.26804124,0,49.48453608
3165,67.01030928,0,50,23.71134021,38.1443299,43.29896907,38.1443299,50.51546392,43.29896907,0,50.51546392
3166,67.01030928,0,50,24.74226804,38.1443299,43.29896907,38.1443299,51.54639175,44.32989691,0,51.54639175
3167,67.01030928,0,51,25.77319588,39.17525773,43.29896907,39.17525773,52.57731959,44.32989691,0,52.57731959
3168,67.01030928,0,51,26.80412371,38.1443299,42.26804124,38.1443299,51.54639175,43.29896907,0,51.54639175
3169,65.97938144,0,51,26.80412371,37.11340206,41.2371134,37.11340206,50.51546392,42.26804124,0,50.51546392
3170,65.97938144,0,51,27.83505155,38.1443299,42.26804124,38.1443299,50.51546392,43.29896907,0,50.51546392
3171,67.01030928,0,52,28.86597938,39.17525773,43.29896907,39.17525773,50.51546392,44.32989691,0,50.51546392
3172,65.97938144,0,51,28.86597938,39.17525773,43.29896907,39.17525773,50.51546392,44.32989691,0,50.51546392
3173,67.01030928,0,52,29.89690722,39.17525773,42.26804124,39.17525773,50.51546392,43.29896907,0,50.51546392
3174,67.01030928,1.030927835,53,29.89690722,40.20618557,43.29896907,40.20618557,51.54639175,44.32989691,0,51.54639175
3175,68.04123711,2.06185567,53,28.86597938,41.2371134,44.32989691,41.2371134,52.57731959,45.36082474,0,52.57731959
3176,69.07216495,3.092783505,53,28.86597938,41.2371134,45.36082474,41.2371134,52.57731959,45.36082474,0,52.57731959
3177,69.07216495,4.12371134,54,29.89690722,41.2371134,46.39175258,41.2371134,52.57731959,46.39175258,0,52.57731959
3178,68.04123711,4.12371134,54,28.86597938,40.20618557,46.39175258,40.20618557,51.54639175,46.39175258,0,51.54639175
3179,67.01030928,4.12371134,55,29.89690722,41.2371134,46.39175258,41.2371134,52.57731959,46.39175258,0,52.57731959
3180,67.01030928,4.12371134,55,29.89690722,40.20618557,45.36082474,40.20618557,51.54639175,45.36082474,0,51.54639175
3181,65.97938144,4.12371134,54,29.89690722,39.17525773,44.32989691,39.17525773,50.51546392,44.32989691,0,50.51546392
3182,67.01030928,5.154639175,55,30.92783505,40.20618557,45.36082474,40.20618557,51.54639175,45.36082474,0,51.54639175
3183,67.01030928,6.18556701,55,29.89690722,40.20618557,45.36082474,40.20618557,51.54639175,45.36082474,0,51.54639175
3184,65.97938144,7.216494845,54,28.86597938,40.20618557,44.32989691,40.20618557,51.54639175,44.32989691,0,51.54639175
3185,65.30612245,7.142857143,54,29.59183673,39.79591837,43.87755102,39.79591837,51.02040816,43.87755102,0,51.02040816
3186,65.65656566,7.070707071,55,30.3030303,39.39393939,43.43434343,39.39393939,50.50505051,43.43434343,0,50.50505051
3187,66,7,56,31,39,43,39,50,43,0,50
3188,67,8,56,32,39,43,39,50,43,0,50
3189,67,9,56,33,40,44,40,50,44,0,50
3190,67,10,55,34,40,44,40,49,43,0,49
3191,68,11,54,34,41,45,41,50,44,0,50
3192,68,11,53,34,41,45,41,50,44,0,50
3193,67,11,53,34,40,44,40,49,44,0,49
3194,68,11,53,34,41,44,41,50,45,0,50
3195,68,11,53,34,41,44,41,51,45,0,51
3196,67,11,53,34,41,44,41,51,44,0,51
3197,66,11,53,34,41,43,41,51,43,0,51
3198,65,11,52,34,40,42,40,50,42,0,50
3199,64,11,51,34,39,41,39,49,41,0,49
3200,65,11,52,35,39,41,39,49,40,0,49
3201,65,11,52,36,39,41,39,48,40,0,48
3202,64,11,51,37,39,41,39,47,40,0,47
3203,64,11,50,37,39,42,39,47,41,0,47
3204,64,11,51,38,39,42,39,47,41,0,47
3205,65,11,51,38,40,42,40,47,41,0,47
3206,65,11,52,39,41,43,41,48,42,0,48
3207,65,11,53,40,41,43,41,48,42,0,48
3208,64,11,53,40,40,42,40,47,41,0,47
3209,65,11,53,40,40,42,40,47,41,0,47
3210,65,11,53,40,40,42,40,47,41,0,47
3211,64,11,53,40,39,41,39,46,40,0,46
3212,64,11,54,41,40,42,40,47,41,0,47
3213,64,11,55,42,41,43,41,48,42,0,48
3214,63,11,55,42,40,42,40,47,41,0,47
3215,63,11,56,43,41,43,41,48,42,0,48
3216,63,11,56,44,41,43,41,48,42,0,48
3217,63,11,55,44,40,42,40,47,41,0,47
3218,64,11,55,45,41,42,41,48,42,0,48
3219,64,11,56,46,41,42,41,48,42,0,48
3220,63,11,57,46,40,42,40,47,42,0,47
3221,64,11,57,47,41,42,41,48,43,0,48
3222,64,11,57,47,40,41,40,47,42,0,47
3223,63,11,57,48,39,40,39,47,41,0,47
3224,62,11,58,49,39,39,39,47,40,0,47
3225,62,11,58,50,40,39,40,47,41,0,47
3226,62,11,58,50,39,38,39,47,40,0,47
3227,62,11,59,50,39,39,39,47,40,0,47
3228,63,11,58,50,39,39,39,46,40,0,46
3229,64,11,58,50,40,40,40,46,41,0,46
3230,64,11,59,50,41,41,41,46,42,0,46
3231,65,11,59,49,42,42,42,47,43,0,47
3232,64,11,59,48,41,42,41,46,42,0,46
3233,65,11,59,48,41,42,41,45,42,0,45
3234,65,11,59,48,40,41,40,44,41,0,44
3235,64,11,59,48,39,40,39,43,40,0,43
3236,64,11,59,47,39,40,39,42,40,0,42
3237,64,11,59,47,39,40,39,42,39,0,42
3238,63,11,58,46,39,40,39,42,39,0,42
3239,64,11,57,46,38,40,38,42,39,0,42
3240,64,11,58,46,38,40,38,42,39,0,42
3241,64,11,58,45,38,40,38,42,39,0,42
3242,65,11,59,46,39,41,39,43,40,0,43
3243,66,11,59,47,38,41,38,42,40,0,42
3244,65,11,58,47,37,41,37,41,39,0,41
3245,65,11,59,48,38,41,38,41,40,0,41
3246,65,11,58,48,38,42,38,41,41,0,41
