pointer,MG888045.1,NC_026470.1
1140,25.0,25.0
1141,24.0,24.0
1142,24.0,24.0
1143,24.0,24.0
1144,23.0,24.0
1145,23.0,24.0
1146,23.0,24.0
1147,23.0,24.0
1148,23.0,24.0
1149,24.0,25.0
1150,25.0,26.0
1151,25.0,26.0
1152,25.0,26.0
1153,25.0,27.0
1154,24.0,26.0
1155,24.0,26.0
1156,25.0,26.0
1157,26.0,26.0
1158,27.0,26.0
1159,27.0,26.0
1160,27.0,26.0
1161,28.000000000000004,26.0
1162,28.000000000000004,26.0
1163,28.999999999999996,27.0
1164,28.000000000000004,27.0
1165,28.000000000000004,27.0
1166,27.0,27.0
1167,27.0,26.0
1168,27.0,26.0
1169,26.0,26.0
1170,25.0,25.0
1171,25.0,24.0
1172,24.0,23.0
1173,23.0,22.0
1174,23.0,21.0
1175,22.0,21.0
1176,21.0,21.0
1177,22.0,21.0
1178,22.0,21.0
1179,23.0,22.0
1180,23.0,22.0
1181,24.0,23.0
1182,25.0,24.0
1183,26.0,25.0
1184,26.0,25.0
1185,27.0,26.0
1186,27.0,26.0
1187,27.0,26.0
1188,27.0,26.0
1189,28.000000000000004,27.0
1190,28.000000000000004,27.0
1191,28.999999999999996,27.0
1192,28.999999999999996,27.0
1193,28.999999999999996,28.000000000000004
1194,28.999999999999996,28.000000000000004
1195,28.000000000000004,27.0
1196,28.000000000000004,28.000000000000004
1197,28.999999999999996,28.000000000000004
1198,28.999999999999996,28.999999999999996
1199,28.999999999999996,28.999999999999996
1200,28.999999999999996,30.0
1201,28.999999999999996,30.0
1202,30.0,30.0
1203,30.0,31.0
1204,30.0,31.0
1205,30.0,32.0
1206,30.0,32.323232323232325
1207,30.0,31.63265306122449
1208,28.999999999999996,31.63265306122449
1209,28.000000000000004,32.6530612244898
1210,27.0,31.63265306122449
1211,27.0,32.6530612244898
1212,26.0,31.63265306122449
1213,26.0,32.6530612244898
1214,25.0,32.6530612244898
1215,26.0,33.6734693877551
1216,25.0,34.69387755102041
1217,25.0,34.69387755102041
1218,25.0,34.69387755102041
1219,24.0,34.69387755102041
1220,24.0,34.69387755102041
1221,24.0,35.714285714285715
1222,24.242424242424242,35.714285714285715
1223,24.242424242424242,35.714285714285715
1224,24.242424242424242,36.734693877551024
1225,25.252525252525253,37.755102040816325
1226,26.262626262626267,38.775510204081634
1227,26.262626262626267,38.775510204081634
1228,26.262626262626267,38.775510204081634
1229,26.262626262626267,38.775510204081634
1230,26.262626262626267,37.755102040816325
1231,27.27272727272727,38.775510204081634
1232,28.28282828282828,39.795918367346935
1233,29.292929292929294,40.816326530612244
1234,30.303030303030305,40.816326530612244
1235,31.313131313131315,41.83673469387755
1236,31.313131313131315,42.857142857142854
1237,32.323232323232325,42.857142857142854
1238,32.323232323232325,42.857142857142854
1239,33.33333333333333,41.83673469387755
1240,33.33333333333333,41.83673469387755
1241,33.33333333333333,42.857142857142854
1242,33.33333333333333,42.857142857142854
1243,34.34343434343434,43.87755102040816
1244,34.34343434343434,43.87755102040816
1245,34.34343434343434,43.87755102040816
1246,34.34343434343434,44.89795918367347
1247,34.34343434343434,44.89795918367347
1248,34.34343434343434,44.89795918367347
1249,33.6734693877551,43.87755102040816
1250,33.6734693877551,43.87755102040816
1251,32.6530612244898,42.857142857142854
1252,31.63265306122449,41.83673469387755
1253,32.6530612244898,40.816326530612244
1254,33.6734693877551,41.83673469387755
1255,34.69387755102041,41.83673469387755
1256,33.6734693877551,40.816326530612244
1257,33.6734693877551,40.816326530612244
1258,33.6734693877551,40.816326530612244
1259,32.6530612244898,40.816326530612244
1260,32.6530612244898,40.816326530612244
1261,31.63265306122449,40.816326530612244
1262,31.63265306122449,41.83673469387755
1263,31.63265306122449,41.83673469387755
1264,31.63265306122449,41.83673469387755
1265,31.63265306122449,42.857142857142854
1266,31.63265306122449,42.857142857142854
1267,32.6530612244898,42.857142857142854
1268,32.6530612244898,42.857142857142854
1269,32.6530612244898,42.857142857142854
1270,33.6734693877551,42.857142857142854
1271,33.6734693877551,42.857142857142854
1272,33.6734693877551,42.857142857142854
1273,33.6734693877551,42.857142857142854
1274,33.6734693877551,42.857142857142854
1275,33.6734693877551,42.857142857142854
1276,33.6734693877551,42.857142857142854
1277,32.6530612244898,42.857142857142854
1278,32.6530612244898,42.857142857142854
1279,31.63265306122449,42.857142857142854
1280,31.63265306122449,42.857142857142854
1281,30.612244897959183,41.83673469387755
1282,29.591836734693878,40.816326530612244
1283,28.57142857142857,39.795918367346935
1284,28.57142857142857,39.795918367346935
1285,27.55102040816326,39.795918367346935
1286,27.55102040816326,39.795918367346935
1287,28.57142857142857,40.816326530612244
1288,29.591836734693878,41.83673469387755
1289,28.57142857142857,40.816326530612244
1290,29.591836734693878,41.83673469387755
1291,28.57142857142857,42.857142857142854
1292,28.57142857142857,42.857142857142854
1293,29.591836734693878,42.857142857142854
1294,30.612244897959183,43.87755102040816
1295,31.63265306122449,43.87755102040816
1296,32.6530612244898,43.87755102040816
1297,32.6530612244898,43.87755102040816
1298,33.6734693877551,43.87755102040816
1299,34.69387755102041,44.89795918367347
1300,34.69387755102041,44.89795918367347
1301,34.69387755102041,44.89795918367347
1302,33.6734693877551,44.89795918367347
1303,33.6734693877551,43.87755102040816
1304,33.6734693877551,44.89795918367347
1305,33.6734693877551,43.87755102040816
1306,33.6734693877551,44.44444444444444
1307,33.6734693877551,45.0
1308,33.6734693877551,45.0
1309,33.6734693877551,44.0
1310,33.6734693877551,44.0
1311,34.69387755102041,43.0
1312,35.714285714285715,43.0
1313,34.69387755102041,42.0
1314,34.69387755102041,41.0
1315,33.6734693877551,40.0
1316,33.6734693877551,39.0
1317,33.6734693877551,38.0
1318,34.69387755102041,39.0
1319,34.69387755102041,39.0
1320,34.69387755102041,39.0
1321,34.69387755102041,38.0
1322,35.35353535353536,38.0
1323,36.36363636363637,38.0
1324,37.37373737373738,38.0
1325,37.37373737373738,37.0
1326,37.37373737373738,36.0
1327,37.37373737373738,36.0
1328,38.38383838383838,37.0
1329,37.37373737373738,36.0
1330,37.37373737373738,36.0
1331,36.36363636363637,35.0
1332,35.35353535353536,35.0
1333,35.35353535353536,34.0
1334,34.34343434343434,33.33333333333333
1335,33.33333333333333,32.6530612244898
1336,33.33333333333333,31.958762886597935
1337,32.323232323232325,32.29166666666667
1338,32.323232323232325,32.631578947368425
1339,31.313131313131315,32.97872340425532
1340,31.313131313131315,33.33333333333333
1341,31.313131313131315,32.608695652173914
1342,31.313131313131315,32.967032967032964
1343,30.303030303030305,32.22222222222222
1344,30.303030303030305,32.58426966292135
1345,30.303030303030305,32.95454545454545
1346,30.303030303030305,31.818181818181817
1347,30.303030303030305,31.818181818181817
1348,30.303030303030305,31.818181818181817
1349,30.0,31.818181818181817
1350,28.999999999999996,30.681818181818183
1351,30.0,31.818181818181817
1352,30.0,31.818181818181817
1353,28.999999999999996,32.95454545454545
1354,28.000000000000004,31.818181818181817
1355,27.0,31.818181818181817
1356,27.0,31.818181818181817
1357,26.0,31.818181818181817
1358,25.0,31.03448275862069
1359,25.0,30.23255813953488
1360,24.0,29.411764705882355
1361,24.0,29.761904761904763
1362,24.0,28.57142857142857
1363,23.0,27.380952380952383
1364,23.0,27.380952380952383
1365,24.0,26.190476190476193
1366,25.0,26.190476190476193
1367,25.0,26.190476190476193
1368,26.0,27.380952380952383
1369,27.0,27.380952380952383
1370,27.0,27.380952380952383
1371,28.000000000000004,27.380952380952383
1372,28.000000000000004,27.380952380952383
1373,28.999999999999996,28.57142857142857
1374,30.0,29.761904761904763
1375,30.0,30.952380952380953
1376,31.0,32.142857142857146
1377,32.0,32.142857142857146
1378,33.0,33.33333333333333
1379,34.0,33.33333333333333
1380,35.0,34.523809523809526
1381,36.0,35.714285714285715
1382,36.0,35.714285714285715
1383,36.0,35.714285714285715
1384,36.36363636363637,35.714285714285715
1385,36.734693877551024,34.523809523809526
1386,36.734693877551024,34.523809523809526
1387,35.714285714285715,33.33333333333333
1388,34.69387755102041,32.142857142857146
1389,34.69387755102041,32.142857142857146
1390,33.6734693877551,32.142857142857146
1391,34.02061855670103,30.952380952380953
1392,34.375,30.952380952380953
1393,33.68421052631579,29.761904761904763
1394,32.97872340425532,28.57142857142857
1395,32.25806451612903,28.57142857142857
1396,31.521739130434785,27.380952380952383
1397,30.434782608695656,26.190476190476193
1398,29.347826086956523,25.0
1399,28.26086956521739,23.809523809523807
1400,28.26086956521739,22.61904761904762
1401,29.347826086956523,22.61904761904762
1402,30.434782608695656,23.809523809523807
1403,30.434782608695656,23.809523809523807
1404,30.434782608695656,23.809523809523807
1405,30.434782608695656,25.0
1406,30.434782608695656,23.809523809523807
1407,30.434782608695656,22.61904761904762
1408,30.434782608695656,22.61904761904762
1409,30.434782608695656,23.809523809523807
1410,30.434782608695656,25.0
1411,30.434782608695656,26.190476190476193
1412,29.347826086956523,26.190476190476193
1413,29.347826086956523,26.190476190476193
1414,30.434782608695656,27.380952380952383
1415,31.521739130434785,28.57142857142857
1416,31.521739130434785,28.57142857142857
1417,31.521739130434785,28.57142857142857
1418,30.434782608695656,28.57142857142857
1419,30.434782608695656,28.57142857142857
1420,30.434782608695656,28.57142857142857
1421,30.434782608695656,28.57142857142857
1422,30.434782608695656,28.57142857142857
1423,30.434782608695656,28.57142857142857
1424,30.434782608695656,28.57142857142857
1425,29.347826086956523,29.761904761904763
1426,28.26086956521739,30.120481927710845
1427,28.26086956521739,30.48780487804878
1428,27.173913043478258,29.629629629629626
1429,27.173913043478258,30.0
1430,27.173913043478258,30.0
1431,27.173913043478258,30.0
1432,28.26086956521739,28.749999999999996
1433,27.173913043478258,28.749999999999996
1434,27.173913043478258,28.39506172839506
1435,28.26086956521739,29.268292682926827
1436,28.26086956521739,28.915662650602407
1437,28.26086956521739,28.57142857142857
1438,28.26086956521739,28.235294117647058
1439,29.347826086956523,29.069767441860467
1440,29.347826086956523,28.735632183908045
1441,30.434782608695656,29.545454545454547
1442,30.434782608695656,29.213483146067414
1443,30.434782608695656,30.0
1444,30.434782608695656,30.76923076923077
1445,30.434782608695656,30.434782608695656
1446,31.521739130434785,31.521739130434785
1447,31.521739130434785,31.868131868131865
1448,31.521739130434785,32.22222222222222
1449,31.521739130434785,32.58426966292135
1450,31.521739130434785,32.95454545454545
1451,30.434782608695656,32.18390804597701
1452,31.521739130434785,32.18390804597701
1453,31.521739130434785,31.03448275862069
1454,31.521739130434785,31.03448275862069
1455,31.521739130434785,32.18390804597701
1456,31.521739130434785,33.33333333333333
1457,32.608695652173914,34.48275862068966
1458,33.69565217391305,35.22727272727273
1459,33.69565217391305,34.831460674157306
1460,33.69565217391305,34.44444444444444
1461,34.78260869565217,35.16483516483517
1462,35.869565217391305,36.26373626373626
1463,36.95652173913043,37.362637362637365
1464,38.04347826086957,37.362637362637365
1465,38.04347826086957,37.362637362637365
1466,38.04347826086957,38.46153846153847
1467,38.04347826086957,39.56043956043956
1468,38.04347826086957,39.56043956043956
1469,36.95652173913043,39.56043956043956
1470,36.95652173913043,40.65934065934066
1471,35.869565217391305,40.65934065934066
1472,35.869565217391305,40.65934065934066
1473,34.78260869565217,39.56043956043956
1474,34.78260869565217,39.56043956043956
1475,35.869565217391305,39.56043956043956
1476,34.78260869565217,38.46153846153847
1477,33.69565217391305,38.46153846153847
1478,33.69565217391305,37.362637362637365
1479,32.608695652173914,36.26373626373626
1480,32.608695652173914,36.26373626373626
1481,31.521739130434785,35.16483516483517
1482,32.608695652173914,36.26373626373626
1483,32.608695652173914,36.26373626373626
1484,33.33333333333333,37.362637362637365
1485,34.04255319148936,38.46153846153847
1486,34.04255319148936,39.56043956043956
1487,35.1063829787234,39.56043956043956
1488,35.1063829787234,40.65934065934066
1489,36.17021276595745,41.75824175824176
1490,36.17021276595745,40.65934065934066
1491,35.78947368421053,40.65934065934066
1492,35.41666666666667,41.75824175824176
1493,35.051546391752574,41.75824175824176
1494,34.69387755102041,42.857142857142854
1495,35.35353535353536,42.857142857142854
1496,35.0,43.956043956043956
1497,36.0,45.05494505494506
1498,37.0,46.15384615384615
1499,38.0,46.15384615384615
1500,39.0,47.25274725274725
1501,38.0,47.25274725274725
1502,37.0,46.15384615384615
1503,37.0,46.15384615384615
1504,38.0,45.05494505494506
1505,39.0,43.956043956043956
1506,39.0,45.05494505494506
1507,39.0,45.05494505494506
1508,39.0,45.05494505494506
1509,39.0,43.956043956043956
1510,39.0,42.857142857142854
1511,38.0,41.75824175824176
1512,38.0,41.75824175824176
1513,38.0,41.75824175824176
1514,37.0,40.65934065934066
1515,37.0,39.56043956043956
1516,37.0,39.56043956043956
1517,37.0,39.56043956043956
1518,38.0,38.46153846153847
1519,39.0,39.56043956043956
1520,40.0,39.56043956043956
1521,40.0,39.56043956043956
1522,39.0,39.56043956043956
1523,38.0,40.65934065934066
1524,37.0,39.56043956043956
1525,37.0,38.46153846153847
1526,37.0,38.04347826086957
1527,38.0,38.70967741935484
1528,38.0,39.361702127659576
1529,38.0,38.94736842105263
1530,38.0,38.94736842105263
1531,38.0,38.94736842105263
1532,37.0,38.94736842105263
1533,37.0,38.94736842105263
1534,37.0,38.94736842105263
1535,36.0,37.89473684210527
1536,36.0,37.89473684210527
1537,37.0,38.94736842105263
1538,37.0,38.94736842105263
1539,36.0,38.94736842105263
1540,36.0,40.0
1541,35.0,40.0
1542,36.0,41.05263157894737
1543,36.0,40.0
1544,36.0,38.94736842105263
1545,37.0,40.0
1546,36.0,38.94736842105263
1547,36.0,38.54166666666667
1548,36.0,38.144329896907216
1549,37.0,38.775510204081634
1550,37.0,38.38383838383838
1551,38.0,39.0
1552,37.0,39.0
1553,38.0,39.0
1554,38.0,39.0
1555,38.0,39.0
1556,39.0,38.0
1557,39.0,38.0
1558,39.0,38.0
1559,39.0,38.0
1560,40.0,39.0
1561,39.0,38.0
1562,38.0,37.0
1563,37.0,36.0
1564,36.0,36.0
1565,35.0,36.0
1566,35.0,35.0
1567,35.0,34.0
1568,34.0,33.0
1569,35.0,33.0
1570,34.0,32.0
1571,34.0,32.0
1572,34.0,32.0
1573,34.0,32.0
1574,34.0,31.0
1575,33.0,30.0
1576,33.0,31.0
1577,33.0,31.0
1578,33.0,32.0
1579,33.0,32.0
1580,32.0,31.0
1581,33.0,31.0
1582,32.0,31.0
1583,33.0,32.0
1584,32.0,31.0
1585,31.0,31.0
1586,31.0,31.0
1587,30.0,31.0
1588,30.0,31.0
1589,28.999999999999996,30.0
1590,30.0,31.0
1591,30.0,31.313131313131315
1592,30.0,30.612244897959183
1593,30.0,30.927835051546392
1594,30.0,30.208333333333332
1595,28.999999999999996,30.526315789473685
1596,28.999999999999996,29.78723404255319
1597,28.000000000000004,29.03225806451613
1598,27.0,28.26086956521739
1599,26.0,28.57142857142857
1600,25.0,27.77777777777778
1601,25.0,28.08988764044944
1602,25.0,28.08988764044944
1603,26.0,29.213483146067414
1604,25.0,29.213483146067414
1605,24.0,29.213483146067414
1606,24.0,28.08988764044944
1607,25.0,29.213483146067414
1608,26.0,29.213483146067414
1609,26.0,29.213483146067414
1610,27.0,30.337078651685395
1611,28.000000000000004,30.337078651685395
1612,28.000000000000004,31.46067415730337
1613,28.000000000000004,31.46067415730337
1614,28.999999999999996,32.58426966292135
1615,28.999999999999996,33.70786516853933
1616,28.999999999999996,33.70786516853933
1617,30.0,34.831460674157306
1618,30.0,35.95505617977528
1619,28.999999999999996,35.95505617977528
1620,28.000000000000004,35.95505617977528
1621,28.000000000000004,35.95505617977528
1622,28.000000000000004,37.07865168539326
1623,28.000000000000004,35.95505617977528
1624,28.999999999999996,35.95505617977528
1625,28.999999999999996,35.95505617977528
1626,30.0,35.95505617977528
1627,28.999999999999996,34.831460674157306
1628,30.0,34.831460674157306
1629,31.0,35.95505617977528
1630,31.0,35.95505617977528
1631,31.0,35.95505617977528
1632,31.0,35.95505617977528
1633,32.0,37.07865168539326
1634,33.0,38.20224719101123
1635,33.0,38.20224719101123
1636,34.0,38.20224719101123
1637,33.0,37.07865168539326
1638,34.0,37.07865168539326
1639,34.0,35.95505617977528
1640,34.0,34.831460674157306
1641,34.0,33.70786516853933
1642,34.0,32.58426966292135
1643,34.0,32.58426966292135
1644,34.0,33.70786516853933
1645,34.0,33.70786516853933
1646,34.0,34.831460674157306
1647,34.0,34.831460674157306
1648,34.0,35.95505617977528
1649,34.0,35.95505617977528
1650,34.0,35.95505617977528
1651,33.0,34.831460674157306
1652,34.0,35.95505617977528
1653,33.0,35.95505617977528
1654,33.0,35.95505617977528
1655,33.0,35.95505617977528
1656,33.0,35.95505617977528
1657,32.0,35.95505617977528
1658,31.0,34.831460674157306
1659,32.0,34.831460674157306
1660,31.0,33.70786516853933
1661,31.0,33.70786516853933
1662,31.0,33.70786516853933
1663,32.0,34.831460674157306
1664,32.0,34.831460674157306
1665,33.0,34.831460674157306
1666,32.0,34.831460674157306
1667,31.0,34.831460674157306
1668,31.0,34.831460674157306
1669,30.0,34.831460674157306
1670,30.0,34.831460674157306
1671,30.0,34.831460674157306
1672,30.0,34.831460674157306
1673,30.0,34.831460674157306
1674,30.0,35.95505617977528
1675,30.0,35.95505617977528
1676,31.0,34.831460674157306
1677,31.0,35.95505617977528
1678,30.0,35.95505617977528
1679,30.0,35.95505617977528
1680,30.0,37.07865168539326
1681,28.999999999999996,38.20224719101123
1682,28.999999999999996,37.07865168539326
1683,28.000000000000004,35.95505617977528
1684,28.999999999999996,37.07865168539326
1685,30.0,37.07865168539326
1686,31.0,37.07865168539326
1687,31.0,37.07865168539326
1688,32.0,37.07865168539326
1689,32.0,37.07865168539326
1690,31.0,35.95505617977528
1691,31.0,35.55555555555556
1692,31.0,35.16483516483517
1693,31.0,35.869565217391305
1694,32.0,36.55913978494624
1695,33.0,37.234042553191486
1696,34.0,37.89473684210527
1697,35.0,38.54166666666667
1698,36.0,39.175257731958766
1699,36.0,38.775510204081634
1700,36.0,38.38383838383838
1701,36.0,38.0
1702,36.0,38.0
1703,35.0,37.0
1704,36.0,38.0
1705,37.0,39.0
1706,37.0,39.0
1707,36.0,38.0
1708,35.0,38.0
1709,35.0,38.0
1710,35.0,38.0
1711,34.0,38.0
1712,35.0,38.0
1713,36.0,39.0
1714,36.0,39.0
1715,36.0,39.0
1716,37.0,40.0
1717,37.0,40.0
1718,37.0,40.0
1719,38.0,40.0
1720,39.0,41.0
1721,40.0,41.0
1722,41.0,41.0
1723,42.0,42.0
1724,41.0,43.0
1725,42.0,44.0
1726,42.0,45.0
1727,43.0,46.0
1728,43.0,46.0
1729,43.0,46.0
1730,44.0,47.0
1731,44.0,48.0
1732,44.0,48.0
1733,44.0,47.0
1734,44.0,47.0
1735,45.0,48.0
1736,45.0,49.0
1737,46.0,49.0
1738,46.0,50.0
1739,47.0,51.0
1740,47.0,51.0
1741,47.0,51.0
1742,46.0,51.0
1743,46.0,51.0
1744,46.0,50.0
1745,46.0,50.0
1746,47.0,50.0
1747,48.0,51.0
1748,49.0,51.0
1749,49.0,51.0
1750,49.0,51.0
1751,50.0,52.0
1752,49.0,51.0
1753,50.0,52.0
1754,51.0,52.0
1755,51.0,51.0
1756,50.0,51.0
1757,50.0,50.0
1758,51.0,51.0
1759,51.0,52.0
1760,52.0,53.0
1761,52.0,53.0
1762,52.0,53.0
1763,52.0,53.0
1764,52.0,53.0
1765,51.0,54.0
1766,52.0,55.00000000000001
1767,52.0,56.00000000000001
1768,53.0,56.99999999999999
1769,54.0,57.99999999999999
1770,55.00000000000001,59.0
1771,56.00000000000001,60.0
1772,56.99999999999999,61.0
1773,57.99999999999999,62.0
1774,57.99999999999999,62.0
1775,59.0,63.0
1776,59.0,64.0
1777,60.0,64.0
1778,60.0,63.0
1779,61.0,64.0
1780,62.0,64.0
1781,62.0,63.0
1782,63.0,64.0
1783,64.0,65.0
1784,64.0,65.0
1785,64.0,65.0
1786,64.0,65.0
1787,65.0,66.0
1788,65.0,66.0
1789,66.0,67.0
1790,67.0,68.0
1791,67.0,68.0
1792,67.0,69.0
1793,68.0,69.0
1794,68.0,69.0
1795,67.0,68.0
1796,67.0,68.0
1797,67.0,68.0
1798,66.0,67.0
1799,67.0,68.0
1800,68.0,68.0
1801,69.0,69.0
1802,70.0,70.0
1803,71.0,71.0
1804,70.0,71.0
1805,70.0,71.0
1806,71.0,72.0
1807,71.0,72.0
1808,72.0,73.0
1809,72.0,74.0
1810,71.0,74.0
1811,71.0,74.0
1812,71.0,73.0
1813,71.0,73.0
1814,71.0,73.0
1815,71.0,73.0
1816,71.0,73.0
1817,71.0,72.0
1818,70.0,71.0
1819,69.0,70.0
1820,69.0,70.0
1821,68.0,71.0
1822,68.0,71.0
1823,68.0,70.0
1824,69.0,70.0
1825,68.0,70.0
1826,68.0,69.0
1827,68.0,69.0
1828,68.0,68.0
1829,67.0,67.0
1830,67.0,67.0
1831,68.0,66.0
1832,68.0,66.0
1833,68.0,67.0
1834,68.0,67.0
1835,68.0,67.0
1836,68.0,67.0
1837,68.0,68.0
1838,68.0,68.0
1839,68.0,68.0
1840,68.0,68.0
1841,69.0,69.0
1842,69.0,69.0
1843,70.0,70.0
1844,71.0,71.0
1845,70.0,70.0
1846,69.0,70.0
1847,68.0,69.0
1848,67.0,68.0
1849,66.0,67.0
1850,66.0,67.0
1851,65.0,66.0
1852,65.0,66.0
1853,65.0,66.0
1854,64.0,66.0
1855,65.0,67.0
1856,65.0,67.0
1857,65.0,67.0
1858,65.0,67.0
1859,65.0,67.0
1860,64.0,66.0
1861,65.0,67.0
1862,65.0,67.0
1863,65.0,67.0
1864,66.0,68.0
1865,66.0,67.0
1866,65.0,66.0
1867,65.0,65.0
1868,64.0,64.0
1869,63.0,63.0
1870,62.0,62.0
1871,62.0,62.0
1872,62.0,61.0
1873,61.0,60.0
1874,60.0,59.0
1875,60.0,59.0
1876,59.0,57.99999999999999
1877,59.0,57.99999999999999
1878,60.0,59.0
1879,60.0,59.0
1880,59.0,57.99999999999999
1881,59.0,57.99999999999999
1882,59.0,57.99999999999999
1883,59.0,57.99999999999999
1884,57.99999999999999,56.99999999999999
1885,57.99999999999999,56.99999999999999
1886,56.99999999999999,56.00000000000001
1887,56.99999999999999,55.00000000000001
1888,56.00000000000001,54.0
1889,55.00000000000001,53.0
1890,54.0,52.0
1891,54.0,52.0
1892,54.0,51.0
1893,53.0,51.0
1894,53.0,50.0
1895,54.0,51.0
1896,54.0,51.0
1897,54.0,51.0
1898,54.0,52.0
1899,54.0,52.0
1900,54.0,52.0
1901,53.0,51.0
1902,53.0,51.0
1903,53.0,51.0
1904,53.0,50.0
1905,52.0,50.0
1906,51.0,49.0
1907,52.0,49.0
1908,51.0,48.0
1909,52.0,47.0
1910,53.0,47.0
1911,53.0,47.0
1912,52.0,47.0
1913,52.0,47.0
1914,51.0,46.0
1915,50.0,46.0
1916,49.0,45.0
1917,49.0,46.0
1918,49.0,46.0
1919,49.0,46.0
1920,49.0,46.0
1921,50.0,46.0
1922,50.0,46.0
1923,49.0,46.0
1924,48.0,46.0
1925,49.0,46.0
1926,48.0,47.0
1927,47.0,46.0
1928,46.0,47.0
1929,46.0,47.0
1930,45.0,46.0
1931,44.0,46.0
1932,44.0,46.0
1933,43.0,46.0
1934,42.0,45.0
1935,41.0,45.0
1936,41.0,44.0
1937,40.0,44.0
1938,39.0,43.0
1939,38.0,42.0
1940,38.38383838383838,42.0
1941,37.37373737373738,41.0
1942,37.37373737373738,41.0
1943,36.36363636363637,40.0
1944,35.35353535353536,39.0
1945,35.35353535353536,39.0
1946,35.35353535353536,38.0
1947,35.35353535353536,38.0
1948,35.35353535353536,38.0
1949,35.35353535353536,38.0
1950,35.35353535353536,38.0
1951,35.35353535353536,38.0
1952,35.35353535353536,38.0
1953,34.34343434343434,37.0
1954,35.35353535353536,38.0
1955,34.34343434343434,38.0
1956,34.34343434343434,39.0
1957,34.34343434343434,39.0
1958,33.33333333333333,38.0
1959,32.323232323232325,37.0
1960,32.323232323232325,37.0
1961,31.313131313131315,36.0
1962,31.313131313131315,36.0
1963,30.303030303030305,36.0
1964,29.292929292929294,35.0
1965,29.292929292929294,35.0
1966,29.292929292929294,35.0
1967,30.303030303030305,36.0
1968,30.303030303030305,36.0
1969,30.303030303030305,37.0
1970,30.303030303030305,37.0
1971,29.292929292929294,36.0
1972,28.28282828282828,36.0
1973,28.28282828282828,37.0
1974,28.28282828282828,38.0
1975,27.27272727272727,37.0
1976,27.27272727272727,37.0
1977,26.262626262626267,36.0
1978,25.252525252525253,36.0
1979,24.242424242424242,35.0
1980,24.242424242424242,36.0
1981,24.242424242424242,36.0
1982,23.232323232323232,35.0
1983,22.22222222222222,34.0
1984,22.22222222222222,34.0
1985,21.21212121212121,34.0
1986,21.21212121212121,35.0
1987,20.2020202020202,35.0
1988,20.2020202020202,35.0
1989,20.2020202020202,35.0
1990,20.2020202020202,35.0
1991,20.2020202020202,36.0
1992,20.2020202020202,36.0
1993,20.2020202020202,35.0
1994,19.19191919191919,36.0
1995,18.181818181818183,35.35353535353536
1996,17.17171717171717,34.69387755102041
1997,16.161616161616163,34.02061855670103
1998,16.161616161616163,32.98969072164948
1999,15.151515151515152,31.958762886597935
2000,15.151515151515152,32.98969072164948
2001,15.151515151515152,32.98969072164948
2002,14.14141414141414,31.958762886597935
2003,13.131313131313133,30.927835051546392
2004,13.131313131313133,30.927835051546392
2005,13.131313131313133,29.896907216494846
2006,13.131313131313133,30.927835051546392
2007,13.131313131313133,30.927835051546392
2008,13.131313131313133,30.927835051546392
2009,12.121212121212121,30.927835051546392
2010,11.11111111111111,29.896907216494846
2011,11.11111111111111,29.896907216494846
2012,12.121212121212121,30.927835051546392
2013,12.121212121212121,29.896907216494846
2014,12.121212121212121,29.896907216494846
2015,12.121212121212121,28.865979381443296
2016,12.121212121212121,28.865979381443296
2017,12.121212121212121,28.865979381443296
2018,12.244897959183673,28.865979381443296
2019,12.371134020618557,28.865979381443296
2020,11.458333333333332,27.835051546391753
2021,10.526315789473683,26.804123711340207
2022,9.574468085106384,25.773195876288657
2023,9.67741935483871,25.773195876288657
2024,9.782608695652174,24.742268041237114
2025,8.791208791208792,23.711340206185564
2026,8.88888888888889,22.68041237113402
2027,8.98876404494382,22.68041237113402
2028,9.090909090909092,21.649484536082475
2029,9.195402298850574,21.649484536082475
2030,9.30232558139535,21.649484536082475
2031,9.411764705882353,21.649484536082475
2032,9.523809523809524,21.649484536082475
2033,9.523809523809524,20.618556701030926
2034,9.523809523809524,20.618556701030926
2035,9.523809523809524,19.587628865979383
2036,9.523809523809524,20.618556701030926
2037,9.523809523809524,19.587628865979383
2038,9.523809523809524,19.587628865979383
2039,9.523809523809524,19.587628865979383
2040,9.411764705882353,20.618556701030926
2041,9.411764705882353,20.618556701030926
2042,9.411764705882353,20.618556701030926
2043,10.588235294117647,21.649484536082475
2044,10.588235294117647,21.649484536082475
2045,10.588235294117647,22.68041237113402
2046,11.76470588235294,23.711340206185564
2047,12.941176470588237,23.711340206185564
2048,12.941176470588237,23.711340206185564
2049,12.941176470588237,23.711340206185564
2050,14.117647058823529,23.711340206185564
2051,14.117647058823529,24.742268041237114
2052,15.294117647058824,24.742268041237114
2053,16.470588235294116,24.742268041237114
2054,16.470588235294116,23.711340206185564
2055,16.470588235294116,23.711340206185564
2056,16.470588235294116,22.68041237113402
2057,16.470588235294116,22.68041237113402
2058,17.647058823529413,23.711340206185564
2059,17.647058823529413,23.711340206185564
2060,18.823529411764707,24.742268041237114
2061,18.823529411764707,24.742268041237114
2062,20.0,25.773195876288657
2063,20.0,24.742268041237114
2064,20.0,24.742268041237114
2065,21.176470588235293,25.773195876288657
2066,21.176470588235293,25.773195876288657
2067,20.0,24.742268041237114
2068,20.0,25.0
2069,21.176470588235293,23.958333333333336
2070,22.35294117647059,25.0
