pointer,OQ818341,KX644943
1405,79.0,75.0
1406,79.0,75.0
1407,78.0,76.0
1408,78.0,76.0
1409,77.0,76.0
1410,77.0,76.0
1411,77.0,76.0
1412,76.0,75.0
1413,76.0,75.0
1414,76.0,76.0
1415,75.0,75.0
1416,75.0,76.0
1417,75.0,76.0
1418,74.0,75.0
1419,74.0,75.0
1420,74.0,76.0
1421,73.0,76.0
1422,73.0,76.0
1423,73.0,76.0
1424,73.0,76.0
1425,74.0,76.0
1426,74.0,76.0
1427,74.0,76.0
1428,74.0,76.0
1429,74.0,76.0
1430,74.0,76.0
1431,74.0,76.0
1432,74.0,76.0
1433,74.0,76.0
1434,74.0,76.0
1435,74.0,76.0
1436,74.0,76.0
1437,74.0,76.0
1438,74.0,76.0
1439,74.0,76.0
1440,74.0,75.0
1441,73.0,74.0
1442,72.0,73.0
1443,73.0,73.0
1444,73.0,73.0
1445,73.0,72.0
1446,74.0,73.0
1447,75.0,74.0
1448,76.0,75.0
1449,77.0,76.0
1450,77.0,76.0
1451,77.0,76.0
1452,77.0,76.0
1453,77.0,76.0
1454,76.0,75.0
1455,77.0,76.0
1456,77.0,76.0
1457,77.0,76.0
1458,77.0,76.0
1459,77.0,76.0
1460,76.0,75.0
1461,77.0,76.0
1462,77.0,76.0
1463,77.0,75.0
1464,77.0,75.0
1465,77.0,75.0
1466,76.0,75.0
1467,76.0,75.0
1468,76.0,75.0
1469,76.0,75.0
1470,76.0,75.0
1471,77.0,76.0
1472,76.0,76.0
1473,77.0,77.0
1474,77.0,77.0
1475,76.0,76.0
1476,76.0,76.0
1477,76.0,76.0
1478,75.0,75.0
1479,75.0,75.0
1480,75.0,75.0
1481,74.0,75.0
1482,75.0,76.0
1483,75.0,76.0
1484,75.0,76.0
1485,75.0,77.0
1486,76.0,78.0
1487,75.0,78.0
1488,76.0,79.0
1489,77.0,80.0
1490,76.0,80.0
1491,77.0,81.0
1492,77.0,81.0
1493,77.0,81.0
1494,77.0,82.0
1495,78.0,83.0
1496,77.0,82.0
1497,78.0,83.0
1498,78.0,83.0
1499,78.0,83.0
1500,78.0,84.0
1501,79.0,85.0
1502,79.0,84.0
1503,80.0,85.0
1504,80.0,85.0
1505,80.0,85.0
1506,80.0,85.0
1507,81.0,85.0
1508,80.0,84.0
1509,81.0,83.0
1510,81.0,83.0
1511,80.0,82.0
1512,81.0,83.0
1513,82.0,84.0
1514,81.0,83.0
1515,82.0,84.0
1516,82.0,84.0
1517,81.0,83.0
1518,82.0,84.0
1519,82.0,84.0
1520,82.0,84.0
1521,83.0,84.0
1522,83.0,84.0
1523,83.0,83.0
1524,83.0,83.0
1525,83.0,83.0
1526,82.0,83.0
1527,82.0,83.0
1528,82.0,83.0
1529,81.0,83.0
1530,81.0,83.0
1531,81.0,83.0
1532,81.0,83.0
1533,81.0,83.0
1534,81.0,83.0
1535,81.0,82.0
1536,81.0,82.0
1537,81.0,82.0
1538,81.0,82.0
1539,81.0,82.0
1540,82.0,83.0
1541,82.0,83.0
1542,83.0,84.0
1543,83.0,84.0
1544,82.0,84.0
1545,82.0,85.0
1546,82.0,85.0
1547,82.0,84.0
1548,81.0,83.0
1549,81.0,83.0
1550,80.0,82.0
1551,80.0,82.0
1552,80.0,82.0
1553,80.0,82.0
1554,81.0,83.0
1555,81.0,83.0
1556,81.0,82.0
1557,81.0,82.0
1558,81.0,82.0
1559,81.0,82.0
1560,82.0,83.0
1561,82.0,83.0
1562,81.0,83.0
1563,81.0,84.0
1564,81.0,84.0
1565,80.0,84.0
1566,81.0,84.0
1567,81.0,84.0
1568,81.0,84.0
1569,81.0,84.0
1570,81.0,84.0
1571,80.0,84.0
1572,81.0,84.0
1573,81.0,84.0
1574,80.0,83.0
1575,80.0,83.0
1576,80.0,83.0
1577,79.0,82.0
1578,80.0,83.0
1579,80.0,83.0
1580,80.0,82.0
1581,81.0,82.0
1582,81.0,82.0
1583,80.0,81.0
1584,80.0,81.0
1585,80.0,81.0
1586,79.0,80.0
1587,80.0,80.0
1588,80.0,80.0
1589,80.0,80.0
1590,81.0,80.0
1591,81.0,80.0
1592,81.0,80.0
1593,81.0,80.0
1594,81.0,80.0
1595,80.0,79.0
1596,81.0,80.0
1597,81.0,80.0
1598,81.0,80.0
1599,81.0,80.0
1600,81.0,80.0
1601,81.0,80.0
1602,81.0,81.0
1603,81.0,81.0
1604,81.0,81.0
1605,80.0,80.0
1606,80.0,80.0
1607,80.0,79.0
1608,81.0,80.0
1609,81.0,81.0
1610,81.0,81.0
1611,82.0,82.0
1612,82.0,82.0
1613,82.0,82.0
1614,83.0,82.0
1615,83.0,82.0
1616,83.0,81.0
1617,84.0,82.0
1618,84.0,82.0
1619,84.0,82.0
1620,84.0,82.0
1621,84.0,82.0
1622,84.0,82.0
1623,83.0,82.0
1624,83.0,82.0
1625,83.0,82.0
1626,84.0,82.0
1627,84.0,82.0
1628,84.0,81.0
1629,85.0,81.0
1630,85.0,81.0
1631,84.0,80.0
1632,84.0,80.0
1633,84.0,80.0
1634,84.0,80.0
1635,84.0,81.0
1636,84.0,81.0
1637,84.0,81.0
1638,84.0,81.0
1639,84.0,81.0
1640,84.0,80.0
1641,84.0,80.0
1642,83.0,79.0
1643,83.0,78.0
1644,83.0,77.0
1645,83.0,77.0
1646,83.0,76.0
1647,83.0,77.0
1648,84.0,78.0
1649,83.0,77.0
1650,84.0,78.0
1651,84.0,78.0
1652,84.0,78.0
1653,84.0,78.0
1654,84.0,78.0
1655,83.0,78.0
1656,83.0,79.0
1657,83.0,79.0
1658,83.0,78.0
1659,83.0,78.0
1660,83.0,78.0
1661,83.0,78.0
1662,84.0,78.0
1663,84.0,78.0
1664,84.0,78.0
1665,84.0,77.0
1666,83.0,76.0
1667,83.0,75.0
1668,82.0,74.0
1669,81.0,73.0
1670,81.0,73.0
1671,82.0,73.0
1672,82.0,73.0
1673,81.0,73.0
1674,82.0,74.0
1675,83.0,75.0
1676,82.0,74.0
1677,82.0,74.0
1678,82.0,74.0
1679,82.0,73.0
1680,82.0,74.0
1681,82.0,74.0
1682,82.0,73.0
1683,83.0,74.0
1684,83.0,74.0
1685,82.0,74.0
1686,83.0,75.0
1687,83.0,75.0
1688,82.0,74.0
1689,82.0,74.0
1690,82.0,74.0
1691,82.0,74.0
1692,82.0,74.0
1693,82.0,74.0
1694,82.0,74.0
1695,83.0,75.0
1696,83.0,75.0
1697,82.0,74.0
1698,81.0,73.0
1699,81.0,73.0
1700,80.0,72.0
1701,80.0,72.0
1702,80.0,72.0
1703,80.0,71.0
1704,80.0,71.0
1705,81.0,72.0
1706,81.0,72.0
1707,80.0,72.0
1708,80.0,72.0
1709,79.0,71.0
1710,79.0,71.0
1711,79.0,71.0
1712,79.0,71.0
1713,79.0,71.0
1714,79.0,72.0
1715,79.0,72.0
1716,79.0,73.0
1717,79.0,73.0
1718,79.0,73.0
1719,79.0,73.0
1720,78.0,72.0
1721,78.0,72.0
1722,77.0,71.0
1723,78.0,72.0
1724,77.0,71.0
1725,77.0,71.0
1726,77.0,71.0
1727,77.0,71.0
1728,77.0,72.0
1729,77.0,72.0
1730,77.0,71.0
1731,78.0,72.0
1732,78.0,72.0
1733,78.0,72.0
1734,78.0,72.0
1735,78.0,72.0
1736,78.0,72.0
1737,78.0,72.0
1738,78.0,72.0
1739,78.0,71.0
1740,78.0,72.0
1741,79.0,73.0
1742,80.0,73.0
1743,80.0,74.0
1744,81.0,75.0
1745,81.0,75.0
1746,81.0,76.0
1747,81.0,76.0
1748,81.0,76.0
1749,82.0,77.0
1750,82.0,77.0
1751,82.0,77.0
1752,82.0,77.0
1753,82.0,77.0
1754,82.0,76.0
1755,82.0,76.0
1756,82.0,76.0
1757,81.0,75.0
1758,81.0,76.0
1759,81.0,76.0
1760,81.0,75.0
1761,81.0,75.0
1762,81.0,75.0
1763,81.0,75.0
1764,81.0,75.0
1765,82.0,76.0
1766,83.0,77.0
1767,83.0,78.0
1768,84.0,79.0
1769,84.0,79.0
1770,84.0,79.0
1771,84.0,79.0
1772,84.0,79.0
1773,85.0,79.0
1774,85.0,79.0
1775,85.0,79.0
1776,86.0,80.0
1777,87.0,81.0
1778,87.0,80.0
1779,87.0,81.0
1780,87.0,81.0
1781,86.0,80.0
1782,86.0,81.0
1783,86.0,81.0
1784,86.0,81.0
1785,87.0,81.0
1786,87.0,81.0
1787,87.0,81.0
1788,88.0,81.0
1789,88.0,81.0
1790,87.0,80.0
1791,87.0,80.0
1792,87.0,80.0
1793,86.0,79.0
1794,85.0,78.0
1795,85.0,78.0
1796,84.0,77.0
1797,84.0,77.0
1798,85.0,78.0
1799,84.0,77.0
1800,85.0,78.0
1801,85.0,78.0
1802,85.0,77.0
1803,85.0,78.0
1804,85.0,78.0
1805,85.0,78.0
1806,85.0,78.0
1807,86.0,79.0
1808,85.0,78.0
1809,86.0,79.0
1810,86.0,79.0
1811,86.0,79.0
1812,86.0,79.0
1813,86.0,79.0
1814,86.0,78.0
1815,86.0,78.0
1816,86.0,78.0
1817,86.0,77.0
1818,86.0,77.0
1819,86.0,77.0
1820,87.0,78.0
1821,87.0,78.0
1822,88.0,79.0
1823,88.0,78.0
1824,89.0,79.0
1825,89.0,79.0
1826,89.0,79.0
1827,89.0,79.0
1828,89.0,79.0
1829,88.0,78.0
1830,87.0,78.0
1831,87.0,78.0
1832,87.0,77.0
1833,87.0,77.0
1834,87.0,77.0
1835,87.0,77.0
1836,87.0,77.0
1837,87.0,77.0
1838,87.0,76.0
1839,87.0,77.0
1840,87.0,77.0
1841,87.0,77.0
1842,87.0,78.0
1843,87.0,78.0
1844,87.0,78.0
1845,87.0,78.0
1846,87.0,78.0
1847,86.0,77.0
1848,86.0,77.0
1849,86.0,77.0
1850,86.0,77.0
1851,86.0,77.0
1852,86.0,77.0
1853,86.0,77.0
1854,86.0,78.0
1855,87.0,78.0
1856,86.0,77.0
1857,87.0,78.0
1858,87.0,78.0
1859,86.0,77.0
1860,86.0,78.0
1861,86.0,78.0
1862,86.0,78.0
1863,86.0,78.0
1864,86.0,78.0
1865,85.0,77.0
1866,85.0,77.0
1867,85.0,77.0
1868,85.0,77.0
1869,86.0,78.0
1870,86.0,78.0
1871,86.0,78.0
1872,86.0,78.0
1873,86.0,78.0
1874,86.0,78.0
1875,86.0,78.0
1876,86.0,78.0
1877,86.0,78.0
1878,86.0,79.0
1879,86.0,79.0
1880,86.0,78.0
1881,86.0,78.0
1882,86.0,78.0
1883,86.0,78.0
1884,86.0,78.0
1885,86.0,78.0
1886,86.0,78.0
1887,86.0,78.0
1888,86.0,79.0
1889,86.0,79.0
1890,87.0,80.0
1891,87.0,80.0
1892,87.0,80.0
1893,88.0,81.0
1894,89.0,82.0
1895,88.0,81.0
1896,89.0,82.0
1897,90.0,83.0
1898,89.0,82.0
1899,90.0,83.0
1900,90.0,83.0
1901,89.0,82.0
1902,89.0,83.0
1903,89.0,83.0
1904,88.0,83.0
1905,88.0,83.0
1906,88.0,83.0
1907,88.0,83.0
1908,89.0,84.0
1909,89.0,84.0
1910,89.0,84.0
1911,89.0,84.0
1912,89.0,84.0
1913,88.0,83.0
1914,88.0,84.0
1915,88.0,84.0
1916,87.0,83.0
1917,87.0,84.0
1918,87.0,84.0
1919,87.0,84.0
1920,87.0,84.0
1921,87.0,84.0
1922,86.0,84.0
1923,86.0,85.0
1924,86.0,85.0
1925,86.0,85.0
1926,86.0,85.0
1927,86.0,85.0
1928,86.0,84.0
1929,87.0,85.0
1930,88.0,86.0
1931,87.0,86.0
1932,87.0,87.0
1933,87.0,87.0
1934,86.0,87.0
1935,85.0,86.0
1936,85.0,86.0
1937,84.0,86.0
1938,84.0,87.0
1939,84.0,87.0
1940,83.0,86.0
1941,83.0,86.0
1942,83.0,86.0
1943,83.0,86.0
1944,82.0,85.0
1945,82.0,85.0
1946,82.0,84.0
1947,83.0,85.0
1948,83.0,85.0
1949,83.0,85.0
1950,83.0,85.0
1951,83.0,85.0
1952,83.0,84.0
1953,83.0,84.0
1954,83.0,84.0
1955,82.0,83.0
1956,83.0,84.0
1957,83.0,84.0
1958,82.0,84.0
1959,82.0,84.0
1960,82.0,84.0
1961,81.0,83.0
1962,81.0,83.0
1963,81.0,83.0
1964,80.0,83.0
1965,81.0,84.0
1966,81.0,84.0
1967,81.0,84.0
1968,81.0,84.0
1969,81.0,84.0
1970,80.0,83.0
1971,80.0,83.0
1972,80.0,83.0
1973,80.0,83.0
1974,80.0,82.0
1975,80.0,82.0
1976,79.0,81.0
1977,79.0,81.0
1978,79.0,81.0
1979,79.0,81.0
1980,79.0,82.0
1981,80.0,83.0
1982,80.0,83.0
1983,80.0,83.0
1984,80.0,83.0
1985,80.0,83.0
1986,80.0,83.0
1987,80.0,83.0
1988,80.0,83.0
1989,80.0,83.0
1990,80.0,83.0
1991,79.0,82.0
1992,78.0,81.0
1993,78.0,81.0
1994,77.0,80.0
1995,78.0,81.0
1996,78.0,81.0
1997,78.0,81.0
1998,79.0,82.0
1999,79.0,82.0
2000,79.0,82.0
2001,79.0,83.0
2002,79.0,83.0
2003,78.0,82.0
2004,79.0,82.0
2005,79.0,82.0
2006,79.0,82.0
2007,79.0,82.0
2008,79.0,82.0
2009,79.0,82.0
2010,79.0,82.0
2011,79.0,82.0
2012,78.0,82.0
2013,79.0,83.0
2014,79.0,83.0
2015,79.0,83.0
2016,80.0,84.0
2017,80.0,84.0
2018,80.0,84.0
2019,80.0,84.0
2020,80.0,84.0
2021,80.0,83.0
2022,81.0,83.0
2023,81.0,83.0
2024,80.0,82.0
2025,80.0,82.0
2026,80.0,82.0
2027,80.0,81.0
2028,80.0,82.0
2029,80.0,82.0
2030,80.0,82.0
2031,81.0,82.0
2032,81.0,82.0
2033,81.0,81.0
2034,82.0,81.0
2035,83.0,82.0
2036,82.0,81.0
2037,83.0,81.0
2038,83.0,81.0
2039,83.0,80.0
2040,84.0,81.0
2041,84.0,81.0
2042,84.0,81.0
2043,84.0,81.0
2044,85.0,82.0
2045,84.0,81.0
2046,84.0,82.0
2047,84.0,82.0
2048,83.0,81.0
2049,83.0,81.0
2050,83.0,81.0
2051,82.0,80.0
2052,82.0,81.0
2053,82.0,81.0
2054,81.0,80.0
2055,82.0,81.0
2056,82.0,81.0
2057,82.0,81.0
2058,83.0,81.0
2059,84.0,82.0
2060,84.0,82.0
2061,85.0,83.0
2062,85.0,83.0
2063,85.0,83.0
2064,86.0,83.0
2065,86.0,83.0
2066,86.0,82.0
2067,86.0,82.0
2068,86.0,82.0
2069,86.0,82.0
2070,87.0,83.0
2071,87.0,83.0
2072,87.0,83.0
2073,87.0,83.0
2074,87.0,84.0
2075,87.0,83.0
2076,87.0,83.0
2077,87.0,83.0
2078,86.0,83.0
2079,86.0,83.0
2080,86.0,83.0
2081,85.0,83.0
2082,85.0,83.0
2083,85.0,83.0
2084,84.0,82.0
2085,84.0,82.0
2086,84.0,82.0
2087,84.0,82.0
2088,84.0,82.0
2089,84.0,82.0
2090,83.0,81.0
2091,84.0,82.0
2092,85.0,83.0
2093,85.0,83.0
2094,86.0,84.0
2095,86.0,84.0
2096,86.0,84.0
2097,86.0,84.0
2098,86.0,84.0
2099,86.0,84.0
2100,86.0,84.0
2101,87.0,84.0
2102,87.0,83.0
2103,87.0,84.0
2104,87.0,84.0
2105,86.0,84.0
2106,86.0,84.0
2107,86.0,84.0
2108,86.0,84.0
2109,86.0,84.0
2110,86.0,84.0
2111,85.0,83.0
2112,86.0,83.0
2113,86.0,83.0
2114,86.0,82.0
2115,85.0,82.0
2116,85.0,82.0
2117,84.0,82.0
2118,84.0,82.0
2119,84.0,82.0
2120,84.0,82.0
2121,84.0,83.0
2122,84.0,83.0
2123,83.0,82.0
2124,84.0,83.0
2125,84.0,83.0
2126,83.0,82.0
2127,83.0,83.0
2128,83.0,83.0
2129,82.0,82.0
2130,82.0,82.0
2131,82.0,82.0
2132,82.0,82.0
2133,82.0,83.0
2134,82.0,83.0
2135,82.0,83.0
2136,83.0,84.0
2137,83.0,84.0
2138,83.0,84.0
2139,82.0,85.0
2140,82.0,85.0
2141,82.0,85.0
2142,82.0,85.0
2143,82.0,85.0
2144,81.0,84.0
2145,82.0,85.0
2146,82.0,85.0
2147,82.0,85.0
2148,82.0,86.0
2149,82.0,86.0
2150,81.0,85.0
2151,82.0,86.0
2152,82.0,86.0
2153,82.0,85.0
2154,83.0,86.0
2155,83.0,86.0
2156,82.0,86.0
2157,81.0,85.0
2158,80.0,84.0
2159,80.0,83.0
2160,80.0,83.0
2161,80.0,83.0
2162,80.0,83.0
2163,79.0,82.0
2164,78.0,82.0
2165,78.0,82.0
2166,78.0,83.0
2167,78.0,83.0
2168,78.0,83.0
2169,78.0,83.0
2170,78.0,83.0
2171,77.0,82.0
2172,77.0,82.0
2173,77.0,82.0
2174,77.0,82.0
2175,76.0,83.0
2176,77.0,84.0
2177,77.0,84.0
2178,77.0,84.0
2179,77.0,84.0
2180,76.0,84.0
2181,77.0,84.0
2182,77.0,84.0
2183,76.0,83.0
2184,77.0,84.0
2185,77.0,84.0
2186,76.0,84.0
2187,76.0,84.0
2188,76.0,84.0
2189,76.0,84.0
2190,77.0,85.0
2191,77.0,85.0
2192,77.0,85.0
2193,77.0,85.0
2194,77.0,85.0
2195,77.0,84.0
2196,77.0,84.0
2197,77.0,84.0
2198,77.0,83.0
2199,77.0,83.0
2200,77.0,83.0
2201,76.0,82.0
2202,76.0,83.0
2203,77.0,83.0
2204,77.0,83.0
2205,78.0,83.0
2206,78.0,83.0
2207,78.0,83.0
2208,78.0,83.0
2209,78.0,83.0
2210,78.0,83.0
2211,79.0,84.0
2212,79.0,84.0
2213,79.0,84.0
2214,79.0,85.0
2215,80.0,85.0
2216,80.0,85.0
2217,81.0,85.0
2218,81.0,85.0
2219,81.0,85.0
2220,81.0,85.0
2221,81.0,85.0
2222,81.0,85.0
2223,82.0,86.0
2224,82.0,86.0
2225,82.0,85.0
2226,83.0,86.0
2227,83.0,86.0
2228,82.0,86.0
2229,83.0,87.0
2230,83.0,87.0
2231,82.0,86.0
2232,81.0,85.0
2233,81.0,85.0
2234,81.0,84.0
2235,80.0,83.0
2236,80.0,83.0
2237,80.0,83.0
2238,80.0,83.0
2239,81.0,83.0
2240,81.0,83.0
2241,80.0,82.0
2242,80.0,82.0
2243,79.0,81.0
2244,80.0,82.0
2245,80.0,82.0
2246,80.0,81.0
2247,80.0,80.0
2248,81.0,80.0
2249,80.0,79.0
2250,81.0,80.0
2251,81.0,80.0
2252,81.0,80.0
2253,81.0,81.0
2254,81.0,81.0
2255,81.0,80.0
2256,82.0,80.0
2257,83.0,81.0
2258,84.0,81.0
2259,84.0,82.0
2260,84.0,82.0
2261,84.0,81.0
2262,84.0,81.0
2263,85.0,82.0
2264,85.0,81.0
2265,85.0,81.0
2266,85.0,81.0
2267,85.0,81.0
2268,85.0,81.0
2269,85.0,81.0
2270,85.0,81.0
2271,86.0,82.0
2272,86.0,82.0
2273,85.0,82.0
2274,85.0,82.0
2275,86.0,82.0
2276,85.0,82.0
2277,84.0,81.0
2278,84.0,80.0
2279,84.0,80.0
2280,85.0,80.0
2281,85.0,80.0
2282,85.0,80.0
2283,86.0,81.0
2284,86.0,81.0
2285,86.0,81.0
2286,87.0,81.0
2287,87.0,81.0
2288,87.0,81.0
2289,86.0,80.0
2290,86.0,80.0
2291,86.0,80.0
2292,86.0,80.0
2293,86.0,80.0
2294,85.0,79.0
2295,85.0,80.0
2296,85.0,80.0
2297,84.0,79.0
2298,84.0,80.0
2299,84.0,80.0
2300,83.0,80.0
2301,83.0,80.0
2302,82.0,79.0
2303,81.0,79.0
2304,81.0,79.0
2305,81.0,79.0
2306,81.0,79.0
2307,80.0,78.0
2308,80.0,78.0
2309,80.0,77.0
2310,80.0,77.0
2311,80.0,77.0
2312,79.0,76.0
2313,79.0,76.0
2314,79.0,76.0
2315,79.0,75.0
2316,79.0,75.0
2317,79.0,75.0
2318,79.0,74.0
2319,79.0,74.0
2320,79.0,74.0
2321,78.0,73.0
2322,78.0,73.0
2323,78.0,73.0
2324,77.0,73.0
2325,77.0,74.0
2326,77.0,74.0
2327,77.0,74.0
2328,78.0,74.0
2329,78.0,74.0
2330,78.0,73.0
2331,79.0,74.0
2332,80.0,75.0
2333,80.0,75.0
2334,80.0,76.0
2335,81.0,77.0
2336,81.0,77.0
2337,81.0,77.0
2338,81.0,77.0
2339,81.0,76.0
2340,80.0,75.0
2341,81.0,76.0
2342,80.0,75.0
2343,81.0,76.0
2344,80.0,76.0
2345,79.0,75.0
2346,79.0,76.0
2347,79.0,77.0
2348,78.0,76.0
2349,79.0,77.0
2350,79.0,77.0
2351,78.0,76.0
2352,77.0,75.0
2353,77.0,75.0
2354,76.0,75.0
2355,76.0,75.0
2356,76.0,75.0
2357,75.0,74.0
2358,74.0,74.0
2359,73.0,73.0
2360,73.0,73.0
2361,73.0,74.0
2362,73.0,74.0
2363,73.0,73.0
2364,74.0,74.0
2365,74.0,74.0
2366,73.0,73.0
2367,73.0,73.0
2368,73.0,73.0
2369,73.0,73.0
2370,73.0,73.0
2371,73.0,73.0
2372,72.0,72.0
2373,73.0,72.0
2374,73.0,72.0
2375,72.0,71.0
2376,73.0,71.0
2377,74.0,72.0
2378,75.0,73.0
2379,75.0,73.0
2380,75.0,73.0
2381,75.0,73.0
2382,75.0,73.0
2383,75.0,73.0
2384,74.0,72.0
2385,74.0,72.0
2386,74.0,72.0
2387,74.0,72.0
2388,74.0,72.0
2389,75.0,73.0
2390,74.0,73.0
2391,74.0,73.0
2392,74.0,73.0
2393,73.0,72.0
2394,74.0,73.0
2395,74.0,73.0
2396,74.0,73.0
2397,74.0,74.0
2398,74.0,74.0
2399,74.0,73.0
2400,75.0,73.0
2401,76.0,74.0
2402,77.0,74.0
2403,78.0,74.0
2404,78.0,74.0
2405,78.0,74.0
2406,78.0,74.0
2407,79.0,75.0
2408,78.0,75.0
2409,78.0,76.0
2410,78.0,76.0
2411,78.0,76.0
2412,79.0,77.0
2413,79.0,77.0
2414,79.0,76.0
2415,78.0,76.0
2416,78.0,76.0
2417,77.0,76.0
2418,76.0,76.0
2419,76.0,76.0
2420,76.0,76.0
2421,77.0,77.0
2422,77.0,77.0
2423,77.0,77.0
2424,78.0,77.0
2425,78.0,77.0
2426,77.0,76.0
2427,77.0,76.0
2428,77.0,76.0
2429,76.0,75.0
2430,76.0,76.0
2431,76.0,76.0
2432,75.0,76.0
2433,75.0,75.0
2434,75.0,75.0
2435,74.0,74.0
2436,74.0,74.0
2437,73.0,73.0
2438,73.0,73.0
2439,73.0,74.0
2440,74.0,75.0
2441,74.0,75.0
2442,75.0,76.0
2443,75.0,76.0
2444,75.0,75.0
2445,76.0,76.0
2446,76.0,76.0
2447,76.0,76.0
2448,77.0,77.0
2449,77.0,77.0
2450,76.0,77.0
2451,77.0,78.0
2452,78.0,79.0
2453,78.0,79.0
2454,79.0,79.0
2455,79.0,80.0
2456,79.0,79.0
2457,80.0,80.0
2458,81.0,81.0
2459,82.0,82.0
2460,82.0,82.0
2461,82.0,82.0
2462,81.0,81.0
2463,81.0,82.0
2464,81.0,82.0
2465,80.0,81.0
2466,81.0,82.0
2467,81.0,82.0
2468,81.0,81.0
2469,81.0,81.0
2470,80.0,81.0
2471,79.0,80.0
2472,80.0,81.0
2473,80.0,81.0
2474,79.0,80.0
2475,80.0,81.0
2476,80.0,81.0
2477,79.0,81.0
2478,79.0,81.0
2479,79.0,81.0
2480,79.0,81.0
2481,78.0,81.0
2482,78.0,81.0
2483,77.0,80.0
2484,78.0,81.0
2485,78.0,81.0
2486,77.0,80.0
2487,76.0,80.0
2488,76.0,80.0
2489,75.0,79.0
2490,76.0,79.0
2491,76.0,79.0
2492,76.0,78.0
2493,77.0,79.0
2494,77.0,79.0
2495,77.0,79.0
2496,77.0,79.0
2497,78.0,79.0
2498,78.0,79.0
2499,78.0,80.0
2500,78.0,80.0
2501,78.0,80.0
2502,78.0,81.0
2503,78.0,81.0
2504,77.0,80.0
2505,76.0,79.0
2506,76.0,79.0
2507,75.0,78.0
2508,76.0,78.0
2509,76.0,78.0
2510,76.0,78.0
2511,76.0,78.0
2512,76.0,78.0
2513,76.0,78.0
2514,76.0,79.0
2515,77.0,80.0
2516,77.0,79.0
2517,78.0,79.0
2518,79.0,80.0
2519,79.0,80.0
2520,79.0,80.0
2521,79.0,80.0
2522,79.0,80.0
2523,79.0,80.0
2524,79.0,80.0
2525,78.0,80.0
2526,79.0,81.0
2527,79.0,81.0
2528,78.0,81.0
2529,79.0,82.0
2530,79.0,82.0
2531,79.0,82.0
2532,80.0,82.0
2533,80.0,83.0
2534,79.0,83.0
2535,80.0,84.0
2536,80.0,84.0
2537,80.0,84.0
2538,80.0,84.0
2539,80.0,84.0
2540,79.0,83.0
2541,79.0,83.0
2542,79.0,83.0
2543,78.0,83.0
2544,78.0,83.0
2545,78.0,83.0
2546,77.0,82.0
2547,77.0,82.0
2548,77.0,82.0
2549,77.0,82.0
2550,78.0,82.0
2551,78.0,82.0
2552,77.0,81.0
2553,77.0,81.0
2554,77.0,81.0
2555,76.0,80.0
2556,76.0,81.0
2557,76.0,81.0
2558,75.0,81.0
2559,75.0,81.0
2560,75.0,81.0
2561,74.0,80.0
2562,75.0,81.0
2563,75.0,81.0
2564,75.0,81.0
2565,76.0,82.0
2566,76.0,82.0
2567,76.0,82.0
2568,76.0,83.0
2569,76.0,83.0
2570,77.0,83.0
2571,78.0,84.0
2572,78.0,84.0
2573,78.0,83.0
2574,79.0,83.0
2575,79.0,83.0
2576,78.0,82.0
2577,79.0,82.0
2578,79.0,82.0
2579,78.0,81.0
2580,78.0,81.0
2581,79.0,81.0
2582,78.0,80.0
2583,79.0,81.0
2584,79.0,81.0
2585,78.0,80.0
2586,79.0,81.0
2587,80.0,81.0
2588,79.0,80.0
2589,80.0,80.0
2590,80.0,80.0
2591,79.0,80.0
2592,78.0,80.0
2593,78.0,80.0
2594,77.0,79.0
2595,77.0,79.0
2596,77.0,79.0
2597,77.0,78.0
2598,77.0,77.0
2599,77.0,77.0
2600,77.0,76.0
2601,77.0,76.0
2602,77.0,76.0
2603,76.0,75.0
2604,77.0,76.0
2605,78.0,77.0
2606,78.0,77.0
2607,79.0,78.0
2608,79.0,78.0
2609,78.0,77.0
2610,78.0,77.0
2611,78.0,77.0
2612,77.0,76.0
2613,77.0,76.0
2614,77.0,76.0
2615,76.0,76.0
2616,76.0,77.0
2617,76.0,77.0
2618,76.0,76.0
2619,76.0,76.0
2620,76.0,76.0
2621,76.0,76.0
2622,76.0,76.0
2623,76.0,76.0
2624,76.0,76.0
2625,76.0,75.0
2626,76.0,75.0
2627,76.0,75.0
2628,77.0,75.0
2629,77.0,75.0
2630,77.0,75.0
2631,77.0,75.0
2632,77.0,75.0
2633,77.0,75.0
2634,78.0,75.0
2635,78.0,75.0
2636,77.0,74.0
2637,77.0,74.0
2638,77.0,74.0
2639,76.0,73.0
2640,77.0,74.0
2641,77.0,74.0
2642,76.0,74.0
2643,77.0,74.0
2644,78.0,75.0
2645,77.0,75.0
2646,78.0,76.0
2647,78.0,76.0
2648,78.0,76.0
2649,78.0,76.0
2650,78.0,76.0
2651,77.0,75.0
2652,78.0,76.0
2653,78.0,75.0
2654,77.0,75.0
2655,78.0,76.0
2656,78.0,76.0
2657,77.0,75.0
2658,78.0,75.0
2659,78.0,75.0
2660,78.0,74.0
2661,79.0,75.0
2662,79.0,75.0
2663,78.0,74.0
2664,78.0,74.0
2665,78.0,74.0
2666,78.0,74.0
2667,78.0,74.0
2668,78.0,74.0
2669,78.0,74.0
2670,78.0,74.0
2671,78.0,74.0
2672,78.0,74.0
2673,78.0,75.0
2674,78.0,76.0
2675,78.0,76.0
