pointer,OQ818340,OQ818345,OQ818347,OQ818348,KX759618.1,KX759619.1,KX759621.1,KX759622.1,KX759623.1,KX759624.1,NC_033776.1
834,93.0,0.0,18.0,36.0,54.0,69.0,54.0,56.00000000000001,71.0,0.0,56.00000000000001
835,93.0,0.0,19.0,37.0,54.0,69.0,54.0,56.00000000000001,71.0,0.0,56.00000000000001
836,93.0,0.0,20.0,37.0,55.00000000000001,69.0,55.00000000000001,56.99999999999999,71.0,0.0,56.99999999999999
837,93.0,0.0,20.0,38.0,55.00000000000001,69.0,55.00000000000001,56.99999999999999,71.0,0.0,56.99999999999999
838,93.0,0.0,20.0,38.0,55.00000000000001,68.0,55.00000000000001,56.99999999999999,70.0,0.0,56.99999999999999
839,93.0,0.0,21.0,38.0,55.00000000000001,68.0,55.00000000000001,56.99999999999999,70.0,0.0,56.99999999999999
840,93.0,0.0,22.0,39.0,55.00000000000001,68.0,55.00000000000001,56.99999999999999,70.0,0.0,56.99999999999999
841,93.0,0.0,23.0,39.0,55.00000000000001,68.0,55.00000000000001,56.99999999999999,70.0,0.0,56.99999999999999
842,93.0,0.0,24.0,39.0,55.00000000000001,69.0,55.00000000000001,56.99999999999999,71.0,0.0,56.99999999999999
843,93.0,0.0,24.0,39.0,55.00000000000001,70.0,55.00000000000001,56.99999999999999,72.0,0.0,56.99999999999999
844,94.0,0.0,25.0,40.0,54.0,70.0,54.0,56.00000000000001,72.0,0.0,56.00000000000001
845,93.0,0.0,25.0,39.0,53.0,71.0,53.0,55.00000000000001,73.0,0.0,55.00000000000001
846,92.0,0.0,25.0,39.0,52.0,70.0,52.0,54.0,72.0,0.0,54.0
847,92.0,0.0,26.0,40.0,53.0,71.0,53.0,55.00000000000001,73.0,0.0,55.00000000000001
848,92.0,0.0,27.0,41.0,53.0,72.0,53.0,55.00000000000001,74.0,0.0,55.00000000000001
849,92.0,0.0,27.0,41.0,53.0,72.0,53.0,55.00000000000001,74.0,0.0,55.00000000000001
850,92.0,0.0,27.0,41.0,52.0,72.0,52.0,54.0,74.0,0.0,54.0
851,92.0,0.0,28.000000000000004,41.0,52.0,72.0,52.0,54.0,74.0,0.0,54.0
852,92.0,0.0,28.000000000000004,40.0,52.0,72.0,52.0,54.0,74.0,0.0,54.0
853,92.0,0.0,28.000000000000004,40.0,52.0,72.0,52.0,54.0,74.0,0.0,54.0
854,92.0,0.0,28.999999999999996,40.0,53.0,73.0,53.0,55.00000000000001,75.0,0.0,55.00000000000001
855,92.0,0.0,28.999999999999996,40.0,53.0,73.0,53.0,54.0,75.0,0.0,54.0
856,91.91919191919192,0.0,29.292929292929294,40.0,53.535353535353536,72.72727272727273,53.535353535353536,53.535353535353536,74.74747474747475,0.0,53.535353535353536
857,91.91919191919192,0.0,29.292929292929294,40.0,54.54545454545454,73.73737373737373,54.54545454545454,54.54545454545454,74.74747474747475,0.0,54.54545454545454
858,91.91919191919192,0.0,29.292929292929294,39.0,53.535353535353536,73.73737373737373,53.535353535353536,53.535353535353536,74.74747474747475,0.0,53.535353535353536
859,91.91919191919192,0.0,29.292929292929294,39.0,53.535353535353536,73.73737373737373,53.535353535353536,53.535353535353536,74.74747474747475,0.0,53.535353535353536
860,91.91919191919192,0.0,30.303030303030305,38.0,53.535353535353536,72.72727272727273,53.535353535353536,52.52525252525253,73.73737373737373,0.0,52.52525252525253
861,91.91919191919192,0.0,31.313131313131315,38.0,54.54545454545454,72.72727272727273,54.54545454545454,53.535353535353536,73.73737373737373,0.0,53.535353535353536
862,91.91919191919192,0.0,32.323232323232325,39.0,55.55555555555556,72.72727272727273,55.55555555555556,54.54545454545454,73.73737373737373,0.0,54.54545454545454
863,91.91919191919192,0.0,33.33333333333333,40.0,56.56565656565656,73.73737373737373,56.56565656565656,55.55555555555556,74.74747474747475,0.0,55.55555555555556
864,92.92929292929293,0.0,34.34343434343434,40.0,57.57575757575758,74.74747474747475,57.57575757575758,56.56565656565656,75.75757575757575,0.0,56.56565656565656
865,91.91919191919192,0.0,34.34343434343434,40.0,56.56565656565656,75.75757575757575,56.56565656565656,56.56565656565656,76.76767676767676,0.0,56.56565656565656
866,91.91919191919192,0.0,35.35353535353536,40.0,56.56565656565656,74.74747474747475,56.56565656565656,56.56565656565656,75.75757575757575,0.0,56.56565656565656
867,91.91919191919192,0.0,35.35353535353536,40.0,57.57575757575758,74.74747474747475,57.57575757575758,57.57575757575758,75.75757575757575,0.0,57.57575757575758
868,90.9090909090909,0.0,35.35353535353536,39.0,56.56565656565656,73.73737373737373,56.56565656565656,56.56565656565656,74.74747474747475,0.0,56.56565656565656
869,90.9090909090909,0.0,36.36363636363637,40.0,55.55555555555556,72.72727272727273,55.55555555555556,55.55555555555556,73.73737373737373,0.0,55.55555555555556
870,90.9090909090909,0.0,36.36363636363637,39.0,56.56565656565656,72.72727272727273,56.56565656565656,56.56565656565656,73.73737373737373,0.0,56.56565656565656
871,89.8989898989899,0.0,36.36363636363637,38.0,55.55555555555556,72.72727272727273,55.55555555555556,55.55555555555556,73.73737373737373,0.0,55.55555555555556
872,89.8989898989899,0.0,37.37373737373738,37.0,54.54545454545454,72.72727272727273,54.54545454545454,54.54545454545454,73.73737373737373,0.0,54.54545454545454
873,88.88888888888889,0.0,37.37373737373738,37.0,53.535353535353536,71.71717171717171,53.535353535353536,53.535353535353536,72.72727272727273,0.0,53.535353535353536
874,88.88888888888889,0.0,37.37373737373738,37.0,52.52525252525253,71.71717171717171,52.52525252525253,52.52525252525253,71.71717171717171,0.0,52.52525252525253
875,89.8989898989899,0.0,37.37373737373738,37.0,52.52525252525253,70.70707070707071,52.52525252525253,52.52525252525253,70.70707070707071,0.0,52.52525252525253
876,89.8989898989899,0.0,37.37373737373738,36.0,51.515151515151516,70.70707070707071,51.515151515151516,51.515151515151516,69.6969696969697,0.0,51.515151515151516
877,89.8989898989899,0.0,38.38383838383838,35.0,50.505050505050505,70.70707070707071,50.505050505050505,50.505050505050505,69.6969696969697,0.0,50.505050505050505
878,89.8989898989899,0.0,39.39393939393939,34.0,50.505050505050505,70.70707070707071,50.505050505050505,50.505050505050505,69.6969696969697,0.0,50.505050505050505
879,89.8989898989899,0.0,40.4040404040404,35.0,50.505050505050505,70.70707070707071,50.505050505050505,50.505050505050505,69.6969696969697,0.0,50.505050505050505
880,89.8989898989899,0.0,40.4040404040404,34.0,50.505050505050505,70.70707070707071,50.505050505050505,49.494949494949495,68.68686868686868,0.0,49.494949494949495
881,89.8989898989899,0.0,41.41414141414141,34.0,51.515151515151516,71.71717171717171,51.515151515151516,50.505050505050505,69.6969696969697,0.0,50.505050505050505
882,89.8989898989899,0.0,42.42424242424242,34.0,52.52525252525253,72.72727272727273,52.52525252525253,51.515151515151516,70.70707070707071,0.0,51.515151515151516
883,89.8989898989899,0.0,42.42424242424242,34.0,51.515151515151516,71.71717171717171,51.515151515151516,50.505050505050505,69.6969696969697,0.0,50.505050505050505
884,89.8989898989899,0.0,43.43434343434344,34.0,51.515151515151516,71.71717171717171,51.515151515151516,50.505050505050505,69.6969696969697,0.0,50.505050505050505
885,89.8989898989899,0.0,44.44444444444444,35.0,52.52525252525253,71.71717171717171,52.52525252525253,50.505050505050505,69.6969696969697,0.0,50.505050505050505
886,89.8989898989899,0.0,44.44444444444444,35.0,51.515151515151516,71.71717171717171,51.515151515151516,49.494949494949495,69.6969696969697,0.0,49.494949494949495
887,89.8989898989899,0.0,44.44444444444444,35.0,50.505050505050505,71.71717171717171,50.505050505050505,49.494949494949495,69.6969696969697,0.0,49.494949494949495
888,89.8989898989899,0.0,45.45454545454545,36.0,51.515151515151516,71.71717171717171,51.515151515151516,50.505050505050505,69.6969696969697,0.0,50.505050505050505
889,89.8989898989899,0.0,45.45454545454545,36.0,52.52525252525253,72.72727272727273,52.52525252525253,51.515151515151516,70.70707070707071,0.0,51.515151515151516
890,89.8989898989899,0.0,46.464646464646464,35.0,51.515151515151516,72.72727272727273,51.515151515151516,50.505050505050505,69.6969696969697,0.0,50.505050505050505
891,89.8989898989899,0.0,47.474747474747474,35.0,52.52525252525253,73.73737373737373,52.52525252525253,51.515151515151516,70.70707070707071,0.0,51.515151515151516
892,89.8989898989899,0.0,48.484848484848484,36.0,52.52525252525253,73.73737373737373,52.52525252525253,51.515151515151516,70.70707070707071,0.0,51.515151515151516
893,89.8989898989899,0.0,48.484848484848484,36.0,51.515151515151516,72.72727272727273,51.515151515151516,50.505050505050505,69.6969696969697,0.0,50.505050505050505
894,88.88888888888889,0.0,48.484848484848484,36.0,51.515151515151516,72.72727272727273,51.515151515151516,50.505050505050505,68.68686868686868,0.0,50.505050505050505
895,88.88888888888889,0.0,49.494949494949495,37.0,52.52525252525253,72.72727272727273,52.52525252525253,51.515151515151516,68.68686868686868,0.0,51.515151515151516
896,88.88888888888889,0.0,49.494949494949495,37.0,51.515151515151516,71.71717171717171,51.515151515151516,50.505050505050505,67.67676767676768,0.0,50.505050505050505
897,87.87878787878788,0.0,49.494949494949495,37.0,51.515151515151516,72.72727272727273,51.515151515151516,50.505050505050505,67.67676767676768,0.0,50.505050505050505
898,87.87878787878788,0.0,49.494949494949495,37.0,52.52525252525253,73.73737373737373,52.52525252525253,51.515151515151516,68.68686868686868,0.0,51.515151515151516
899,87.87878787878788,0.0,49.494949494949495,37.0,52.52525252525253,74.74747474747475,52.52525252525253,51.515151515151516,69.6969696969697,0.0,51.515151515151516
900,86.86868686868688,0.0,49.494949494949495,37.0,52.52525252525253,73.73737373737373,52.52525252525253,51.515151515151516,68.68686868686868,0.0,51.515151515151516
901,86.86868686868688,0.0,50.505050505050505,38.0,53.535353535353536,74.74747474747475,53.535353535353536,52.52525252525253,69.6969696969697,0.0,52.52525252525253
902,86.86868686868688,0.0,50.505050505050505,38.0,54.54545454545454,74.74747474747475,54.54545454545454,53.535353535353536,70.70707070707071,0.0,53.535353535353536
903,86.73469387755102,0.0,50.505050505050505,38.38383838383838,55.10204081632652,75.51020408163265,55.10204081632652,54.08163265306123,71.42857142857143,0.0,54.08163265306123
904,86.73469387755102,0.0,51.515151515151516,38.38383838383838,56.12244897959183,75.51020408163265,56.12244897959183,55.10204081632652,71.42857142857143,0.0,55.10204081632652
905,87.75510204081633,0.0,52.52525252525253,39.39393939393939,57.14285714285714,76.53061224489795,57.14285714285714,56.12244897959183,72.44897959183673,0.0,56.12244897959183
906,87.75510204081633,0.0,53.535353535353536,39.39393939393939,57.14285714285714,76.53061224489795,57.14285714285714,56.12244897959183,72.44897959183673,0.0,56.12244897959183
907,87.75510204081633,0.0,54.54545454545454,39.39393939393939,58.16326530612245,77.55102040816327,58.16326530612245,57.14285714285714,73.46938775510205,0.0,57.14285714285714
908,87.75510204081633,0.0,55.55555555555556,40.4040404040404,58.16326530612245,77.55102040816327,58.16326530612245,57.14285714285714,73.46938775510205,0.0,57.14285714285714
909,87.75510204081633,0.0,55.55555555555556,39.39393939393939,57.14285714285714,76.53061224489795,57.14285714285714,56.12244897959183,72.44897959183673,0.0,56.12244897959183
910,87.75510204081633,0.0,56.56565656565656,39.39393939393939,57.14285714285714,76.53061224489795,57.14285714285714,56.12244897959183,72.44897959183673,0.0,56.12244897959183
911,87.75510204081633,0.0,57.57575757575758,39.39393939393939,57.14285714285714,76.53061224489795,57.14285714285714,56.12244897959183,72.44897959183673,0.0,56.12244897959183
912,87.62886597938144,0.0,58.16326530612245,38.38383838383838,56.70103092783505,76.28865979381443,56.70103092783505,55.670103092783506,72.16494845360825,0.0,55.670103092783506
913,87.62886597938144,0.0,59.183673469387756,39.39393939393939,57.73195876288659,76.28865979381443,57.73195876288659,55.670103092783506,72.16494845360825,0.0,55.670103092783506
914,87.62886597938144,1.0309278350515463,60.204081632653065,39.39393939393939,57.73195876288659,76.28865979381443,57.73195876288659,55.670103092783506,72.16494845360825,0.0,55.670103092783506
915,87.5,1.0416666666666665,59.183673469387756,39.795918367346935,57.291666666666664,76.04166666666666,57.291666666666664,55.208333333333336,71.875,0.0,55.208333333333336
916,87.36842105263159,1.0526315789473684,58.16326530612245,39.175257731958766,56.84210526315789,75.78947368421053,56.84210526315789,54.736842105263165,71.57894736842105,0.0,54.736842105263165
917,86.31578947368422,1.0526315789473684,57.14285714285714,38.144329896907216,55.78947368421052,75.78947368421053,55.78947368421052,53.68421052631579,70.52631578947368,0.0,53.68421052631579
918,86.31578947368422,1.0526315789473684,57.14285714285714,37.11340206185567,55.78947368421052,75.78947368421053,55.78947368421052,53.68421052631579,70.52631578947368,0.0,53.68421052631579
919,86.31578947368422,1.0526315789473684,58.16326530612245,38.144329896907216,56.84210526315789,75.78947368421053,56.84210526315789,54.736842105263165,70.52631578947368,0.0,54.736842105263165
920,86.31578947368422,1.0526315789473684,58.16326530612245,38.144329896907216,56.84210526315789,75.78947368421053,56.84210526315789,54.736842105263165,70.52631578947368,0.0,54.736842105263165
921,86.31578947368422,1.0526315789473684,57.14285714285714,37.11340206185567,55.78947368421052,75.78947368421053,55.78947368421052,53.68421052631579,70.52631578947368,0.0,53.68421052631579
922,86.31578947368422,1.0526315789473684,57.14285714285714,38.144329896907216,56.84210526315789,76.84210526315789,56.84210526315789,54.736842105263165,71.57894736842105,0.0,54.736842105263165
923,86.31578947368422,1.0526315789473684,57.14285714285714,38.144329896907216,56.84210526315789,76.84210526315789,56.84210526315789,54.736842105263165,71.57894736842105,0.0,54.736842105263165
924,86.31578947368422,1.0526315789473684,57.14285714285714,39.175257731958766,56.84210526315789,76.84210526315789,56.84210526315789,54.736842105263165,71.57894736842105,0.0,54.736842105263165
925,86.31578947368422,1.0526315789473684,57.14285714285714,39.175257731958766,56.84210526315789,76.84210526315789,56.84210526315789,54.736842105263165,71.57894736842105,0.0,54.736842105263165
926,86.31578947368422,1.0526315789473684,57.14285714285714,39.175257731958766,56.84210526315789,76.84210526315789,56.84210526315789,54.736842105263165,71.57894736842105,0.0,54.736842105263165
927,86.31578947368422,1.0526315789473684,57.14285714285714,39.175257731958766,56.84210526315789,76.84210526315789,56.84210526315789,54.736842105263165,71.57894736842105,0.0,54.736842105263165
928,86.31578947368422,1.0526315789473684,56.12244897959183,38.144329896907216,56.84210526315789,76.84210526315789,56.84210526315789,54.736842105263165,71.57894736842105,0.0,54.736842105263165
929,86.31578947368422,1.0526315789473684,56.12244897959183,37.11340206185567,56.84210526315789,76.84210526315789,56.84210526315789,54.736842105263165,71.57894736842105,0.0,54.736842105263165
930,86.31578947368422,1.0526315789473684,56.12244897959183,38.144329896907216,56.84210526315789,76.84210526315789,56.84210526315789,54.736842105263165,71.57894736842105,0.0,54.736842105263165
931,86.31578947368422,1.0526315789473684,57.14285714285714,38.144329896907216,56.84210526315789,76.84210526315789,56.84210526315789,54.736842105263165,71.57894736842105,0.0,54.736842105263165
932,87.36842105263159,1.0526315789473684,56.12244897959183,38.144329896907216,56.84210526315789,76.84210526315789,56.84210526315789,54.736842105263165,71.57894736842105,0.0,54.736842105263165
933,87.36842105263159,1.0526315789473684,56.12244897959183,39.175257731958766,56.84210526315789,76.84210526315789,56.84210526315789,54.736842105263165,70.52631578947368,0.0,54.736842105263165
934,87.36842105263159,1.0526315789473684,56.12244897959183,40.20618556701031,57.89473684210527,76.84210526315789,57.89473684210527,55.78947368421052,70.52631578947368,0.0,55.78947368421052
935,87.36842105263159,1.0526315789473684,56.12244897959183,40.20618556701031,57.89473684210527,76.84210526315789,57.89473684210527,55.78947368421052,70.52631578947368,0.0,55.78947368421052
936,87.36842105263159,1.0526315789473684,56.12244897959183,39.175257731958766,57.89473684210527,76.84210526315789,57.89473684210527,55.78947368421052,70.52631578947368,0.0,55.78947368421052
937,87.36842105263159,1.0526315789473684,57.14285714285714,38.144329896907216,57.89473684210527,77.89473684210526,57.89473684210527,55.78947368421052,71.57894736842105,0.0,55.78947368421052
938,87.36842105263159,1.0526315789473684,57.14285714285714,38.144329896907216,58.94736842105262,78.94736842105263,58.94736842105262,56.84210526315789,72.63157894736842,0.0,56.84210526315789
939,87.36842105263159,1.0526315789473684,56.12244897959183,38.144329896907216,57.89473684210527,77.89473684210526,57.89473684210527,55.78947368421052,71.57894736842105,0.0,55.78947368421052
940,87.36842105263159,2.1052631578947367,56.12244897959183,38.144329896907216,57.89473684210527,77.89473684210526,57.89473684210527,55.78947368421052,71.57894736842105,0.0,55.78947368421052
941,87.36842105263159,2.1052631578947367,55.10204081632652,38.144329896907216,56.84210526315789,77.89473684210526,56.84210526315789,54.736842105263165,71.57894736842105,0.0,54.736842105263165
942,87.36842105263159,2.1052631578947367,54.08163265306123,38.144329896907216,56.84210526315789,76.84210526315789,56.84210526315789,54.736842105263165,70.52631578947368,0.0,54.736842105263165
943,87.36842105263159,2.1052631578947367,55.10204081632652,39.175257731958766,57.89473684210527,76.84210526315789,57.89473684210527,55.78947368421052,70.52631578947368,0.0,55.78947368421052
944,87.36842105263159,2.1052631578947367,55.10204081632652,39.175257731958766,58.94736842105262,76.84210526315789,58.94736842105262,56.84210526315789,70.52631578947368,0.0,56.84210526315789
945,88.42105263157895,3.1578947368421053,55.10204081632652,40.20618556701031,58.94736842105262,76.84210526315789,58.94736842105262,56.84210526315789,70.52631578947368,0.0,56.84210526315789
946,89.47368421052632,4.2105263157894735,56.12244897959183,41.23711340206185,60.0,77.89473684210526,60.0,57.89473684210527,71.57894736842105,0.0,57.89473684210527
947,89.47368421052632,4.2105263157894735,55.10204081632652,41.23711340206185,58.94736842105262,76.84210526315789,58.94736842105262,56.84210526315789,70.52631578947368,0.0,56.84210526315789
948,89.47368421052632,4.2105263157894735,55.10204081632652,41.23711340206185,60.0,76.84210526315789,60.0,57.89473684210527,70.52631578947368,0.0,57.89473684210527
949,90.52631578947368,4.2105263157894735,56.12244897959183,41.23711340206185,60.0,76.84210526315789,60.0,57.89473684210527,70.52631578947368,0.0,57.89473684210527
950,90.52631578947368,4.2105263157894735,57.14285714285714,41.23711340206185,61.05263157894737,76.84210526315789,61.05263157894737,58.94736842105262,70.52631578947368,0.0,58.94736842105262
951,90.52631578947368,4.2105263157894735,57.14285714285714,42.2680412371134,61.05263157894737,76.84210526315789,61.05263157894737,58.94736842105262,70.52631578947368,0.0,58.94736842105262
952,90.52631578947368,4.2105263157894735,57.14285714285714,43.29896907216495,60.0,75.78947368421053,60.0,57.89473684210527,69.47368421052632,0.0,57.89473684210527
953,90.52631578947368,4.2105263157894735,58.16326530612245,42.2680412371134,60.0,76.84210526315789,60.0,57.89473684210527,70.52631578947368,0.0,57.89473684210527
954,90.52631578947368,4.2105263157894735,58.16326530612245,43.29896907216495,60.0,76.84210526315789,60.0,57.89473684210527,70.52631578947368,0.0,57.89473684210527
955,90.52631578947368,4.2105263157894735,58.16326530612245,43.29896907216495,60.0,76.84210526315789,60.0,57.89473684210527,69.47368421052632,0.0,57.89473684210527
956,90.625,4.166666666666666,58.58585858585859,44.329896907216494,60.416666666666664,77.08333333333334,60.416666666666664,58.333333333333336,69.79166666666666,0.0,58.333333333333336
957,90.625,4.166666666666666,59.59595959595959,45.36082474226804,60.416666666666664,77.08333333333334,60.416666666666664,58.333333333333336,69.79166666666666,0.0,58.333333333333336
958,90.625,4.166666666666666,59.59595959595959,45.36082474226804,60.416666666666664,76.04166666666666,60.416666666666664,58.333333333333336,68.75,0.0,58.333333333333336
959,90.625,4.166666666666666,60.60606060606061,45.36082474226804,59.375,75.0,59.375,57.291666666666664,67.70833333333334,0.0,57.291666666666664
960,90.625,4.166666666666666,60.60606060606061,45.36082474226804,60.416666666666664,76.04166666666666,60.416666666666664,58.333333333333336,68.75,0.0,58.333333333333336
961,90.625,4.166666666666666,60.60606060606061,45.36082474226804,60.416666666666664,76.04166666666666,60.416666666666664,58.333333333333336,68.75,0.0,58.333333333333336
962,90.625,4.166666666666666,60.60606060606061,45.36082474226804,60.416666666666664,76.04166666666666,60.416666666666664,58.333333333333336,68.75,0.0,58.333333333333336
963,90.625,4.166666666666666,60.60606060606061,44.329896907216494,60.416666666666664,76.04166666666666,60.416666666666664,58.333333333333336,68.75,0.0,58.333333333333336
964,90.625,4.166666666666666,60.60606060606061,45.36082474226804,60.416666666666664,76.04166666666666,60.416666666666664,58.333333333333336,68.75,0.0,58.333333333333336
965,91.66666666666666,4.166666666666666,61.61616161616161,46.391752577319586,61.458333333333336,76.04166666666666,61.458333333333336,59.375,68.75,0.0,59.375
966,91.66666666666666,4.166666666666666,61.61616161616161,47.42268041237113,62.5,77.08333333333334,62.5,60.416666666666664,69.79166666666666,0.0,60.416666666666664
967,91.66666666666666,4.166666666666666,62.62626262626263,47.42268041237113,62.5,77.08333333333334,62.5,60.416666666666664,69.79166666666666,0.0,60.416666666666664
968,92.70833333333334,4.166666666666666,62.62626262626263,48.45360824742268,62.5,77.08333333333334,62.5,60.416666666666664,69.79166666666666,0.0,60.416666666666664
969,92.70833333333334,4.166666666666666,62.62626262626263,47.42268041237113,63.541666666666664,78.125,63.541666666666664,61.458333333333336,70.83333333333334,0.0,61.458333333333336
970,92.70833333333334,4.166666666666666,63.63636363636363,48.45360824742268,63.541666666666664,78.125,63.541666666666664,61.458333333333336,70.83333333333334,0.0,61.458333333333336
971,93.75,4.166666666666666,64.64646464646465,48.45360824742268,63.541666666666664,78.125,63.541666666666664,61.458333333333336,70.83333333333334,0.0,61.458333333333336
972,93.75,4.166666666666666,64.64646464646465,48.45360824742268,64.58333333333334,78.125,64.58333333333334,62.5,70.83333333333334,0.0,62.5
973,94.79166666666666,4.166666666666666,65.65656565656566,49.48453608247423,65.625,79.16666666666666,65.625,63.541666666666664,71.875,0.0,63.541666666666664
974,95.83333333333334,4.166666666666666,66.66666666666666,49.48453608247423,66.66666666666666,80.20833333333334,66.66666666666666,64.58333333333334,72.91666666666666,0.0,64.58333333333334
975,94.79166666666666,4.166666666666666,66.66666666666666,49.48453608247423,66.66666666666666,80.20833333333334,66.66666666666666,64.58333333333334,73.95833333333334,0.0,64.58333333333334
976,94.79166666666666,4.166666666666666,66.66666666666666,49.48453608247423,67.70833333333334,80.20833333333334,67.70833333333334,65.625,75.0,0.0,65.625
977,94.79166666666666,4.166666666666666,66.66666666666666,50.51546391752577,67.70833333333334,79.16666666666666,67.70833333333334,65.625,75.0,0.0,65.625
978,94.79166666666666,4.166666666666666,66.66666666666666,51.546391752577314,67.70833333333334,79.16666666666666,67.70833333333334,65.625,75.0,0.0,65.625
979,94.79166666666666,4.166666666666666,66.66666666666666,51.546391752577314,67.70833333333334,79.16666666666666,67.70833333333334,65.625,75.0,0.0,65.625
980,94.79166666666666,4.166666666666666,67.67676767676768,51.546391752577314,67.70833333333334,80.20833333333334,67.70833333333334,66.66666666666666,76.04166666666666,0.0,66.66666666666666
981,94.79166666666666,4.166666666666666,66.66666666666666,51.546391752577314,66.66666666666666,79.16666666666666,66.66666666666666,65.625,75.0,0.0,65.625
982,94.79166666666666,4.166666666666666,65.65656565656566,51.546391752577314,66.66666666666666,78.125,66.66666666666666,64.58333333333334,75.0,0.0,64.58333333333334
983,94.79166666666666,4.166666666666666,65.65656565656566,51.546391752577314,67.70833333333334,79.16666666666666,67.70833333333334,65.625,75.0,0.0,65.625
984,94.79166666666666,4.166666666666666,64.64646464646465,51.546391752577314,67.70833333333334,79.16666666666666,67.70833333333334,65.625,75.0,0.0,65.625
985,94.79166666666666,4.166666666666666,64.64646464646465,51.546391752577314,67.70833333333334,80.20833333333334,67.70833333333334,66.66666666666666,76.04166666666666,0.0,66.66666666666666
986,93.75,4.166666666666666,64.64646464646465,51.546391752577314,67.70833333333334,79.16666666666666,67.70833333333334,66.66666666666666,75.0,0.0,66.66666666666666
987,92.70833333333334,4.166666666666666,64.64646464646465,52.57731958762887,67.70833333333334,80.20833333333334,67.70833333333334,66.66666666666666,76.04166666666666,0.0,66.66666666666666
988,92.70833333333334,4.166666666666666,64.64646464646465,52.57731958762887,67.70833333333334,80.20833333333334,67.70833333333334,66.66666666666666,76.04166666666666,0.0,66.66666666666666
989,92.70833333333334,4.166666666666666,65.65656565656566,53.608247422680414,67.70833333333334,80.20833333333334,67.70833333333334,66.66666666666666,76.04166666666666,0.0,66.66666666666666
990,91.66666666666666,4.166666666666666,65.65656565656566,54.63917525773196,68.75,79.16666666666666,68.75,67.70833333333334,76.04166666666666,0.0,67.70833333333334
991,91.66666666666666,4.166666666666666,65.65656565656566,54.63917525773196,68.75,79.16666666666666,68.75,67.70833333333334,76.04166666666666,0.0,67.70833333333334
992,90.625,4.166666666666666,65.65656565656566,54.63917525773196,67.70833333333334,79.16666666666666,67.70833333333334,67.70833333333334,76.04166666666666,0.0,67.70833333333334
993,89.58333333333334,4.166666666666666,66.66666666666666,54.63917525773196,68.75,80.20833333333334,68.75,68.75,77.08333333333334,0.0,68.75
994,90.625,4.166666666666666,66.66666666666666,54.63917525773196,68.75,79.16666666666666,68.75,68.75,77.08333333333334,0.0,68.75
995,90.625,4.166666666666666,65.65656565656566,53.608247422680414,67.70833333333334,79.16666666666666,67.70833333333334,67.70833333333334,77.08333333333334,0.0,67.70833333333334
996,90.625,4.166666666666666,65.65656565656566,53.608247422680414,67.70833333333334,79.16666666666666,67.70833333333334,67.70833333333334,77.08333333333334,0.0,67.70833333333334
997,91.66666666666666,4.166666666666666,65.65656565656566,54.63917525773196,67.70833333333334,78.125,67.70833333333334,67.70833333333334,77.08333333333334,0.0,67.70833333333334
998,91.66666666666666,4.166666666666666,66.66666666666666,54.63917525773196,67.70833333333334,78.125,67.70833333333334,67.70833333333334,77.08333333333334,0.0,67.70833333333334
999,91.66666666666666,4.166666666666666,66.66666666666666,54.63917525773196,67.70833333333334,77.08333333333334,67.70833333333334,67.70833333333334,76.04166666666666,0.0,67.70833333333334
1000,92.70833333333334,4.166666666666666,67.67676767676768,54.63917525773196,68.75,78.125,68.75,68.75,77.08333333333334,0.0,68.75
1001,91.66666666666666,4.166666666666666,66.66666666666666,53.608247422680414,68.75,78.125,68.75,68.75,77.08333333333334,0.0,68.75
1002,90.625,4.166666666666666,66.66666666666666,52.57731958762887,67.70833333333334,77.08333333333334,67.70833333333334,67.70833333333334,76.04166666666666,0.0,67.70833333333334
1003,90.72164948453609,4.123711340206185,66.66666666666666,52.04081632653062,68.04123711340206,76.28865979381443,68.04123711340206,68.04123711340206,75.25773195876289,0.0,68.04123711340206
1004,90.72164948453609,4.123711340206185,66.66666666666666,51.02040816326531,68.04123711340206,76.28865979381443,68.04123711340206,68.04123711340206,75.25773195876289,0.0,68.04123711340206
1005,90.72164948453609,4.123711340206185,66.66666666666666,50.0,68.04123711340206,76.28865979381443,68.04123711340206,68.04123711340206,75.25773195876289,0.0,68.04123711340206
1006,90.72164948453609,4.123711340206185,65.65656565656566,48.97959183673469,67.0103092783505,75.25773195876289,67.0103092783505,68.04123711340206,75.25773195876289,0.0,68.04123711340206
1007,90.72164948453609,4.123711340206185,64.64646464646465,48.97959183673469,67.0103092783505,75.25773195876289,67.0103092783505,68.04123711340206,75.25773195876289,0.0,68.04123711340206
1008,90.72164948453609,4.123711340206185,63.63636363636363,47.95918367346938,67.0103092783505,75.25773195876289,67.0103092783505,68.04123711340206,75.25773195876289,0.0,68.04123711340206
1009,90.72164948453609,4.123711340206185,63.63636363636363,47.95918367346938,68.04123711340206,76.28865979381443,68.04123711340206,69.0721649484536,76.28865979381443,0.0,69.0721649484536
1010,90.72164948453609,4.123711340206185,63.63636363636363,46.93877551020408,67.0103092783505,75.25773195876289,67.0103092783505,69.0721649484536,75.25773195876289,0.0,69.0721649484536
1011,89.69072164948454,4.123711340206185,62.62626262626263,45.91836734693878,65.97938144329896,74.22680412371135,65.97938144329896,69.0721649484536,74.22680412371135,0.0,69.0721649484536
1012,89.79591836734694,4.081632653061225,63.0,45.91836734693878,66.3265306122449,74.48979591836735,66.3265306122449,69.38775510204081,74.48979591836735,0.0,69.38775510204081
