pointer,KT452712.1,KT452713.1,KT452729.1,KT452731.1,KT452732.1,KT452743.1,KT452744.1,NC_028366.1,NC_038313.1,NC_038316.1
651,0.0,0.0,38.0,0.0,0.0,0.0,0.0,63.0,26.0,40.0
652,0.0,0.0,37.0,0.0,0.0,0.0,0.0,62.0,27.0,39.0
653,0.0,0.0,37.0,0.0,0.0,0.0,0.0,62.0,28.000000000000004,39.0
654,0.0,0.0,37.0,0.0,0.0,0.0,0.0,62.0,27.0,39.0
655,0.0,0.0,36.0,0.0,0.0,0.0,0.0,61.0,27.0,38.0
656,0.0,0.0,35.0,0.0,0.0,0.0,0.0,60.0,27.0,37.0
657,0.0,0.0,36.0,0.0,0.0,0.0,0.0,60.0,28.000000000000004,38.0
658,0.0,0.0,36.0,0.0,0.0,0.0,0.0,59.0,28.000000000000004,38.0
659,0.0,0.0,37.0,0.0,0.0,0.0,0.0,60.0,28.000000000000004,39.0
660,0.0,0.0,37.0,0.0,0.0,0.0,0.0,60.0,28.000000000000004,39.0
661,0.0,0.0,38.0,0.0,0.0,0.0,0.0,61.0,28.000000000000004,40.0
662,0.0,0.0,38.0,0.0,0.0,0.0,0.0,61.0,28.999999999999996,40.0
663,0.0,0.0,38.0,0.0,0.0,0.0,0.0,61.0,28.999999999999996,40.0
664,0.0,0.0,38.0,0.0,0.0,0.0,0.0,61.0,28.000000000000004,40.0
665,0.0,0.0,38.0,0.0,0.0,0.0,0.0,61.0,27.0,40.0
666,0.0,0.0,37.0,0.0,0.0,0.0,0.0,60.0,27.0,39.0
667,0.0,0.0,37.0,0.0,0.0,0.0,0.0,59.0,26.0,39.0
668,0.0,0.0,38.0,0.0,0.0,0.0,0.0,60.0,26.0,40.0
669,0.0,0.0,38.0,0.0,0.0,0.0,0.0,60.0,25.0,40.0
670,0.0,0.0,39.0,0.0,0.0,0.0,0.0,61.0,26.0,41.0
671,0.0,0.0,39.0,0.0,0.0,0.0,0.0,61.0,26.0,41.0
672,0.0,0.0,39.0,0.0,0.0,0.0,0.0,61.0,26.0,41.0
673,0.0,0.0,39.0,0.0,0.0,0.0,0.0,61.0,26.0,41.0
674,0.0,0.0,39.0,0.0,0.0,0.0,0.0,61.0,25.0,41.0
675,0.0,0.0,39.0,0.0,0.0,0.0,0.0,61.0,25.0,42.0
676,0.0,0.0,39.0,0.0,0.0,0.0,0.0,61.0,26.0,41.0
677,0.0,0.0,39.0,0.0,0.0,0.0,0.0,60.0,26.0,40.0
678,0.0,0.0,39.0,0.0,0.0,0.0,0.0,59.0,26.0,40.0
679,0.0,0.0,40.0,0.0,0.0,0.0,0.0,60.0,27.0,41.0
680,0.0,0.0,41.0,0.0,0.0,0.0,0.0,61.0,27.0,42.0
681,0.0,0.0,42.0,0.0,0.0,0.0,0.0,62.0,28.000000000000004,43.0
682,0.0,0.0,42.0,0.0,0.0,0.0,0.0,61.61616161616161,28.28282828282828,43.43434343434344
683,0.0,0.0,41.0,0.0,0.0,0.0,0.0,60.60606060606061,27.27272727272727,42.42424242424242
684,0.0,0.0,41.0,0.0,0.0,0.0,0.0,60.60606060606061,27.27272727272727,42.42424242424242
685,0.0,0.0,40.0,0.0,0.0,0.0,0.0,59.59595959595959,27.27272727272727,41.41414141414141
686,0.0,0.0,40.0,0.0,0.0,0.0,0.0,59.59595959595959,26.262626262626267,41.41414141414141
687,0.0,0.0,41.0,0.0,0.0,0.0,0.0,60.60606060606061,27.27272727272727,42.42424242424242
688,0.0,0.0,42.0,0.0,0.0,0.0,0.0,61.61616161616161,28.28282828282828,43.43434343434344
689,0.0,0.0,43.0,0.0,0.0,0.0,0.0,62.62626262626263,29.292929292929294,44.44444444444444
690,0.0,0.0,43.0,0.0,0.0,0.0,0.0,62.62626262626263,30.303030303030305,45.45454545454545
691,0.0,0.0,43.0,0.0,0.0,0.0,0.0,62.62626262626263,30.303030303030305,45.45454545454545
692,0.0,0.0,42.0,0.0,0.0,0.0,0.0,61.61616161616161,30.303030303030305,45.45454545454545
693,0.0,0.0,42.0,0.0,0.0,0.0,0.0,60.60606060606061,29.292929292929294,45.91836734693878
694,0.0,0.0,42.42424242424242,0.0,0.0,0.0,0.0,61.224489795918366,29.292929292929294,46.391752577319586
695,0.0,0.0,42.857142857142854,0.0,0.0,0.0,0.0,60.824742268041234,29.292929292929294,46.875
696,0.0,0.0,43.29896907216495,0.0,0.0,0.0,0.0,60.416666666666664,29.292929292929294,47.368421052631575
697,0.0,0.0,42.70833333333333,0.0,0.0,0.0,0.0,60.0,28.28282828282828,46.808510638297875
698,0.0,0.0,43.15789473684211,0.0,0.0,0.0,0.0,60.63829787234043,28.28282828282828,47.31182795698925
699,0.0,0.0,43.61702127659575,0.0,0.0,0.0,0.0,60.215053763440864,27.27272727272727,47.82608695652174
700,0.0,0.0,44.086021505376344,0.0,0.0,0.0,0.0,60.86956521739131,27.27272727272727,48.35164835164835
701,0.0,0.0,44.565217391304344,0.0,0.0,0.0,0.0,60.43956043956044,27.27272727272727,48.888888888888886
702,0.0,0.0,43.956043956043956,0.0,0.0,0.0,0.0,60.0,27.27272727272727,48.31460674157304
703,0.0,0.0,44.44444444444444,0.0,0.0,0.0,0.0,59.55056179775281,27.27272727272727,47.72727272727273
704,0.0,0.0,44.9438202247191,0.0,0.0,0.0,0.0,60.22727272727273,27.27272727272727,48.275862068965516
705,0.0,0.0,44.31818181818182,0.0,0.0,0.0,0.0,59.77011494252874,27.27272727272727,47.674418604651166
706,0.0,0.0,43.67816091954023,0.0,0.0,0.0,0.0,59.30232558139535,27.27272727272727,47.05882352941176
707,0.0,0.0,43.02325581395349,0.0,0.0,0.0,0.0,58.82352941176471,27.27272727272727,46.42857142857143
708,0.0,0.0,42.35294117647059,0.0,0.0,0.0,0.0,58.333333333333336,26.262626262626267,45.78313253012048
709,0.0,0.0,42.857142857142854,0.0,0.0,0.0,0.0,59.036144578313255,26.262626262626267,46.34146341463415
710,0.0,0.0,43.373493975903614,0.0,0.0,0.0,0.0,58.536585365853654,25.252525252525253,45.67901234567901
711,0.0,0.0,43.90243902439025,0.0,0.0,0.0,0.0,59.25925925925925,25.252525252525253,46.25
712,0.0,0.0,44.44444444444444,0.0,0.0,0.0,0.0,58.75,25.252525252525253,46.835443037974684
713,0.0,0.0,45.0,0.0,0.0,0.0,0.0,58.75,25.252525252525253,47.43589743589743
714,0.0,0.0,46.25,0.0,0.0,0.0,0.0,58.75,26.262626262626267,47.43589743589743
715,0.0,0.0,47.5,0.0,0.0,0.0,0.0,60.0,26.262626262626267,48.717948717948715
716,0.0,0.0,48.75,0.0,0.0,0.0,0.0,60.0,27.27272727272727,50.0
717,0.0,0.0,47.5,0.0,0.0,0.0,0.0,58.75,26.262626262626267,50.0
718,0.0,0.0,47.5,0.0,0.0,0.0,0.0,57.49999999999999,25.252525252525253,50.0
719,0.0,0.0,47.5,0.0,0.0,0.0,0.0,56.25,24.242424242424242,50.0
720,0.0,0.0,48.75,0.0,0.0,0.0,0.0,55.00000000000001,24.242424242424242,50.0
721,0.0,0.0,48.75,0.0,0.0,0.0,0.0,55.00000000000001,24.242424242424242,50.0
722,0.0,0.0,48.75,0.0,0.0,0.0,0.0,55.00000000000001,24.242424242424242,50.0
723,0.0,0.0,48.75,0.0,0.0,0.0,0.0,53.75,24.242424242424242,48.717948717948715
724,0.0,0.0,47.5,0.0,0.0,0.0,0.0,52.5,24.242424242424242,48.717948717948715
725,0.0,0.0,48.75,0.0,0.0,0.0,0.0,52.5,24.242424242424242,50.0
726,0.0,0.0,48.75,0.0,0.0,0.0,0.0,52.5,24.242424242424242,50.0
727,0.0,0.0,49.36708860759494,0.0,0.0,0.0,0.0,53.16455696202531,24.242424242424242,50.649350649350644
728,0.0,0.0,50.0,0.0,0.0,0.0,0.0,53.84615384615385,24.242424242424242,51.31578947368421
729,0.0,0.0,50.649350649350644,0.0,0.0,0.0,0.0,54.54545454545454,24.242424242424242,52.0
730,0.0,0.0,51.31578947368421,0.0,0.0,0.0,0.0,53.94736842105263,24.242424242424242,52.702702702702695
731,0.0,0.0,52.0,0.0,0.0,0.0,0.0,54.666666666666664,24.242424242424242,53.42465753424658
732,0.0,0.0,52.702702702702695,0.0,0.0,0.0,0.0,54.054054054054056,24.242424242424242,54.166666666666664
733,0.0,0.0,53.42465753424658,0.0,0.0,0.0,0.0,54.794520547945204,24.242424242424242,54.929577464788736
734,0.0,0.0,52.77777777777778,0.0,0.0,0.0,0.0,55.55555555555556,24.242424242424242,54.285714285714285
735,0.0,0.0,52.112676056338024,0.0,0.0,0.0,0.0,54.929577464788736,23.232323232323232,53.62318840579711
736,0.0,0.0,52.85714285714286,0.0,0.0,0.0,0.0,55.714285714285715,23.232323232323232,54.41176470588235
737,0.0,0.0,52.17391304347826,0.0,0.0,0.0,0.0,55.072463768115945,22.22222222222222,53.73134328358209
738,0.0,0.0,52.94117647058824,0.0,0.0,0.0,0.0,54.41176470588235,22.22222222222222,54.54545454545454
739,0.0,0.0,52.23880597014925,0.0,0.0,0.0,0.0,53.73134328358209,22.22222222222222,53.84615384615385
740,0.0,0.0,52.23880597014925,0.0,0.0,0.0,0.0,52.23880597014925,21.21212121212121,52.307692307692314
741,0.0,0.0,53.73134328358209,0.0,0.0,0.0,0.0,53.73134328358209,22.22222222222222,53.84615384615385
742,0.0,0.0,53.73134328358209,0.0,0.0,0.0,0.0,52.23880597014925,22.22222222222222,53.84615384615385
743,0.0,0.0,52.23880597014925,0.0,0.0,0.0,0.0,50.74626865671642,22.22222222222222,52.307692307692314
744,0.0,0.0,52.23880597014925,0.0,0.0,0.0,0.0,50.74626865671642,23.232323232323232,52.307692307692314
745,0.0,0.0,50.74626865671642,0.0,0.0,0.0,0.0,50.74626865671642,23.232323232323232,50.76923076923077
746,0.0,0.0,52.23880597014925,0.0,0.0,0.0,0.0,52.23880597014925,24.242424242424242,52.307692307692314
747,0.0,0.0,53.73134328358209,0.0,0.0,0.0,0.0,50.74626865671642,25.252525252525253,52.307692307692314
748,0.0,0.0,55.223880597014926,0.0,0.0,0.0,0.0,50.74626865671642,25.252525252525253,53.84615384615385
749,0.0,0.0,53.73134328358209,0.0,0.0,0.0,0.0,49.25373134328358,24.242424242424242,52.307692307692314
750,0.0,0.0,53.73134328358209,0.0,0.0,0.0,0.0,49.25373134328358,24.242424242424242,53.84615384615385
751,0.0,0.0,53.73134328358209,0.0,0.0,0.0,0.0,50.74626865671642,25.252525252525253,55.38461538461539
752,0.0,0.0,55.223880597014926,0.0,0.0,0.0,0.0,52.23880597014925,24.242424242424242,56.92307692307692
753,0.0,0.0,55.223880597014926,0.0,0.0,0.0,0.0,52.23880597014925,24.242424242424242,56.92307692307692
754,0.0,0.0,55.223880597014926,0.0,0.0,0.0,0.0,52.23880597014925,25.252525252525253,56.92307692307692
755,0.0,0.0,56.71641791044776,0.0,0.0,0.0,0.0,53.73134328358209,26.262626262626267,58.46153846153847
756,0.0,0.0,58.2089552238806,0.0,0.0,0.0,0.0,55.223880597014926,27.27272727272727,60.0
757,0.0,0.0,56.71641791044776,0.0,0.0,0.0,0.0,55.223880597014926,27.27272727272727,60.0
758,0.0,0.0,58.2089552238806,0.0,0.0,0.0,0.0,55.223880597014926,27.27272727272727,61.53846153846154
759,0.0,0.0,56.71641791044776,0.0,0.0,0.0,0.0,54.54545454545454,27.27272727272727,60.0
760,0.0,0.0,56.060606060606055,0.0,0.0,0.0,0.0,53.84615384615385,26.262626262626267,58.46153846153847
761,0.0,0.0,55.38461538461539,0.0,0.0,0.0,0.0,53.125,26.262626262626267,56.92307692307692
762,0.0,0.0,54.6875,0.0,0.0,0.0,0.0,52.38095238095239,25.510204081632654,55.38461538461539
763,0.0,0.0,53.96825396825397,0.0,0.0,0.0,0.0,51.61290322580645,25.773195876288657,53.84615384615385
764,0.0,0.0,54.83870967741935,0.0,0.0,0.0,0.0,52.459016393442624,26.041666666666668,53.84615384615385
765,0.0,0.0,54.09836065573771,0.0,0.0,0.0,0.0,51.66666666666667,26.31578947368421,52.307692307692314
766,0.0,0.0,55.00000000000001,0.0,0.0,0.0,0.0,52.54237288135594,26.595744680851062,52.307692307692314
767,0.0,0.0,55.932203389830505,0.0,0.0,0.0,0.0,53.44827586206896,26.881720430107524,52.307692307692314
768,0.0,0.0,55.932203389830505,0.0,0.0,0.0,0.0,53.44827586206896,27.956989247311824,52.307692307692314
769,0.0,0.0,55.932203389830505,0.0,0.0,0.0,0.0,53.44827586206896,29.03225806451613,52.307692307692314
770,0.0,0.0,54.23728813559322,0.0,0.0,0.0,0.0,51.724137931034484,27.956989247311824,50.76923076923077
771,0.0,0.0,52.54237288135594,0.0,0.0,0.0,0.0,51.724137931034484,26.881720430107524,50.76923076923077
772,0.0,0.0,52.54237288135594,0.0,0.0,0.0,0.0,51.724137931034484,26.881720430107524,50.76923076923077
773,0.0,0.0,50.847457627118644,0.0,0.0,0.0,0.0,50.0,25.806451612903224,49.23076923076923
774,0.0,0.0,49.152542372881356,0.0,0.0,0.0,0.0,48.275862068965516,25.806451612903224,47.69230769230769
775,0.0,0.0,47.45762711864407,0.0,0.0,0.0,0.0,46.55172413793103,24.731182795698924,46.15384615384615
776,0.0,0.0,47.45762711864407,0.0,0.0,0.0,0.0,44.827586206896555,23.655913978494624,47.69230769230769
777,0.0,0.0,49.152542372881356,0.0,0.0,0.0,0.0,46.55172413793103,24.731182795698924,49.23076923076923
778,0.0,0.0,50.847457627118644,0.0,0.0,0.0,0.0,48.275862068965516,25.806451612903224,50.76923076923077
779,0.0,0.0,49.152542372881356,0.0,0.0,0.0,0.0,46.55172413793103,25.806451612903224,49.23076923076923
780,0.0,0.0,49.152542372881356,0.0,0.0,0.0,0.0,46.55172413793103,26.881720430107524,47.69230769230769
781,0.0,0.0,47.45762711864407,0.0,0.0,0.0,0.0,46.55172413793103,26.881720430107524,47.69230769230769
782,0.0,0.0,47.45762711864407,0.0,0.0,0.0,0.0,45.76271186440678,26.595744680851062,46.96969696969697
783,0.0,0.0,49.152542372881356,0.0,0.0,0.0,0.0,47.45762711864407,27.659574468085108,48.484848484848484
784,0.0,0.0,49.152542372881356,0.0,0.0,0.0,0.0,47.45762711864407,27.659574468085108,48.484848484848484
785,0.0,0.0,49.152542372881356,0.0,0.0,0.0,0.0,47.45762711864407,27.659574468085108,48.484848484848484
786,0.0,0.0,49.152542372881356,0.0,0.0,0.0,0.0,47.45762711864407,28.723404255319153,48.484848484848484
787,0.0,0.0,49.152542372881356,0.0,0.0,0.0,0.0,47.45762711864407,28.723404255319153,48.484848484848484
788,0.0,0.0,47.45762711864407,0.0,0.0,0.0,0.0,45.76271186440678,27.659574468085108,46.96969696969697
789,0.0,0.0,45.76271186440678,0.0,0.0,0.0,0.0,44.06779661016949,26.595744680851062,45.45454545454545
790,0.0,0.0,44.06779661016949,0.0,0.0,0.0,0.0,44.06779661016949,25.53191489361702,43.93939393939394
791,0.0,0.0,44.06779661016949,0.0,0.0,0.0,0.0,44.06779661016949,26.595744680851062,43.93939393939394
792,0.0,0.0,44.06779661016949,0.0,0.0,0.0,0.0,44.06779661016949,26.595744680851062,43.93939393939394
793,0.0,0.0,44.06779661016949,0.0,0.0,0.0,0.0,45.76271186440678,26.595744680851062,43.28358208955223
794,0.0,0.0,43.333333333333336,0.0,0.0,0.0,0.0,45.0,26.595744680851062,42.64705882352941
795,0.0,0.0,44.26229508196721,0.0,0.0,0.0,0.0,45.90163934426229,26.595744680851062,42.028985507246375
796,0.0,0.0,43.54838709677419,0.0,0.0,0.0,0.0,45.16129032258064,26.595744680851062,41.42857142857143
797,0.0,0.0,42.857142857142854,0.0,0.0,0.0,0.0,44.44444444444444,26.595744680851062,40.845070422535215
798,0.0,0.0,43.75,0.0,0.0,0.0,0.0,45.3125,27.659574468085108,41.66666666666667
799,0.0,0.0,44.61538461538462,0.0,0.0,0.0,0.0,46.15384615384615,28.723404255319153,42.465753424657535
800,0.0,0.0,43.93939393939394,0.0,0.0,0.0,0.0,45.45454545454545,28.723404255319153,41.891891891891895
801,0.0,0.0,43.28358208955223,0.0,0.0,0.0,0.0,46.26865671641791,29.78723404255319,41.333333333333336
802,0.0,0.0,44.11764705882353,0.0,0.0,0.0,0.0,47.05882352941176,29.78723404255319,42.10526315789473
803,0.0,0.0,43.47826086956522,0.0,0.0,0.0,0.0,46.3768115942029,29.78723404255319,41.55844155844156
804,0.0,0.0,42.857142857142854,0.0,0.0,0.0,0.0,47.14285714285714,30.851063829787233,42.30769230769231
805,0.0,0.0,42.25352112676056,0.0,0.0,0.0,0.0,46.478873239436616,30.851063829787233,41.77215189873418
806,0.0,0.0,41.66666666666667,0.0,0.0,0.0,0.0,45.83333333333333,30.851063829787233,41.25
807,0.0,0.0,41.0958904109589,0.0,0.0,0.0,0.0,45.20547945205479,30.851063829787233,40.74074074074074
808,0.0,0.0,40.54054054054054,0.0,0.0,0.0,0.0,44.5945945945946,30.851063829787233,40.243902439024396
809,0.0,0.0,40.0,0.0,0.0,0.0,0.0,44.0,30.851063829787233,39.75903614457831
810,0.0,0.0,39.473684210526315,0.0,0.0,0.0,0.0,44.73684210526316,31.914893617021278,40.476190476190474
811,0.0,0.0,40.25974025974026,0.0,0.0,0.0,0.0,45.45454545454545,32.97872340425532,41.17647058823529
812,0.0,0.0,39.743589743589745,0.0,0.0,0.0,0.0,44.871794871794876,32.97872340425532,40.69767441860465
813,0.0,0.0,39.24050632911392,0.0,0.0,0.0,0.0,44.871794871794876,32.97872340425532,40.229885057471265
814,0.0,0.0,37.9746835443038,0.0,0.0,0.0,0.0,43.58974358974359,31.914893617021278,40.229885057471265
815,0.0,0.0,36.708860759493675,0.0,0.0,0.0,0.0,42.30769230769231,32.97872340425532,40.229885057471265
816,0.0,0.0,36.708860759493675,0.0,0.0,0.0,0.0,42.30769230769231,32.97872340425532,39.08045977011494
817,0.0,0.0,37.9746835443038,0.0,0.0,0.0,0.0,43.58974358974359,34.04255319148936,39.08045977011494
818,0.0,0.0,37.9746835443038,0.0,0.0,0.0,0.0,43.58974358974359,34.04255319148936,39.08045977011494
819,0.0,0.0,39.24050632911392,0.0,0.0,0.0,0.0,44.871794871794876,35.1063829787234,40.229885057471265
820,0.0,0.0,39.24050632911392,0.0,0.0,0.0,0.0,46.15384615384615,35.1063829787234,40.229885057471265
821,0.0,0.0,37.9746835443038,0.0,0.0,0.0,0.0,44.871794871794876,35.1063829787234,39.08045977011494
822,0.0,0.0,39.24050632911392,0.0,0.0,0.0,0.0,46.15384615384615,35.1063829787234,39.08045977011494
823,0.0,0.0,39.24050632911392,0.0,0.0,0.0,0.0,46.15384615384615,35.1063829787234,39.08045977011494
824,0.0,0.0,39.24050632911392,0.0,0.0,0.0,0.0,46.15384615384615,35.1063829787234,39.08045977011494
825,0.0,0.0,39.24050632911392,0.0,0.0,0.0,0.0,47.43589743589743,36.17021276595745,39.08045977011494
826,0.0,0.0,40.50632911392405,0.0,0.0,0.0,0.0,48.717948717948715,37.234042553191486,40.229885057471265
827,0.0,0.0,41.25,0.0,0.0,0.0,0.0,49.36708860759494,38.297872340425535,40.909090909090914
828,0.0,0.0,41.9753086419753,0.0,0.0,0.0,0.0,50.0,38.297872340425535,41.57303370786517
829,0.0,0.0,42.68292682926829,0.0,0.0,0.0,0.0,50.617283950617285,38.297872340425535,42.22222222222222
830,0.0,0.0,42.168674698795186,0.0,0.0,0.0,0.0,51.21951219512195,39.361702127659576,42.857142857142854
831,0.0,0.0,42.857142857142854,0.0,0.0,0.0,0.0,51.80722891566265,40.42553191489361,43.47826086956522
832,0.0,0.0,43.529411764705884,0.0,0.0,0.0,0.0,52.38095238095239,41.48936170212766,44.086021505376344
833,0.0,0.0,43.02325581395349,0.0,0.0,0.0,0.0,51.76470588235295,42.5531914893617,44.680851063829785
834,0.0,0.0,43.67816091954023,0.0,0.0,0.0,0.0,52.32558139534884,43.61702127659575,45.26315789473684
835,0.0,0.0,44.31818181818182,0.0,0.0,0.0,0.0,52.87356321839081,44.680851063829785,45.83333333333333
836,0.0,0.0,44.9438202247191,0.0,0.0,0.0,0.0,53.40909090909091,45.744680851063826,46.391752577319586
837,0.0,0.0,44.44444444444444,0.0,0.0,0.0,0.0,53.93258426966292,45.744680851063826,45.91836734693878
838,0.0,0.0,43.956043956043956,0.0,0.0,0.0,0.0,53.333333333333336,45.744680851063826,45.45454545454545
839,0.0,0.0,44.565217391304344,0.0,0.0,0.0,0.0,53.84615384615385,45.744680851063826,46.0
840,0.0,0.0,44.565217391304344,0.0,0.0,0.0,0.0,54.94505494505495,45.744680851063826,47.0
841,0.0,0.0,43.47826086956522,0.0,0.0,0.0,0.0,53.84615384615385,44.680851063829785,46.0
842,0.0,0.0,44.565217391304344,0.0,0.0,0.0,0.0,54.94505494505495,43.61702127659575,47.0
843,0.0,0.0,44.565217391304344,0.0,0.0,0.0,0.0,56.043956043956044,43.61702127659575,47.0
844,0.0,0.0,44.565217391304344,0.0,0.0,0.0,0.0,56.043956043956044,43.61702127659575,47.0
845,0.0,0.0,45.65217391304348,0.0,0.0,0.0,0.0,56.043956043956044,44.680851063829785,47.0
846,0.0,0.0,44.565217391304344,0.0,0.0,0.0,0.0,56.043956043956044,43.61702127659575,46.0
847,0.0,0.0,43.47826086956522,0.0,0.0,0.0,0.0,57.14285714285714,42.5531914893617,46.0
848,0.0,0.0,42.391304347826086,0.0,0.0,0.0,0.0,58.24175824175825,42.5531914893617,45.0
849,0.0,0.0,43.47826086956522,0.0,0.0,0.0,0.0,59.34065934065934,43.61702127659575,46.0
850,0.0,0.0,44.565217391304344,0.0,0.0,0.0,0.0,59.34065934065934,44.680851063829785,46.0
851,0.0,0.0,44.565217391304344,0.0,0.0,0.0,0.0,59.34065934065934,43.61702127659575,46.0
852,0.0,0.0,44.565217391304344,0.0,0.0,0.0,0.0,59.34065934065934,44.680851063829785,46.0
853,0.0,0.0,44.565217391304344,0.0,0.0,0.0,0.0,59.34065934065934,44.680851063829785,46.0
854,0.0,0.0,43.47826086956522,0.0,0.0,0.0,0.0,58.24175824175825,43.61702127659575,45.0
855,0.0,0.0,43.47826086956522,0.0,0.0,0.0,0.0,57.14285714285714,42.5531914893617,45.0
856,0.0,0.0,43.47826086956522,0.0,0.0,0.0,0.0,57.14285714285714,42.5531914893617,45.0
857,0.0,0.0,44.565217391304344,0.0,0.0,0.0,0.0,56.043956043956044,42.5531914893617,45.0
858,0.0,0.0,44.565217391304344,0.0,0.0,0.0,0.0,57.14285714285714,43.61702127659575,45.0
859,0.0,0.0,44.565217391304344,0.0,0.0,0.0,0.0,56.52173913043478,43.61702127659575,45.0
860,0.0,0.0,44.086021505376344,0.0,0.0,0.0,0.0,55.91397849462365,43.61702127659575,45.0
861,0.0,0.0,43.61702127659575,0.0,0.0,0.0,0.0,55.319148936170215,43.61702127659575,45.0
862,0.0,0.0,43.15789473684211,0.0,0.0,0.0,0.0,55.78947368421052,44.21052631578947,45.0
863,0.0,0.0,42.70833333333333,0.0,0.0,0.0,0.0,55.208333333333336,43.75,45.0
864,0.0,0.0,43.29896907216495,0.0,0.0,0.0,0.0,55.670103092783506,43.29896907216495,46.0
865,0.0,0.0,42.857142857142854,0.0,0.0,0.0,0.0,55.10204081632652,42.857142857142854,46.0
866,0.0,0.0,42.42424242424242,0.0,0.0,0.0,0.0,55.55555555555556,42.42424242424242,46.0
867,0.0,0.0,43.0,0.0,0.0,0.0,0.0,56.00000000000001,43.0,47.0
868,0.0,0.0,42.0,0.0,0.0,0.0,0.0,56.00000000000001,43.0,46.0
869,0.0,0.0,41.0,0.0,0.0,0.0,0.0,55.00000000000001,42.0,45.0
870,0.0,0.0,42.0,0.0,0.0,0.0,0.0,56.00000000000001,43.0,46.0
871,0.0,0.0,43.0,0.0,0.0,0.0,0.0,56.00000000000001,44.0,46.0
872,0.0,0.0,43.0,0.0,0.0,0.0,0.0,56.00000000000001,44.0,46.0
873,0.0,0.0,44.0,0.0,0.0,0.0,0.0,56.99999999999999,45.0,47.0
874,0.0,0.0,45.0,0.0,0.0,0.0,0.0,57.99999999999999,46.0,48.0
875,0.0,0.0,45.0,0.0,0.0,0.0,0.0,57.99999999999999,46.0,48.0
876,0.0,0.0,45.0,0.0,0.0,0.0,0.0,57.99999999999999,46.0,47.0
877,0.0,0.0,45.0,0.0,0.0,0.0,0.0,57.99999999999999,46.0,46.0
878,0.0,0.0,44.0,0.0,0.0,0.0,0.0,56.99999999999999,46.0,45.0
879,0.0,0.0,44.0,0.0,0.0,0.0,0.0,56.99999999999999,45.0,45.0
880,0.0,0.0,44.0,0.0,0.0,0.0,0.0,56.99999999999999,45.0,46.0
881,0.0,0.0,44.0,0.0,0.0,0.0,0.0,56.00000000000001,44.0,45.0
882,0.0,0.0,44.0,0.0,0.0,0.0,0.0,56.00000000000001,44.0,45.0
883,0.0,0.0,43.0,0.0,0.0,0.0,0.0,55.00000000000001,43.0,44.0
884,0.0,0.0,43.0,0.0,0.0,0.0,0.0,55.00000000000001,43.0,44.0
885,0.0,0.0,44.0,0.0,0.0,0.0,0.0,56.00000000000001,44.0,45.0
886,0.0,0.0,44.0,0.0,0.0,0.0,0.0,56.00000000000001,44.0,45.0
887,0.0,0.0,43.0,0.0,0.0,0.0,0.0,56.00000000000001,44.0,44.0
888,0.0,0.0,43.0,0.0,0.0,0.0,0.0,56.00000000000001,44.0,44.0
889,0.0,0.0,44.0,0.0,0.0,0.0,0.0,56.99999999999999,45.0,45.0
890,0.0,0.0,44.0,0.0,0.0,0.0,0.0,56.00000000000001,45.0,45.0
891,0.0,0.0,45.0,0.0,0.0,0.0,0.0,56.99999999999999,45.0,46.0
892,0.0,0.0,45.0,0.0,0.0,0.0,0.0,56.99999999999999,45.0,46.0
893,0.0,0.0,45.0,0.0,0.0,0.0,0.0,56.00000000000001,45.0,47.0
894,0.0,0.0,46.0,0.0,0.0,0.0,0.0,56.99999999999999,46.0,48.0
895,0.0,0.0,46.0,0.0,0.0,0.0,0.0,56.99999999999999,47.0,49.0
896,0.0,0.0,46.0,0.0,0.0,0.0,0.0,56.99999999999999,47.0,49.0
897,0.0,0.0,47.0,0.0,0.0,0.0,0.0,57.99999999999999,48.0,50.0
898,0.0,0.0,47.0,0.0,0.0,0.0,0.0,57.99999999999999,48.0,50.0
899,0.0,0.0,46.0,0.0,0.0,0.0,0.0,56.99999999999999,48.0,50.0
900,0.0,0.0,46.0,0.0,0.0,0.0,0.0,56.99999999999999,48.0,50.0
901,0.0,0.0,47.0,0.0,0.0,0.0,0.0,56.99999999999999,48.0,51.0
902,0.0,0.0,46.0,0.0,0.0,0.0,0.0,56.00000000000001,48.0,50.0
903,0.0,0.0,47.0,0.0,0.0,0.0,0.0,56.99999999999999,49.0,51.0
904,0.0,0.0,48.0,0.0,0.0,0.0,0.0,56.99999999999999,49.0,51.0
905,0.0,0.0,48.0,0.0,0.0,0.0,0.0,56.99999999999999,49.0,52.0
906,0.0,0.0,49.0,0.0,0.0,0.0,0.0,57.99999999999999,50.0,53.0
907,0.0,0.0,49.0,0.0,0.0,0.0,0.0,57.99999999999999,50.0,53.0
908,0.0,0.0,49.0,0.0,0.0,0.0,0.0,57.99999999999999,51.0,54.0
909,0.0,0.0,50.0,0.0,0.0,0.0,0.0,59.0,52.0,55.00000000000001
910,0.0,0.0,51.0,0.0,0.0,0.0,0.0,59.0,52.0,55.00000000000001
911,0.0,0.0,50.0,0.0,0.0,0.0,0.0,57.99999999999999,51.0,54.0
912,0.0,0.0,51.0,0.0,0.0,0.0,0.0,59.0,51.0,54.0
913,0.0,0.0,52.0,0.0,0.0,0.0,0.0,60.0,52.0,55.00000000000001
914,0.0,0.0,52.0,0.0,0.0,0.0,0.0,60.0,52.0,55.00000000000001
