pointer,NC_028366
2176,84.0
2177,85.0
2178,85.0
2179,85.0
2180,86.0
2181,86.0
2182,85.0
2183,84.0
2184,84.0
2185,83.0
2186,83.0
2187,83.0
2188,82.0
2189,82.0
2190,82.0
2191,82.0
2192,82.0
2193,83.0
2194,83.0
2195,84.0
2196,84.0
2197,84.0
2198,84.0
2199,84.0
2200,84.0
2201,85.0
2202,85.0
2203,84.0
2204,84.0
2205,84.0
2206,83.0
2207,84.0
2208,84.0
2209,84.0
2210,84.0
2211,84.0
2212,84.0
2213,84.0
2214,84.0
2215,83.0
2216,84.0
2217,84.0
2218,84.0
2219,84.0
2220,84.0
2221,84.0
2222,84.0
2223,84.0
2224,84.0
2225,85.0
2226,85.0
2227,85.0
2228,85.0
2229,85.0
2230,84.0
2231,85.0
2232,85.0
2233,85.0
2234,85.0
2235,85.0
2236,84.0
2237,85.0
2238,85.0
2239,85.0
2240,85.0
2241,85.0
2242,85.0
2243,86.0
2244,86.0
2245,85.0
2246,85.0
2247,85.0
2248,85.0
2249,84.0
2250,84.0
2251,83.0
2252,84.0
2253,84.0
2254,84.0
2255,85.0
2256,85.0
2257,85.0
2258,85.0
2259,85.0
2260,84.0
2261,85.0
2262,85.0
2263,85.0
2264,85.0
2265,85.0
2266,85.0
2267,85.0
2268,85.0
2269,85.0
2270,85.0
2271,85.0
2272,84.0
2273,85.0
2274,85.0
2275,85.0
2276,85.0
2277,85.0
2278,84.0
2279,84.0
2280,84.0
2281,83.0
2282,84.0
2283,85.0
2284,84.0
2285,85.0
2286,85.0
2287,84.0
2288,85.0
2289,85.0
2290,84.0
2291,84.0
2292,84.0
2293,84.0
2294,83.0
2295,83.0
2296,82.0
2297,82.0
2298,82.0
2299,82.0
2300,82.0
2301,82.0
2302,81.0
2303,82.0
2304,82.0
2305,81.0
2306,82.0
2307,82.0
2308,82.0
2309,82.0
2310,82.0
2311,81.0
2312,81.0
2313,81.0
2314,80.0
2315,81.0
2316,81.0
2317,80.0
2318,80.0
2319,80.0
2320,80.0
2321,80.0
2322,80.0
2323,79.0
2324,79.0
2325,79.0
2326,79.0
2327,79.0
2328,79.0
2329,78.0
2330,79.0
2331,79.0
2332,79.0
2333,79.0
2334,79.0
2335,79.0
2336,80.0
2337,80.0
2338,80.0
2339,80.0
2340,80.0
2341,80.0
2342,80.0
2343,80.0
2344,80.0
2345,81.0
2346,81.0
2347,81.0
2348,81.0
2349,82.0
2350,82.0
2351,83.0
2352,83.0
2353,82.0
2354,82.0
2355,82.0
2356,82.0
2357,82.0
2358,82.0
2359,81.0
2360,82.0
2361,82.0
2362,82.0
2363,82.0
2364,82.0
2365,81.0
2366,81.0
2367,81.0
2368,81.0
2369,81.0
2370,81.0
2371,81.0
2372,82.0
2373,82.0
2374,82.0
2375,83.0
2376,83.0
2377,83.0
2378,84.0
2379,84.0
2380,84.0
2381,85.0
2382,85.0
2383,85.0
2384,86.0
2385,86.0
2386,85.0
2387,86.0
2388,86.0
2389,86.0
2390,87.0
2391,87.0
2392,86.0
2393,86.0
2394,87.0
2395,87.0
2396,88.0
2397,88.0
2398,88.0
2399,88.0
2400,88.0
2401,87.0
2402,88.0
2403,88.0
2404,88.0
2405,89.0
2406,89.0
2407,89.0
2408,89.0
2409,89.0
2410,89.0
2411,90.0
2412,90.0
2413,90.0
2414,90.0
2415,90.0
2416,89.0
2417,90.0
2418,90.0
2419,90.0
2420,90.0
2421,90.0
2422,90.0
2423,91.0
2424,91.0
2425,91.0
2426,91.0
2427,91.0
2428,91.0
2429,92.0
2430,92.0
2431,92.0
2432,92.0
2433,92.0
2434,92.0
2435,92.0
2436,92.0
2437,92.0
2438,92.0
2439,92.0
2440,92.0
2441,92.0
2442,92.0
2443,92.0
2444,92.0
2445,92.0
2446,92.0
2447,92.0
2448,92.0
2449,91.0
2450,91.0
2451,91.0
2452,91.0
2453,92.0
2454,92.0
2455,91.0
2456,91.0
2457,91.0
2458,90.0
2459,91.0
2460,91.0
2461,91.0
2462,91.0
2463,91.0
2464,90.0
2465,91.0
2466,91.0
2467,91.0
2468,91.0
2469,91.0
2470,91.0
2471,91.0
2472,91.0
2473,91.0
2474,91.0
2475,91.0
2476,90.0
2477,90.0
2478,90.0
2479,90.0
2480,90.0
2481,90.0
2482,90.0
2483,90.0
2484,90.0
2485,90.0
2486,91.0
2487,91.0
2488,90.0
2489,90.0
2490,90.0
2491,89.0
2492,90.0
2493,90.0
2494,90.0
2495,90.0
2496,90.0
2497,89.0
2498,88.0
2499,88.0
2500,87.0
2501,88.0
2502,88.0
2503,88.0
2504,88.0
2505,88.0
2506,87.0
2507,87.0
2508,87.0
2509,86.0
2510,85.0
2511,85.0
2512,84.0
2513,84.0
2514,85.0
2515,84.0
2516,85.0
2517,85.0
2518,85.0
2519,85.0
2520,85.0
2521,84.0
2522,84.0
2523,84.0
2524,84.0
2525,84.0
2526,84.0
2527,84.0
2528,84.0
2529,84.0
2530,84.0
2531,84.0
2532,84.0
2533,84.0
2534,84.0
2535,84.0
2536,84.0
2537,84.0
2538,84.0
2539,84.0
2540,84.0
2541,84.0
2542,83.0
2543,83.0
2544,83.0
2545,82.0
2546,82.0
2547,82.0
2548,81.0
2549,82.0
2550,82.0
2551,81.0
2552,80.0
2553,80.0
2554,79.0
2555,80.0
2556,80.0
2557,80.0
2558,80.0
2559,80.0
2560,80.0
2561,80.0
2562,80.0
2563,80.0
2564,81.0
2565,81.0
2566,81.0
2567,81.0
2568,81.0
2569,81.0
2570,81.0
2571,81.0
2572,80.0
2573,80.0
2574,80.0
2575,80.0
2576,81.0
2577,81.0
2578,81.0
2579,81.0
2580,81.0
2581,80.0
2582,80.0
2583,80.0
2584,79.0
2585,79.0
2586,79.0
2587,79.0
2588,80.0
2589,80.0
2590,80.0
2591,81.0
2592,81.0
2593,81.0
2594,81.0
2595,81.0
2596,81.0
2597,82.0
2598,83.0
2599,83.0
2600,84.0
2601,84.0
2602,83.0
2603,83.0
2604,83.0
2605,83.0
2606,84.0
2607,84.0
2608,84.0
2609,85.0
2610,86.0
2611,86.0
2612,87.0
2613,87.0
2614,86.0
2615,87.0
2616,87.0
2617,87.0
2618,87.0
2619,87.0
2620,87.0
2621,88.0
2622,88.0
2623,87.0
2624,87.0
2625,87.0
2626,87.0
2627,87.0
2628,87.0
2629,86.0
2630,86.0
2631,86.0
2632,86.0
2633,86.0
2634,86.0
2635,86.0
2636,86.0
2637,86.0
2638,85.0
2639,85.0
2640,85.0
2641,85.0
2642,86.0
2643,86.0
2644,86.0
2645,87.0
2646,87.0
2647,86.0
2648,87.0
2649,87.0
2650,86.0
2651,87.0
2652,88.0
2653,87.0
2654,88.0
2655,88.0
2656,87.0
2657,87.0
2658,88.0
2659,88.0
2660,87.0
2661,87.0
2662,86.0
2663,86.0
2664,86.0
2665,85.0
2666,85.0
2667,85.0
2668,84.0
2669,84.0
2670,84.0
2671,84.0
2672,85.0
2673,85.0
2674,85.0
2675,85.0
2676,85.0
2677,84.0
2678,84.0
2679,84.0
2680,83.0
2681,84.0
2682,84.0
2683,84.0
2684,85.0
2685,85.0
2686,84.0
2687,84.0
2688,84.0
2689,83.0
2690,83.0
2691,83.0
2692,83.0
2693,83.0
2694,83.0
2695,82.0
2696,82.0
2697,82.0
2698,82.0
2699,82.0
2700,82.0
2701,82.0
2702,83.0
2703,83.0
2704,83.0
2705,83.0
2706,83.0
2707,82.0
2708,82.0
2709,82.0
2710,82.0
2711,82.0
2712,82.0
2713,81.0
2714,82.0
2715,82.0
2716,82.0
2717,82.0
2718,82.0
2719,81.0
2720,81.0
2721,81.0
2722,81.0
2723,82.0
2724,82.0
2725,82.0
2726,82.0
2727,82.0
2728,81.0
2729,82.0
2730,82.0
2731,82.0
2732,82.0
2733,82.0
2734,81.0
2735,80.0
2736,80.0
2737,80.0
2738,81.0
2739,81.0
2740,81.0
2741,81.0
2742,81.0
2743,81.0
2744,81.0
2745,81.0
2746,80.0
2747,81.0
2748,81.0
2749,81.0
2750,82.0
2751,82.0
2752,82.0
2753,82.0
2754,82.0
2755,81.0
2756,82.0
2757,82.0
2758,82.0
2759,82.0
2760,83.0
2761,82.0
2762,83.0
2763,83.0
2764,83.0
2765,84.0
2766,84.0
2767,84.0
2768,85.0
2769,85.0
2770,85.0
2771,85.0
2772,85.0
2773,84.0
2774,84.0
2775,84.0
2776,83.0
2777,84.0
2778,84.0
2779,84.0
2780,85.0
2781,85.0
2782,85.0
2783,85.0
2784,85.0
2785,85.0
2786,86.0
2787,86.0
2788,86.0
2789,87.0
2790,87.0
2791,86.0
2792,86.0
2793,86.0
2794,85.0
2795,86.0
2796,86.0
2797,86.0
2798,86.0
2799,86.0
2800,86.0
2801,86.0
2802,86.0
2803,86.0
2804,86.0
2805,86.0
2806,86.0
2807,87.0
2808,87.0
2809,87.0
2810,87.0
2811,87.0
2812,86.0
2813,87.0
2814,87.0
2815,86.0
2816,86.0
2817,86.0
2818,86.0
2819,87.0
2820,87.0
2821,87.0
2822,87.0
2823,87.0
2824,86.0
2825,86.0
2826,86.0
2827,85.0
2828,86.0
2829,86.0
2830,86.0
2831,86.0
2832,86.0
2833,86.0
2834,87.0
2835,88.0
2836,88.0
2837,88.0
2838,88.0
2839,87.0
2840,87.0
2841,87.0
2842,86.0
2843,86.0
2844,86.0
2845,86.0
2846,87.0
2847,87.0
2848,87.0
2849,87.0
2850,87.0
2851,87.0
2852,87.0
2853,88.0
2854,88.0
2855,89.0
2856,89.0
2857,89.0
2858,89.0
2859,89.0
2860,88.0
2861,89.0
2862,89.0
2863,88.0
2864,88.0
2865,88.0
2866,88.0
2867,88.0
2868,88.0
2869,87.0
2870,86.0
2871,86.0
2872,85.0
2873,86.0
2874,86.0
2875,86.0
2876,86.0
2877,86.0
2878,85.0
2879,85.0
2880,85.0
2881,85.0
2882,85.0
2883,85.0
2884,84.0
2885,84.0
2886,84.0
2887,83.0
2888,83.0
2889,83.0
2890,83.0
2891,84.0
2892,84.0
2893,84.0
2894,85.0
2895,85.0
2896,85.0
2897,85.0
2898,85.0
2899,84.0
2900,84.0
2901,84.0
2902,84.0
2903,84.0
2904,84.0
2905,83.0
2906,83.0
2907,83.0
2908,83.0
2909,83.0
2910,83.0
2911,82.0
2912,83.0
2913,83.0
2914,82.0
2915,83.0
2916,83.0
2917,83.0
2918,83.0
2919,83.0
2920,83.0
2921,82.0
2922,82.0
2923,81.0
2924,82.0
2925,82.0
2926,82.0
2927,83.0
2928,83.0
2929,82.0
2930,82.0
2931,82.0
2932,82.0
2933,82.0
2934,82.0
2935,82.0
2936,82.0
2937,82.0
2938,81.0
2939,81.0
2940,81.0
2941,81.0
2942,82.0
2943,82.0
2944,82.0
2945,82.0
2946,82.0
2947,81.0
2948,81.0
2949,81.0
2950,80.0
2951,80.0
2952,80.0
2953,80.0
2954,80.0
2955,80.0
2956,80.0
2957,79.0
2958,79.0
2959,79.0
2960,80.0
2961,80.0
2962,80.0
2963,81.0
2964,81.0
2965,80.0
2966,79.0
2967,78.0
2968,78.0
2969,79.0
2970,79.0
2971,78.0
2972,79.0
2973,79.0
2974,79.0
2975,79.0
2976,80.0
2977,79.0
2978,80.0
2979,80.0
2980,80.0
2981,80.0
2982,80.0
2983,79.0
2984,79.0
2985,79.0
2986,78.0
2987,79.0
2988,79.0
2989,78.0
2990,78.0
2991,78.0
2992,78.0
2993,78.0
2994,78.0
2995,77.0
2996,77.0
2997,77.0
2998,76.0
2999,77.0
3000,77.0
3001,76.0
3002,75.0
3003,75.0
3004,75.0
3005,76.0
3006,76.0
3007,76.0
3008,76.0
3009,76.0
3010,76.0
3011,77.0
3012,77.0
3013,76.0
3014,77.0
3015,76.0
3016,76.0
3017,76.0
3018,76.0
3019,75.0
3020,75.0
3021,76.0
3022,76.0
3023,77.0
3024,77.0
3025,77.0
3026,77.0
3027,77.0
3028,76.0
3029,77.0
3030,77.0
3031,76.0
3032,76.0
3033,76.0
3034,75.0
3035,74.0
3036,74.0
3037,73.0
3038,74.0
3039,75.0
3040,75.0
3041,75.0
3042,75.0
3043,74.0
3044,73.0
3045,73.0
3046,72.0
3047,72.0
3048,72.0
3049,71.0
3050,72.0
3051,72.0
3052,72.0
3053,72.0
3054,72.0
3055,71.0
3056,71.0
3057,72.0
3058,72.0
3059,72.0
3060,72.0
3061,71.0
3062,71.0
3063,71.0
3064,70.0
3065,71.0
3066,72.0
3067,73.0
3068,73.0
3069,73.0
3070,73.0
3071,74.0
3072,74.0
3073,74.0
3074,74.0
3075,74.0
3076,74.0
3077,75.0
3078,75.0
3079,75.0
3080,75.0
3081,75.0
3082,74.0
3083,75.0
3084,76.0
3085,76.0
3086,77.0
3087,77.0
3088,77.0
3089,78.0
3090,78.0
3091,77.0
3092,77.0
3093,77.0
3094,76.0
3095,77.0
3096,77.0
3097,77.0
3098,78.0
3099,78.0
3100,78.0
3101,79.0
3102,80.0
3103,79.0
3104,79.0
3105,79.0
3106,79.0
3107,79.0
3108,79.0
3109,79.0
3110,79.0
3111,79.0
3112,78.0
3113,79.0
3114,79.0
3115,79.0
3116,78.0
3117,78.0
3118,77.0
3119,78.0
3120,78.0
3121,78.0
3122,78.0
3123,78.0
3124,78.0
3125,78.0
3126,78.0
3127,78.0
3128,79.0
3129,79.0
3130,78.0
3131,79.0
3132,79.0
3133,78.0
3134,79.0
3135,80.0
3136,80.0
3137,81.0
3138,81.0
3139,81.0
3140,81.0
3141,81.0
3142,81.0
3143,82.0
3144,83.0
3145,83.0
3146,84.0
3147,85.0
3148,84.0
3149,84.0
3150,83.0
3151,82.0
3152,82.0
3153,82.0
3154,82.0
3155,82.0
3156,82.0
3157,81.0
3158,81.0
3159,80.0
3160,79.0
3161,80.0
3162,80.0
3163,79.0
3164,80.0
3165,80.0
3166,79.0
3167,79.0
3168,79.0
3169,78.0
3170,79.0
3171,78.0
3172,78.0
3173,78.0
3174,78.0
3175,77.0
3176,77.0
3177,77.0
3178,76.0
3179,76.0
3180,76.0
3181,75.0
3182,76.0
3183,76.0
3184,76.0
3185,76.0
3186,76.0
3187,76.0
3188,76.0
3189,76.0
3190,76.0
3191,77.0
3192,77.0
3193,76.0
3194,77.0
3195,77.0
3196,77.0
3197,77.0
3198,77.0
3199,76.0
3200,76.0
3201,76.0
3202,76.0
3203,77.0
3204,77.0
3205,76.0
3206,76.0
3207,76.0
3208,76.0
3209,76.0
3210,76.0
3211,75.0
3212,76.0
3213,76.0
3214,75.0
3215,75.0
3216,75.0
3217,75.0
3218,75.0
3219,75.0
3220,74.0
3221,74.0
3222,74.0
3223,73.0
3224,73.0
3225,73.0
3226,72.0
3227,72.0
3228,72.0
3229,72.0
3230,73.0
3231,73.0
3232,73.0
3233,74.0
3234,74.0
3235,73.0
3236,72.0
3237,72.0
3238,71.0
3239,71.0
3240,71.0
3241,71.0
3242,71.0
3243,71.0
3244,71.0
3245,71.0
3246,71.0
3247,71.0
3248,72.0
3249,73.0
3250,73.0
3251,74.0
3252,74.0
3253,74.0
3254,74.0
3255,75.0
3256,74.0
3257,75.0
3258,75.0
3259,76.0
3260,77.0
3261,77.0
3262,76.0
3263,77.0
3264,77.0
3265,76.0
3266,77.0
3267,77.0
3268,76.0
3269,77.0
3270,77.0
3271,77.0
3272,77.0
3273,77.0
3274,77.0
3275,78.0
3276,78.0
3277,78.0
3278,79.0
3279,79.0
3280,79.0
3281,80.0
3282,80.0
3283,80.0
3284,80.0
3285,80.0
3286,80.0
3287,80.0
3288,80.0
3289,79.0
3290,79.0
3291,79.0
3292,78.0
3293,79.0
3294,79.0
3295,78.0
3296,78.0
3297,78.0
3298,78.0
3299,79.0
3300,79.0
3301,79.0
3302,79.0
3303,79.0
3304,79.0
3305,80.0
3306,80.0
3307,80.0
3308,80.0
3309,80.0
3310,80.0
3311,80.0
3312,79.0
3313,79.0
3314,80.0
3315,81.0
3316,82.0
3317,82.0
3318,83.0
3319,83.0
3320,84.0
3321,84.0
3322,83.0
3323,83.0
3324,83.0
3325,82.0
3326,83.0
3327,83.0
3328,83.0
3329,83.0
3330,83.0
3331,82.0
3332,82.0
3333,82.0
3334,82.0
3335,83.0
3336,84.0
3337,84.0
3338,85.0
3339,85.0
3340,85.0
3341,85.0
3342,85.0
3343,85.0
3344,85.0
3345,85.0
3346,85.0
3347,85.0
3348,85.0
3349,84.0
3350,85.0
3351,85.0
3352,84.0
3353,84.0
3354,84.0
3355,84.0
3356,84.0
3357,84.0
3358,84.0
3359,84.0
3360,84.0
3361,84.0
3362,85.0
3363,84.0
3364,84.0
3365,85.0
3366,85.0
3367,85.0
3368,86.0
3369,86.0
3370,85.0
3371,86.0
3372,86.0
3373,86.0
3374,86.0
3375,86.0
3376,85.0
3377,85.0
3378,85.0
3379,84.0
3380,83.0
3381,83.0
3382,82.0
3383,82.0
3384,82.0
3385,82.0
3386,82.0
3387,82.0
3388,82.0
3389,83.0
3390,83.0
3391,83.0
3392,84.0
3393,84.0
3394,84.0
3395,85.0
3396,85.0
3397,85.0
3398,85.0
3399,85.0
3400,85.0
3401,85.0
3402,85.0
3403,85.0
3404,85.0
3405,85.0
3406,85.0
3407,85.0
3408,85.0
3409,85.0
3410,85.0
3411,86.0
3412,86.0
3413,86.0
3414,86.0
3415,85.0
3416,85.0
3417,85.0
3418,85.0
3419,85.0
3420,85.0
3421,84.0
3422,85.0
3423,86.0
3424,86.0
3425,87.0
3426,87.0
3427,86.0
3428,86.0
3429,86.0
3430,86.0
3431,87.0
3432,87.0
3433,86.0
3434,86.0
3435,86.0
3436,86.0
3437,86.0
3438,86.0
3439,85.0
3440,85.0
3441,85.0
3442,84.0
3443,84.0
3444,84.0
3445,83.0
3446,82.0
3447,82.0
3448,82.0
3449,83.0
3450,83.0
3451,82.0
3452,83.0
3453,83.0
3454,82.0
3455,82.0
3456,83.0
3457,82.0
3458,82.0
3459,82.0
3460,81.0
3461,80.0
3462,80.0
3463,80.0
3464,80.0
3465,80.0
3466,80.0
3467,80.0
3468,80.0
3469,79.0
3470,80.0
3471,80.0
3472,79.0
3473,79.0
3474,79.0
3475,79.0
3476,80.0
3477,80.0
3478,80.0
3479,81.0
3480,82.0
3481,82.0
3482,83.0
3483,83.0
3484,83.0
3485,83.0
3486,83.0
3487,83.0
3488,83.0
3489,83.0
3490,82.0
3491,82.0
3492,82.0
3493,81.0
3494,81.0
3495,81.0
3496,81.0
3497,80.0
3498,80.0
3499,79.0
3500,79.0
3501,79.0
3502,78.0
3503,78.0
3504,78.0
3505,78.0
3506,77.0
3507,77.0
3508,76.0
3509,76.0
3510,76.0
3511,76.0
3512,77.0
3513,77.0
3514,77.0
3515,78.0
3516,78.0
3517,78.0
3518,78.0
3519,78.0
3520,78.0
3521,78.0
3522,78.0
3523,77.0
3524,77.0
3525,77.0
3526,76.0
3527,77.0
3528,76.0
3529,75.0
3530,74.0
3531,73.0
3532,72.0
3533,73.0
3534,73.0
3535,73.0
3536,73.0
3537,73.0
3538,73.0
3539,74.0
3540,74.0
3541,73.0
3542,74.0
3543,74.0
3544,74.0
3545,75.0
3546,76.0
3547,76.0
3548,76.0
3549,76.0
3550,75.0
3551,76.0
3552,76.0
3553,76.0
3554,77.0
3555,77.0
3556,77.0
3557,78.0
3558,78.0
3559,77.0
3560,78.0
3561,79.0
3562,78.0
3563,79.0
3564,79.0
3565,78.0
3566,78.0
3567,78.0
3568,77.0
3569,78.0
3570,78.0
3571,77.0
3572,78.0
3573,78.0
3574,77.0
3575,77.0
3576,77.0
3577,76.0
3578,76.0
3579,76.0
3580,76.0
3581,76.0
3582,76.0
3583,75.0
3584,74.0
3585,74.0
3586,73.0
3587,73.0
3588,73.0
3589,73.0
3590,74.0
3591,74.0
3592,73.0
3593,74.0
3594,74.0
3595,73.0
3596,73.0
3597,74.0
3598,74.0
3599,74.0
3600,74.0
3601,73.0
3602,74.0
3603,74.0
3604,73.0
3605,73.0
3606,74.0
3607,74.0
3608,75.0
3609,75.0
3610,75.0
3611,75.0
3612,75.0
3613,75.0
3614,75.0
3615,75.0
3616,74.0
3617,74.0
3618,74.0
3619,74.0
3620,74.0
3621,75.0
3622,75.0
3623,75.0
3624,75.0
3625,75.0
3626,76.0
3627,76.0
3628,76.0
3629,77.0
3630,78.0
3631,79.0
3632,80.0
3633,80.0
3634,79.0
3635,79.0
3636,79.0
3637,78.0
3638,77.0
3639,76.0
3640,76.0
3641,77.0
3642,77.0
3643,77.0
3644,77.0
3645,77.0
3646,76.0
3647,76.0
3648,76.0
3649,76.0
3650,77.0
3651,77.0
3652,77.0
3653,77.0
3654,77.0
3655,77.0
3656,77.0
3657,77.0
3658,76.0
3659,77.0
3660,77.0
3661,77.0
3662,78.0
3663,78.0
3664,78.0
3665,79.0
3666,79.0
3667,79.0
3668,80.0
3669,80.0
3670,80.0
3671,81.0
3672,80.0
3673,79.0
3674,80.0
3675,80.0
3676,79.0
3677,80.0
3678,80.0
3679,80.0
3680,80.0
3681,80.0
3682,79.0
3683,80.0
3684,81.0
3685,80.0
3686,81.0
3687,81.0
3688,80.0
3689,80.0
3690,80.0
3691,80.0
3692,81.0
3693,81.0
3694,81.0
3695,82.0
3696,82.0
3697,82.0
3698,82.0
3699,83.0
3700,82.0
3701,82.0
3702,82.0
3703,82.0
3704,82.0
3705,82.0
3706,81.0
3707,81.0
3708,81.0
3709,80.0
3710,80.0
3711,80.0
3712,79.0
3713,79.0
3714,79.0
3715,78.0
3716,79.0
3717,79.0
3718,79.0
3719,78.0
3720,78.0
3721,78.0
3722,78.0
3723,79.0
3724,79.0
3725,79.0
3726,79.0
3727,79.0
3728,80.0
3729,80.0
3730,80.0
3731,80.0
3732,80.0
3733,80.0
3734,81.0
3735,81.0
3736,81.0
3737,82.0
3738,83.0
3739,83.0
3740,83.0
3741,83.0
3742,83.0
3743,83.0
3744,83.0
3745,82.0
3746,83.0
3747,83.0
3748,83.0
3749,83.0
3750,83.0
3751,83.0
3752,83.0
3753,83.0
3754,83.0
3755,83.0
3756,83.0
3757,83.0
3758,84.0
3759,84.0
3760,84.0
3761,84.0
3762,84.0
3763,83.0
3764,83.0
3765,83.0
3766,82.0
3767,82.0
3768,82.0
3769,82.0
3770,82.0
3771,82.0
3772,82.0
3773,83.0
3774,83.0
3775,83.0
3776,84.0
3777,84.0
3778,83.0
3779,83.0
3780,83.0
3781,82.0
3782,83.0
3783,83.0
3784,82.0
3785,83.0
3786,83.0
3787,83.0
3788,84.0
3789,84.0
3790,84.0
3791,84.0
3792,84.0
3793,84.0
3794,84.0
3795,84.0
3796,83.0
3797,83.0
3798,83.0
3799,83.0
3800,84.0
3801,85.0
3802,84.0
3803,84.0
3804,85.0
3805,85.0
3806,86.0
3807,86.0
3808,86.0
3809,87.0
3810,87.0
3811,86.0
3812,87.0
3813,87.0
3814,87.0
3815,88.0
3816,88.0
3817,88.0
3818,88.0
3819,89.0
3820,89.0
3821,89.0
3822,89.0
3823,89.0
3824,88.0
3825,88.0
3826,87.0
3827,87.0
3828,87.0
3829,87.0
3830,87.0
3831,87.0
3832,87.0
3833,86.0
3834,86.0
3835,86.0
3836,86.0
3837,86.0
3838,85.0
3839,86.0
3840,86.0
3841,85.0
3842,85.0
3843,85.0
3844,85.0
3845,85.0
3846,85.0
3847,85.0
3848,84.0
3849,84.0
3850,83.0
3851,83.0
3852,83.0
3853,83.0
3854,83.0
3855,83.0
3856,83.0
3857,83.0
3858,83.0
3859,82.0
3860,82.0
3861,82.0
3862,82.0
3863,83.0
3864,83.0
3865,83.0
3866,84.0
3867,84.0
3868,84.0
3869,84.0
3870,84.0
3871,83.0
3872,84.0
3873,84.0
3874,83.0
3875,83.0
3876,83.0
3877,82.0
3878,83.0
3879,83.0
3880,82.0
3881,83.0
3882,83.0
3883,83.0
3884,83.0
3885,83.0
3886,82.0
3887,82.0
3888,82.0
3889,81.0
3890,81.0
3891,81.0
3892,81.0
3893,81.0
3894,81.0
3895,80.0
3896,81.0
3897,81.0
3898,80.0
3899,79.0
3900,79.0
3901,78.0
3902,79.0
3903,79.0
3904,79.0
3905,79.0
3906,79.0
3907,78.0
3908,78.0
3909,78.0
3910,77.0
3911,78.0
3912,77.0
3913,76.0
3914,76.0
3915,76.0
3916,76.0
3917,75.0
3918,75.0
3919,74.0
3920,74.0
3921,74.0
3922,74.0
3923,74.0
3924,75.0
3925,75.0
3926,76.0
3927,76.0
3928,75.0
3929,75.0
3930,75.0
3931,74.0
3932,74.0
3933,75.0
3934,75.0
3935,75.0
3936,75.0
3937,74.0
3938,75.0
3939,75.0
3940,74.0
3941,75.0
3942,75.0
3943,74.0
3944,74.0
3945,75.0
3946,75.0
3947,75.0
3948,76.0
3949,75.0
3950,76.0
3951,76.0
3952,75.0
3953,75.0
3954,75.0
3955,74.0
3956,74.0
3957,74.0
3958,74.0
3959,75.0
3960,75.0
3961,75.0
3962,75.0
3963,75.0
3964,75.0
3965,75.0
3966,75.0
3967,74.0
3968,74.0
3969,74.0
3970,73.0
3971,73.0
3972,73.0
3973,72.0
3974,73.0
3975,73.0
3976,73.0
3977,74.0
3978,74.0
3979,74.0
3980,75.0
3981,75.0
3982,75.0
3983,75.0
3984,76.0
3985,75.0
3986,76.0
3987,76.0
3988,75.0
3989,76.0
3990,76.0
3991,75.0
3992,75.0
3993,75.0
3994,74.0
3995,75.0
3996,75.0
3997,74.0
3998,75.0
3999,76.0
4000,75.0
4001,76.0
4002,76.0
4003,76.0
4004,76.0
4005,76.0
4006,75.0
4007,76.0
4008,76.0
4009,76.0
4010,77.0
4011,77.0
4012,77.0
4013,78.0
4014,78.0
4015,78.0
4016,78.0
4017,79.0
4018,78.0
4019,79.0
4020,79.0
4021,78.0
4022,78.0
4023,78.0
4024,78.0
4025,78.0
4026,78.0
4027,77.0
4028,77.0
4029,77.0
4030,77.0
4031,78.0
4032,78.0
4033,77.0
4034,76.0
4035,76.0
4036,75.0
4037,76.0
4038,76.0
4039,76.0
4040,77.0
4041,77.0
4042,77.0
4043,78.0
4044,78.0
4045,78.0
4046,78.0
4047,78.0
4048,78.0
4049,79.0
4050,79.0
4051,78.0
4052,79.0
4053,79.0
4054,79.0
4055,80.0
4056,80.0
4057,79.0
4058,79.0
4059,78.0
4060,78.0
4061,78.0
4062,78.0
4063,78.0
4064,78.0
4065,78.0
4066,78.0
4067,79.0
4068,79.0
4069,78.0
4070,78.0
4071,79.0
4072,78.0
4073,79.0
4074,79.0
4075,78.0
4076,77.0
4077,77.0
4078,76.0
4079,76.0
4080,76.0
4081,75.0
4082,75.0
4083,75.0
4084,75.0
4085,76.0
4086,76.0
4087,75.0
4088,76.0
4089,76.0
4090,76.0
4091,77.0
4092,77.0
4093,76.0
4094,77.0
4095,77.0
4096,77.0
4097,78.0
4098,78.0
4099,78.0
4100,78.0
4101,77.0
4102,76.0
4103,76.0
4104,76.0
4105,76.0
4106,77.0
4107,77.0
4108,76.0
4109,76.0
4110,76.0
4111,75.0
4112,76.0
4113,76.0
4114,76.0
4115,76.0
4116,76.0
4117,76.0
4118,77.0
4119,77.0
4120,77.0
4121,78.0
4122,78.0
4123,77.0
4124,77.0
4125,77.0
4126,77.0
4127,78.0
4128,79.0
4129,78.0
4130,77.0
4131,76.0
4132,75.0
4133,76.0
4134,77.0
4135,77.0
4136,78.0
4137,77.0
4138,77.0
4139,77.0
4140,77.0
4141,76.0
4142,76.0
4143,76.0
4144,76.0
4145,76.0
4146,76.0
4147,76.0
4148,76.0
4149,76.0
4150,75.0
4151,76.0
4152,76.0
4153,76.0
4154,76.0
4155,76.0
4156,76.0
4157,77.0
4158,77.0
4159,77.0
4160,76.0
4161,76.0
4162,75.0
4163,75.0
4164,75.0
4165,74.0
4166,74.0
4167,74.0
4168,74.0
4169,75.0
4170,76.0
4171,76.0
4172,77.0
4173,77.0
