pointer,MK153132
2012,45.0
2013,45.0
2014,46.0
2015,45.0
2016,46.0
2017,46.0
2018,45.0
2019,45.0
2020,46.0
2021,46.0
2022,47.0
2023,47.0
2024,46.0
2025,47.0
2026,47.0
2027,46.0
2028,47.0
2029,48.0
2030,49.0
2031,50.0
2032,51.0
2033,52.0
2034,52.0
2035,53.0
2036,53.0
2037,53.0
2038,52.0
2039,52.0
2040,52.0
2041,52.0
2042,53.0
2043,52.0
2044,51.0
2045,50.0
2046,49.0
2047,50.0
2048,50.0
2049,50.0
2050,51.0
2051,51.0
2052,50.0
2053,51.0
2054,51.0
2055,52.0
2056,53.0
2057,53.0
2058,54.0
2059,54.0
2060,54.0
2061,53.0
2062,53.0
2063,53.0
2064,53.0
2065,53.0
2066,54.0
2067,55.00000000000001
2068,55.00000000000001
2069,55.00000000000001
2070,55.00000000000001
2071,56.00000000000001
2072,56.00000000000001
2073,56.99999999999999
2074,57.99999999999999
2075,56.99999999999999
2076,57.99999999999999
2077,57.99999999999999
2078,57.99999999999999
2079,57.99999999999999
2080,57.99999999999999
2081,56.99999999999999
2082,56.99999999999999
2083,56.99999999999999
2084,56.99999999999999
2085,56.99999999999999
2086,56.99999999999999
2087,56.00000000000001
2088,55.00000000000001
2089,55.00000000000001
2090,55.00000000000001
2091,55.00000000000001
2092,56.00000000000001
2093,55.00000000000001
2094,56.00000000000001
2095,56.99999999999999
2096,57.99999999999999
2097,56.99999999999999
2098,56.99999999999999
2099,57.99999999999999
2100,56.99999999999999
2101,57.99999999999999
2102,59.0
2103,57.99999999999999
2104,57.99999999999999
2105,56.99999999999999
2106,56.99999999999999
2107,57.99999999999999
2108,57.99999999999999
2109,59.0
2110,59.0
2111,59.0
2112,60.0
2113,60.0
2114,59.0
2115,60.0
2116,60.0
2117,60.0
2118,61.0
2119,61.0
2120,60.0
2121,59.0
2122,59.0
2123,57.99999999999999
2124,59.0
2125,59.0
2126,59.0
2127,59.0
2128,59.0
2129,59.0
2130,59.0
2131,57.99999999999999
2132,56.99999999999999
2133,56.00000000000001
2134,55.00000000000001
2135,54.0
2136,53.0
2137,54.0
2138,55.00000000000001
2139,56.00000000000001
2140,56.99999999999999
2141,57.99999999999999
2142,57.99999999999999
2143,57.99999999999999
2144,57.99999999999999
2145,59.0
2146,60.0
2147,59.0
2148,59.0
2149,59.0
2150,59.0
2151,60.0
2152,61.0
2153,60.0
2154,61.0
2155,61.0
2156,60.0
2157,61.0
2158,60.0
2159,59.0
2160,59.0
2161,60.0
2162,61.0
2163,62.0
2164,61.0
2165,60.0
2166,59.0
2167,59.0
2168,57.99999999999999
2169,56.99999999999999
2170,56.99999999999999
2171,56.00000000000001
2172,56.99999999999999
2173,56.99999999999999
2174,56.00000000000001
2175,56.00000000000001
2176,55.00000000000001
2177,54.0
2178,54.0
2179,53.0
2180,52.0
2181,52.0
2182,53.0
2183,52.0
2184,52.0
2185,51.0
2186,52.0
2187,53.0
2188,53.0
2189,53.0
2190,54.0
2191,53.0
2192,52.0
2193,53.0
2194,53.0
2195,52.0
2196,51.0
2197,51.0
2198,52.0
2199,51.0
2200,52.0
2201,51.0
2202,51.0
2203,52.0
2204,51.0
2205,52.0
2206,53.0
2207,52.0
2208,53.0
2209,53.0
2210,53.0
2211,53.0
2212,53.0
2213,54.0
2214,55.00000000000001
2215,55.00000000000001
2216,54.0
2217,53.0
2218,53.0
2219,52.0
2220,53.0
2221,54.0
2222,54.0
2223,55.00000000000001
2224,55.00000000000001
2225,54.0
2226,54.0
2227,55.00000000000001
2228,55.00000000000001
2229,54.0
2230,54.0
2231,55.00000000000001
2232,56.00000000000001
2233,56.00000000000001
2234,56.00000000000001
2235,56.99999999999999
2236,57.99999999999999
2237,56.99999999999999
2238,56.99999999999999
2239,56.99999999999999
2240,56.99999999999999
2241,56.99999999999999
2242,56.99999999999999
2243,56.99999999999999
2244,56.99999999999999
2245,56.00000000000001
2246,56.00000000000001
2247,56.99999999999999
2248,56.99999999999999
2249,56.99999999999999
2250,56.99999999999999
2251,56.00000000000001
2252,56.00000000000001
2253,56.00000000000001
2254,56.00000000000001
2255,55.00000000000001
2256,56.00000000000001
2257,56.00000000000001
2258,56.00000000000001
2259,56.99999999999999
2260,56.99999999999999
2261,56.00000000000001
2262,56.00000000000001
2263,56.00000000000001
2264,56.99999999999999
2265,57.99999999999999
2266,59.0
2267,59.0
2268,60.0
2269,61.0
2270,60.0
2271,61.0
2272,61.0
2273,61.0
2274,62.0
2275,63.0
2276,63.0
2277,63.0
2278,62.0
2279,63.0
2280,63.0
2281,63.0
2282,62.0
2283,63.0
2284,63.0
2285,63.0
2286,63.0
2287,63.0
2288,63.0
2289,63.0
2290,62.0
2291,62.0
2292,63.0
2293,63.0
2294,62.0
2295,63.0
2296,63.0
2297,63.0
2298,63.0
2299,64.0
2300,64.0
2301,65.0
2302,65.0
2303,65.0
2304,66.0
2305,65.0
2306,64.0
2307,64.0
2308,64.0
2309,63.0
2310,62.0
2311,62.0
2312,61.0
2313,60.0
2314,60.0
2315,59.0
2316,59.0
2317,59.0
2318,57.99999999999999
2319,59.0
2320,57.99999999999999
2321,56.99999999999999
2322,56.99999999999999
2323,56.99999999999999
2324,56.99999999999999
2325,57.99999999999999
2326,57.99999999999999
2327,56.99999999999999
2328,56.99999999999999
2329,57.99999999999999
2330,57.99999999999999
2331,57.99999999999999
2332,57.99999999999999
2333,57.99999999999999
2334,57.99999999999999
2335,57.99999999999999
2336,57.99999999999999
2337,59.0
2338,59.0
2339,59.0
2340,59.0
2341,59.0
2342,57.99999999999999
2343,57.99999999999999
2344,57.99999999999999
2345,59.0
2346,57.99999999999999
2347,56.99999999999999
2348,57.99999999999999
2349,57.99999999999999
2350,57.99999999999999
2351,57.99999999999999
2352,57.99999999999999
2353,59.0
2354,59.0
2355,60.0
2356,60.0
2357,59.0
2358,59.0
2359,59.0
2360,57.99999999999999
2361,57.99999999999999
2362,57.99999999999999
2363,56.99999999999999
2364,56.99999999999999
2365,56.99999999999999
2366,56.00000000000001
2367,56.00000000000001
2368,56.00000000000001
2369,55.00000000000001
2370,56.00000000000001
2371,56.00000000000001
2372,55.00000000000001
2373,55.00000000000001
2374,55.00000000000001
2375,55.00000000000001
2376,55.00000000000001
2377,55.00000000000001
2378,56.00000000000001
2379,56.00000000000001
2380,56.99999999999999
2381,56.99999999999999
2382,57.99999999999999
2383,57.99999999999999
2384,57.99999999999999
2385,57.99999999999999
2386,56.99999999999999
2387,56.00000000000001
2388,56.99999999999999
2389,57.99999999999999
2390,57.99999999999999
2391,59.0
2392,59.0
2393,59.0
2394,60.0
2395,60.0
2396,61.0
2397,62.0
2398,62.0
2399,61.0
2400,61.0
2401,61.0
2402,61.0
2403,60.0
2404,59.0
2405,59.0
2406,60.0
2407,60.0
2408,59.0
2409,60.0
2410,60.0
2411,59.0
2412,60.0
2413,61.0
2414,60.0
2415,61.0
2416,62.0
2417,62.0
2418,62.0
2419,62.0
2420,63.0
2421,64.0
2422,63.0
2423,62.0
2424,62.0
2425,61.0
2426,61.0
2427,62.0
2428,61.0
2429,61.0
2430,60.0
2431,60.0
2432,59.0
2433,59.0
2434,60.0
2435,60.0
2436,60.0
2437,60.0
2438,60.0
2439,60.0
2440,60.0
2441,60.0
2442,60.0
2443,60.0
2444,61.0
2445,61.0
2446,62.0
2447,63.0
2448,62.0
2449,63.0
2450,63.0
2451,63.0
2452,62.0
2453,62.0
2454,61.0
2455,60.0
2456,59.0
2457,59.0
2458,59.0
2459,59.0
2460,59.0
2461,60.0
2462,60.0
2463,60.0
2464,60.0
2465,60.0
2466,61.0
2467,61.0
2468,61.0
2469,62.0
2470,61.0
2471,61.0
2472,62.0
2473,61.0
2474,61.0
2475,60.0
2476,61.0
2477,62.0
2478,61.0
2479,61.0
2480,61.0
2481,61.0
2482,61.0
2483,61.0
2484,61.0
2485,62.0
2486,63.0
2487,63.0
2488,63.0
2489,63.0
2490,64.0
2491,64.0
2492,64.0
2493,64.0
2494,64.0
2495,64.0
2496,63.0
2497,63.0
2498,63.0
2499,63.0
2500,63.0
2501,63.0
2502,62.0
2503,63.0
2504,64.0
2505,64.0
2506,63.0
2507,64.0
2508,65.0
2509,64.0
2510,64.0
2511,64.0
2512,63.0
2513,63.0
2514,64.0
2515,63.0
2516,63.0
2517,63.0
2518,63.0
2519,63.0
2520,62.0
2521,62.0
2522,63.0
2523,64.0
2524,64.0
2525,64.0
2526,63.0
2527,62.0
2528,62.0
2529,61.0
2530,61.0
2531,60.0
2532,60.0
2533,60.0
2534,60.0
2535,59.0
2536,59.0
2537,59.0
2538,59.0
2539,57.99999999999999
2540,56.99999999999999
2541,56.99999999999999
2542,56.99999999999999
2543,56.99999999999999
2544,56.00000000000001
2545,55.00000000000001
2546,55.00000000000001
2547,54.0
2548,55.00000000000001
2549,55.00000000000001
2550,54.0
2551,55.00000000000001
2552,56.00000000000001
2553,55.00000000000001
2554,56.00000000000001
2555,56.00000000000001
2556,56.99999999999999
2557,57.99999999999999
2558,59.0
2559,57.99999999999999
2560,57.99999999999999
2561,56.99999999999999
2562,56.00000000000001
2563,56.99999999999999
2564,56.00000000000001
2565,55.00000000000001
2566,54.0
2567,53.0
2568,52.0
2569,52.0
2570,52.0
2571,51.0
2572,51.0
2573,52.0
2574,52.0
2575,53.0
2576,52.0
2577,52.0
2578,53.0
2579,53.0
2580,53.0
2581,54.0
2582,54.0
2583,54.0
2584,54.0
2585,54.0
2586,53.0
2587,53.0
2588,52.0
2589,52.0
2590,51.0
2591,51.0
2592,51.0
2593,51.0
2594,50.0
2595,49.0
2596,49.0
2597,48.0
2598,47.0
2599,48.0
2600,47.0
2601,46.0
2602,47.0
2603,47.0
2604,47.0
2605,48.0
2606,49.0
2607,49.0
2608,49.0
2609,49.0
2610,50.0
2611,50.0
2612,51.0
2613,51.0
2614,51.0
2615,51.0
2616,50.0
2617,50.0
2618,50.0
2619,49.0
2620,49.0
2621,48.0
2622,48.0
2623,48.0
2624,48.0
2625,49.0
2626,49.0
2627,49.0
2628,50.0
2629,50.0
2630,50.0
2631,50.0
2632,50.0
2633,51.0
2634,50.0
2635,50.0
2636,49.0
2637,48.0
2638,48.0
2639,48.0
2640,49.0
2641,49.0
2642,49.0
2643,50.0
2644,50.0
2645,50.0
2646,49.0
2647,49.0
2648,49.0
2649,49.0
2650,49.0
2651,49.0
2652,48.0
2653,49.0
2654,48.0
2655,48.0
2656,47.0
2657,47.0
2658,46.0
2659,47.0
2660,47.0
2661,47.0
2662,47.0
2663,47.0
2664,48.0
2665,49.0
2666,50.0
2667,51.0
2668,51.0
2669,50.0
2670,51.0
2671,51.0
2672,51.0
2673,51.0
2674,51.0
2675,51.0
2676,52.0
2677,52.0
2678,52.0
2679,52.0
2680,51.0
2681,51.0
2682,51.0
2683,51.0
2684,51.0
2685,51.0
2686,52.0
2687,52.0
2688,53.0
2689,52.0
2690,53.0
2691,52.0
2692,51.0
2693,51.0
2694,52.0
2695,53.0
2696,54.0
2697,55.00000000000001
2698,55.00000000000001
2699,55.00000000000001
2700,56.00000000000001
2701,56.99999999999999
2702,56.00000000000001
2703,56.00000000000001
2704,55.00000000000001
2705,54.0
2706,54.0
2707,53.0
2708,53.0
2709,54.0
2710,53.0
2711,54.0
2712,54.0
2713,53.0
2714,52.0
2715,52.0
2716,53.0
2717,53.0
2718,54.0
2719,54.0
2720,54.0
2721,54.0
2722,53.0
2723,52.0
2724,51.0
2725,50.0
2726,50.0
2727,51.0
2728,51.0
2729,52.0
2730,52.0
2731,53.0
2732,54.0
2733,53.0
2734,54.0
2735,54.0
2736,54.0
2737,54.0
2738,54.0
2739,55.00000000000001
2740,55.00000000000001
2741,54.0
2742,54.0
2743,53.0
2744,54.0
2745,55.00000000000001
2746,56.00000000000001
2747,56.99999999999999
2748,56.99999999999999
2749,56.99999999999999
2750,57.99999999999999
2751,57.99999999999999
2752,57.99999999999999
2753,57.99999999999999
2754,59.0
2755,59.0
2756,60.0
2757,60.0
2758,61.0
2759,61.0
2760,62.0
2761,63.0
2762,63.0
2763,63.0
2764,62.0
2765,62.0
2766,62.0
2767,62.0
2768,62.0
2769,62.0
2770,61.0
2771,62.0
2772,62.0
2773,61.0
2774,61.0
2775,61.0
2776,60.0
2777,60.0
2778,60.0
2779,59.0
2780,60.0
2781,60.0
2782,59.0
2783,59.0
2784,59.0
2785,59.0
2786,59.0
2787,60.0
2788,60.0
2789,61.0
2790,61.0
2791,62.0
2792,63.0
2793,63.0
2794,62.0
2795,62.0
2796,62.0
2797,61.0
2798,62.0
2799,62.0
2800,61.0
2801,60.0
2802,60.0
2803,60.0
2804,60.0
2805,61.0
2806,60.0
2807,61.0
2808,61.0
2809,61.0
2810,62.0
2811,62.0
2812,61.0
2813,61.0
2814,61.0
2815,61.0
2816,60.0
2817,60.0
2818,59.0
2819,59.0
2820,59.0
2821,59.0
2822,60.0
2823,61.0
2824,61.0
2825,62.0
2826,63.0
2827,62.0
2828,61.0
2829,60.0
2830,60.0
2831,59.0
2832,57.99999999999999
2833,57.99999999999999
2834,57.99999999999999
2835,59.0
2836,60.0
2837,61.0
2838,61.0
2839,60.0
2840,59.0
2841,60.0
2842,61.0
2843,62.0
2844,62.0
2845,61.0
2846,60.0
2847,59.0
2848,59.0
2849,57.99999999999999
2850,57.99999999999999
2851,57.99999999999999
2852,59.0
2853,57.99999999999999
2854,56.99999999999999
2855,56.99999999999999
2856,56.00000000000001
2857,56.00000000000001
2858,56.00000000000001
2859,55.00000000000001
2860,55.00000000000001
2861,54.0
2862,54.0
2863,53.0
2864,53.0
2865,52.0
2866,51.0
2867,51.0
2868,51.0
2869,52.0
2870,53.0
2871,52.0
2872,52.0
2873,52.0
2874,52.0
2875,52.0
2876,52.0
2877,51.0
2878,51.0
2879,51.0
2880,51.0
2881,51.0
2882,51.0
2883,50.0
2884,49.0
2885,49.0
2886,49.0
2887,49.0
2888,48.0
2889,48.0
2890,48.0
2891,48.0
2892,48.0
2893,48.0
2894,48.0
2895,48.0
2896,48.0
2897,49.0
2898,49.0
2899,49.0
2900,49.0
2901,49.0
2902,49.0
2903,49.0
2904,50.0
2905,50.0
2906,50.0
2907,50.0
2908,50.0
2909,49.0
2910,48.0
2911,48.0
2912,49.0
2913,50.0
2914,50.0
2915,50.0
2916,50.0
2917,50.0
2918,50.0
2919,50.0
2920,51.0
2921,52.0
2922,51.0
2923,50.0
2924,51.0
2925,50.0
2926,49.0
2927,49.0
2928,50.0
2929,50.0
2930,50.0
2931,51.0
2932,52.0
2933,53.0
2934,53.0
2935,52.0
2936,51.0
2937,50.0
2938,49.0
2939,49.0
2940,50.0
2941,49.0
2942,48.0
2943,48.0
2944,47.0
2945,48.0
2946,49.0
2947,49.0
2948,48.0
2949,48.0
2950,48.0
2951,47.0
2952,47.0
2953,48.0
2954,48.0
2955,49.0
2956,49.0
2957,48.0
2958,47.0
2959,47.0
2960,46.0
2961,46.0
2962,47.0
2963,47.0
2964,48.0
2965,49.0
2966,49.0
2967,49.0
2968,49.0
2969,49.0
2970,48.0
2971,49.0
2972,49.0
2973,50.0
2974,50.0
2975,50.0
2976,50.0
2977,51.0
2978,51.0
2979,52.0
2980,52.0
2981,51.0
2982,52.0
2983,53.0
2984,54.0
2985,54.0
2986,54.0
2987,54.0
2988,55.00000000000001
2989,55.00000000000001
2990,55.00000000000001
2991,55.00000000000001
2992,55.00000000000001
2993,55.00000000000001
2994,56.00000000000001
2995,56.00000000000001
2996,56.00000000000001
2997,56.00000000000001
2998,56.00000000000001
2999,55.00000000000001
3000,56.00000000000001
3001,56.00000000000001
3002,56.00000000000001
3003,56.00000000000001
3004,56.00000000000001
3005,56.00000000000001
3006,56.00000000000001
3007,56.00000000000001
3008,55.00000000000001
3009,56.00000000000001
3010,56.99999999999999
3011,56.99999999999999
3012,56.99999999999999
3013,56.99999999999999
3014,56.99999999999999
3015,57.99999999999999
3016,59.0
3017,59.0
3018,60.0
3019,61.0
3020,61.0
3021,61.0
3022,62.0
3023,63.0
3024,63.0
3025,64.0
3026,64.0
3027,65.0
3028,65.0
3029,66.0
3030,66.0
3031,65.0
3032,65.0
3033,64.0
3034,63.0
3035,63.0
3036,64.0
3037,65.0
3038,66.0
3039,66.0
3040,65.0
3041,65.0
3042,65.0
3043,64.0
3044,64.0
3045,63.0
3046,63.0
3047,63.0
3048,64.0
3049,65.0
3050,65.0
3051,66.0
3052,66.0
3053,65.0
3054,66.0
3055,65.0
3056,65.0
3057,65.0
3058,66.0
3059,67.0
3060,68.0
3061,69.0
3062,69.0
3063,70.0
3064,70.0
3065,69.0
3066,70.0
3067,70.0
3068,70.0
3069,70.0
3070,71.0
3071,71.0
3072,71.0
3073,71.0
3074,71.0
3075,70.0
3076,71.0
3077,70.0
3078,69.0
3079,69.0
3080,69.0
3081,70.0
3082,69.0
3083,68.0
3084,67.0
3085,66.0
3086,66.0
3087,65.0
3088,64.0
3089,63.0
3090,62.0
3091,62.0
3092,62.0
3093,62.0
3094,62.0
3095,61.0
3096,60.0
3097,60.0
3098,59.0
3099,60.0
3100,59.0
3101,59.0
3102,60.0
3103,60.0
3104,60.0
3105,59.0
3106,60.0
3107,59.0
3108,59.0
3109,57.99999999999999
3110,56.99999999999999
3111,56.00000000000001
3112,56.00000000000001
3113,55.00000000000001
3114,56.00000000000001
3115,56.00000000000001
3116,56.00000000000001
3117,56.99999999999999
3118,56.99999999999999
3119,56.00000000000001
3120,56.00000000000001
3121,56.00000000000001
3122,55.00000000000001
3123,55.00000000000001
3124,55.00000000000001
3125,55.00000000000001
3126,56.00000000000001
3127,56.00000000000001
3128,56.00000000000001
3129,55.00000000000001
3130,55.00000000000001
3131,55.00000000000001
3132,55.00000000000001
3133,56.00000000000001
3134,56.99999999999999
3135,57.99999999999999
3136,57.99999999999999
3137,57.99999999999999
3138,56.99999999999999
3139,56.99999999999999
3140,56.99999999999999
3141,57.99999999999999
3142,59.0
3143,59.0
3144,60.0
3145,60.0
3146,59.0
3147,60.0
3148,60.0
3149,60.0
3150,60.0
3151,60.0
3152,60.0
3153,61.0
3154,61.0
3155,62.0
3156,63.0
3157,64.0
3158,63.0
3159,62.0
3160,61.0
3161,60.0
3162,59.0
3163,57.99999999999999
3164,56.99999999999999
3165,57.99999999999999
3166,56.99999999999999
3167,56.99999999999999
3168,57.99999999999999
3169,57.99999999999999
3170,57.99999999999999
3171,57.99999999999999
3172,57.99999999999999
3173,57.99999999999999
3174,56.99999999999999
3175,57.99999999999999
3176,57.99999999999999
3177,57.99999999999999
3178,57.99999999999999
3179,57.99999999999999
3180,56.99999999999999
3181,56.00000000000001
3182,56.99999999999999
3183,57.99999999999999
3184,57.99999999999999
3185,59.0
3186,59.0
3187,59.0
3188,59.0
3189,60.0
3190,60.0
3191,60.0
3192,60.0
3193,59.0
3194,59.0
3195,60.0
3196,60.0
3197,60.0
3198,60.0
3199,59.0
3200,59.0
3201,60.0
3202,59.0
3203,57.99999999999999
3204,56.99999999999999
3205,56.99999999999999
3206,56.00000000000001
3207,56.00000000000001
3208,56.00000000000001
3209,56.00000000000001
3210,56.00000000000001
3211,56.00000000000001
3212,55.00000000000001
3213,55.00000000000001
3214,54.0
3215,53.0
3216,52.0
3217,51.0
3218,50.0
3219,51.0
3220,51.0
3221,51.0
3222,51.0
3223,50.0
3224,50.0
3225,50.0
3226,49.0
3227,49.0
3228,48.0
3229,48.0
3230,48.0
3231,48.0
3232,47.0
3233,46.0
3234,45.0
3235,44.0
3236,43.0
3237,42.0
3238,42.0
3239,42.0
3240,42.0
3241,41.0
3242,40.0
3243,40.0
3244,39.0
3245,39.0
3246,39.0
3247,38.0
3248,37.0
3249,36.0
3250,36.0
3251,36.0
3252,36.0
3253,35.0
3254,35.0
3255,35.0
3256,35.0
3257,35.0
3258,35.0
3259,35.0
3260,35.0
3261,35.0
3262,35.0
3263,35.0
3264,36.0
3265,36.0
3266,36.0
3267,35.0
3268,34.0
3269,34.0
3270,33.0
3271,33.0
3272,32.0
3273,32.0
3274,32.0
3275,32.0
3276,32.0
3277,32.0
3278,33.0
3279,32.0
3280,32.0
3281,33.0
3282,33.0
3283,32.0
3284,32.0
3285,31.0
3286,31.0
3287,31.0
3288,31.0
3289,30.0
3290,30.0
3291,28.999999999999996
3292,28.000000000000004
3293,28.000000000000004
3294,27.0
3295,26.0
3296,26.0
3297,26.0
3298,27.0
3299,28.000000000000004
3300,28.999999999999996
3301,28.999999999999996
3302,30.0
3303,31.0
3304,32.0
3305,32.0
3306,32.0
3307,32.0
3308,32.0
3309,32.0
3310,32.0
3311,32.0
3312,32.0
3313,32.0
3314,32.0
3315,32.0
3316,32.0
3317,32.0
3318,32.0
3319,31.0
3320,30.0
3321,28.999999999999996
3322,28.999999999999996
3323,28.999999999999996
3324,28.000000000000004
3325,28.000000000000004
3326,28.999999999999996
3327,28.999999999999996
3328,28.999999999999996
3329,28.999999999999996
3330,28.999999999999996
3331,28.999999999999996
3332,28.999999999999996
3333,28.999999999999996
3334,28.999999999999996
3335,28.999999999999996
3336,28.999999999999996
3337,28.999999999999996
3338,28.999999999999996
3339,28.999999999999996
3340,28.999999999999996
3341,28.999999999999996
3342,28.999999999999996
3343,28.999999999999996
3344,30.0
3345,31.0
3346,32.0
3347,33.0
3348,34.0
3349,34.0
3350,33.0
3351,32.0
3352,31.0
3353,31.0
3354,30.0
3355,28.999999999999996
3356,28.000000000000004
3357,27.0
3358,27.0
3359,27.0
3360,27.0
3361,28.000000000000004
3362,28.999999999999996
3363,30.0
3364,30.0
3365,30.0
3366,31.0
3367,31.0
3368,32.0
3369,32.0
3370,32.0
3371,32.0
3372,32.0
3373,32.0
3374,32.0
3375,32.0
3376,31.0
3377,31.0
3378,31.0
3379,32.0
3380,33.0
3381,32.0
3382,31.0
3383,31.0
3384,31.0
3385,31.0
3386,30.0
