pointer,KX759623
2153,66.0
2154,66.0
2155,65.0
2156,64.0
2157,65.0
2158,66.0
2159,65.0
2160,65.0
2161,65.0
2162,65.0
2163,66.0
2164,66.0
2165,65.0
2166,65.0
2167,65.0
2168,65.0
2169,66.0
2170,66.0
2171,66.0
2172,67.0
2173,67.0
2174,67.0
2175,67.0
2176,67.0
2177,67.0
2178,68.0
2179,68.0
2180,67.0
2181,67.0
2182,67.0
2183,67.0
2184,67.0
2185,67.0
2186,67.0
2187,68.0
2188,68.0
2189,68.0
2190,69.0
2191,69.0
2192,68.0
2193,68.0
2194,68.0
2195,68.0
2196,69.0
2197,69.0
2198,68.0
2199,68.0
2200,69.0
2201,69.0
2202,70.0
2203,70.0
2204,70.0
2205,71.0
2206,71.0
2207,70.0
2208,70.0
2209,70.0
2210,70.0
2211,71.0
2212,71.0
2213,70.0
2214,70.0
2215,70.0
2216,69.0
2217,70.0
2218,70.0
2219,69.0
2220,70.0
2221,70.0
2222,71.0
2223,72.0
2224,72.0
2225,73.0
2226,72.0
2227,72.0
2228,72.0
2229,72.0
2230,72.0
2231,72.0
2232,72.0
2233,72.0
2234,71.0
2235,70.0
2236,70.0
2237,69.0
2238,69.0
2239,69.0
2240,68.0
2241,67.0
2242,67.0
2243,66.0
2244,66.0
2245,67.0
2246,67.0
2247,68.0
2248,69.0
2249,70.0
2250,71.0
2251,72.0
2252,72.0
2253,73.0
2254,74.0
2255,74.0
2256,75.0
2257,75.0
2258,74.0
2259,75.0
2260,75.0
2261,74.0
2262,74.0
2263,74.0
2264,74.0
2265,74.0
2266,73.0
2267,72.0
2268,72.0
2269,72.0
2270,71.0
2271,72.0
2272,72.0
2273,71.0
2274,71.0
2275,71.0
2276,71.0
2277,71.0
2278,70.0
2279,69.0
2280,69.0
2281,68.0
2282,67.0
2283,66.0
2284,65.0
2285,65.0
2286,65.0
2287,64.0
2288,63.0
2289,63.0
2290,63.0
2291,63.0
2292,63.0
2293,63.0
2294,62.0
2295,61.0
2296,61.0
2297,60.0
2298,60.0
2299,61.0
2300,60.0
2301,60.0
2302,59.0
2303,57.99999999999999
2304,56.99999999999999
2305,56.00000000000001
2306,55.00000000000001
2307,55.00000000000001
2308,55.00000000000001
2309,56.00000000000001
2310,56.00000000000001
2311,56.00000000000001
2312,56.00000000000001
2313,56.99999999999999
2314,56.99999999999999
2315,56.99999999999999
2316,56.99999999999999
2317,56.99999999999999
2318,56.99999999999999
2319,57.99999999999999
2320,56.99999999999999
2321,56.00000000000001
2322,55.00000000000001
2323,54.0
2324,54.0
2325,53.0
2326,54.0
2327,54.0
2328,54.0
2329,54.0
2330,54.0
2331,54.0
2332,55.00000000000001
2333,55.00000000000001
2334,56.00000000000001
2335,56.99999999999999
2336,56.99999999999999
2337,57.99999999999999
2338,57.99999999999999
2339,57.99999999999999
2340,59.0
2341,60.0
2342,60.0
2343,61.0
2344,61.0
2345,61.0
2346,61.0
2347,61.0
2348,61.0
2349,60.0
2350,60.0
2351,60.0
2352,59.0
2353,57.99999999999999
2354,57.99999999999999
2355,59.0
2356,57.99999999999999
2357,57.99999999999999
2358,59.0
2359,59.0
2360,59.0
2361,60.0
2362,60.0
2363,60.0
2364,59.0
2365,59.0
2366,60.0
2367,60.0
2368,60.0
2369,60.0
2370,61.0
2371,61.0
2372,61.0
2373,62.0
2374,62.0
2375,62.0
2376,62.0
2377,62.0
2378,63.0
2379,64.0
2380,65.0
2381,66.0
2382,66.0
2383,67.0
2384,68.0
2385,67.0
2386,67.0
2387,68.0
2388,68.0
2389,68.0
2390,68.0
2391,67.0
2392,68.0
2393,68.0
2394,69.0
2395,70.0
2396,70.0
2397,71.0
2398,72.0
2399,72.0
2400,72.0
2401,73.0
2402,74.0
2403,74.0
2404,74.0
2405,74.0
2406,75.0
2407,76.0
2408,76.0
2409,76.0
2410,76.0
2411,76.0
2412,75.0
2413,74.0
2414,74.0
2415,73.0
2416,74.0
2417,73.0
2418,73.0
2419,73.0
2420,74.0
2421,74.0
2422,74.0
2423,75.0
2424,75.0
2425,76.0
2426,76.0
2427,75.0
2428,75.0
2429,74.0
2430,74.0
2431,74.0
2432,74.0
2433,73.0
2434,72.0
2435,72.0
2436,71.0
2437,71.0
2438,71.0
2439,70.0
2440,70.0
2441,70.0
2442,70.0
2443,70.0
2444,70.0
2445,70.0
2446,71.0
2447,71.0
2448,70.0
2449,71.0
2450,71.0
2451,71.0
2452,72.0
2453,73.0
2454,72.0
2455,72.0
2456,72.0
2457,72.0
2458,71.0
2459,71.0
2460,71.0
2461,71.0
2462,71.0
2463,70.0
2464,71.0
2465,71.0
2466,71.0
2467,71.0
2468,70.0
2469,69.0
2470,69.0
2471,68.0
2472,67.0
2473,66.0
2474,66.0
2475,65.0
2476,65.0
2477,64.0
2478,63.0
2479,63.0
2480,63.0
2481,63.0
2482,63.0
2483,62.0
2484,61.0
2485,62.0
2486,62.0
2487,61.0
2488,62.0
2489,62.0
2490,61.0
2491,62.0
2492,62.0
2493,61.0
2494,61.0
2495,61.0
2496,60.0
2497,60.0
2498,60.0
2499,59.0
2500,60.0
2501,60.0
2502,59.0
2503,60.0
2504,61.0
2505,62.0
2506,62.0
2507,62.0
2508,63.0
2509,63.0
2510,64.0
2511,64.0
2512,65.0
2513,66.0
2514,65.0
2515,66.0
2516,66.0
2517,66.0
2518,66.0
2519,66.0
2520,66.0
2521,67.0
2522,68.0
2523,67.0
2524,67.0
2525,67.0
2526,67.0
2527,67.0
2528,67.0
2529,67.0
2530,67.0
2531,67.0
2532,67.0
2533,67.0
2534,68.0
2535,67.0
2536,68.0
2537,68.0
2538,68.0
2539,69.0
2540,69.0
2541,68.0
2542,68.0
2543,68.0
2544,68.0
2545,68.0
2546,68.0
2547,68.0
2548,69.0
2549,69.0
2550,69.0
2551,69.0
2552,69.0
2553,68.0
2554,69.0
2555,68.0
2556,69.0
2557,69.0
2558,70.0
2559,70.0
2560,70.0
2561,70.0
2562,70.0
2563,71.0
2564,71.0
2565,71.0
2566,71.0
2567,72.0
2568,72.0
2569,73.0
2570,73.0
2571,74.0
2572,75.0
2573,75.0
2574,74.0
2575,75.0
2576,74.0
2577,75.0
2578,76.0
2579,76.0
2580,75.0
2581,75.0
2582,76.0
2583,77.0
2584,78.0
2585,78.0
2586,78.0
2587,79.0
2588,79.0
2589,79.0
2590,80.0
2591,80.0
2592,79.0
2593,80.0
2594,80.0
2595,80.0
2596,81.0
2597,81.0
2598,80.0
2599,81.0
2600,81.0
2601,80.0
2602,81.0
2603,81.0
2604,81.0
2605,81.0
2606,81.0
2607,80.0
2608,79.0
2609,79.0
2610,78.0
2611,78.0
2612,78.0
2613,77.0
2614,78.0
2615,78.0
2616,77.0
2617,78.0
2618,78.0
2619,78.0
2620,78.0
2621,77.0
2622,76.0
2623,77.0
2624,77.0
2625,77.0
2626,77.0
2627,78.0
2628,78.0
2629,78.0
2630,78.0
2631,77.0
2632,77.0
2633,78.0
2634,78.0
2635,79.0
2636,79.0
2637,78.0
2638,77.0
2639,77.0
2640,76.0
2641,77.0
2642,77.0
2643,77.0
2644,77.0
2645,77.0
2646,77.0
2647,77.0
2648,77.0
2649,76.0
2650,76.0
2651,76.0
2652,75.0
2653,76.0
2654,76.0
2655,77.0
2656,76.0
2657,76.0
2658,75.0
2659,74.0
2660,73.0
2661,73.0
2662,72.0
2663,71.0
2664,70.0
2665,71.0
2666,71.0
2667,70.0
2668,71.0
2669,71.0
2670,70.0
2671,70.0
2672,70.0
2673,71.0
2674,72.0
2675,72.0
2676,72.0
2677,72.0
2678,71.0
2679,71.0
2680,71.0
2681,71.0
2682,71.0
2683,70.0
2684,69.0
2685,69.0
2686,68.0
2687,68.0
2688,68.0
2689,67.0
2690,67.0
2691,66.0
2692,67.0
2693,67.0
2694,66.0
2695,66.0
2696,66.0
2697,66.0
2698,66.0
2699,66.0
2700,65.0
2701,66.0
2702,66.0
2703,66.0
2704,66.0
2705,66.0
2706,66.0
2707,66.0
2708,67.0
2709,66.0
2710,66.0
2711,66.0
2712,66.0
2713,66.0
2714,66.0
2715,66.0
2716,67.0
2717,67.0
2718,67.0
2719,66.0
2720,66.0
2721,66.0
2722,67.0
2723,67.0
2724,67.0
2725,67.0
2726,67.0
2727,67.0
2728,66.0
2729,67.0
2730,66.0
2731,67.0
2732,67.0
2733,66.0
2734,65.0
2735,65.0
2736,64.0
2737,64.0
2738,65.0
2739,64.0
2740,64.0
2741,64.0
2742,63.0
2743,63.0
2744,63.0
2745,63.0
2746,62.0
2747,61.0
2748,60.0
2749,60.0
2750,60.0
2751,59.0
2752,60.0
2753,60.0
2754,59.0
2755,59.0
2756,60.0
2757,59.0
2758,59.0
2759,60.0
2760,60.0
2761,60.0
2762,61.0
2763,62.0
2764,63.0
2765,63.0
2766,62.0
2767,63.0
2768,63.0
2769,63.0
2770,64.0
2771,64.0
2772,64.0
2773,64.0
2774,64.0
2775,63.0
2776,64.0
2777,64.0
2778,64.0
2779,64.0
2780,65.0
2781,65.0
2782,64.0
2783,64.0
2784,64.0
2785,64.0
2786,65.0
2787,64.0
2788,64.0
2789,65.0
2790,64.0
2791,65.0
2792,65.0
2793,64.0
2794,65.0
2795,65.0
2796,64.0
2797,64.0
2798,65.0
2799,64.0
2800,65.0
2801,65.0
2802,65.0
2803,65.0
2804,65.0
2805,65.0
2806,64.0
2807,65.0
2808,64.0
2809,65.0
2810,66.0
2811,65.0
2812,65.0
2813,66.0
2814,66.0
2815,66.0
2816,66.0
2817,66.0
2818,66.0
2819,67.0
2820,66.0
2821,67.0
2822,67.0
2823,67.0
2824,67.0
2825,67.0
2826,67.0
2827,67.0
2828,68.0
2829,68.0
2830,69.0
2831,69.0
2832,68.0
2833,69.0
2834,70.0
2835,70.0
2836,71.0
2837,72.0
2838,71.0
2839,71.0
2840,72.0
2841,71.0
2842,72.0
2843,72.0
2844,71.0
2845,71.0
2846,71.0
2847,72.0
2848,73.0
2849,74.0
2850,74.0
2851,75.0
2852,75.0
2853,75.0
2854,76.0
2855,76.0
2856,75.0
2857,76.0
2858,77.0
2859,76.0
2860,77.0
2861,77.0
2862,76.0
2863,75.0
2864,75.0
2865,74.0
2866,75.0
2867,75.0
2868,74.0
2869,74.0
2870,74.0
2871,73.0
2872,72.0
2873,72.0
2874,72.0
2875,73.0
2876,73.0
2877,72.0
2878,73.0
2879,73.0
2880,73.0
2881,73.0
2882,74.0
2883,74.0
2884,75.0
2885,75.0
2886,74.0
2887,74.0
2888,74.0
2889,73.0
2890,74.0
2891,74.0
2892,73.0
2893,73.0
2894,72.0
2895,72.0
2896,73.0
2897,73.0
2898,72.0
2899,73.0
2900,73.0
2901,73.0
2902,72.0
2903,71.0
2904,70.0
2905,70.0
2906,71.0
2907,70.0
2908,71.0
2909,71.0
2910,71.0
2911,71.0
2912,71.0
2913,70.0
2914,70.0
2915,70.0
2916,70.0
2917,70.0
2918,70.0
2919,69.0
2920,69.0
2921,68.0
2922,67.0
2923,66.0
2924,65.0
2925,65.0
2926,64.0
2927,64.0
2928,64.0
2929,64.0
2930,64.0
2931,64.0
2932,64.0
2933,63.0
2934,62.0
2935,61.0
2936,60.0
2937,59.0
2938,60.0
2939,60.0
2940,60.0
2941,61.0
2942,60.0
2943,60.0
2944,61.0
2945,60.0
2946,61.0
2947,61.0
2948,61.0
2949,61.0
2950,61.0
2951,61.0
2952,60.0
2953,60.0
2954,60.0
2955,60.0
2956,61.0
2957,60.0
2958,60.0
2959,61.0
2960,60.0
2961,59.0
2962,60.0
2963,60.0
2964,60.0
2965,61.0
2966,60.0
2967,59.0
2968,60.0
2969,59.0
2970,59.0
2971,60.0
2972,60.0
2973,60.0
2974,60.0
2975,59.0
2976,59.0
2977,60.0
2978,59.0
2979,59.0
2980,59.0
2981,57.99999999999999
2982,57.99999999999999
2983,59.0
2984,59.0
2985,59.0
2986,60.0
2987,60.0
2988,60.0
2989,61.0
2990,61.0
2991,61.0
2992,62.0
2993,62.0
2994,62.0
2995,62.0
2996,61.0
2997,61.0
2998,62.0
2999,62.0
3000,61.0
3001,61.0
3002,61.0
3003,61.0
3004,61.0
3005,60.0
3006,60.0
3007,61.0
3008,60.0
3009,59.0
3010,57.99999999999999
3011,57.99999999999999
3012,57.99999999999999
3013,59.0
3014,59.0
3015,59.0
3016,59.0
3017,59.0
3018,59.0
3019,60.0
3020,61.0
3021,61.0
3022,62.0
3023,62.0
3024,63.0
3025,63.0
3026,63.0
3027,63.0
3028,63.0
3029,62.0
3030,61.0
3031,61.0
3032,61.0
3033,61.0
3034,62.0
3035,63.0
3036,64.0
3037,65.0
3038,64.0
3039,64.0
3040,64.0
3041,63.0
3042,63.0
3043,62.0
3044,61.0
3045,61.0
3046,61.0
3047,60.0
3048,59.0
3049,57.99999999999999
3050,57.99999999999999
3051,57.99999999999999
3052,59.0
3053,57.99999999999999
3054,56.99999999999999
3055,56.99999999999999
3056,56.99999999999999
3057,56.99999999999999
3058,56.99999999999999
3059,56.99999999999999
3060,56.99999999999999
3061,56.99999999999999
3062,56.00000000000001
3063,56.99999999999999
3064,56.99999999999999
3065,56.00000000000001
3066,56.99999999999999
3067,57.99999999999999
3068,57.99999999999999
3069,57.99999999999999
3070,57.99999999999999
3071,56.99999999999999
3072,57.99999999999999
3073,57.99999999999999
3074,56.99999999999999
3075,57.99999999999999
3076,57.99999999999999
3077,57.99999999999999
3078,59.0
3079,59.0
3080,59.0
3081,59.0
3082,57.99999999999999
3083,56.99999999999999
3084,56.99999999999999
3085,56.00000000000001
3086,55.00000000000001
3087,56.00000000000001
3088,56.00000000000001
3089,56.00000000000001
3090,56.00000000000001
3091,56.00000000000001
3092,55.00000000000001
3093,56.00000000000001
3094,56.99999999999999
3095,56.99999999999999
3096,57.99999999999999
3097,57.99999999999999
3098,56.99999999999999
3099,56.00000000000001
3100,56.00000000000001
3101,55.00000000000001
3102,56.00000000000001
3103,56.99999999999999
3104,57.99999999999999
3105,57.99999999999999
3106,57.99999999999999
3107,56.99999999999999
3108,56.99999999999999
3109,56.99999999999999
3110,56.99999999999999
3111,57.99999999999999
3112,57.99999999999999
3113,56.99999999999999
3114,56.99999999999999
3115,56.99999999999999
3116,56.00000000000001
3117,56.00000000000001
3118,56.00000000000001
3119,55.00000000000001
3120,54.0
3121,55.00000000000001
3122,54.0
3123,55.00000000000001
3124,55.00000000000001
3125,54.0
3126,55.00000000000001
3127,55.00000000000001
3128,55.00000000000001
3129,56.00000000000001
3130,56.99999999999999
3131,56.00000000000001
3132,56.00000000000001
3133,56.00000000000001
3134,56.00000000000001
3135,55.00000000000001
3136,54.0
3137,53.0
3138,54.0
3139,55.00000000000001
3140,55.00000000000001
3141,56.00000000000001
3142,56.00000000000001
3143,56.99999999999999
3144,56.99999999999999
3145,56.99999999999999
3146,56.00000000000001
3147,56.99999999999999
3148,57.99999999999999
3149,59.0
3150,59.0
3151,59.0
3152,59.0
3153,60.0
3154,61.0
3155,60.0
3156,60.0
3157,61.0
3158,61.0
3159,61.0
3160,62.0
3161,62.0
3162,62.0
3163,62.0
3164,61.0
3165,62.0
3166,62.0
3167,61.0
3168,60.0
3169,61.0
3170,60.0
3171,61.0
3172,61.0
3173,61.0
3174,62.0
3175,62.0
3176,62.0
3177,62.0
3178,62.0
3179,61.0
3180,60.0
3181,60.0
3182,60.0
3183,60.0
3184,60.0
3185,61.0
3186,62.0
3187,62.0
3188,61.0
3189,61.0
3190,61.0
3191,60.0
3192,61.0
3193,61.0
3194,61.0
3195,61.0
3196,61.0
3197,60.0
3198,61.0
3199,62.0
3200,63.0
3201,64.0
3202,64.0
3203,64.0
3204,64.0
3205,64.0
3206,63.0
3207,63.0
3208,64.0
3209,65.0
3210,65.0
3211,65.0
3212,65.0
3213,66.0
3214,66.0
3215,65.0
3216,65.0
3217,64.0
3218,64.0
3219,64.0
3220,65.0
3221,64.0
3222,64.0
3223,63.0
3224,63.0
3225,64.0
3226,63.0
3227,63.0
3228,63.0
3229,63.0
3230,62.0
3231,62.0
3232,63.0
3233,63.0
3234,62.0
3235,62.0
3236,63.0
3237,64.0
3238,64.0
3239,63.0
3240,62.0
3241,61.0
3242,61.0
3243,61.0
3244,61.0
3245,62.0
3246,63.0
3247,63.0
3248,62.0
3249,61.0
3250,61.0
3251,60.0
3252,59.0
3253,59.0
3254,57.99999999999999
3255,57.99999999999999
3256,57.99999999999999
3257,57.99999999999999
3258,57.99999999999999
3259,57.99999999999999
3260,56.99999999999999
3261,56.99999999999999
3262,57.99999999999999
3263,57.99999999999999
3264,59.0
3265,59.0
3266,59.0
3267,59.0
3268,60.0
3269,60.0
3270,60.0
3271,60.0
3272,60.0
3273,60.0
3274,60.0
3275,60.0
3276,59.0
3277,59.0
3278,57.99999999999999
3279,59.0
3280,60.0
3281,61.0
3282,62.0
3283,63.0
3284,62.0
3285,61.0
3286,61.0
3287,60.0
3288,61.0
3289,60.0
3290,60.0
3291,61.0
3292,61.0
3293,61.0
3294,61.0
3295,61.0
3296,61.0
3297,62.0
3298,62.0
3299,62.0
3300,62.0
3301,62.0
3302,62.0
3303,62.0
3304,62.0
3305,62.0
3306,63.0
3307,64.0
3308,64.0
3309,64.0
3310,65.0
3311,65.0
3312,65.0
3313,65.0
3314,64.0
3315,64.0
3316,64.0
3317,64.0
3318,63.0
3319,63.0
3320,62.0
3321,63.0
3322,64.0
3323,64.0
3324,64.0
3325,64.0
3326,65.0
3327,64.0
3328,63.0
3329,62.0
3330,63.0
3331,64.0
3332,63.0
3333,64.0
3334,65.0
3335,66.0
3336,66.0
3337,66.0
3338,65.0
3339,66.0
3340,67.0
3341,67.0
3342,68.0
3343,68.0
3344,68.0
3345,68.0
3346,67.0
3347,66.0
3348,67.0
3349,67.0
3350,67.0
3351,67.0
3352,67.0
3353,66.0
3354,66.0
3355,67.0
3356,67.0
3357,67.0
3358,67.0
3359,67.0
3360,67.0
3361,68.0
3362,67.0
3363,67.0
3364,67.0
3365,66.0
3366,66.0
3367,67.0
3368,66.0
3369,65.0
3370,65.0
3371,65.0
3372,65.0
3373,65.0
3374,64.0
3375,63.0
3376,63.0
3377,62.0
3378,63.0
3379,63.0
3380,63.0
3381,63.0
3382,63.0
3383,63.0
3384,64.0
3385,65.0
3386,65.0
3387,66.0
3388,66.0
3389,66.0
3390,65.0
3391,64.0
3392,63.0
3393,63.0
3394,63.0
3395,63.0
3396,63.0
3397,63.0
3398,63.0
3399,62.0
3400,62.0
3401,62.0
3402,61.0
3403,60.0
3404,59.0
3405,60.0
3406,60.0
3407,59.0
3408,59.0
3409,59.0
3410,59.0
3411,59.0
3412,59.0
3413,57.99999999999999
3414,57.99999999999999
3415,59.0
3416,59.0
3417,60.0
3418,61.0
3419,62.0
3420,63.0
3421,63.0
3422,63.0
3423,63.0
3424,63.0
3425,62.0
3426,61.0
3427,61.0
3428,62.0
3429,63.0
3430,63.0
3431,62.0
3432,62.0
3433,61.0
3434,61.0
3435,61.0
3436,60.0
3437,59.0
3438,60.0
3439,60.0
3440,59.0
3441,59.0
3442,57.99999999999999
3443,56.99999999999999
3444,57.99999999999999
3445,57.99999999999999
3446,59.0
3447,60.0
3448,60.0
3449,61.0
3450,61.0
3451,62.0
3452,63.0
3453,64.0
3454,65.0
3455,65.0
3456,65.0
3457,65.0
3458,65.0
3459,65.0
3460,66.0
3461,66.0
3462,67.0
3463,67.0
3464,66.0
3465,67.0
3466,67.0
3467,67.0
3468,68.0
3469,69.0
3470,70.0
3471,70.0
3472,70.0
3473,70.0
3474,70.0
3475,70.0
3476,70.0
3477,70.0
3478,69.0
3479,68.0
3480,67.0
3481,66.0
3482,66.0
3483,66.0
3484,65.0
3485,64.0
3486,63.0
3487,63.0
3488,62.0
3489,63.0
3490,64.0
3491,64.0
3492,65.0
3493,65.0
3494,64.0
3495,63.0
3496,63.0
3497,62.0
3498,62.0
3499,63.0
3500,62.0
3501,62.0
3502,63.0
3503,63.0
3504,64.0
3505,64.0
3506,64.0
3507,65.0
3508,65.0
3509,64.0
3510,64.0
3511,64.0
3512,63.0
3513,63.0
3514,64.0
3515,63.0
3516,64.0
3517,64.0
3518,64.0
3519,64.0
3520,64.0
3521,64.0
3522,63.0
3523,64.0
3524,64.0
3525,65.0
3526,66.0
3527,66.0
3528,66.0
3529,66.0
3530,66.0
3531,67.0
3532,68.0
3533,69.0
3534,69.0
3535,69.0
3536,70.0
3537,71.0
3538,71.0
3539,71.0
3540,71.0
3541,71.0
3542,71.0
3543,71.0
3544,71.0
3545,71.0
3546,71.0
3547,71.0
3548,70.0
3549,70.0
3550,70.0
3551,70.0
3552,69.0
3553,68.0
3554,67.0
3555,67.0
3556,67.0
3557,67.0
3558,67.0
3559,67.0
3560,66.0
3561,66.0
3562,66.0
3563,65.0
3564,65.0
3565,65.0
3566,64.0
3567,63.0
3568,62.0
3569,62.0
3570,61.0
3571,60.0
3572,59.0
3573,57.99999999999999
3574,57.99999999999999
3575,59.0
3576,60.0
3577,61.0
3578,62.0
3579,63.0
3580,64.0
3581,64.0
3582,64.0
3583,64.0
3584,65.0
3585,66.0
3586,67.0
3587,67.0
3588,68.0
3589,68.0
3590,67.0
3591,67.0
3592,67.0
3593,66.0
3594,67.0
3595,67.0
3596,66.0
3597,67.0
3598,67.0
3599,66.0
3600,66.0
3601,66.0
3602,65.0
3603,66.0
3604,66.0
3605,66.0
3606,66.0
3607,66.0
3608,65.0
3609,65.0
3610,64.0
3611,64.0
3612,64.0
3613,64.0
3614,63.0
3615,63.0
3616,62.0
3617,61.0
3618,61.0
3619,61.0
3620,61.0
3621,61.0
3622,62.0
3623,61.0
3624,61.0
3625,61.0
3626,61.0
3627,62.0
3628,62.0
3629,62.0
3630,62.0
3631,62.0
3632,61.0
3633,61.0
3634,61.0
3635,60.0
3636,60.0
3637,60.0
3638,59.0
3639,59.0
3640,60.0
3641,60.0
3642,61.0
3643,62.0
3644,61.0
3645,61.0
3646,61.0
3647,61.0
3648,61.0
3649,61.0
3650,60.0
3651,60.0
3652,61.0
3653,62.0
3654,63.0
3655,63.0
3656,62.0
3657,62.0
3658,62.0
3659,62.0
3660,63.0
3661,63.0
3662,62.0
3663,63.0
3664,64.0
3665,64.0
3666,64.0
3667,65.0
3668,65.0
3669,65.0
3670,66.0
3671,66.0
3672,66.0
3673,66.0
3674,66.0
3675,66.0
3676,65.0
3677,64.0
3678,64.0
3679,64.0
3680,63.0
3681,64.0
3682,64.0
3683,63.0
3684,63.0
3685,63.0
3686,62.0
3687,62.0
3688,62.0
3689,62.0
3690,63.0
3691,63.0
3692,62.0
3693,63.0
3694,63.0
3695,64.0
3696,65.0
3697,65.0
3698,65.0
3699,66.0
3700,67.0
3701,66.0
3702,67.0
3703,67.0
3704,67.0
3705,67.0
3706,67.0
3707,66.0
3708,67.0
3709,68.0
3710,68.0
3711,68.0
3712,69.0
3713,70.0
3714,71.0
3715,72.0
3716,72.0
3717,72.0
3718,71.0
3719,70.0
3720,69.0
3721,69.0
3722,69.0
3723,70.0
3724,70.0
3725,69.0
3726,68.0
3727,68.0
3728,67.0
3729,66.0
3730,65.0
3731,64.0
3732,64.0
3733,64.0
3734,63.0
3735,64.0
3736,64.0
3737,64.0
3738,65.0
3739,65.0
3740,64.0
3741,65.0
3742,65.0
3743,64.0
3744,65.0
3745,65.0
3746,65.0
3747,64.0
3748,65.0
3749,64.0
3750,65.0
3751,65.0
3752,65.0
3753,65.0
3754,65.0
3755,65.0
3756,66.0
3757,66.0
3758,65.0
3759,64.0
3760,64.0
3761,63.0
3762,64.0
3763,64.0
3764,64.0
3765,64.0
3766,65.0
3767,64.0
3768,65.0
3769,65.0
3770,64.0
3771,65.0
3772,66.0
3773,66.0
3774,67.0
3775,67.0
3776,68.0
3777,69.0
3778,69.0
3779,68.0
3780,69.0
3781,69.0
3782,68.0
3783,68.0
3784,68.0
3785,67.0
3786,68.0
3787,68.0
3788,67.0
3789,66.0
3790,65.0
3791,66.0
3792,67.0
3793,67.0
3794,67.0
3795,67.0
3796,67.0
3797,67.0
3798,67.0
3799,66.0
3800,65.0
3801,66.0
3802,66.0
3803,65.0
3804,64.0
3805,64.0
3806,64.0
3807,64.0
3808,64.0
3809,63.0
3810,64.0
3811,64.0
3812,64.0
3813,64.0
3814,64.0
3815,63.0
3816,64.0
3817,65.0
3818,66.0
3819,67.0
3820,68.0
3821,68.0
3822,67.0
3823,66.0
3824,65.0
3825,66.0
3826,67.0
3827,67.0
3828,68.0
3829,69.0
3830,69.0
3831,69.0
3832,70.0
3833,69.0
3834,69.0
3835,68.0
3836,67.0
3837,66.0
3838,65.0
3839,64.0
3840,64.0
3841,64.0
3842,63.0
3843,63.0
3844,62.0
3845,61.0
3846,60.0
3847,60.0
3848,60.0
3849,61.0
3850,61.0
3851,61.0
3852,61.0
3853,61.0
3854,61.0
3855,61.0
3856,61.0
3857,61.0
3858,62.0
3859,63.0
3860,63.0
3861,64.0
3862,64.0
3863,63.0
3864,62.0
3865,62.0
3866,61.0
3867,62.0
3868,62.0
3869,62.0
3870,63.0
3871,63.0
3872,63.0
3873,64.0
3874,64.0
3875,64.0
3876,64.0
3877,64.0
3878,63.0
3879,64.0
3880,64.0
3881,64.0
3882,65.0
3883,66.0
3884,66.0
3885,67.0
3886,66.0
3887,66.0
3888,67.0
3889,68.0
3890,68.0
3891,67.0
3892,67.0
3893,67.0
3894,67.0
3895,66.0
3896,65.0
3897,64.0
3898,64.0
3899,64.0
3900,64.0
3901,64.0
3902,64.0
3903,65.0
3904,66.0
3905,66.0
3906,66.0
3907,67.0
3908,66.0
3909,66.0
3910,66.0
3911,65.0
3912,65.0
3913,65.0
3914,65.0
3915,66.0
3916,66.0
3917,65.0
3918,65.0
3919,65.0
3920,64.0
3921,63.0
3922,63.0
3923,63.0
3924,64.0
3925,64.0
3926,63.0
3927,63.0
3928,63.0
3929,62.0
3930,63.0
3931,64.0
3932,64.0
3933,65.0
3934,66.0
3935,66.0
3936,67.0
3937,68.0
3938,68.0
3939,69.0
3940,70.0
3941,69.0
3942,69.0
3943,70.0
3944,71.0
3945,72.0
3946,73.0
3947,74.0
3948,73.0
3949,72.0
3950,71.0
3951,71.0
3952,71.0
3953,71.0
3954,71.0
3955,71.0
3956,71.0
3957,71.0
3958,71.0
3959,71.0
3960,71.0
3961,71.0
3962,71.0
3963,72.0
3964,73.0
3965,73.0
3966,74.0
3967,74.0
3968,73.0
3969,72.0
3970,72.0
3971,71.0
3972,70.0
3973,69.0
3974,69.0
3975,69.0
3976,68.0
3977,67.0
3978,68.0
3979,67.0
3980,67.0
3981,66.0
3982,65.0
3983,65.0
3984,65.0
3985,65.0
3986,66.0
3987,65.0
3988,64.0
3989,64.0
3990,65.0
3991,66.0
3992,65.0
3993,64.0
3994,63.0
3995,63.0
3996,63.0
3997,63.0
3998,62.0
3999,63.0
4000,64.0
4001,64.0
4002,64.0
4003,64.0
4004,63.0
4005,62.0
4006,61.0
4007,60.0
4008,60.0
4009,61.0
4010,61.0
4011,61.0
4012,60.0
4013,60.0
4014,60.0
4015,60.0
4016,60.0
4017,61.0
4018,61.0
4019,60.0
4020,60.0
4021,60.0
4022,60.0
4023,61.0
4024,60.0
4025,59.0
4026,60.0
4027,60.0
4028,59.0
4029,59.0
4030,59.0
4031,57.99999999999999
4032,57.99999999999999
4033,57.99999999999999
4034,56.99999999999999
4035,57.99999999999999
4036,57.99999999999999
4037,57.99999999999999
4038,59.0
4039,59.0
4040,59.0
4041,60.0
4042,61.0
4043,60.0
4044,59.0
4045,59.0
4046,57.99999999999999
4047,57.99999999999999
4048,59.0
4049,60.0
4050,61.0
4051,61.0
4052,61.0
4053,61.0
4054,61.0
4055,61.0
4056,61.0
4057,61.0
4058,60.0
4059,60.0
4060,60.0
4061,59.0
4062,59.0
