pointer,NC_033818
2178,90.0
2179,89.0
2180,89.0
2181,89.0
2182,89.0
2183,88.0
2184,87.0
2185,87.0
2186,87.0
2187,87.0
2188,87.0
2189,87.0
2190,88.0
2191,88.0
2192,88.0
2193,88.0
2194,88.0
2195,89.0
2196,89.0
2197,90.0
2198,90.0
2199,90.0
2200,90.0
2201,91.0
2202,91.0
2203,91.0
2204,91.0
2205,91.0
2206,91.0
2207,91.0
2208,91.0
2209,91.0
2210,90.0
2211,90.0
2212,89.0
2213,89.0
2214,89.0
2215,89.0
2216,89.0
2217,90.0
2218,90.0
2219,90.0
2220,90.0
2221,90.0
2222,90.0
2223,89.0
2224,89.0
2225,89.0
2226,90.0
2227,90.0
2228,90.0
2229,90.0
2230,90.0
2231,90.0
2232,90.0
2233,90.0
2234,90.0
2235,90.0
2236,90.0
2237,90.0
2238,90.0
2239,90.0
2240,91.0
2241,91.0
2242,91.0
2243,91.0
2244,91.0
2245,91.0
2246,91.0
2247,92.0
2248,93.0
2249,92.0
2250,92.0
2251,92.0
2252,92.0
2253,91.0
2254,91.0
2255,91.0
2256,91.0
2257,91.0
2258,91.0
2259,91.0
2260,91.0
2261,91.0
2262,92.0
2263,92.0
2264,92.0
2265,92.0
2266,91.0
2267,91.0
2268,91.0
2269,91.0
2270,91.0
2271,91.0
2272,91.0
2273,91.0
2274,91.0
2275,91.0
2276,91.0
2277,91.0
2278,91.0
2279,92.0
2280,92.0
2281,92.0
2282,92.0
2283,93.0
2284,94.0
2285,94.0
2286,94.0
2287,94.0
2288,94.0
2289,94.0
2290,94.0
2291,94.0
2292,94.0
2293,94.0
2294,94.0
2295,94.0
2296,94.0
2297,94.0
2298,94.0
2299,94.0
2300,94.0
2301,94.0
2302,94.0
2303,94.0
2304,94.0
2305,94.0
2306,94.0
2307,94.0
2308,93.0
2309,93.0
2310,94.0
2311,94.0
2312,95.0
2313,95.0
2314,95.0
2315,95.0
2316,95.0
2317,95.0
2318,94.0
2319,94.0
2320,94.0
2321,94.0
2322,93.0
2323,94.0
2324,94.0
2325,94.0
2326,93.0
2327,93.0
2328,93.0
2329,93.0
2330,92.0
2331,92.0
2332,92.0
2333,91.0
2334,91.0
2335,91.0
2336,90.0
2337,90.0
2338,90.0
2339,89.0
2340,88.0
2341,87.0
2342,87.0
2343,87.0
2344,87.0
2345,87.0
2346,87.0
2347,86.0
2348,85.0
2349,85.0
2350,84.0
2351,83.0
2352,82.0
2353,82.0
2354,81.0
2355,80.0
2356,79.0
2357,78.0
2358,77.0
2359,77.0
2360,76.0
2361,75.0
2362,74.0
2363,73.0
2364,72.0
2365,71.0
2366,71.0
2367,70.0
2368,69.0
2369,68.0
2370,67.0
2371,66.0
2372,65.0
2373,64.0
2374,63.0
2375,62.0
2376,61.0
2377,60.0
2378,59.0
2379,59.0
2380,57.99999999999999
2381,57.99999999999999
2382,56.99999999999999
2383,56.00000000000001
2384,55.00000000000001
2385,54.0
2386,53.0
2387,52.0
2388,51.0
2389,50.0
2390,49.0
2391,48.0
