pointer,OQ818321,OQ818329,NC_033820
1843,54.0,57.99999999999999,92.0
1844,55.00000000000001,59.0,92.0
1845,55.55555555555556,57.99999999999999,91.91919191919192
1846,55.10204081632652,56.99999999999999,91.83673469387756
1847,55.670103092783506,56.00000000000001,91.75257731958763
1848,55.208333333333336,55.00000000000001,91.66666666666666
1849,54.736842105263165,54.0,91.57894736842105
1850,54.25531914893617,53.0,91.48936170212765
1851,54.25531914893617,52.0,91.48936170212765
1852,53.191489361702125,52.0,91.48936170212765
1853,52.12765957446809,51.0,91.48936170212765
1854,52.12765957446809,50.0,91.48936170212765
1855,51.06382978723404,50.0,91.48936170212765
1856,52.12765957446809,51.0,92.5531914893617
1857,53.191489361702125,52.0,92.5531914893617
1858,53.191489361702125,51.0,91.48936170212765
1859,53.191489361702125,51.0,91.48936170212765
1860,53.191489361702125,51.0,91.48936170212765
1861,52.12765957446809,50.0,91.48936170212765
1862,53.191489361702125,51.0,91.48936170212765
1863,53.191489361702125,51.0,91.48936170212765
1864,52.12765957446809,50.0,90.42553191489363
1865,53.191489361702125,50.0,90.42553191489363
1866,53.191489361702125,50.0,90.42553191489363
1867,53.191489361702125,50.0,90.42553191489363
1868,54.25531914893617,51.0,90.42553191489363
1869,54.25531914893617,51.0,90.42553191489363
1870,53.191489361702125,50.0,89.36170212765957
1871,53.191489361702125,50.0,89.36170212765957
1872,52.12765957446809,51.0,89.36170212765957
1873,51.06382978723404,52.0,89.36170212765957
1874,52.12765957446809,52.0,90.42553191489363
1875,52.12765957446809,52.0,90.42553191489363
1876,52.12765957446809,52.0,90.42553191489363
1877,53.191489361702125,53.0,90.42553191489363
1878,54.25531914893617,53.0,90.42553191489363
1879,54.25531914893617,53.0,89.36170212765957
1880,55.319148936170215,54.0,90.42553191489363
1881,55.319148936170215,54.0,90.42553191489363
1882,55.319148936170215,54.0,90.42553191489363
1883,56.38297872340425,55.00000000000001,91.48936170212765
1884,57.446808510638306,55.00000000000001,91.48936170212765
1885,57.446808510638306,54.0,91.48936170212765
1886,57.446808510638306,55.00000000000001,91.48936170212765
1887,57.446808510638306,56.00000000000001,91.48936170212765
1888,58.51063829787234,56.99999999999999,90.42553191489363
1889,59.57446808510638,57.99999999999999,90.42553191489363
1890,60.63829787234043,59.0,90.42553191489363
1891,61.702127659574465,59.0,90.42553191489363
1892,62.76595744680851,57.99999999999999,90.42553191489363
1893,63.829787234042556,57.99999999999999,90.42553191489363
1894,64.8936170212766,56.99999999999999,89.36170212765957
1895,65.95744680851064,56.99999999999999,90.42553191489363
1896,65.95744680851064,56.99999999999999,90.42553191489363
1897,67.02127659574468,56.00000000000001,90.42553191489363
1898,68.08510638297872,56.00000000000001,90.42553191489363
1899,69.14893617021278,56.00000000000001,90.42553191489363
1900,69.14893617021278,56.00000000000001,90.42553191489363
1901,69.14893617021278,56.00000000000001,90.42553191489363
1902,70.2127659574468,56.00000000000001,90.42553191489363
1903,70.2127659574468,56.99999999999999,90.42553191489363
1904,70.2127659574468,56.00000000000001,91.48936170212765
1905,69.14893617021278,56.00000000000001,92.5531914893617
1906,69.14893617021278,55.00000000000001,92.5531914893617
1907,70.2127659574468,56.00000000000001,92.5531914893617
1908,70.2127659574468,56.99999999999999,92.5531914893617
1909,69.14893617021278,56.00000000000001,92.5531914893617
1910,69.14893617021278,56.99999999999999,92.5531914893617
1911,69.14893617021278,57.99999999999999,92.5531914893617
1912,68.08510638297872,57.99999999999999,92.5531914893617
1913,68.08510638297872,59.0,92.5531914893617
1914,68.08510638297872,59.0,92.5531914893617
1915,67.02127659574468,59.0,92.5531914893617
1916,67.02127659574468,60.0,92.5531914893617
1917,67.02127659574468,60.0,92.5531914893617
1918,65.95744680851064,61.0,92.5531914893617
1919,67.02127659574468,61.0,92.5531914893617
1920,68.08510638297872,61.0,92.5531914893617
1921,67.02127659574468,60.0,91.48936170212765
1922,67.02127659574468,61.0,91.48936170212765
1923,65.95744680851064,60.0,91.48936170212765
1924,64.8936170212766,59.0,91.48936170212765
1925,63.829787234042556,60.0,91.48936170212765
1926,64.8936170212766,61.0,91.48936170212765
1927,63.829787234042556,62.0,91.48936170212765
1928,64.8936170212766,63.0,91.48936170212765
1929,64.8936170212766,63.0,91.48936170212765
1930,63.829787234042556,62.0,91.48936170212765
1931,64.8936170212766,62.0,91.48936170212765
1932,64.8936170212766,61.0,91.48936170212765
1933,63.829787234042556,60.0,90.42553191489363
1934,64.8936170212766,61.0,89.36170212765957
1935,65.95744680851064,62.0,89.36170212765957
1936,65.95744680851064,62.0,89.36170212765957
1937,65.95744680851064,63.0,89.36170212765957
1938,67.02127659574468,64.0,89.36170212765957
1939,67.02127659574468,64.0,88.29787234042553
1940,68.08510638297872,65.0,89.36170212765957
1941,68.08510638297872,65.0,89.36170212765957
1942,67.02127659574468,65.0,88.29787234042553
1943,67.02127659574468,65.0,88.29787234042553
1944,67.02127659574468,65.0,88.29787234042553
1945,67.36842105263158,66.0,87.36842105263159
1946,67.70833333333334,67.0,87.5
1947,68.04123711340206,68.0,87.62886597938144
1948,67.3469387755102,69.0,87.75510204081633
1949,66.66666666666666,69.0,87.87878787878788
1950,67.0,70.0,88.0
1951,66.0,70.0,88.0
1952,67.0,70.0,88.0
1953,68.0,71.0,88.0
1954,67.0,71.0,88.0
1955,68.0,71.0,88.0
1956,67.0,70.0,88.0
1957,66.0,69.0,88.0
1958,66.0,69.0,89.0
1959,66.0,69.0,89.0
1960,66.0,69.0,89.0
1961,66.0,70.0,89.0
1962,66.0,70.0,89.0
1963,65.0,69.0,88.0
1964,66.0,70.0,88.0
1965,66.0,70.0,88.0
1966,65.0,69.0,88.0
1967,64.0,68.0,88.0
1968,64.0,67.0,88.0
1969,63.0,67.0,87.0
1970,64.0,68.0,88.0
1971,65.0,68.0,88.0
1972,66.0,67.0,88.0
1973,67.0,66.0,88.0
1974,67.0,66.0,88.0
1975,66.0,65.0,88.0
1976,66.0,65.0,88.0
1977,66.0,65.0,88.0
1978,66.0,65.0,88.0
1979,66.0,65.0,89.0
1980,66.0,65.0,89.0
1981,65.0,64.0,89.0
1982,65.0,64.0,89.0
1983,65.0,64.0,89.0
1984,64.0,63.0,89.0
1985,65.0,64.0,89.0
1986,66.0,64.0,89.0
1987,65.0,64.0,89.0
1988,65.0,64.0,90.0
1989,65.0,64.0,90.0
1990,64.0,64.0,90.0
1991,64.0,65.0,90.0
1992,64.0,66.0,90.0
1993,64.0,66.0,90.0
1994,64.0,67.0,91.0
1995,64.0,67.0,91.0
1996,65.0,68.0,91.0
1997,65.0,69.0,91.0
1998,65.0,69.0,91.0
1999,65.0,69.0,91.0
2000,66.0,70.0,91.0
2001,66.0,71.0,91.0
2002,66.0,70.0,90.0
2003,65.0,70.0,90.0
2004,66.0,71.0,90.0
2005,67.0,71.0,90.0
2006,67.0,71.0,90.0
2007,67.0,71.0,90.0
2008,67.0,70.0,90.0
2009,68.0,70.0,90.0
2010,68.0,70.0,90.0
2011,68.0,70.0,90.0
2012,68.0,69.0,89.0
2013,68.0,69.0,89.0
2014,67.0,69.0,89.0
2015,68.0,69.0,89.0
2016,69.0,69.0,89.0
2017,69.0,68.0,89.0
2018,70.0,68.0,89.0
2019,70.0,69.0,89.0
2020,70.0,69.0,89.0
2021,71.0,70.0,90.0
2022,71.0,70.0,90.0
2023,71.0,70.0,90.0
2024,72.0,71.0,90.0
2025,73.0,71.0,90.0
2026,73.0,71.0,90.0
2027,74.0,71.0,90.0
2028,74.0,71.0,90.0
2029,74.0,71.0,90.0
2030,75.0,72.0,90.0
2031,75.0,73.0,90.0
2032,74.0,73.0,90.0
2033,75.0,74.0,91.0
2034,75.0,74.0,92.0
2035,74.0,73.0,91.0
2036,73.0,72.0,91.0
2037,73.0,72.0,91.0
2038,73.0,71.0,91.0
2039,74.0,72.0,92.0
2040,74.0,72.0,92.0
2041,73.0,71.0,92.0
2042,74.0,71.0,93.0
2043,74.0,71.0,93.0
2044,73.0,70.0,93.0
2045,72.0,69.0,94.0
2046,71.0,68.0,94.0
2047,70.0,68.0,94.0
2048,70.0,68.0,94.0
2049,71.0,69.0,94.0
2050,70.0,68.0,93.0
2051,71.0,69.0,93.0
2052,71.0,69.0,93.0
2053,70.0,68.0,93.0
2054,71.0,69.0,93.0
2055,71.0,69.0,93.0
2056,71.0,69.0,93.0
2057,72.0,69.0,93.0
2058,73.0,70.0,93.0
2059,72.0,69.0,93.0
2060,72.0,69.0,93.0
2061,73.0,69.0,93.0
2062,72.0,68.0,93.0
2063,73.0,69.0,94.0
2064,73.0,69.0,95.0
2065,73.0,69.0,95.0
2066,74.0,70.0,95.0
2067,75.0,71.0,95.0
2068,75.0,71.0,95.0
2069,76.0,71.0,96.0
2070,76.0,71.0,96.0
2071,76.0,70.0,96.0
2072,76.0,71.0,96.0
2073,76.0,72.0,96.0
2074,76.0,72.0,96.0
2075,77.0,73.0,96.0
2076,77.0,73.0,96.0
2077,77.0,73.0,96.0
2078,77.0,73.0,96.0
2079,77.0,73.0,96.0
2080,76.0,72.0,96.0
2081,77.0,73.0,96.0
2082,77.0,73.0,96.0
2083,77.0,72.0,96.0
2084,78.0,73.0,96.0
2085,78.0,73.0,96.0
2086,78.0,73.0,96.0
2087,79.0,73.0,96.0
2088,79.0,73.0,96.0
2089,78.0,73.0,96.0
2090,78.0,72.0,96.0
2091,78.0,72.0,96.0
2092,77.0,71.0,96.0
2093,77.0,71.0,96.0
2094,77.0,71.0,96.0
2095,76.0,71.0,96.0
2096,76.0,71.0,96.0
2097,76.0,71.0,96.0
2098,76.0,71.0,95.0
2099,76.0,71.0,95.0
2100,76.0,71.0,95.0
2101,75.0,71.0,95.0
2102,75.0,72.0,96.0
2103,76.0,72.0,96.0
2104,75.0,71.0,96.0
2105,75.0,72.0,96.0
2106,76.0,73.0,96.0
2107,75.0,73.0,95.0
2108,75.0,74.0,95.0
2109,74.0,74.0,95.0
2110,74.0,73.0,95.0
2111,73.0,72.0,95.0
2112,74.0,72.0,96.0
2113,74.0,71.0,96.0
2114,75.0,72.0,96.0
2115,75.0,72.0,96.0
2116,74.0,71.0,95.0
2117,74.0,72.0,95.0
2118,74.0,72.0,95.0
2119,73.0,71.0,95.0
2120,72.0,71.0,95.0
2121,72.0,71.0,95.0
2122,71.0,70.0,95.0
2123,72.0,71.0,95.0
2124,72.0,71.0,95.0
2125,72.0,70.0,95.0
2126,72.0,70.0,95.0
2127,72.0,69.0,95.0
2128,71.0,69.0,94.0
2129,71.0,69.0,94.0
2130,71.0,69.0,94.0
2131,71.0,69.0,94.0
2132,72.0,70.0,94.0
2133,72.0,70.0,94.0
2134,72.0,69.0,94.0
2135,73.0,70.0,95.0
2136,74.0,71.0,95.0
2137,73.0,70.0,95.0
2138,73.0,71.0,95.0
2139,73.0,71.0,95.0
2140,72.0,70.0,94.0
2141,73.0,71.0,94.0
2142,73.0,71.0,94.0
2143,73.0,71.0,94.0
2144,74.0,72.0,94.0
2145,75.0,73.0,94.0
2146,76.0,73.0,94.0
2147,76.0,72.0,94.0
2148,77.0,72.0,94.0
2149,76.0,71.0,94.0
2150,77.0,72.0,95.0
2151,77.0,72.0,95.0
2152,76.0,71.0,95.0
2153,77.0,72.0,95.0
2154,77.0,72.0,95.0
2155,77.0,72.0,95.0
2156,78.0,73.0,95.0
2157,78.0,74.0,95.0
2158,77.0,73.0,95.0
2159,78.0,74.0,95.0
2160,78.0,74.0,95.0
2161,77.0,74.0,94.0
2162,77.0,75.0,94.0
2163,77.0,75.0,94.0
2164,76.0,74.0,94.0
2165,76.0,74.0,94.0
2166,76.0,74.0,94.0
2167,76.0,73.0,94.0
2168,76.0,73.0,94.0
2169,76.0,72.0,94.0
2170,76.0,72.0,94.0
2171,76.0,73.0,94.0
2172,76.0,73.0,94.0
2173,75.0,72.0,94.0
2174,75.0,71.0,94.0
2175,75.0,71.0,94.0
2176,75.0,70.0,94.0
2177,75.0,69.0,94.0
2178,75.0,69.0,94.0
2179,74.0,68.0,93.0
2180,75.0,69.0,93.0
2181,75.0,69.0,93.0
2182,75.0,69.0,93.0
2183,75.0,70.0,93.0
2184,75.0,70.0,93.0
2185,75.0,70.0,93.0
2186,75.0,70.0,93.0
2187,75.0,70.0,93.0
2188,74.0,69.0,92.0
2189,75.0,69.0,92.0
2190,76.0,70.0,92.0
2191,76.0,70.0,92.0
2192,77.0,71.0,92.0
2193,77.0,71.0,92.0
2194,76.0,70.0,92.0
2195,77.0,70.0,92.0
2196,77.0,69.0,92.0
2197,76.0,69.0,92.0
2198,76.0,69.0,93.0
2199,76.0,69.0,93.0
2200,76.0,68.0,92.0
2201,77.0,68.0,92.0
2202,77.0,68.0,92.0
2203,77.0,68.0,92.0
2204,78.0,69.0,92.0
2205,78.0,69.0,92.0
2206,77.0,69.0,92.0
2207,78.0,69.0,93.0
2208,78.0,69.0,93.0
2209,78.0,69.0,92.0
2210,78.0,70.0,92.0
2211,79.0,71.0,92.0
2212,79.0,71.0,92.0
2213,78.0,72.0,92.0
2214,77.0,72.0,92.0
2215,77.0,72.0,92.0
2216,77.0,72.0,93.0
2217,77.0,72.0,93.0
2218,77.0,72.0,92.0
2219,78.0,73.0,92.0
2220,79.0,73.0,92.0
2221,78.0,73.0,92.0
2222,79.0,74.0,92.0
2223,79.0,74.0,92.0
2224,78.0,74.0,91.0
2225,78.0,75.0,91.0
2226,78.0,75.0,91.0
2227,77.0,75.0,91.0
2228,78.0,75.0,92.0
2229,78.0,75.0,92.0
2230,77.0,75.0,92.0
2231,77.0,75.0,92.0
2232,77.0,75.0,92.0
2233,76.0,75.0,92.0
2234,76.0,76.0,92.0
2235,76.0,76.0,92.0
2236,75.0,76.0,92.0
2237,76.0,77.0,92.0
2238,76.0,77.0,92.0
2239,75.0,77.0,91.0
2240,75.0,78.0,92.0
2241,74.0,78.0,92.0
2242,73.0,78.0,92.0
2243,73.0,78.0,92.0
2244,73.0,78.0,92.0
2245,72.0,77.0,92.0
2246,72.0,78.0,92.0
2247,73.0,79.0,92.0
2248,73.0,78.0,91.0
2249,74.0,79.0,91.0
2250,74.0,79.0,91.0
2251,73.0,79.0,91.0
2252,74.0,80.0,91.0
2253,74.0,80.0,91.0
2254,73.0,80.0,90.0
2255,73.0,80.0,90.0
2256,73.0,80.0,90.0
2257,73.0,80.0,90.0
2258,74.0,81.0,90.0
2259,74.0,81.0,90.0
2260,73.0,81.0,90.0
2261,74.0,80.0,91.0
2262,75.0,80.0,91.0
2263,74.0,79.0,91.0
2264,75.0,80.0,91.0
2265,74.0,80.0,91.0
2266,73.0,79.0,91.0
2267,73.0,80.0,91.0
2268,73.0,81.0,91.0
2269,72.0,82.0,91.0
2270,72.0,82.0,91.0
2271,72.0,82.0,91.0
2272,71.0,81.0,91.0
2273,72.0,82.0,91.0
2274,72.0,83.0,91.0
2275,72.0,82.0,91.0
2276,71.0,83.0,91.0
2277,70.0,84.0,91.0
2278,69.0,84.0,91.0
2279,70.0,85.0,92.0
2280,70.0,85.0,92.0
2281,70.0,84.0,92.0
2282,70.0,84.0,92.0
2283,70.0,84.0,92.0
2284,70.0,84.0,92.0
2285,70.0,84.0,92.0
2286,70.0,84.0,92.0
2287,70.0,84.0,92.0
2288,70.0,85.0,93.0
2289,70.0,85.0,93.0
2290,69.0,84.0,93.0
2291,68.0,83.0,93.0
2292,68.0,83.0,93.0
2293,67.0,82.0,92.0
2294,67.0,83.0,92.0
2295,67.0,83.0,92.0
2296,66.0,83.0,92.0
2297,67.0,83.0,92.0
2298,67.0,83.0,92.0
2299,66.0,82.0,92.0
2300,66.0,83.0,93.0
2301,66.0,83.0,93.0
2302,66.0,82.0,93.0
2303,66.0,82.0,93.0
2304,66.0,82.0,93.0
2305,66.0,82.0,93.0
2306,67.0,82.0,93.0
2307,67.0,82.0,93.0
2308,67.0,82.0,93.0
2309,68.0,83.0,94.0
2310,68.0,83.0,94.0
2311,67.0,82.0,94.0
2312,66.0,83.0,94.0
2313,66.0,83.0,94.0
2314,66.0,83.0,93.0
2315,66.0,83.0,93.0
2316,67.0,84.0,93.0
2317,67.0,84.0,92.0
2318,67.0,84.0,93.0
2319,67.0,84.0,93.0
2320,67.0,84.0,93.0
2321,68.0,84.0,93.0
2322,68.0,84.0,93.0
2323,67.0,84.0,93.0
2324,67.0,83.0,94.0
2325,67.0,83.0,94.0
2326,66.0,82.0,94.0
2327,67.0,83.0,94.0
2328,67.0,83.0,94.0
2329,66.0,82.0,93.0
2330,67.0,82.0,93.0
2331,67.0,82.0,93.0
2332,66.0,81.0,92.0
2333,67.0,81.0,92.0
2334,67.0,81.0,92.0
2335,66.0,81.0,91.0
2336,66.0,80.0,91.0
2337,66.0,80.0,91.0
2338,65.0,79.0,91.0
2339,66.0,78.0,92.0
2340,67.0,78.0,92.0
2341,67.0,78.0,92.0
2342,68.0,78.0,92.0
2343,68.0,78.0,92.0
2344,67.0,78.0,92.0
2345,68.0,79.0,92.0
2346,68.0,79.0,92.0
2347,68.0,78.0,92.0
2348,67.0,79.0,93.0
2349,67.0,79.0,93.0
2350,66.0,78.0,93.0
2351,66.0,77.0,93.0
2352,66.0,77.0,93.0
2353,66.0,76.0,93.0
2354,66.0,76.0,94.0
2355,66.0,76.0,94.0
2356,65.0,75.0,93.0
2357,64.0,74.0,93.0
2358,64.0,74.0,93.0
2359,63.0,73.0,93.0
2360,63.0,72.0,93.0
2361,63.0,73.0,93.0
2362,62.0,72.0,93.0
2363,63.0,73.0,93.0
2364,62.0,72.0,92.0
2365,62.0,71.0,92.0
2366,63.0,72.0,92.0
2367,63.0,71.0,92.0
2368,63.0,70.0,92.0
2369,64.0,69.0,92.0
2370,64.0,68.0,92.0
2371,63.0,67.0,92.0
2372,63.0,67.0,92.0
2373,63.0,67.0,92.0
2374,62.0,66.0,92.0
2375,62.0,67.0,92.0
2376,63.0,67.0,92.0
2377,63.0,66.0,92.0
2378,64.0,66.0,92.0
2379,64.0,66.0,92.0
2380,64.0,65.0,92.0
2381,64.0,66.0,92.0
2382,64.0,66.0,92.0
2383,64.0,65.0,92.0
2384,64.0,64.0,92.0
2385,64.0,63.0,92.0
2386,64.0,62.0,92.0
2387,63.0,61.0,92.0
2388,63.0,61.0,92.0
2389,62.0,60.0,91.0
2390,63.0,61.0,91.0
2391,64.0,62.0,91.0
2392,63.0,61.0,90.0
2393,63.0,62.0,91.0
2394,63.0,61.0,91.0
2395,62.0,60.0,90.0
2396,63.0,61.0,90.0
2397,63.0,61.0,90.0
2398,62.0,60.0,90.0
2399,62.0,60.0,90.0
2400,62.0,59.0,90.0
2401,61.0,57.99999999999999,90.0
2402,61.0,57.99999999999999,90.0
2403,61.0,57.99999999999999,90.0
2404,60.0,57.99999999999999,89.0
2405,60.0,57.99999999999999,89.0
2406,60.0,57.99999999999999,89.0
2407,59.0,57.99999999999999,89.0
2408,59.0,57.99999999999999,89.0
2409,59.0,57.99999999999999,89.0
2410,57.99999999999999,57.99999999999999,89.0
2411,59.0,57.99999999999999,89.0
2412,60.0,57.99999999999999,89.0
2413,61.0,57.99999999999999,89.0
2414,62.0,57.99999999999999,90.0
2415,61.0,57.99999999999999,90.0
2416,60.0,57.99999999999999,89.0
2417,60.0,56.99999999999999,90.0
2418,60.0,56.00000000000001,90.0
2419,59.0,55.00000000000001,90.0
2420,57.99999999999999,54.0,90.0
2421,57.99999999999999,54.0,90.0
2422,56.99999999999999,53.0,89.0
2423,57.99999999999999,53.0,89.0
2424,57.99999999999999,54.0,89.0
2425,56.99999999999999,53.0,89.0
2426,57.99999999999999,54.0,89.0
2427,57.99999999999999,54.0,89.0
2428,56.99999999999999,53.0,89.0
2429,57.99999999999999,54.0,90.0
2430,57.99999999999999,54.0,90.0
2431,57.99999999999999,53.0,90.0
2432,59.0,54.0,91.0
2433,59.0,54.0,91.0
2434,59.0,53.0,91.0
2435,60.0,53.0,92.0
2436,61.0,54.0,92.0
2437,60.0,53.0,91.0
2438,61.0,54.0,91.0
2439,60.0,54.0,91.0
2440,59.0,54.0,91.0
2441,60.0,53.0,91.0
2442,60.0,52.0,91.0
2443,59.0,52.0,91.0
2444,60.0,52.0,91.0
2445,60.0,52.0,91.0
2446,59.0,51.0,91.0
2447,59.0,52.0,91.0
2448,60.0,52.0,91.0
2449,59.0,51.0,91.0
2450,60.0,52.0,91.0
2451,61.0,53.0,91.0
2452,60.0,53.0,91.0
2453,60.0,54.0,91.0
2454,61.0,54.0,91.0
2455,61.0,53.0,91.0
2456,61.0,54.0,92.0
2457,61.0,55.00000000000001,92.0
2458,60.0,54.0,92.0
2459,60.0,55.00000000000001,92.0
2460,61.0,56.00000000000001,92.0
2461,60.0,56.00000000000001,92.0
2462,61.0,56.99999999999999,92.0
2463,61.0,56.99999999999999,92.0
2464,61.0,56.99999999999999,93.0
2465,62.0,57.99999999999999,93.0
2466,62.0,57.99999999999999,93.0
2467,61.0,59.0,93.0
2468,61.0,60.0,93.0
2469,61.0,61.0,93.0
2470,60.0,61.0,93.0
2471,61.0,62.0,93.0
2472,62.0,63.0,93.0
2473,61.0,62.0,92.0
2474,62.0,63.0,92.0
2475,62.0,63.0,92.0
2476,61.0,63.0,92.0
2477,62.0,64.0,92.0
2478,62.0,64.0,92.0
2479,61.0,63.0,91.0
2480,61.0,64.0,91.0
2481,61.0,64.0,91.0
2482,61.0,64.0,91.0
2483,61.0,65.0,91.0
2484,61.0,66.0,91.0
2485,61.0,67.0,91.0
2486,60.0,68.0,91.0
2487,60.0,69.0,91.0
2488,61.0,69.0,91.0
2489,62.0,70.0,92.0
2490,62.0,70.0,92.0
2491,61.0,69.0,92.0
2492,62.0,70.0,93.0
2493,63.0,69.0,93.0
2494,64.0,69.0,93.0
2495,65.0,70.0,94.0
2496,65.0,70.0,94.0
2497,64.0,69.0,94.0
2498,65.0,70.0,94.0
2499,66.0,71.0,94.0
2500,66.0,71.0,94.0
2501,67.0,72.0,94.0
2502,67.0,73.0,94.0
2503,66.0,73.0,93.0
2504,67.0,73.0,94.0
2505,67.0,73.0,94.0
2506,66.0,73.0,94.0
2507,67.0,73.0,94.0
2508,67.0,73.0,94.0
2509,67.0,72.0,94.0
2510,68.0,72.0,94.0
2511,68.0,73.0,94.0
2512,68.0,73.0,94.0
2513,67.0,73.0,94.0
2514,67.0,73.0,94.0
2515,68.0,72.0,93.0
2516,68.0,71.0,94.0
2517,68.0,72.0,94.0
2518,67.0,72.0,93.0
2519,68.0,72.0,93.0
2520,69.0,73.0,93.0
2521,68.0,72.0,93.0
2522,69.0,73.0,94.0
2523,69.0,72.0,94.0
2524,70.0,71.0,94.0
2525,71.0,72.0,94.0
2526,71.0,72.0,94.0
2527,70.0,71.0,93.0
2528,71.0,72.0,93.0
2529,71.0,72.0,93.0
2530,71.0,72.0,92.0
2531,71.0,73.0,92.0
2532,70.0,72.0,92.0
2533,69.0,72.0,91.0
2534,69.0,72.0,91.0
2535,69.0,72.0,91.0
2536,68.0,71.0,91.0
2537,69.0,72.0,92.0
2538,69.0,71.0,92.0
2539,69.0,72.0,92.0
2540,69.0,72.0,92.0
2541,68.0,73.0,92.0
2542,67.0,73.0,92.0
2543,68.0,73.0,92.0
2544,68.0,73.0,92.0
2545,68.0,72.0,92.0
2546,68.0,73.0,92.0
2547,67.0,72.0,92.0
2548,66.0,71.0,91.0
2549,67.0,72.0,91.0
2550,67.0,72.0,91.0
2551,66.0,72.0,91.0
2552,67.0,72.0,91.0
2553,67.0,72.0,91.0
2554,67.0,71.0,91.0
2555,67.0,72.0,91.0
2556,68.0,72.0,91.0
2557,69.0,71.0,91.0
2558,69.0,71.0,91.0
2559,70.0,71.0,91.0
2560,69.0,70.0,91.0
2561,70.0,70.0,91.0
2562,70.0,70.0,91.0
2563,69.0,69.0,91.0
2564,70.0,70.0,91.0
2565,70.0,70.0,91.0
2566,69.0,70.0,91.0
2567,69.0,70.0,91.0
2568,68.0,70.0,91.0
2569,67.0,70.0,91.0
2570,67.0,71.0,91.0
2571,67.0,71.0,91.0
2572,66.0,71.0,91.0
2573,67.0,72.0,92.0
2574,67.0,72.0,92.0
2575,66.0,71.0,92.0
2576,67.0,71.0,92.0
2577,67.0,71.0,92.0
2578,67.0,70.0,92.0
2579,68.0,71.0,93.0
2580,68.0,71.0,93.0
2581,68.0,71.0,93.0
2582,67.67676767676768,70.0,92.92929292929293
2583,67.3469387755102,69.0,92.85714285714286
2584,67.0103092783505,68.0,92.78350515463917
2585,66.66666666666666,67.0,92.70833333333334
2586,67.36842105263158,66.0,92.63157894736842
2587,68.08510638297872,65.0,92.5531914893617
2588,68.08510638297872,65.0,92.5531914893617
2589,67.02127659574468,65.0,92.5531914893617
2590,65.95744680851064,65.0,92.5531914893617
2591,67.02127659574468,65.0,92.5531914893617
2592,67.02127659574468,65.0,92.5531914893617
2593,67.02127659574468,65.0,92.5531914893617
2594,67.02127659574468,65.0,92.5531914893617
2595,67.02127659574468,65.0,92.5531914893617
2596,65.95744680851064,64.0,91.48936170212765
2597,67.02127659574468,65.0,91.48936170212765
2598,65.95744680851064,64.0,91.48936170212765
2599,64.8936170212766,63.0,91.48936170212765
2600,64.8936170212766,63.0,91.48936170212765
2601,64.8936170212766,62.0,91.48936170212765
2602,63.829787234042556,61.0,91.48936170212765
2603,64.8936170212766,60.0,92.5531914893617
2604,64.8936170212766,59.0,92.5531914893617
2605,64.8936170212766,57.99999999999999,92.5531914893617
2606,65.95744680851064,57.99999999999999,92.5531914893617
2607,65.95744680851064,56.99999999999999,92.5531914893617
2608,65.95744680851064,56.00000000000001,92.5531914893617
2609,64.8936170212766,56.99999999999999,92.5531914893617
2610,64.8936170212766,56.99999999999999,92.5531914893617
2611,64.8936170212766,56.99999999999999,92.5531914893617
2612,64.8936170212766,56.99999999999999,92.5531914893617
2613,65.95744680851064,56.99999999999999,92.5531914893617
2614,64.8936170212766,56.00000000000001,92.5531914893617
2615,64.8936170212766,56.99999999999999,93.61702127659575
2616,64.8936170212766,57.99999999999999,93.61702127659575
2617,64.8936170212766,56.99999999999999,92.5531914893617
2618,65.95744680851064,57.99999999999999,93.61702127659575
2619,65.95744680851064,59.0,93.61702127659575
2620,65.95744680851064,57.99999999999999,93.61702127659575
2621,67.02127659574468,57.99999999999999,93.61702127659575
2622,65.95744680851064,56.99999999999999,93.61702127659575
2623,64.8936170212766,57.99999999999999,93.61702127659575
2624,64.8936170212766,59.0,93.61702127659575
2625,64.8936170212766,59.0,93.61702127659575
2626,64.8936170212766,59.0,93.61702127659575
2627,65.95744680851064,59.0,93.61702127659575
2628,65.95744680851064,59.0,93.61702127659575
2629,64.8936170212766,57.99999999999999,93.61702127659575
2630,64.8936170212766,57.99999999999999,94.68085106382979
2631,64.8936170212766,57.99999999999999,94.68085106382979
2632,64.8936170212766,57.99999999999999,94.68085106382979
2633,65.95744680851064,56.99999999999999,95.74468085106383
2634,65.95744680851064,57.99999999999999,95.74468085106383
2635,64.8936170212766,56.99999999999999,95.74468085106383
2636,65.95744680851064,57.99999999999999,95.74468085106383
2637,65.95744680851064,57.99999999999999,95.74468085106383
2638,64.8936170212766,57.99999999999999,94.68085106382979
2639,65.95744680851064,57.99999999999999,94.68085106382979
2640,67.02127659574468,56.99999999999999,94.68085106382979
2641,67.02127659574468,56.00000000000001,94.68085106382979
2642,68.08510638297872,56.99999999999999,94.68085106382979
2643,68.08510638297872,56.99999999999999,94.68085106382979
2644,68.08510638297872,56.00000000000001,94.68085106382979
2645,67.02127659574468,56.99999999999999,94.68085106382979
2646,67.02127659574468,56.00000000000001,94.68085106382979
2647,67.02127659574468,56.99999999999999,93.61702127659575
2648,68.08510638297872,57.99999999999999,94.68085106382979
2649,68.08510638297872,57.99999999999999,94.68085106382979
2650,67.02127659574468,57.99999999999999,94.68085106382979
