pointer,OQ818347,OQ818348,OP963671
952,69.38775510204081,51.0,50.0
953,68.36734693877551,51.0,50.0
954,67.3469387755102,51.0,50.0
955,67.3469387755102,51.0,50.0
956,67.3469387755102,50.0,49.0
957,68.36734693877551,51.0,50.0
958,69.38775510204081,52.0,51.0
959,70.40816326530613,53.0,52.0
960,70.40816326530613,53.0,53.0
961,71.42857142857143,54.0,54.0
962,70.40816326530613,54.0,54.0
963,69.38775510204081,53.0,54.0
964,68.36734693877551,52.0,53.0
965,67.3469387755102,53.0,54.0
966,67.3469387755102,52.0,53.0
967,68.36734693877551,51.0,52.0
968,67.3469387755102,51.0,52.0
969,67.3469387755102,51.0,52.0
970,66.3265306122449,51.0,52.0
971,67.3469387755102,52.0,52.0
972,68.36734693877551,52.0,52.0
973,68.36734693877551,52.0,52.0
974,69.38775510204081,53.0,53.0
975,69.38775510204081,52.0,52.0
976,68.36734693877551,52.0,52.0
977,68.36734693877551,53.0,53.0
978,69.38775510204081,53.0,52.0
979,70.40816326530613,53.0,52.0
980,70.40816326530613,53.0,52.0
981,71.42857142857143,53.0,52.0
982,72.44897959183673,53.0,52.0
983,73.46938775510205,53.0,52.0
984,72.72727272727273,53.0,52.0
985,73.0,53.0,52.0
986,74.0,54.0,53.0
987,74.0,55.00000000000001,54.0
988,74.0,55.00000000000001,54.0
989,74.0,56.00000000000001,55.00000000000001
990,74.0,56.00000000000001,55.00000000000001
991,74.0,56.99999999999999,56.00000000000001
992,73.0,56.00000000000001,55.00000000000001
993,74.0,56.99999999999999,56.00000000000001
994,74.0,56.99999999999999,56.00000000000001
995,74.0,57.99999999999999,56.99999999999999
996,74.0,56.99999999999999,56.00000000000001
997,74.0,56.00000000000001,55.00000000000001
998,73.0,56.00000000000001,55.00000000000001
999,73.0,56.00000000000001,54.0
1000,73.0,56.00000000000001,54.0
1001,72.0,55.00000000000001,53.0
1002,72.0,55.00000000000001,53.0
1003,72.0,54.0,52.0
1004,72.0,54.0,52.0
1005,73.0,54.0,52.0
1006,74.0,54.0,53.0
1007,74.0,54.0,53.0
1008,74.0,54.0,53.0
1009,73.0,53.0,52.0
1010,73.0,54.0,53.0
1011,73.0,54.0,53.0
1012,73.0,54.0,53.0
1013,72.0,53.0,52.0
1014,72.0,53.0,52.0
1015,72.0,53.0,52.0
1016,71.0,52.0,51.0
1017,71.0,52.0,51.0
1018,70.0,51.0,50.0
1019,70.0,51.0,50.0
1020,70.0,51.0,51.0
1021,70.0,50.0,50.0
1022,70.0,50.0,51.0
1023,70.0,50.0,51.0
1024,70.0,49.0,51.0
1025,70.0,49.0,51.0
1026,70.0,49.0,51.0
1027,69.0,49.0,52.0
1028,69.0,49.0,52.0
1029,68.0,48.0,51.0
1030,68.0,49.0,52.0
1031,67.0,49.0,52.0
1032,67.0,49.0,52.0
1033,66.0,48.0,51.0
1034,65.0,47.0,50.0
1035,65.0,46.0,49.0
